START-OF-LOG: 3.0
CATEGORY: Portable, multi operator, low power, assisted
CONTEST: FD SSB
SPECIFIC: T19
CALLSIGN: DK0CN/P
CLAIMED-SCORE: 241040
CREATED-BY: UcxLog 7.95, modified by DXHF upload.
OPERATORS: DL2MHO DL2MST DJ7BA DL6FCD DB1QP DG5DJ DL1MRA DL1MTV DM7WL DK3QN
QSO: 14000 PH 2019-09-07 1318 DK0CN/P       59  001    RW1F          59  049
QSO: 14000 PH 2019-09-07 1319 DK0CN/P       59  002    M5MK/P        59  007
QSO: 14000 PH 2019-09-07 1320 DK0CN/P       59  003    EA3HJO/P      59  024
QSO: 14000 PH 2019-09-07 1324 DK0CN/P       59  004    5Q1A/P        59  036
QSO: 14000 PH 2019-09-07 1325 DK0CN/P       59  005    G3PYE/P       59  033
QSO: 14000 PH 2019-09-07 1329 DK0CN/P       59  006    LA1ARG/P      59  038
QSO: 14000 PH 2019-09-07 1331 DK0CN/P       59  007    HF5L/P        59  022
QSO: 14000 PH 2019-09-07 1332 DK0CN/P       59  008    DL0CS/P       59  025
QSO: 14000 PH 2019-09-07 1334 DK0CN/P       59  009    A61EK         59  000
QSO: 14000 PH 2019-09-07 1336 DK0CN/P       59  010    OZ7KJ/P       59  017
QSO: 14000 PH 2019-09-07 1338 DK0CN/P       59  011    OR4D/P        59  016
QSO: 14000 PH 2019-09-07 1339 DK0CN/P       59  012    G4MGR/P       59  006
QSO: 14000 PH 2019-09-07 1341 DK0CN/P       59  013    DL0FA/P       59  023
QSO: 14000 PH 2019-09-07 1343 DK0CN/P       59  014    SM/DF2DR/M    59  002
QSO: 14000 PH 2019-09-07 1344 DK0CN/P       59  015    OZ2EDR/P      59  012
QSO: 14000 PH 2019-09-07 1345 DK0CN/P       59  016    ON3BMW/P      59  013
QSO: 14000 PH 2019-09-07 1346 DK0CN/P       59  017    G4BP/P        59  039
QSO: 14000 PH 2019-09-07 1346 DK0CN/P       59  018    G2XP/P        59  011
QSO: 14000 PH 2019-09-07 1347 DK0CN/P       59  019    G4YRC/P       59  018
QSO: 14000 PH 2019-09-07 1348 DK0CN/P       59  020    G1OFL         59  001
QSO: 14000 PH 2019-09-07 1349 DK0CN/P       59  021    SA5HUB        59  008
QSO: 14000 PH 2019-09-07 1350 DK0CN/P       59  022    SG0M/P        59  003
QSO: 14000 PH 2019-09-07 1352 DK0CN/P       59  023    GM7A          59  010
QSO: 14000 PH 2019-09-07 1353 DK0CN/P       59  024    GB1CAM        59  017
QSO: 14000 PH 2019-09-07 1353 DK0CN/P       59  025    GM5G/P        59  003
QSO: 14000 PH 2019-09-07 1354 DK0CN/P       59  026    DL1T/P        59  016
QSO: 14000 PH 2019-09-07 1356 DK0CN/P       59  027    G4HRC/P       59  008
QSO: 14000 PH 2019-09-07 1356 DK0CN/P       59  028    DF0A/P        59  033
QSO: 14000 PH 2019-09-07 1357 DK0CN/P       59  029    LC5C          59  001
QSO: 14000 PH 2019-09-07 1357 DK0CN/P       59  030    ON4KSD        59  032
QSO: 14000 PH 2019-09-07 1400 DK0CN/P       59  031    E70AA/P       59  004
QSO: 14000 PH 2019-09-07 1402 DK0CN/P       59  032    GX4DSP/P      59  013
QSO: 14000 PH 2019-09-07 1403 DK0CN/P       59  033    G3TCR/P       59  013
QSO: 14000 PH 2019-09-07 1403 DK0CN/P       59  034    G7RVH         59  005
QSO: 14000 PH 2019-09-07 1404 DK0CN/P       59  035    EI7T/P        59  016
QSO: 14000 PH 2019-09-07 1405 DK0CN/P       59  036    PA75OSB       59  007
QSO: 14000 PH 2019-09-07 1406 DK0CN/P       59  037    DK0IU/P       59  035
QSO: 14000 PH 2019-09-07 1407 DK0CN/P       59  038    G3NWR         58  002
QSO: 14000 PH 2019-09-07 1409 DK0CN/P       59  039    G3JRM/P       59  007
QSO: 14000 PH 2019-09-07 1410 DK0CN/P       59  040    G3ULT/P       59  026
QSO: 14000 PH 2019-09-07 1411 DK0CN/P       59  041    IU5KZL        59  001
QSO: 14000 PH 2019-09-07 1412 DK0CN/P       59  042    G2L/P         59  015
QSO: 14000 PH 2019-09-07 1413 DK0CN/P       59  043    M0XXJ         59  006
QSO: 14000 PH 2019-09-07 1413 DK0CN/P       59  044    LA1QRO/P      59  010
QSO: 14000 PH 2019-09-07 1414 DK0CN/P       59  045    G4NIZ         59  006
QSO: 14000 PH 2019-09-07 1415 DK0CN/P       59  046    G4ALE/P       59  029
QSO: 14000 PH 2019-09-07 1417 DK0CN/P       59  047    UB3UBC/P      59  005
QSO: 14000 PH 2019-09-07 1418 DK0CN/P       59  048    YU1KN         59  053
QSO: 14000 PH 2019-09-07 1422 DK0CN/P       59  049    DK0MN/P       59  071
QSO: 14000 PH 2019-09-07 1422 DK0CN/P       59  050    M0YRF/P       59  038
QSO: 14000 PH 2019-09-07 1423 DK0CN/P       59  051    MW6M          59  043
QSO: 14000 PH 2019-09-07 1424 DK0CN/P       59  052    LA1VET/P      59  012
QSO: 14000 PH 2019-09-07 1425 DK0CN/P       59  053    PA7TT/P       59  006
QSO: 14000 PH 2019-09-07 1426 DK0CN/P       59  054    ON4CGW        59  008
QSO: 14000 PH 2019-09-07 1427 DK0CN/P       59  055    DK8XF/MM      59  012
QSO: 14000 PH 2019-09-07 1428 DK0CN/P       59  056    M0WCO/P       59  055
QSO: 14000 PH 2019-09-07 1429 DK0CN/P       59  057    DL0VG/P       59  054
QSO: 14000 PH 2019-09-07 1429 DK0CN/P       59  058    DP4B/P        59  026
QSO: 14000 PH 2019-09-07 1430 DK0CN/P       59  059    G4SDM         59  007
QSO: 14000 PH 2019-09-07 1431 DK0CN/P       59  060    LA1AFP/P      59  035
QSO: 14000 PH 2019-09-07 1432 DK0CN/P       59  061    OZ7RJ/P       59  013
QSO: 14000 PH 2019-09-07 1432 DK0CN/P       59  062    G4FVK         59  003
QSO: 14000 PH 2019-09-07 1433 DK0CN/P       59  063    OZ2AR/P       59  012
QSO: 14000 PH 2019-09-07 1434 DK0CN/P       59  064    OZ0W/P        59  044
QSO: 14000 PH 2019-09-07 1434 DK0CN/P       59  065    M0ZID         59  005
QSO: 14000 PH 2019-09-07 1435 DK0CN/P       59  066    DK5JM         59  036
QSO: 14000 PH 2019-09-07 1435 DK0CN/P       59  067    DL0HH/P       59  014
QSO: 14000 PH 2019-09-07 1437 DK0CN/P       59  068    G4MGR/P       59  029
QSO: 14000 PH 2019-09-07 1437 DK0CN/P       59  069    DK0FL/P       59  021
QSO: 14000 PH 2019-09-07 1438 DK0CN/P       59  070    DF0WZ/P       59  025
QSO: 14000 PH 2019-09-07 1439 DK0CN/P       59  071    DL1SA         59  004
QSO: 14000 PH 2019-09-07 1439 DK0CN/P       59  072    G4EKT/P       59  026
QSO: 14000 PH 2019-09-07 1440 DK0CN/P       59  073    LA8DNA/P      59  026
QSO: 14000 PH 2019-09-07 1441 DK0CN/P       59  074    G4HVC         59  020
QSO: 14000 PH 2019-09-07 1442 DK0CN/P       59  075    G4FUH/P       59  031
QSO: 14000 PH 2019-09-07 1442 DK0CN/P       59  076    LA1G/P        59  028
QSO: 14000 PH 2019-09-07 1444 DK0CN/P       59  077    LA7G/P        59  023
QSO: 14000 PH 2019-09-07 1445 DK0CN/P       59  078    DL0WO/P       59  083
QSO: 14000 PH 2019-09-07 1445 DK0CN/P       59  079    DP4L/P        59  036
QSO: 14000 PH 2019-09-07 1445 DK0CN/P       59  080    DL0BR/P       59  020
QSO: 14000 PH 2019-09-07 1447 DK0CN/P       59  081    DR1E/P        59  040
QSO: 14000 PH 2019-09-07 1447 DK0CN/P       59  082    PC1PM         59  004
QSO: 14000 PH 2019-09-07 1448 DK0CN/P       59  083    G4EYV/M       59  001
QSO: 14000 PH 2019-09-07 1449 DK0CN/P       59  084    DL7A/P        59  050
QSO: 14000 PH 2019-09-07 1449 DK0CN/P       59  085    DK6AO         59  008
QSO: 14000 PH 2019-09-07 1451 DK0CN/P       59  086    GW4BZD        59  001
QSO: 14000 PH 2019-09-07 1452 DK0CN/P       59  087    OZ7SKB/P      59  015
QSO: 14000 PH 2019-09-07 1453 DK0CN/P       59  088    G3WKS/P       59  030
QSO: 14000 PH 2019-09-07 1458 DK0CN/P       59  089    UA5C          59  163
QSO: 14000 PH 2019-09-07 1459 DK0CN/P       59  090    EU1WW         59  122
QSO: 21000 PH 2019-09-07 1502 DK0CN/P       59  091    LA1ARG/P      59  043
QSO: 21000 PH 2019-09-07 1504 DK0CN/P       59  092    GW4FOI        59  022
QSO: 21000 PH 2019-09-07 1509 DK0CN/P       59  093    LA1K/P        59  210
QSO: 21000 PH 2019-09-07 1510 DK0CN/P       59  094    G0GNI         59  011
QSO:  7000 PH 2019-09-07 1514 DK0CN/P       59  095    ON4MCL/P      59  195
QSO:  7000 PH 2019-09-07 1522 DK0CN/P       59  096    DK0MN/P       59  121
QSO:  7000 PH 2019-09-07 1523 DK0CN/P       59  097    IQ0PG/P       59  037
QSO:  7000 PH 2019-09-07 1525 DK0CN/P       59  098    DK0HR/P       59  173
QSO:  7000 PH 2019-09-07 1530 DK0CN/P       59  099    OU7K/P        59  176
QSO:  7000 PH 2019-09-07 1533 DK0CN/P       59  100    DK0FC/P       59  075
QSO:  7000 PH 2019-09-07 1534 DK0CN/P       59  101    DA0C/P        59  080
QSO:  7000 PH 2019-09-07 1540 DK0CN/P       59  102    G5Z/P         59  042
QSO:  7000 PH 2019-09-07 1541 DK0CN/P       59  103    DG5OAV        59  001
QSO:  7000 PH 2019-09-07 1542 DK0CN/P       59  104    S51B/M        59  010
QSO:  7000 PH 2019-09-07 1542 DK0CN/P       59  105    DK0FR/P       59  120
QSO:  7000 PH 2019-09-07 1543 DK0CN/P       59  106    G4FNL/P       59  092
QSO:  7000 PH 2019-09-07 1543 DK0CN/P       59  107    DM3O/P        59  073
QSO:  7000 PH 2019-09-07 1545 DK0CN/P       59  108    IZ8OFV        59  001
QSO:  7000 PH 2019-09-07 1546 DK0CN/P       59  109    DF0A/P        59  088
QSO:  7000 PH 2019-09-07 1547 DK0CN/P       59  110    DP4B/P        59  052
QSO:  7000 PH 2019-09-07 1547 DK0CN/P       59  111    ON4WRC/P      59  076
QSO:  7000 PH 2019-09-07 1548 DK0CN/P       59  112    DJ9RB         59  010
QSO:  7000 PH 2019-09-07 1549 DK0CN/P       59  113    DK0HB/P       59  049
QSO:  7000 PH 2019-09-07 1549 DK0CN/P       59  114    IU3LYJ        59  038
QSO:  7000 PH 2019-09-07 1550 DK0CN/P       59  115    G0ULH         59  002
