START-OF-LOG: 3.0
CALLSIGN: DK2LO
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 1013376
NAME: Olaf Achterberg
LOCATION: DX
CLUB: Bavarian Contest Club
CERTIFICATE: NO
CREATED-BY: Win-Test 4.15.0
QSO:  3500 CW 2015-11-28 0237 DK2LO         599 14     UP0L          599 17     0
QSO:  3510 CW 2015-11-28 0238 DK2LO         599 14     G5W           599 14     0
QSO:  3510 CW 2015-11-28 0240 DK2LO         599 14     W1KM          599 05     0
QSO:  3533 CW 2015-11-28 0243 DK2LO         599 14     LZ9W          599 20     0
QSO:  3530 CW 2015-11-28 0245 DK2LO         599 14     9A1A          599 15     0
QSO:  3532 CW 2015-11-28 0246 DK2LO         599 14     LY2W          599 15     0
QSO:  3527 CW 2015-11-28 0252 DK2LO         599 14     VE2FK         599 05     0
QSO:  3522 CW 2015-11-28 0254 DK2LO         599 14     HG7T          599 15     0
QSO:  3524 CW 2015-11-28 0254 DK2LO         599 14     YL3IZ         599 15     0
QSO:  3512 CW 2015-11-28 0258 DK2LO         599 14     R7NW          599 16     0
QSO:  3513 CW 2015-11-28 0259 DK2LO         599 14     UT1S          599 16     0
QSO:  3525 CW 2015-11-28 0302 DK2LO         599 14     R8CT          599 17     0
QSO:  3529 CW 2015-11-28 0304 DK2LO         599 14     K5ZD          599 05     0
QSO:  3509 CW 2015-11-28 0305 DK2LO         599 14     YT5A          599 15     0
QSO:  3512 CW 2015-11-28 0306 DK2LO         599 14     ED2C          599 14     0
QSO:  1839 CW 2015-11-28 0307 DK2LO         599 14     S53O          599 15     0
QSO:  1810 CW 2015-11-28 0308 DK2LO         599 14     DH0HQ         599 14     0
QSO:  1811 CW 2015-11-28 0309 DK2LO         599 14     RY9C          599 17     0
QSO:  1811 CW 2015-11-28 0313 DK2LO         599 14     HB9ARF        599 14     0
QSO:  1812 CW 2015-11-28 0314 DK2LO         599 14     OH2XX         599 15     0
