START-OF-LOG: 3.0
LOCATION: VA
CALLSIGN: WS6X
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 1216768
OPERATORS: WS6X
NAME: Jim Clymer
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.5309.0
QSO:  7007 CW 2015-11-28 0000 WS6X          599 5      CR3L          599 33
QSO:  7008 CW 2015-11-28 0002 WS6X          599 5      OL5T          599 15
QSO:  7008 CW 2015-11-28 0003 WS6X          599 5      OL4T          599 15
QSO:  7010 CW 2015-11-28 0006 WS6X          599 5      GM3X          599 14
QSO:  7010 CW 2015-11-28 0008 WS6X          599 5      EI7M          599 14
QSO:  7011 CW 2015-11-28 0011 WS6X          599 5      TC0A          599 20
QSO:  7006 CW 2015-11-28 0012 WS6X          599 5      GW5R          599 14
QSO:  7006 CW 2015-11-28 0013 WS6X          599 5      EA5RS         599 14
QSO:  7005 CW 2015-11-28 0016 WS6X          599 5      EA9EU         599 33
QSO:  7005 CW 2015-11-28 0017 WS6X          599 5      R2AA          599 16
QSO:  7004 CW 2015-11-28 0018 WS6X          599 5      DF0HQ         599 14
QSO:  7003 CW 2015-11-28 0020 WS6X          599 5      PA0RRS        599 14
QSO:  7001 CW 2015-11-28 0023 WS6X          599 5      P40C          599 09
QSO:  7012 CW 2015-11-28 0023 WS6X          599 5      YT0A          599 15
QSO:  7012 CW 2015-11-28 0024 WS6X          599 5      HA9RT         599 15
QSO:  7013 CW 2015-11-28 0025 WS6X          599 5      G5W           599 14
QSO:  7014 CW 2015-11-28 0028 WS6X          599 5      TM5Q          599 14
QSO:  7014 CW 2015-11-28 0029 WS6X          599 5      S53F          599 15
QSO:  7015 CW 2015-11-28 0033 WS6X          599 5      LZ1EV         599 20
QSO:  7017 CW 2015-11-28 0035 WS6X          599 5      OK5W          599 15
QSO:  7018 CW 2015-11-28 0036 WS6X          599 5      DK0WRTC       599 14
QSO:  7018 CW 2015-11-28 0037 WS6X          599 5      YL3FT         599 15
QSO:  7019 CW 2015-11-28 0038 WS6X          599 5      CO7EH         599 08
QSO:  7019 CW 2015-11-28 0039 WS6X          599 5      S52AW         599 15
QSO:  7019 CW 2015-11-28 0040 WS6X          599 5      HA8FM         599 15
QSO:  7020 CW 2015-11-28 0041 WS6X          599 5      DF3CB         599 14
QSO:  7020 CW 2015-11-28 0042 WS6X          599 5      SN3A          599 15
QSO:  7021 CW 2015-11-28 0042 WS6X          599 5      OL3Z          599 15
QSO:  7021 CW 2015-11-28 0043 WS6X          599 5      HG6N          599 15
QSO:  7022 CW 2015-11-28 0043 WS6X          599 5      SN8N          599 15
QSO:  7022 CW 2015-11-28 0045 WS6X          599 5      P3F           599 20
QSO:  7022 CW 2015-11-28 0047 WS6X          599 5      RT6A          599 16
QSO:  7023 CW 2015-11-28 0052 WS6X          599 5      ZB2X          599 14
QSO:  7023 CW 2015-11-28 0055 WS6X          599 5      HP3/VY2SS     599 07
QSO:  7023 CW 2015-11-28 0057 WS6X          599 5      G2F           599 14
QSO:  7024 CW 2015-11-28 0057 WS6X          599 5      EA2EA         599 14
QSO:  7025 CW 2015-11-28 0059 WS6X          599 5      IR2C          599 15
QSO:  7025 CW 2015-11-28 0100 WS6X          599 5      YT1HA         599 15
QSO:  7025 CW 2015-11-28 0101 WS6X          599 5      HG1S          599 15
QSO:  7026 CW 2015-11-28 0103 WS6X          599 5      ED8X          599 33
QSO:  7026 CW 2015-11-28 0104 WS6X          599 5      TK0C          599 15
QSO:  7026 CW 2015-11-28 0106 WS6X          599 5      4O3A          599 15
QSO:  7027 CW 2015-11-28 0110 WS6X          599 5      HZ1A          599 21
