START-OF-LOG: 3.0
CREATED-BY: TR4W v.4.248
CALLSIGN: UA9CTT
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 4018990
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
OPERATORS: ua9ctt
CLUB: URAL CONTEST GROUP
LOCATION: dx
NAME: Novikov Michael
QSO:  3526 CW 2015-11-28 0002 UA9CTT        599 17     S56M          599 15
QSO:  3525 CW 2015-11-28 0003 UA9CTT        599 17     DL1A          599 14
QSO:  3529 CW 2015-11-28 0003 UA9CTT        599 17     SN8B          599 15
QSO:  3527 CW 2015-11-28 0004 UA9CTT        599 17     RO2E          599 16
QSO:  3514 CW 2015-11-28 0007 UA9CTT        599 17     RG3P          599 16
QSO:  3510 CW 2015-11-28 0008 UA9CTT        599 17     RW0A          599 18
QSO:  3508 CW 2015-11-28 0008 UA9CTT        599 17     RM9A          599 17
QSO:  3530 CW 2015-11-28 0010 UA9CTT        599 17     P33W          599 20
QSO:  3524 CW 2015-11-28 0012 UA9CTT        599 17     RG8U          599 18
QSO:  3513 CW 2015-11-28 0013 UA9CTT        599 17     LY9Y          599 15
QSO:  3509 CW 2015-11-28 0014 UA9CTT        599 17     YT5A          599 15
QSO:  3512 CW 2015-11-28 0015 UA9CTT        599 17     OG2W          599 15
QSO:  3511 CW 2015-11-28 0015 UA9CTT        599 17     9K2HN         599 21
QSO:  3519 CW 2015-11-28 0017 UA9CTT        599 17     RD8D          599 17
QSO:  3521 CW 2015-11-28 0017 UA9CTT        599 17     UN3M          599 17
QSO:  3530 CW 2015-11-28 0018 UA9CTT        599 17     9A1A          599 15
QSO:  3515 CW 2015-11-28 0019 UA9CTT        599 17     OL3Z          599 15
QSO:  3533 CW 2015-11-28 0021 UA9CTT        599 17     UW2M          599 16
QSO:  3516 CW 2015-11-28 0022 UA9CTT        599 17     EU6AF         599 16
QSO:  3515 CW 2015-11-28 0022 UA9CTT        599 17     CS2C          599 14
QSO:  3517 CW 2015-11-28 0023 UA9CTT        599 17     HB9CA         599 14
QSO:  3526 CW 2015-11-28 0023 UA9CTT        599 17     YL3CW         599 15
QSO:  3532 CW 2015-11-28 0024 UA9CTT        599 17     4Z5LY         599 20
QSO:  3528 CW 2015-11-28 0025 UA9CTT        599 17     LZ7A          599 20
QSO:  3530 CW 2015-11-28 0025 UA9CTT        599 17     RG6G          599 16
QSO:  3538 CW 2015-11-28 0026 UA9CTT        599 17     RV9CX         599 17
QSO:  3521 CW 2015-11-28 0027 UA9CTT        599 17     SZ1A          599 20
QSO:  3515 CW 2015-11-28 0028 UA9CTT        599 17     9H6A          599 15
QSO:  3522 CW 2015-11-28 0028 UA9CTT        599 17     M0PCB         599 14
QSO:  3506 CW 2015-11-28 0032 UA9CTT        599 17     YU1UN         599 15
QSO:  3513 CW 2015-11-28 0033 UA9CTT        599 17     IK0VVE        599 15
QSO:  3508 CW 2015-11-28 0035 UA9CTT        599 17     IT9RBW        599 15
QSO:  3525 CW 2015-11-28 0036 UA9CTT        599 17     OH0V          599 15
QSO:  3560 CW 2015-11-28 0046 UA9CTT        599 17     UT7E          599 16
QSO:  3540 CW 2015-11-28 0048 UA9CTT        599 17     GW9J          599 14
QSO:  7016 CW 2015-11-28 0057 UA9CTT        599 17     9A5X          599 15
QSO:  7016 CW 2015-11-28 0057 UA9CTT        599 17     OK5W          599 15
QSO:  7012 CW 2015-11-28 0058 UA9CTT        599 17     YT5A          599 15
QSO:  7007 CW 2015-11-28 0059 UA9CTT        599 17     P33W          599 20
QSO:  7003 CW 2015-11-28 0100 UA9CTT        599 17     DF0HQ         599 14
QSO:  7002 CW 2015-11-28 0102 UA9CTT        599 17     K1LZ          599 5
QSO:  7004 CW 2015-11-28 0103 UA9CTT        599 17     W3LPL         599 5
QSO:  7000 CW 2015-11-28 0104 UA9CTT        599 17     KC1XX         599 5
QSO:  7001 CW 2015-11-28 0105 UA9CTT        599 17     K0DQ          599 5
QSO:  7011 CW 2015-11-28 0106 UA9CTT        599 17     WC1M          599 5
QSO:  7008 CW 2015-11-28 0107 UA9CTT        599 17     W3UA          599 5
QSO:  7018 CW 2015-11-28 0117 UA9CTT        599 17     DK0MM         599 14
QSO:  7018 CW 2015-11-28 0117 UA9CTT        599 17     YT5YT         599 15
QSO:  7018 CW 2015-11-28 0117 UA9CTT        599 17     SP6CJK        599 15
QSO:  7018 CW 2015-11-28 0119 UA9CTT        599 17     DM8T          599 14
QSO:  7018 CW 2015-11-28 0119 UA9CTT        599 17     SP3FHV        599 15
QSO:  7018 CW 2015-11-28 0120 UA9CTT        599 17     G5O           599 14
QSO:  7037 CW 2015-11-28 0123 UA9CTT        599 17     RT6A          599 16
QSO:  7037 CW 2015-11-28 0124 UA9CTT        599 17     LZ1OJ         599 20
