START-OF-LOG: 3.0
CALLSIGN: SK3W
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 9473538
NAME: Fernebo Contest Team - Gunnar Widell
LOCATION: DX
OPERATORS: SM3SGP SM5EPO SM0MXO SM5TXT SM5AJV
CLUB:
CERTIFICATE: YES
CREATED-BY: Win-Test 4.19.0
QSO:  7006 CW 2015-11-28 0000 SK3W          599 14     YO3JR         599 20     0
QSO:  1812 CW 2015-11-28 0001 SK3W          599 14     LY5R          599 15     1
QSO:  7010 CW 2015-11-28 0001 SK3W          599 14     AB3CX         599 05     0
QSO:  7004 CW 2015-11-28 0002 SK3W          599 14     OE3K          599 15     0
QSO:  7004 CW 2015-11-28 0002 SK3W          599 14     R2AA          599 16     0
QSO:  7006 CW 2015-11-28 0003 SK3W          599 14     K3LR          599 05     0
QSO:  7007 CW 2015-11-28 0004 SK3W          599 14     CR3L          599 33     0
QSO:  7007 CW 2015-11-28 0004 SK3W          599 14     P33W          599 20     0
QSO:  7008 CW 2015-11-28 0004 SK3W          599 14     OL4A          599 15     0
QSO:  7009 CW 2015-11-28 0004 SK3W          599 14     W9SN          599 04     0
QSO:  7012 CW 2015-11-28 0005 SK3W          599 14     YT5A          599 15     0
QSO:  7013 CW 2015-11-28 0005 SK3W          599 14     DL1A          599 14     0
QSO:  7017 CW 2015-11-28 0006 SK3W          599 14     UT7E          599 16     0
QSO:  1818 CW 2015-11-28 0007 SK3W          599 14     UT6UD         599 16     1
QSO:  7019 CW 2015-11-28 0007 SK3W          599 14     HA8FM         599 15     0
QSO:  1820 CW 2015-11-28 0007 SK3W          599 14     OK5T          599 15     1
QSO:  7022 CW 2015-11-28 0007 SK3W          599 14     9H6A          599 15     0
QSO:  7025 CW 2015-11-28 0008 SK3W          599 14     4L8A          599 21     0
QSO:  7027 CW 2015-11-28 0008 SK3W          599 14     EF8U          599 33     0
QSO:  7030 CW 2015-11-28 0009 SK3W          599 14     9A1A          599 15     0
QSO:  7030 CW 2015-11-28 0009 SK3W          599 14     S57K          599 15     0
QSO:  1823 CW 2015-11-28 0009 SK3W          599 14     UP2L          599 17     1
QSO:  7031 CW 2015-11-28 0010 SK3W          599 14     LZ9W          599 20     0
QSO:  7031 CW 2015-11-28 0010 SK3W          599 14     OH5Z          599 15     0
QSO:  7035 CW 2015-11-28 0010 SK3W          599 14     Z60WW         599 15     0
QSO:  7037 CW 2015-11-28 0011 SK3W          599 14     EF6T          599 14     0
QSO:  1828 CW 2015-11-28 0011 SK3W          599 14     PA3FYM        599 14     1
QSO:  7038 CW 2015-11-28 0011 SK3W          599 14     ED9U          599 33     0
QSO:  1832 CW 2015-11-28 0011 SK3W          599 14     SK3W          599 15     1
QSO:  7001 CW 2015-11-28 0012 SK3W          599 14     P40C          599 09     0
QSO:  7039 CW 2015-11-28 0012 SK3W          599 14     PJ2T          599 09     0
QSO:  1833 CW 2015-11-28 0012 SK3W          599 14     OH3FM         599 15     1
QSO:  7040 CW 2015-11-28 0014 SK3W          599 14     D4C           599 35     0
QSO:  7041 CW 2015-11-28 0014 SK3W          599 14     VP5CW         599 08     0
QSO:  7005 CW 2015-11-28 0015 SK3W          599 14     RC9O          599 18     0
QSO:  7046 CW 2015-11-28 0016 SK3W          599 14     CR6K          599 14     0
QSO:  1824 CW 2015-11-28 0016 SK3W          599 14     DM7C          599 14     1
QSO:  1824 CW 2015-11-28 0017 SK3W          599 14     RM5A          599 16     1
