START-OF-LOG: 3.0
CALLSIGN: NE1B
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 1243560
NAME: Bill Barber
LOCATION: NH
OPERATORS: NE1B
CLUB: Yankee Clipper Contest Club
CERTIFICATE: NO
CREATED-BY: N1MM Logger V13.7.2
QSO:  7069 CW 2015-11-28 0021 NE1B          599 5      LZ7J          599 20
QSO:  7070 CW 2015-11-28 0023 NE1B          599 5      G4R           599 14
QSO:  7071 CW 2015-11-28 0025 NE1B          599 5      S52GW         599 15
QSO:  7073 CW 2015-11-28 0026 NE1B          599 5      TO8M          599 08
QSO:  7073 CW 2015-11-28 0028 NE1B          599 5      OH0X          599 15
QSO:  7073 CW 2015-11-28 0030 NE1B          599 5      DL5CW         599 14
QSO:  7084 CW 2015-11-28 0034 NE1B          599 5      UX1AA         599 16
QSO:  7072 CW 2015-11-28 0036 NE1B          599 5      OR5T          599 14
QSO:  7064 CW 2015-11-28 0039 NE1B          599 5      CJ3A          599 04
QSO:  7062 CW 2015-11-28 0040 NE1B          599 5      ZF2MJ         599 08
QSO:  7056 CW 2015-11-28 0041 NE1B          599 5      EU1A          599 16
QSO:  7069 CW 2015-11-28 0042 NE1B          599 5      3V8SS         599 33
QSO:  7003 CW 2015-11-28 0045 NE1B          599 5      OL1M          599 15
QSO:  7012 CW 2015-11-28 0047 NE1B          599 5      YT0A          599 15
QSO:  7006 CW 2015-11-28 0048 NE1B          599 5      EA5RS         599 14
QSO:  7050 CW 2015-11-28 0050 NE1B          599 5      PJ4A          599 09
QSO:  7016 CW 2015-11-28 0051 NE1B          599 5      9A5X          599 15
QSO:  7037 CW 2015-11-28 0054 NE1B          599 5      EF6T          599 14
QSO:  7054 CW 2015-11-28 0056 NE1B          599 5      EF8R          599 33
QSO:  7048 CW 2015-11-28 0059 NE1B          599 5      NP4A          599 08
QSO:  7046 CW 2015-11-28 0059 NE1B          599 5      HG7T          599 15
QSO:  7036 CW 2015-11-28 0107 NE1B          599 5      PC2D          599 14
QSO:  7049 CW 2015-11-28 0108 NE1B          599 5      IR4X          599 15
QSO:  7076 CW 2015-11-28 0109 NE1B          599 5      P40W          599 09
QSO:  7076 CW 2015-11-28 0111 NE1B          599 5      VP9/N3AD      599 05
QSO:  7045 CW 2015-11-28 0111 NE1B          599 5      C4W           599 20
QSO:  7047 CW 2015-11-28 0112 NE1B          599 5      PJ4Q          599 09
QSO:  7068 CW 2015-11-28 0115 NE1B          599 5      DK8ZB         599 14
QSO:  7060 CW 2015-11-28 0116 NE1B          599 5      CR2X          599 14
QSO:  7048 CW 2015-11-28 0118 NE1B          599 5      V47T          599 08
QSO:  7037 CW 2015-11-28 0118 NE1B          599 5      VC7O          599 03
QSO:  7054 CW 2015-11-28 0120 NE1B          599 5      PV8ADI        599 11
QSO:  7029 CW 2015-11-28 0121 NE1B          599 5      SP2YWL        599 15
QSO:  7004 CW 2015-11-28 0122 NE1B          599 5      OE3K          599 15
