START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.50.0
CONTEST: EUDXC
CALLSIGN: F4CVO
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
CATEGORY-OVERLAY: FIXED
CLAIMED-SCORE: 730881
OPERATORS: 
CLUB: CLIPPERTON DX
NAME: ESCRICH JEREMY
CERTIFICATE: NO
SOAPBOX: Thnaks to all for qso 73  GL  F4CVO JAY
QSO: 28459 PH 2024-02-03 1256 F4CVO         59  FR06   RZ3B          59  29    
QSO: 28386 PH 2024-02-03 1259 F4CVO         59  FR06   A44A          59  39    
QSO: 28406 PH 2024-02-03 1300 F4CVO         59  FR06   5B4AIF        59  CY05  
QSO: 28489 PH 2024-02-03 1304 F4CVO         59  FR06   PY2MP         59  15    
QSO: 28445 PH 2024-02-03 1307 F4CVO         59  FR06   UF5A          59  29    
QSO: 28445 PH 2024-02-03 1309 F4CVO         59  FR06   RW3DU         59  29    
QSO: 14180 PH 2024-02-03 1314 F4CVO         59  FR06   8S8S          59  SE02  
QSO: 14207 PH 2024-02-03 1317 F4CVO         59  FR06   IU8PWS        59  IT06  
QSO: 14207 PH 2024-02-03 1318 F4CVO         59  FR06   OZ4NA         59  DK03  
QSO: 14207 PH 2024-02-03 1319 F4CVO         59  FR06   SP2GMA        59  PL02  
QSO: 14207 PH 2024-02-03 1320 F4CVO         59  FR06   G4POF         59  27    
QSO: 14207 PH 2024-02-03 1320 F4CVO         59  FR06   HA2DT         59  HU05  
QSO: 14214 PH 2024-02-03 1325 F4CVO         59  FR06   SN7D          59  PL04  
QSO: 14258 PH 2024-02-03 1326 F4CVO         59  FR06   SP1D          59  PL16  
QSO: 14280 PH 2024-02-03 1328 F4CVO         59  FR06   SN7T          59  PL04  
QSO: 14285 PH 2024-02-03 1328 F4CVO         59  FR06   SN8Z          59  PL06  
QSO: 14290 PH 2024-02-03 1329 F4CVO         59  FR06   RW1F          59  29    
QSO: 14305 PH 2024-02-03 1330 F4CVO         59  FR06   EA4HPY        59  ES03  
QSO: 14164 PH 2024-02-03 1331 F4CVO         59  FR06   EW4A          59  29    
QSO: 14203 PH 2024-02-03 1333 F4CVO         59  FR06   LZ6DX         59  BG02  
QSO: 14208 PH 2024-02-03 1333 F4CVO         59  FR06   IK0PHY        59  IT09  
QSO: 14220 PH 2024-02-03 1333 F4CVO         59  FR06   IU8RIA        59  IT05  
QSO: 14225 PH 2024-02-03 1335 F4CVO         59  FR06   YO7OWI        59  RO03  
QSO: 14247 PH 2024-02-03 1338 F4CVO         59  FR06   SP5GNI        59  PL08  
QSO: 14257 PH 2024-02-03 1340 F4CVO         59  FR06   HA5NX         59  HU04  
QSO: 14213 PH 2024-02-03 1345 F4CVO         59  FR06   SP7OQI        59  PL04  
QSO: 14213 PH 2024-02-03 1347 F4CVO         59  FR06   EW1TZ         59  29    
QSO: 14213 PH 2024-02-03 1347 F4CVO         59  FR06   OK2MBP        59  CZ07  
QSO: 14213 PH 2024-02-03 1348 F4CVO         59  FR06   OM1BCO        59  SK01  
QSO: 14213 PH 2024-02-03 1348 F4CVO         59  FR06   OZ1KKH        59  DK02  
QSO: 14213 PH 2024-02-03 1349 F4CVO         59  FR06   HA3HX         59  HU07  
QSO: 14213 PH 2024-02-03 1351 F4CVO         59  FR06   LY5GT         59  LT02  
QSO: 14213 PH 2024-02-03 1353 F4CVO         59  FR06   HA7AVU        59  HU03  
QSO: 14213 PH 2024-02-03 1354 F4CVO         59  FR06   SQ8RKR        59  PL13  
QSO: 14205 PH 2024-02-03 1358 F4CVO         59  FR06   IG9ITO        59  IT17  
QSO: 14213 PH 2024-02-03 1359 F4CVO         59  FR06   HA3GC         59  HU07  
QSO: 14213 PH 2024-02-03 1402 F4CVO         59  FR06   CS7BCY        59  PT04  
QSO: 14213 PH 2024-02-03 1403 F4CVO         59  FR06   SP3ATB        59  PL07  
QSO: 14213 PH 2024-02-03 1406 F4CVO         59  FR06   G3Q           59  27    
QSO: 14213 PH 2024-02-03 1407 F4CVO         59  FR06   SP8BDF        59  PL13  
QSO: 14213 PH 2024-02-03 1407 F4CVO         59  FR06   SQ9MEE        59  PL03  
QSO: 14237 PH 2024-02-03 1412 F4CVO         59  FR06   SE2P          59  SE20  
QSO: 14259 PH 2024-02-03 1417 F4CVO         59  FR06   YT2ISM        59  28    
QSO: 14281 PH 2024-02-03 1418 F4CVO         59  FR06   UT3EV         59  29    
QSO: 14181 PH 2024-02-03 1421 F4CVO         59  FR06   LA1K/P        59  14    
QSO: 14220 PH 2024-02-03 1423 F4CVO         59  FR06   MI7DGO        59  27    
QSO: 14224 PH 2024-02-03 1423 F4CVO         59  FR06   SP9KAO        59  PL03  
QSO: 14226 PH 2024-02-03 1424 F4CVO         59  FR06   HA5MIG        59  HU04  
QSO: 14239 PH 2024-02-03 1426 F4CVO         59  FR06   LZ2CJ         59  BG02  
QSO: 14241 PH 2024-02-03 1426 F4CVO         59  FR06   LZ3ZZ         59  BG06  
QSO: 14244 PH 2024-02-03 1427 F4CVO         59  FR06   EB1DJ         59  ES05  
QSO: 14249 PH 2024-02-03 1428 F4CVO         59  FR06   IW0HLZ        59  IT09  
QSO: 14251 PH 2024-02-03 1429 F4CVO         59  FR06   LZ7G          59  BG06  
QSO: 14256 PH 2024-02-03 1431 F4CVO         59  FR06   IQ6JU         59  IT01  
QSO: 14262 PH 2024-02-03 1433 F4CVO         59  FR06   SM5X          59  SE15  
QSO: 14264 PH 2024-02-03 1433 F4CVO         59  FR06   IO9J          59  IT16  
QSO: 14276 PH 2024-02-03 1434 F4CVO         59  FR06   SV3RPQ        59  GR12  
QSO: 14288 PH 2024-02-03 1435 F4CVO         59  FR06   OM3CW         59  SK02  
QSO: 14290 PH 2024-02-03 1436 F4CVO         59  FR06   SP9RQH        59  PL03  
QSO: 14195 PH 2024-02-03 1439 F4CVO         59  FR06   HG5D          59  HU03  
QSO: 14285 PH 2024-02-03 1446 F4CVO         59  FR06   IU0DHV        59  IT09  
