START-OF-LOG: 2.3
 <ua9jll@mail.ru>
CREATED-BY: TR Log POST Version 6.76
CALLSIGN: UA9JLL
CONTEST: CQ-WW-CW
CATEGORY: SINGLE-OP ALL LOW CW
CLAIMED-SCORE: 1207816
NAME: Yuri Stukalov
OPERATORS: Yuri Stukalov
SOAPBOX: [email hidden]
SOAPBOX: [email hidden]
QSO:  7000 CW 2005-11-26 0000 UA9JLL        599 17     UA6LV         599 16      
QSO:  7000 CW 2005-11-26 0001 UA9JLL        599 17     EA4KA         599 14      
QSO:  7000 CW 2005-11-26 0005 UA9JLL        599 17     UU0JL         599 16      
QSO:  7000 CW 2005-11-26 0005 UA9JLL        599 17     OE2S          599 15      
QSO:  7000 CW 2005-11-26 0007 UA9JLL        599 17     YR7M          599 20      
QSO:  7000 CW 2005-11-26 0010 UA9JLL        599 17     IO4T          599 15      
QSO:  7000 CW 2005-11-26 0012 UA9JLL        599 17     A45XR         599 21      
QSO:  7000 CW 2005-11-26 0016 UA9JLL        599 17     3B8/OM3PC     599 39      
QSO:  7000 CW 2005-11-26 0021 UA9JLL        599 17     YT7A          599 15      
QSO:  7000 CW 2005-11-26 0022 UA9JLL        599 17     IR2C          599 15      
QSO:  7000 CW 2005-11-26 0023 UA9JLL        599 17     HA7A          599 15      
QSO:  7000 CW 2005-11-26 0024 UA9JLL        599 17     OE4A          599 15      
QSO:  7000 CW 2005-11-26 0024 UA9JLL        599 17     YT0A          599 15      
QSO:  7000 CW 2005-11-26 0025 UA9JLL        599 17     UW9I          599 16      
QSO:  7000 CW 2005-11-26 0027 UA9JLL        599 17     S52ZW         599 15      
QSO:  7000 CW 2005-11-26 0031 UA9JLL        599 17     HA8DU         599 15      
QSO:  7000 CW 2005-11-26 0036 UA9JLL        599 17     TA3DD         599 20      
QSO:  3500 CW 2005-11-26 0037 UA9JLL        599 17     UN2C          599 17      
QSO:  3500 CW 2005-11-26 0039 UA9JLL        599 17     LY1DT         599 15      
QSO:  3500 CW 2005-11-26 0041 UA9JLL        599 17     7S7V          599 14      
QSO:  3500 CW 2005-11-26 0043 UA9JLL        599 17     SM3W          599 14      
QSO:  3500 CW 2005-11-26 0047 UA9JLL        599 17     RT3T          599 16      
QSO:  3500 CW 2005-11-26 0048 UA9JLL        599 17     RK6YZZ        599 16      
QSO:  3500 CW 2005-11-26 0049 UA9JLL        599 17     UA9AFS        599 17      
QSO:  3500 CW 2005-11-26 0049 UA9JLL        599 17     UA3QDX        599 16      
QSO:  3500 CW 2005-11-26 0057 UA9JLL        599 17     IR4X          599 15      
QSO:  3500 CW 2005-11-26 0100 UA9JLL        599 17     EU1AZ         599 16      
QSO:  3500 CW 2005-11-26 0101 UA9JLL        599 17     UA3R          599 16      
QSO:  3500 CW 2005-11-26 0102 UA9JLL        599 17     UT3UA         599 16      
QSO:  3500 CW 2005-11-26 0105 UA9JLL        599 17     UN0L          599 17      
QSO:  3500 CW 2005-11-26 0109 UA9JLL        599 17     DQ0Q          599 14      
QSO:  3500 CW 2005-11-26 0110 UA9JLL        599 17     LY7M          599 15      
QSO:  3500 CW 2005-11-26 0113 UA9JLL        599 17     EW8DX         599 16      
QSO:  3500 CW 2005-11-26 0118 UA9JLL        599 17     RU1A          599 16      
QSO:  7000 CW 2005-11-26 0125 UA9JLL        599 17     T9/VE3ZIK     599 15      
QSO:  7000 CW 2005-11-26 0127 UA9JLL        599 17     YO7BGA        599 20      
QSO:  7000 CW 2005-11-26 0128 UA9JLL        599 17     Z37M          599 15      
QSO:  7000 CW 2005-11-26 0131 UA9JLL        599 17     HG7H          599 15      
QSO:  7000 CW 2005-11-26 0137 UA9JLL        599 17     SV1RP         599 20      
QSO:  7000 CW 2005-11-26 0144 UA9JLL        599 17     RW6FZ         599 16      
QSO:  7000 CW 2005-11-26 0145 UA9JLL        599 17     4X6FR         599 20      
QSO:  3500 CW 2005-11-26 0149 UA9JLL        599 17     YO2AQB        599 20      
QSO:  3500 CW 2005-11-26 0150 UA9JLL        599 17     RW4FX         599 16      
QSO:  3500 CW 2005-11-26 0152 UA9JLL        599 17     HG8N          599 15      
QSO:  3500 CW 2005-11-26 0154 UA9JLL        599 17     ON4CCP        599 14      
QSO:  3500 CW 2005-11-26 0155 UA9JLL        599 17     RW3QF         599 16      
QSO:  3500 CW 2005-11-26 0156 UA9JLL        599 17     SM6CNN        599 14      
QSO:  3500 CW 2005-11-26 0157 UA9JLL        599 17     RW4WM         599 16      
QSO:  3500 CW 2005-11-26 0211 UA9JLL        599 17     DL0CS         599 14      
QSO:  3500 CW 2005-11-26 0215 UA9JLL        599 17     LY7Z          599 15      
QSO:  3500 CW 2005-11-26 0216 UA9JLL        599 17     SP4MPB        599 15      
QSO:  3500 CW 2005-11-26 0219 UA9JLL        599 17     RZ3AXX        599 16      
QSO:  3500 CW 2005-11-26 0223 UA9JLL        599 17     R1MVC         599 16      
QSO:  3500 CW 2005-11-26 0229 UA9JLL        599 17     OJ0B          599 15      
QSO:  3500 CW 2005-11-26 0230 UA9JLL        599 17     LN8W          599 14      
QSO:  3500 CW 2005-11-26 0232 UA9JLL        599 17     YT2T          599 15      
QSO:  3500 CW 2005-11-26 0247 UA9JLL        599 17     US8IM         599 16      
QSO:  3500 CW 2005-11-26 0248 UA9JLL        599 17     OK1QM         599 15      
QSO:  3500 CW 2005-11-26 0251 UA9JLL        599 17     LY2KN         599 15      
QSO:  3500 CW 2005-11-26 0258 UA9JLL        599 17     RZ3DJ         599 16      
QSO:  3500 CW 2005-11-26 0259 UA9JLL        599 17     DL7ON         599 14      
