START-OF-LOG:  2.0
CREATED-BY:    CT Version 10.01.010
CALLSIGN:      OY1CT
NAME:          Carsten Thomsen
CLAIMED-SCORE: 549628
CONTEST:       CQ-WW-CW
CATEGORY:      SINGLE-OP ALL HIGH CW
QSO: 14027 CW 2005-11-26 1033 OY1CT         599 14     IH9P          599 33     1 
QSO: 14040 CW 2005-11-26 1034 OY1CT         599 14     DF5AU         599 14     1 
QSO: 14040 CW 2005-11-26 1035 OY1CT         599 14     OK1DSA        599 15     1 
QSO: 14040 CW 2005-11-26 1035 OY1CT         599 14     OK1HEH        599 15     1 
QSO: 14040 CW 2005-11-26 1036 OY1CT         599 14     EA8/DJ1OJ     599 33     1 
QSO: 14040 CW 2005-11-26 1036 OY1CT         599 14     OH1F          599 15     1 
QSO: 14040 CW 2005-11-26 1036 OY1CT         599 14     OK1FDR        599 15     1 
QSO: 14040 CW 2005-11-26 1036 OY1CT         599 14     DL7BY         599 14     1 
QSO: 14040 CW 2005-11-26 1037 OY1CT         599 14     HB9DAX/QRP    599 14     1 
QSO: 14040 CW 2005-11-26 1037 OY1CT         599 14     DL6YRM        599 14     1 
QSO: 14040 CW 2005-11-26 1037 OY1CT         599 14     OH6FW         599 15     1 
QSO: 14040 CW 2005-11-26 1038 OY1CT         599 14     EA1BRB        599 14     1 
QSO: 14040 CW 2005-11-26 1038 OY1CT         599 14     YL2CV         599 15     1 
QSO: 14040 CW 2005-11-26 1039 OY1CT         599 14     DL0KF         599 14     1 
QSO: 14040 CW 2005-11-26 1040 OY1CT         599 14     OM7CA         599 15     1 
QSO: 14040 CW 2005-11-26 1040 OY1CT         599 14     UW5U          599 16     1 
QSO: 14040 CW 2005-11-26 1041 OY1CT         599 14     UU7J          599 16     1 
QSO: 14040 CW 2005-11-26 1042 OY1CT         599 14     S58RU         599 15     1 
QSO: 14040 CW 2005-11-26 1042 OY1CT         599 14     DL9LM         599 14     1 
QSO: 14040 CW 2005-11-26 1042 OY1CT         599 14     EA8ZS         599 33     1 
QSO: 14040 CW 2005-11-26 1043 OY1CT         599 14     P40L          599 09     1 
QSO: 14040 CW 2005-11-26 1043 OY1CT         599 14     RW9CW         599 17     1 
QSO: 14040 CW 2005-11-26 1044 OY1CT         599 14     DL4MHA        599 14     1 
QSO: 14040 CW 2005-11-26 1045 OY1CT         599 14     RU6CT         599 16     1 
QSO: 14040 CW 2005-11-26 1045 OY1CT         599 14     SQ9DXN        599 15     1 
QSO: 14040 CW 2005-11-26 1046 OY1CT         599 14     DH0JAE        599 14     1 
QSO: 14040 CW 2005-11-26 1046 OY1CT         599 14     YT5T          599 15     1 
QSO: 14040 CW 2005-11-26 1047 OY1CT         599 14     DL8QS         599 14     1 
QSO: 14040 CW 2005-11-26 1047 OY1CT         599 14     DF0CG         599 14     1 
QSO: 14040 CW 2005-11-26 1047 OY1CT         599 14     OK1ES         599 15     1 
QSO: 14040 CW 2005-11-26 1048 OY1CT         599 14     SP8BAB        599 15     1 
QSO: 14040 CW 2005-11-26 1048 OY1CT         599 14     DK3GI         599 14     1 
QSO: 14040 CW 2005-11-26 1048 OY1CT         599 14     YT5A          599 15     1 
QSO: 14040 CW 2005-11-26 1049 OY1CT         599 14     DF3CB         599 14     1 
QSO: 14040 CW 2005-11-26 1049 OY1CT         599 14     DQ4W          599 14     1 
QSO: 14040 CW 2005-11-26 1050 OY1CT         599 14     DL2F          599 14     1 
QSO: 14040 CW 2005-11-26 1050 OY1CT         599 14     IR4X          599 15     1 
QSO: 14040 CW 2005-11-26 1050 OY1CT         599 14     DL1LH         599 14     1 
QSO: 14040 CW 2005-11-26 1051 OY1CT         599 14     LX7I          599 14     1 
QSO: 14040 CW 2005-11-26 1051 OY1CT         599 14     OM7M          599 15     1 
QSO: 14040 CW 2005-11-26 1052 OY1CT         599 14     DJ2YA         599 14     1 
QSO: 14040 CW 2005-11-26 1052 OY1CT         599 14     DP4T          599 14     1 
QSO: 14040 CW 2005-11-26 1053 OY1CT         599 14     HA3MQ         599 15     1 
QSO: 14040 CW 2005-11-26 1053 OY1CT         599 14     DL5CF         599 14     1 
QSO: 14040 CW 2005-11-26 1054 OY1CT         599 14     DL2DX         599 14     1 
QSO: 14040 CW 2005-11-26 1054 OY1CT         599 14     DL1DTC        599 14     1 
QSO: 14040 CW 2005-11-26 1054 OY1CT         599 14     DF5ZV         599 14     1 
QSO: 14040 CW 2005-11-26 1055 OY1CT         599 14     DR4A          599 14     1 
QSO: 14040 CW 2005-11-26 1055 OY1CT         599 14     RA3CW         599 16     1 
QSO: 14040 CW 2005-11-26 1056 OY1CT         599 14     YP3A          599 20     1 
QSO: 14040 CW 2005-11-26 1056 OY1CT         599 14     DR5Z          599 14     1 
QSO: 14040 CW 2005-11-26 1056 OY1CT         599 14     OE3GSA        599 15     1 
QSO: 14040 CW 2005-11-26 1058 OY1CT         599 14     HB9MM         599 14     1 
QSO: 14040 CW 2005-11-26 1059 OY1CT         599 14     DK1MAX        599 14     1 
QSO: 14040 CW 2005-11-26 1059 OY1CT         599 14     DL2HWB        599 14     1 
QSO: 14040 CW 2005-11-26 1100 OY1CT         599 14     OT5L          599 14     1 
QSO: 14040 CW 2005-11-26 1100 OY1CT         599 14     RT9W          599 16     1 
QSO: 14040 CW 2005-11-26 1100 OY1CT         599 14     OL7R          599 15     1 
QSO: 14040 CW 2005-11-26 1101 OY1CT         599 14     SM7YEA        599 14     1 
QSO: 14040 CW 2005-11-26 1101 OY1CT         599 14     LZ9W          599 20     1 
QSO: 14040 CW 2005-11-26 1101 OY1CT         599 14     OK1DKR        599 15     1 
QSO: 14040 CW 2005-11-26 1102 OY1CT         599 14     SN60ZSE       599 15     1 
QSO: 14040 CW 2005-11-26 1102 OY1CT         599 14     SP2QG         599 15     1 
QSO: 14040 CW 2005-11-26 1102 OY1CT         599 14     PA0JED        599 14     1 
QSO: 14040 CW 2005-11-26 1103 OY1CT         599 14     OE3ZK         599 15     1 
QSO: 14040 CW 2005-11-26 1103 OY1CT         599 14     OM5KP         599 15     1 
QSO: 14040 CW 2005-11-26 1103 OY1CT         599 14     IR4M          599 15     1 
QSO: 14040 CW 2005-11-26 1104 OY1CT         599 14     OH6XX         599 15     1 
QSO: 14040 CW 2005-11-26 1104 OY1CT         599 14     DL3ZM         599 14     1 
QSO: 14040 CW 2005-11-26 1104 OY1CT         599 14     DL4FDI        599 14     1 
QSO: 14040 CW 2005-11-26 1105 OY1CT         599 14     DQ0Q          599 14     1 
QSO: 14040 CW 2005-11-26 1105 OY1CT         599 14     RZ6AZZ        599 16     1 
QSO: 14040 CW 2005-11-26 1105 OY1CT         599 14     OH6GAW        599 15     1 
QSO: 14040 CW 2005-11-26 1106 OY1CT         599 14     UA1ANA        599 16     1 
QSO: 14040 CW 2005-11-26 1106 OY1CT         599 14     F8ANN         599 14     1 
QSO: 14040 CW 2005-11-26 1106 OY1CT         599 14     YT6A          599 15     1 
QSO: 14040 CW 2005-11-26 1107 OY1CT         599 14     DL4RCK        599 14     1 
QSO: 14040 CW 2005-11-26 1107 OY1CT         599 14     UT4EK         599 16     1 
QSO: 14040 CW 2005-11-26 1107 OY1CT         599 14     OK1KQH        599 15     1 
QSO: 14040 CW 2005-11-26 1108 OY1CT         599 14     OH7M          599 15     1 
QSO: 14040 CW 2005-11-26 1108 OY1CT         599 14     RL3A          599 16     1 
QSO: 14040 CW 2005-11-26 1109 OY1CT         599 14     SP2EWQ/2      599 15     1 
QSO: 14040 CW 2005-11-26 1109 OY1CT         599 14     SM7BQX        599 14     1 
QSO: 14040 CW 2005-11-26 1109 OY1CT         599 14     EA6UN         599 14     1 
QSO: 14040 CW 2005-11-26 1110 OY1CT         599 14     EA5FV         599 14     1 
QSO: 14040 CW 2005-11-26 1110 OY1CT         599 14     OM5MF         599 15     1 
QSO: 14040 CW 2005-11-26 1110 OY1CT         599 14     US7HZZ        599 16     1 
QSO: 14040 CW 2005-11-26 1111 OY1CT         599 14     UK/JI2MED     599 17     1 
QSO: 14040 CW 2005-11-26 1111 OY1CT         599 14     S56A          599 15     1 
QSO: 14040 CW 2005-11-26 1112 OY1CT         599 14     RV6YZ/6       599 16     1 
QSO: 14040 CW 2005-11-26 1112 OY1CT         599 14     RX6AH         599 16     1 
QSO: 14040 CW 2005-11-26 1113 OY1CT         599 14     RN3ZQ         599 16     1 
QSO: 14040 CW 2005-11-26 1113 OY1CT         599 14     OH3OJ         599 15     1 
QSO: 14040 CW 2005-11-26 1113 OY1CT         599 14     RZ3AZ         599 16     1 
QSO: 14040 CW 2005-11-26 1113 OY1CT         599 14     SN6F          599 15     1 
QSO: 14040 CW 2005-11-26 1114 OY1CT         599 14     9A4KW         599 15     1 
QSO: 14040 CW 2005-11-26 1115 OY1CT         599 14     ES1A          599 15     1 
QSO: 14040 CW 2005-11-26 1115 OY1CT         599 14     OO5ZO         599 14     1 
QSO: 14040 CW 2005-11-26 1115 OY1CT         599 14     RW3WW         599 16     1 
QSO: 14040 CW 2005-11-26 1115 OY1CT         599 14     DL8KJ         599 14     1 
QSO: 14040 CW 2005-11-26 1116 OY1CT         599 14     9A5ZP         599 15     1 
QSO: 14040 CW 2005-11-26 1116 OY1CT         599 14     DJ6QT         599 14     1 
QSO: 14040 CW 2005-11-26 1117 OY1CT         599 14     UN9L          599 17     1 
QSO: 14040 CW 2005-11-26 1118 OY1CT         599 14     YT1W          599 15     1 
QSO: 14040 CW 2005-11-26 1118 OY1CT         599 14     LY2MM         599 15     1 
QSO: 14040 CW 2005-11-26 1118 OY1CT         599 14     YL2PN         599 15     1 
QSO: 14040 CW 2005-11-26 1118 OY1CT         599 14     SP3LWP        599 15     1 
QSO: 14040 CW 2005-11-26 1119 OY1CT         599 14     UA3QDX        599 16     1 
QSO: 14040 CW 2005-11-26 1119 OY1CT         599 14     OK1AY         599 15     1 
QSO: 14040 CW 2005-11-26 1120 OY1CT         599 14     OH2GV         599 15     1 
QSO: 14040 CW 2005-11-26 1120 OY1CT         599 14     RF3A          599 16     1 
QSO: 14040 CW 2005-11-26 1120 OY1CT         599 14     IU2R          599 15     1 
QSO: 14040 CW 2005-11-26 1121 OY1CT         599 14     YO6BHN        599 20     1 
QSO: 14040 CW 2005-11-26 1121 OY1CT         599 14     DF6QV         599 14     1 
QSO: 14040 CW 2005-11-26 1122 OY1CT         599 14     RW9MD         599 17     1 
QSO: 14040 CW 2005-11-26 1122 OY1CT         599 14     LY6A          599 15     1 
QSO: 14040 CW 2005-11-26 1123 OY1CT         599 14     OH6AH         599 15     1 
QSO: 14040 CW 2005-11-26 1123 OY1CT         599 14     YL6W          599 15     1 
QSO: 14040 CW 2005-11-26 1124 OY1CT         599 14     TM4Q          599 14     1 
QSO: 14040 CW 2005-11-26 1124 OY1CT         599 14     DJ5MW         599 14     1 
QSO: 14040 CW 2005-11-26 1124 OY1CT         599 14     LY7A          599 15     1 
QSO: 14040 CW 2005-11-26 1124 OY1CT         599 14     9A1P          599 15     1 
QSO: 14040 CW 2005-11-26 1125 OY1CT         599 14     PA2W          599 14     1 
QSO: 14040 CW 2005-11-26 1125 OY1CT         599 14     IK0YUT        599 15     1 
QSO: 14040 CW 2005-11-26 1126 OY1CT         599 14     UV5U          599 16     1 
QSO: 14040 CW 2005-11-26 1126 OY1CT         599 14     DL6KVA        599 14     1 
QSO: 14040 CW 2005-11-26 1126 OY1CT         599 14     ES4RD         599 15     1 
QSO: 14040 CW 2005-11-26 1127 OY1CT         599 14     OL8R          599 15     1 
QSO: 14040 CW 2005-11-26 1127 OY1CT         599 14     S59N          599 15     1 
QSO: 14040 CW 2005-11-26 1127 OY1CT         599 14     DL4IW         599 14     1 
QSO: 14040 CW 2005-11-26 1128 OY1CT         599 14     SP6T          599 15     1 
QSO: 14040 CW 2005-11-26 1128 OY1CT         599 14     IQ1SM         599 15     1 
QSO: 14040 CW 2005-11-26 1129 OY1CT         599 14     G0UKX         599 14     1 
QSO: 14040 CW 2005-11-26 1129 OY1CT         599 14     OM8AQ         599 15     1 
QSO: 14040 CW 2005-11-26 1129 OY1CT         599 14     SP4BY         599 15     1 
QSO: 14040 CW 2005-11-26 1130 OY1CT         599 14     F6ABI         599 14     1 
QSO: 14040 CW 2005-11-26 1130 OY1CT         599 14     UR3IQO        599 16     1 
QSO: 14040 CW 2005-11-26 1130 OY1CT         599 14     G3AMG         599 14     1 
QSO: 14040 CW 2005-11-26 1131 OY1CT         599 14     M4T           599 14     1 
QSO: 14040 CW 2005-11-26 1131 OY1CT         599 14     YL5M          599 15     1 
QSO: 14040 CW 2005-11-26 1131 OY1CT         599 14     UY8IF         599 16     1 
QSO: 14040 CW 2005-11-26 1132 OY1CT         599 14     OL5W          599 15     1 
QSO: 14040 CW 2005-11-26 1132 OY1CT         599 14     G3JKY         599 14     1 
QSO: 14040 CW 2005-11-26 1132 OY1CT         599 14     OL9Z          599 15     1 
QSO: 14040 CW 2005-11-26 1132 OY1CT         599 14     DL3DTH        599 14     1 
QSO: 14040 CW 2005-11-26 1133 OY1CT         599 14     RV6LFE        599 16     1 
QSO: 14040 CW 2005-11-26 1133 OY1CT         599 14     PA2000N       599 14     1 
QSO: 14040 CW 2005-11-26 1133 OY1CT         599 14     DK0MN         599 14     1 
QSO: 14040 CW 2005-11-26 1135 OY1CT         599 14     OZ4FF         599 14     1 
QSO: 14040 CW 2005-11-26 1136 OY1CT         599 14     G3NYY         599 14     1 
QSO: 14040 CW 2005-11-26 1136 OY1CT         599 14     UA3UJE        599 16     1 
QSO: 14040 CW 2005-11-26 1137 OY1CT         599 14     G4DBW         599 14     1 
QSO: 14040 CW 2005-11-26 1137 OY1CT         599 14     SP5EKZ        599 15     1 
QSO: 14040 CW 2005-11-26 1138 OY1CT         599 14     G5W           599 14     1 
QSO: 14040 CW 2005-11-26 1138 OY1CT         599 14     EU8RZ         599 16     1 
QSO: 14040 CW 2005-11-26 1138 OY1CT         599 14     UT7WR         599 16     1 
QSO: 14040 CW 2005-11-26 1139 OY1CT         599 14     LZ9R          599 20     1 
QSO: 14040 CW 2005-11-26 1139 OY1CT         599 14     DL3BVA        599 14     1 
QSO: 14040 CW 2005-11-26 1139 OY1CT         599 14     RX9AF         599 17     1 
QSO: 14040 CW 2005-11-26 1140 OY1CT         599 14     UY5YA         599 16     1 
QSO: 14040 CW 2005-11-26 1140 OY1CT         599 14     DJ0IF         599 14     1 
QSO:  1827 CW 2005-11-26 2147 OY1CT         599 14     LX/DL5SE      599 14     1 
