START-OF-LOG: 2.0
ARRL-SECTION: AL
CALLSIGN: K4SAV
CLUB: South East Contest Club
CONTEST: CQ-WW-CW
CATEGORY: SINGLE-OP-ASSISTED ALL HIGH CW
CLAIMED-SCORE: 1147683
OPERATORS: K4SAV
NAME: Jerry Montgomery
CREATED-BY: N1MM Logger V5.10.9
QSO:  7042 CW 2005-11-26 0006 K4SAV         599 4      PY0FF         599 11      
QSO:  7004 CW 2005-11-26 0019 K4SAV         599 4      EA5RS         599 14      
QSO:  7005 CW 2005-11-26 0021 K4SAV         599 4      EA8EW         599 33      
QSO:  7008 CW 2005-11-26 0023 K4SAV         599 4      PZ5C          599 09      
QSO:  7011 CW 2005-11-26 0025 K4SAV         599 4      TM2Y          599 14      
QSO:  7021 CW 2005-11-26 0029 K4SAV         599 4      OK5W          599 15      
QSO:  7022 CW 2005-11-26 0030 K4SAV         599 4      S50A          599 15      
QSO:  7023 CW 2005-11-26 0031 K4SAV         599 4      IR4X          599 15      
QSO:  7023 CW 2005-11-26 0031 K4SAV         599 4      G5W           599 14      
QSO:  7025 CW 2005-11-26 0033 K4SAV         599 4      VP5W          599 08      
QSO:  7026 CW 2005-11-26 0036 K4SAV         599 4      EA3AKY        599 14      
QSO:  7026 CW 2005-11-26 0037 K4SAV         599 4      UA6LV         599 16      
QSO:  7027 CW 2005-11-26 0038 K4SAV         599 4      EA5FV         599 14      
QSO:  7028 CW 2005-11-26 0039 K4SAV         599 4      UW9I          599 16      
QSO:  7035 CW 2005-11-26 0051 K4SAV         599 4      TZ5A          599 35      
QSO:  7037 CW 2005-11-26 0055 K4SAV         599 4      YW4D          599 09      
QSO:  7035 CW 2005-11-26 0056 K4SAV         599 4      J79CW         599 08      
QSO:  7039 CW 2005-11-26 0057 K4SAV         599 4      HK0FD         599 07      
QSO:  7050 CW 2005-11-26 0057 K4SAV         599 4      KP3Z          599 08      
QSO:  7053 CW 2005-11-26 0058 K4SAV         599 4      PY7ZY         599 11      
QSO:  7059 CW 2005-11-26 0059 K4SAV         599 4      PX8C          599 11      
QSO:  7060 CW 2005-11-26 0100 K4SAV         599 4      WP3C          599 08      
QSO:  7061 CW 2005-11-26 0101 K4SAV         599 4      PJ2T          599 09      
QSO:  7063 CW 2005-11-26 0101 K4SAV         599 4      FG5BG         599 08      
QSO:  7064 CW 2005-11-26 0106 K4SAV         599 4      TI5N          599 07      
QSO:  7065 CW 2005-11-26 0106 K4SAV         599 4      V26K          599 08      
QSO:  7074 CW 2005-11-26 0109 K4SAV         599 4      J88DR         599 08      
QSO:  7056 CW 2005-11-26 0110 K4SAV         599 4      9Y4AA         599 09      
QSO:  7049 CW 2005-11-26 0115 K4SAV         599 4      8P5A          599 08      
QSO:  7046 CW 2005-11-26 0115 K4SAV         599 4      WP2Z          599 08      
QSO:  7040 CW 2005-11-26 0116 K4SAV         599 4      6Y7A          599 08      
QSO:  7033 CW 2005-11-26 0117 K4SAV         599 4      HJ1W          599 09      
QSO:  7028 CW 2005-11-26 0118 K4SAV         599 4      P40W          599 09      
QSO:  7026 CW 2005-11-26 0120 K4SAV         599 4      HR1RTF        599 07      
QSO:  7007 CW 2005-11-26 0122 K4SAV         599 4      KP2/K3MD      599 08      
QSO:  7031 CW 2005-11-26 0124 K4SAV         599 4      P40L          599 09      
QSO:  7061 CW 2005-11-26 0128 K4SAV         599 4      EA6IB         599 14      
