START-OF-LOG: 2.0
 <ua4ccg@mail.ru>
ARRL-SECTION: DX
CALLSIGN: UA4CCG
CATEGORY: SINGLE-OP ALL HIGH CW
CATEGORY-ASSISTED: NON-ASSISTED
CLAIMED-SCORE: 1268264
CLUB: SRR
CONTEST: CQ-WW-CW
CREATED-BY: TR Log POST Version 6.57
NAME: Anatoly V. Gladkov
OPERATORS: UA4CCG
QSO:  1800 CW 2005-11-26 0329 UA4CCG        599 16     OH1MM         599 15
QSO:  1800 CW 2005-11-26 0330 UA4CCG        599 16     SK6M          599 14
QSO:  1800 CW 2005-11-26 0331 UA4CCG        599 16     UA9AL         599 17
QSO:  1800 CW 2005-11-26 0332 UA4CCG        599 16     ES5QX         599 15
QSO:  1800 CW 2005-11-26 0332 UA4CCG        599 16     SQ6Z          599 15
QSO:  1800 CW 2005-11-26 0333 UA4CCG        599 16     LZ9W          599 20
QSO:  1800 CW 2005-11-26 0334 UA4CCG        599 16     YL2VW         599 15
QSO:  1800 CW 2005-11-26 0334 UA4CCG        599 16     R1MVC         599 16
QSO:  1800 CW 2005-11-26 0335 UA4CCG        599 16     SP3BQ         599 15
QSO:  1800 CW 2005-11-26 0336 UA4CCG        599 16     S57M          599 15
QSO:  1800 CW 2005-11-26 0336 UA4CCG        599 16     ER3DX         599 16
QSO:  1800 CW 2005-11-26 0338 UA4CCG        599 16     OK1FDY        599 15
QSO:  1800 CW 2005-11-26 0338 UA4CCG        599 16     UW2M          599 16
QSO:  1800 CW 2005-11-26 0339 UA4CCG        599 16     YL6W          599 15
QSO:  1800 CW 2005-11-26 0340 UA4CCG        599 16     OM0TT         599 15
QSO:  1800 CW 2005-11-26 0341 UA4CCG        599 16     YO2IS         599 20
QSO:  1800 CW 2005-11-26 0341 UA4CCG        599 16     LY7Z          599 15
QSO:  1800 CW 2005-11-26 0342 UA4CCG        599 16     OL5Q          599 15
QSO:  1800 CW 2005-11-26 0343 UA4CCG        599 16     OH0Z          599 15
QSO:  1800 CW 2005-11-26 0343 UA4CCG        599 16     RW3WWW        599 16
QSO:  1800 CW 2005-11-26 0343 UA4CCG        599 16     RA6AX         599 16
QSO:  1800 CW 2005-11-26 0344 UA4CCG        599 16     OH3OJ         599 15
QSO:  1800 CW 2005-11-26 0345 UA4CCG        599 16     YL1S          599 15
QSO:  1800 CW 2005-11-26 0348 UA4CCG        599 16     DL7CX         599 14
QSO:  1800 CW 2005-11-26 0351 UA4CCG        599 16     C4M           599 20
QSO:  1800 CW 2005-11-26 0401 UA4CCG        599 16     HG6N          599 15
QSO:  1800 CW 2005-11-26 0402 UA4CCG        599 16     LY2OU         599 15
QSO:  1800 CW 2005-11-26 0404 UA4CCG        599 16     EU1PA         599 16
QSO:  1800 CW 2005-11-26 0405 UA4CCG        599 16     HA8BE         599 15
QSO:  1800 CW 2005-11-26 0406 UA4CCG        599 16     RW2F          599 15
QSO:  1800 CW 2005-11-26 0406 UA4CCG        599 16     SN7Q          599 15
QSO:  1800 CW 2005-11-26 0408 UA4CCG        599 16     YL2PQ         599 15
QSO:  1800 CW 2005-11-26 0408 UA4CCG        599 16     EO6F          599 16
QSO:  1800 CW 2005-11-26 0412 UA4CCG        599 16     OZ5E          599 14
QSO:  1800 CW 2005-11-26 0413 UA4CCG        599 16     OE2S          599 15
QSO:  1800 CW 2005-11-26 0414 UA4CCG        599 16     YZ7A          599 15
QSO:  1800 CW 2005-11-26 0415 UA4CCG        599 16     DP9A          599 14
QSO:  1800 CW 2005-11-26 0416 UA4CCG        599 16     LY2IJ         599 15
QSO:  1800 CW 2005-11-26 0417 UA4CCG        599 16     DF0CG         599 14
QSO:  1800 CW 2005-11-26 0419 UA4CCG        599 16     GM0F          599 14
QSO:  1800 CW 2005-11-26 0420 UA4CCG        599 16     9A2AJ         599 15
