START-OF-LOG: 2.0
ARRL-SECTION: 
CONTEST: CQ-WW-CW
CREATED-BY: AALog contest module v.1.0 beta
CALLSIGN: UA1CEC
CATEGORY: SINGLE-OP ALL LOW CW
CLAIMED-SCORE: 383895
OPERATORS: 
CLUB: ALRS
NAME: TONY S. NIKITIN
SOAPBOX: 
QSO:  3500 CW 2005-11-26 0048 UA1CEC        599 16     PA3ADJ        599 14     0
QSO:  3500 CW 2005-11-26 0053 UA1CEC        599 16     HA8MD         599 15     0
QSO:  3500 CW 2005-11-26 0056 UA1CEC        599 16     UU7J          599 16     0
QSO:  3500 CW 2005-11-26 0100 UA1CEC        599 16     UP0L          599 17     0
QSO:  3500 CW 2005-11-26 0102 UA1CEC        599 16     SP5KEH        599 15     0
QSO:  3500 CW 2005-11-26 0103 UA1CEC        599 16     DF0CG         599 14     0
QSO:  3500 CW 2005-11-26 0105 UA1CEC        599 16     YT6A          599 15     0
QSO:  3500 CW 2005-11-26 0106 UA1CEC        599 16     RZ9SWR        599 16     0
QSO:  3500 CW 2005-11-26 0109 UA1CEC        599 16     OK4RQ         599 15     0
QSO:  3500 CW 2005-11-26 0109 UA1CEC        599 16     LZ1ABC        599 20     0
QSO:  3500 CW 2005-11-26 0112 UA1CEC        599 16     RZ6AZZ        599 16     0
QSO:  3500 CW 2005-11-26 0114 UA1CEC        599 16     UA3R          599 16     0
QSO:  3500 CW 2005-11-26 0115 UA1CEC        599 16     ER5AG         599 16     0
QSO:  3500 CW 2005-11-26 0116 UA1CEC        599 16     SP3SLU        599 15     0
QSO:  3500 CW 2005-11-26 0118 UA1CEC        599 16     DD4B          599 14     0
QSO:  3500 CW 2005-11-26 0118 UA1CEC        599 16     RZ3AXX        599 16     0
QSO:  3500 CW 2005-11-26 0119 UA1CEC        599 16     EU1AZ         599 16     0
QSO:  3500 CW 2005-11-26 0120 UA1CEC        599 16     OM0M          599 15     0
QSO:  3500 CW 2005-11-26 0121 UA1CEC        599 16     SN6F          599 15     0
QSO:  3500 CW 2005-11-26 0122 UA1CEC        599 16     OK1FDY        599 15     0
QSO:  3500 CW 2005-11-26 0122 UA1CEC        599 16     OE2G          599 15     0
QSO:  3500 CW 2005-11-26 0123 UA1CEC        599 16     S52W          599 15     0
QSO:  3500 CW 2005-11-26 0124 UA1CEC        599 16     UA9MA         599 17     0
QSO:  3500 CW 2005-11-26 0125 UA1CEC        599 16     HB9CRV        599 14     0
QSO:  3500 CW 2005-11-26 0125 UA1CEC        599 16     SN5M          599 15     0
QSO:  3500 CW 2005-11-26 0126 UA1CEC        599 16     4N7N          599 15     0
QSO:  3500 CW 2005-11-26 0127 UA1CEC        599 16     US7HZZ        599 16     0
QSO:  3500 CW 2005-11-26 0128 UA1CEC        599 16     UY8IF         599 16     0
QSO:  3500 CW 2005-11-26 0129 UA1CEC        599 16     S52ZW         599 15     0
