START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: RT3P
CLUB:
CONTEST: CQ-WW-RTTY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: RTTY
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 1946592
OPERATORS: RT3P
NAME: VLADIMIR I. SHARPAR
CREATED-BY: MixW 2.19
SOAPBOX:
QSO:  3599 RY 2014-09-27 0001 RT3P          599 16 DX  S51A          599 15 DX
QSO:  3598 RY 2014-09-27 0002 RT3P          599 16 DX  IQ1RY         599 15 DX
QSO:  3597 RY 2014-09-27 0002 RT3P          599 16 DX  UA4NCI        599 16 DX
QSO:  3595 RY 2014-09-27 0005 RT3P          599 16 DX  SO9T          599 15 DX
QSO:  3593 RY 2014-09-27 0006 RT3P          599 16 DX  ES9C          599 15 DX
QSO:  3590 RY 2014-09-27 0007 RT3P          599 16 DX  RC5Z          599 16 DX
QSO:  3594 RY 2014-09-27 0011 RT3P          599 16 DX  UW3U          599 16 DX
QSO:  3594 RY 2014-09-27 0011 RT3P          599 16 DX  OU2X          599 14 DX
QSO:  3594 RY 2014-09-27 0017 RT3P          599 16 DX  RC9J          599 17 DX
QSO:  3594 RY 2014-09-27 0018 RT3P          599 16 DX  ED1A          599 14 DX
QSO:  3594 RY 2014-09-27 0021 RT3P          599 16 DX  DF1HF         599 14 DX
QSO:  3594 RY 2014-09-27 0022 RT3P          599 16 DX  EW6EN         599 16 DX
QSO:  3594 RY 2014-09-27 0022 RT3P          599 16 DX  SP2ZIE        599 15 DX
QSO:  3594 RY 2014-09-27 0023 RT3P          599 16 DX  RA1ALC        599 16 DX
QSO:  3594 RY 2014-09-27 0023 RT3P          599 16 DX  RW3LB         599 16 DX
QSO:  3594 RY 2014-09-27 0024 RT3P          599 16 DX  EW8DZ         599 16 DX
QSO:  3594 RY 2014-09-27 0025 RT3P          599 16 DX  UA3PI         599 16 DX
QSO:  3594 RY 2014-09-27 0026 RT3P          599 16 DX  OZ/DJ5LA      599 14 DX
QSO:  3594 RY 2014-09-27 0027 RT3P          599 16 DX  RO9A          599 17 DX
QSO:  3594 RY 2014-09-27 0029 RT3P          599 16 DX  IC8TEM        599 15 DX
QSO:  3594 RY 2014-09-27 0031 RT3P          599 16 DX  UN6P          599 17 DX
QSO:  3594 RY 2014-09-27 0032 RT3P          599 16 DX  OK2PAD        599 15 DX
QSO:  3594 RY 2014-09-27 0033 RT3P          599 16 DX  SQ2RGB        599 15 DX
QSO:  3594 RY 2014-09-27 0034 RT3P          599 16 DX  HA6I          599 15 DX
QSO:  3594 RY 2014-09-27 0035 RT3P          599 16 DX  HG6C          599 15 DX
QSO:  3594 RY 2014-09-27 0037 RT3P          599 16 DX  UA3QGT        599 16 DX
QSO:  3601 RY 2014-09-27 0039 RT3P          599 16 DX  DL3ANK        599 14 DX
QSO:  3596 RY 2014-09-27 0040 RT3P          599 16 DX  DL0CS         599 14 DX
QSO:  3595 RY 2014-09-27 0041 RT3P          599 16 DX  YL9T          599 15 DX
QSO:  3591 RY 2014-09-27 0042 RT3P          599 16 DX  LY6A          599 15 DX
QSO:  3589 RY 2014-09-27 0043 RT3P          599 16 DX  IQ9UI         599 15 DX
QSO:  3587 RY 2014-09-27 0044 RT3P          599 16 DX  9A1A          599 15 DX
QSO:  3586 RY 2014-09-27 0046 RT3P          599 16 DX  RA3NC         599 16 DX
QSO:  3585 RY 2014-09-27 0048 RT3P          599 16 DX  RK3DXW        599 16 DX
QSO:  3585 RY 2014-09-27 0051 RT3P          599 16 DX  EC2DX         599 14 DX
QSO:  3585 RY 2014-09-27 0052 RT3P          599 16 DX  R7MM          599 16 DX
QSO:  3585 RY 2014-09-27 0053 RT3P          599 16 DX  UR7GO         599 16 DX
