START-OF-LOG: 2.0
ARRL-SECTION: DX
CALLSIGN: LY5AA
CATEGORY: SINGLE-OP ALL LOW SSB
CATEGORY-OVERLAY: 
CLAIMED-SCORE: 6956
CLUB: Kaunas University of Technology Radio Club
CONTEST: EUHFC
OPERATORS: LY5AA 
NAME: Rolandas Zakelis
ADDRESS: p.o.box 210 Kaunas Lithuania KAUNAS UNIVERSITY OF TECHNOLOGY RADIO CLUB
ADDRESS: 
E-MAIL: rolandas.zakelis@ktu.lt
SOAPBOX: 
QSO: 28000 PH 2016-08-06 1201 LY5AA         59  12     LY4L          59  90
QSO: 28000 PH 2016-08-06 1211 LY5AA         59  12     LY2OU         59  58
QSO: 28000 PH 2016-08-06 1358 LY5AA         59  12     S52ZW         59  80
QSO: 28000 PH 2016-08-06 1358 LY5AA         59  12     S51CK         59  72
QSO: 28000 PH 2016-08-06 1401 LY5AA         59  12     IY1A          59  05
QSO: 28000 PH 2016-08-06 1402 LY5AA         59  12     IZ2FOS        59  03
QSO: 28000 PH 2016-08-06 1404 LY5AA         59  12     S50L          59  02
QSO: 28000 PH 2016-08-06 1405 LY5AA         59  12     HB9OAU        59  89
QSO: 14000 PH 2016-08-06 1410 LY5AA         59  12     OK8XX         59  80
QSO: 14000 PH 2016-08-06 1411 LY5AA         59  12     RL4A          59  81
QSO: 14000 PH 2016-08-06 1412 LY5AA         59  12     UY1IP         59  02
QSO: 14000 PH 2016-08-06 1413 LY5AA         59  12     G6MC          59  00
QSO: 14000 PH 2016-08-06 1413 LY5AA         59  12     RA7A          59  00
QSO: 14000 PH 2016-08-06 1414 LY5AA         59  12     PA7WW         59  75
QSO: 14000 PH 2016-08-06 1415 LY5AA         59  12     G3VAO         59  66
QSO: 14000 PH 2016-08-06 1416 LY5AA         59  12     IK3SCB        59  91
QSO: 14000 PH 2016-08-06 1417 LY5AA         59  12     OK8XX         59  80
QSO: 14000 PH 2016-08-06 1418 LY5AA         59  12     S51AF         59  99
QSO: 14000 PH 2016-08-06 1420 LY5AA         59  12     EA3CI         59  94
QSO: 14000 PH 2016-08-06 1421 LY5AA         59  12     UA6ART        59  77
QSO: 28000 PH 2016-08-06 1423 LY5AA         59  12     S55T          59  83
QSO: 21000 PH 2016-08-06 1512 LY5AA         59  12     LY4L          59  90
QSO: 21000 PH 2016-08-06 1638 LY5AA         59  12     UZ3A          59  80
QSO: 21000 PH 2016-08-06 1639 LY5AA         59  12     S55T          59  83
QSO: 21000 PH 2016-08-06 1641 LY5AA         59  12     UW2M          59  84
QSO: 21000 PH 2016-08-06 1641 LY5AA         59  12     UW6E          59  88
QSO: 21000 PH 2016-08-06 1642 LY5AA         59  12     YP0C          59  78
QSO: 21000 PH 2016-08-06 1643 LY5AA         59  12     OZ1D          59  56
QSO: 21000 PH 2016-08-06 1644 LY5AA         59  12     HG4F          59  78
QSO: 14000 PH 2016-08-06 1647 LY5AA         59  12     PE2AE         59  96
QSO: 14000 PH 2016-08-06 1647 LY5AA         59  12     GM9N          59  11
QSO: 14000 PH 2016-08-06 1647 LY5AA         59  12     IZ2FOS        59  03
QSO: 14000 PH 2016-08-06 1649 LY5AA         59  12     SK6AW         59  12
QSO: 14000 PH 2016-08-06 1651 LY5AA         59  12     EV1R          59  87
QSO: 14000 PH 2016-08-06 1652 LY5AA         59  12     EW8OP         59  04
QSO: 14000 PH 2016-08-06 1652 LY5AA         59  12     YT7A          59  84
QSO: 14000 PH 2016-08-06 1653 LY5AA         59  12     EW8W          59  80
QSO: 14000 PH 2016-08-06 1654 LY5AA         59  12     RC5A          59  94
QSO: 14000 PH 2016-08-06 1655 LY5AA         59  12     HA3DX         59  78
QSO: 14000 PH 2016-08-06 1657 LY5AA         59  12     LZ2YO         59  91
QSO: 14000 PH 2016-08-06 1659 LY5AA         59  12     RA3Y          59  77
QSO: 28000 PH 2016-08-06 1702 LY5AA         59  12     RW7K          59  97
QSO: 28000 PH 2016-08-06 1704 LY5AA         59  12     R4RE          59  89
QSO: 14000 PH 2016-08-06 1855 LY5AA         59  12     RT4F          59  75
QSO: 14000 PH 2016-08-06 1856 LY5AA         59  12     US2YW         59  88
QSO: 14000 PH 2016-08-06 1858 LY5AA         59  12     YT2DDK        59  10
QSO: 14000 PH 2016-08-06 1859 LY5AA         59  12     RV3FF         59  80
QSO: 14000 PH 2016-08-06 1900 LY5AA         59  12     DL1MHJ        59  84
QSO: 14000 PH 2016-08-06 1902 LY5AA         59  12     9A8DV         59  85
QSO: 14000 PH 2016-08-06 1904 LY5AA         59  12     UT1AA         59  95
QSO: 14000 PH 2016-08-06 1905 LY5AA         59  12     MW5R          59  88
QSO:  7000 PH 2016-08-06 2035 LY5AA         59  12     DL0ESA        59  08
QSO:  7000 PH 2016-08-06 2035 LY5AA         59  12     RL4F          59  86
QSO:  7000 PH 2016-08-06 2036 LY5AA         59  12     RC5Z          59  91
QSO:  7000 PH 2016-08-06 2037 LY5AA         59  12     M0CHK         59  96
QSO:  7000 PH 2016-08-06 2037 LY5AA         59  12     UV5U          59  70
QSO:  7000 PH 2016-08-06 2038 LY5AA         59  12     S53M          59  77
QSO:  7000 PH 2016-08-06 2039 LY5AA         59  12     IK2YCW        59  70
QSO:  7000 PH 2016-08-06 2039 LY5AA         59  12     RW7K          59  97
QSO:  7000 PH 2016-08-06 2040 LY5AA         59  12     E71AGA        59  11
QSO:  7000 PH 2016-08-06 2044 LY5AA         59  12     LZ2YO         59  91
QSO:  7000 PH 2016-08-06 2044 LY5AA         59  12     UR3CMA        59  99
QSO:  7000 PH 2016-08-06 2045 LY5AA         59  12     SP9QMP        59  94
QSO:  7000 PH 2016-08-06 2046 LY5AA         59  12     R4RE          59  89
QSO:  7000 PH 2016-08-06 2046 LY5AA         59  12     IY1A          59  05
QSO:  7000 PH 2016-08-06 2047 LY5AA         59  12     RT4F          59  75
QSO:  7000 PH 2016-08-06 2048 LY5AA         59  12     RO4I          59  81
QSO:  7000 PH 2016-08-06 2048 LY5AA         59  12     RM3DA         59  91
QSO:  7000 PH 2016-08-06 2049 LY5AA         59  12     S55T          59  83
QSO:  7000 PH 2016-08-06 2208 LY5AA         59  12     LY4L          59  90
QSO:  7000 PH 2016-08-06 2211 LY5AA         59  12     S52WW         59  00
QSO:  7000 PH 2016-08-06 2211 LY5AA         59  12     RT2A          59  82
QSO:  7000 PH 2016-08-06 2212 LY5AA         59  12     8S0C          59  81
QSO:  7000 PH 2016-08-06 2212 LY5AA         59  12     HA3NU         59  72
QSO:  7000 PH 2016-08-06 2213 LY5AA         59  12     EW1R          59  87
QSO:  7000 PH 2016-08-06 2213 LY5AA         59  12     9A3B          59  77
QSO:  7000 PH 2016-08-06 2213 LY5AA         59  12     F4DXW         59  03
QSO:  1800 PH 2016-08-06 2225 LY5AA         59  12     EW8W          59  80
QSO:  1800 PH 2016-08-06 2226 LY5AA         59  12     SP4Z          59  80
QSO:  1800 PH 2016-08-06 2227 LY5AA         59  12     RA3Y          59  77
QSO:  1800 PH 2016-08-06 2229 LY5AA         59  12     LY1SR         59  06
QSO:  3500 PH 2016-08-06 2232 LY5AA         59  12     LY4T          59  77
QSO:  3500 PH 2016-08-06 2232 LY5AA         59  12     DO2MRC        59  14
QSO:  3500 PH 2016-08-06 2254 LY5AA         59  12     LY2OU         59  58
QSO:  1800 PH 2016-08-06 2327 LY5AA         59  12     LY2OU         59  58
QSO:  3500 PH 2016-08-06 2334 LY5AA         59  12     LY2XW         59  02
QSO:  3500 PH 2016-08-06 2335 LY5AA         59  12     GM9N          59  11
QSO:  3500 PH 2016-08-06 2336 LY5AA         59  12     LZ2YO         59  91
QSO:  3500 PH 2016-08-06 2337 LY5AA         59  12     YL2KO         59  81
QSO:  3500 PH 2016-08-06 2337 LY5AA         59  12     S56P          59  99
QSO:  3500 PH 2016-08-06 2338 LY5AA         59  12     G3VAO         59  66
QSO:  3500 PH 2016-08-06 2339 LY5AA         59  12     LY3DA         59  93
QSO:  3500 PH 2016-08-06 2339 LY5AA         59  12     LY1SR         59  06
QSO:  7000 PH 2016-08-06 2341 LY5AA         59  12     LY7A          59  90
