START-OF-LOG: 3.0
CATEGORY: Single operator, CW, low power
CONTEST: WAG
SPECIFIC: H32
CALLSIGN: DK7EO
CLAIMED-SCORE: 530480
CREATED-BY: UcxLog 8.44, modified by DXHF upload.
CLUB: RHEIN RUHR DX ASSOCIATION
GRID-LOCATOR: JO52AK
QSO: 28000 CW 2025-10-18 1505 DK7EO         599 H32    DR5W          599 Y34
QSO: 28000 CW 2025-10-18 1508 DK7EO         599 H32    K1RM          599 19
QSO: 28000 CW 2025-10-18 1511 DK7EO         599 H32    KM5G          599 12
QSO: 28000 CW 2025-10-18 1514 DK7EO         599 H32    K2MK          599 005
QSO: 28000 CW 2025-10-18 1515 DK7EO         599 H32    W9TD          599 1
QSO: 28000 CW 2025-10-18 1515 DK7EO         599 H32    K3QP          599 18
QSO: 28000 CW 2025-10-18 1515 DK7EO         599 H32    N7DR          599 010
QSO: 28000 CW 2025-10-18 1516 DK7EO         599 H32    N3ATQ         599 006
QSO: 28000 CW 2025-10-18 1517 DK7EO         599 H32    W1XX          599 15
QSO: 28000 CW 2025-10-18 1517 DK7EO         599 H32    N3RTW         599 6
QSO: 28000 CW 2025-10-18 1518 DK7EO         599 H32    VA3TNM        599 021
QSO: 28000 CW 2025-10-18 1518 DK7EO         599 H32    W8FN          599 5
QSO: 28000 CW 2025-10-18 1518 DK7EO         599 H32    K1AR          599 33
QSO: 28000 CW 2025-10-18 1519 DK7EO         599 H32    N3CKI         599 020
QSO: 28000 CW 2025-10-18 1520 DK7EO         599 H32    EA5FID        599 018
QSO: 28000 CW 2025-10-18 1521 DK7EO         599 H32    N1WR          599 24
QSO: 28000 CW 2025-10-18 1522 DK7EO         599 H32    N4IW          599 007
QSO: 28000 CW 2025-10-18 1523 DK7EO         599 H32    W1ARY         599 18
QSO: 28000 CW 2025-10-18 1524 DK7EO         599 H32    K5VIP         599 19
QSO: 28000 CW 2025-10-18 1524 DK7EO         599 H32    K0ZR          599 5
QSO: 28000 CW 2025-10-18 1528 DK7EO         599 H32    N2GM          599 25
QSO: 28000 CW 2025-10-18 1529 DK7EO         599 H32    AA3B          599 34
QSO: 28000 CW 2025-10-18 1531 DK7EO         599 H32    K4BAI         599 37
QSO: 28000 CW 2025-10-18 1532 DK7EO         599 H32    EA5YU         599 021
QSO: 28000 CW 2025-10-18 1536 DK7EO         599 H32    N9CIQ         599 004
QSO: 28000 CW 2025-10-18 1542 DK7EO         599 H32    SN1T          599 061
QSO: 28000 CW 2025-10-18 1543 DK7EO         599 H32    N8KH          599 35
QSO: 28000 CW 2025-10-18 1545 DK7EO         599 H32    YL7X          599 069
QSO: 28000 CW 2025-10-18 1546 DK7EO         599 H32    K3IE          599 10
QSO: 28000 CW 2025-10-18 1547 DK7EO         599 H32    N3AM          599 80
QSO: 28000 CW 2025-10-18 1548 DK7EO         599 H32    W0BET         599 8
QSO: 28000 CW 2025-10-18 1549 DK7EO         599 H32    W1FJ          599 036
QSO: 28000 CW 2025-10-18 1550 DK7EO         599 H32    K0AOZ         599 17
QSO: 28000 CW 2025-10-18 1551 DK7EO         599 H32    K3AJ          599 60
QSO: 28000 CW 2025-10-18 1552 DK7EO         599 H32    KE4CR         599 13
QSO: 28000 CW 2025-10-18 1554 DK7EO         599 H32    DA0AA         599 B06
QSO: 28000 CW 2025-10-18 1554 DK7EO         599 H32    SM2M          599 39
QSO: 28000 CW 2025-10-18 1556 DK7EO         599 H32    KE1J          599 39
QSO: 28000 CW 2025-10-18 1557 DK7EO         599 H32    N3XF          599 5
QSO: 28000 CW 2025-10-18 1557 DK7EO         599 H32    VE3TM         599 046
QSO: 28000 CW 2025-10-18 1558 DK7EO         599 H32    N2SQW         599 071
QSO: 28000 CW 2025-10-18 1559 DK7EO         599 H32    W1WBB         599 53
QSO: 28000 CW 2025-10-18 1559 DK7EO         599 H32    WA3AER        599 52
QSO: 28000 CW 2025-10-18 1559 DK7EO         599 H32    N6DW          599 13
QSO: 28000 CW 2025-10-18 1601 DK7EO         599 H32    K5LH          599 3
QSO: 28000 CW 2025-10-18 1603 DK7EO         599 H32    AK1MD         599 048
QSO: 28000 CW 2025-10-18 1604 DK7EO         599 H32    XQ3WD         599 031
QSO: 28000 CW 2025-10-18 1606 DK7EO         599 H32    K5TU          599 12
QSO: 28000 CW 2025-10-18 1608 DK7EO         599 H32    KC1XX         599 266
QSO: 28000 CW 2025-10-18 1611 DK7EO         599 H32    E7CW          599 84
QSO: 28000 CW 2025-10-18 1612 DK7EO         599 H32    NN3W          599 205
QSO: 28000 CW 2025-10-18 1616 DK7EO         599 H32    P3N           599 248
QSO: 28000 CW 2025-10-18 1618 DK7EO         599 H32    DM3W          599 Y24
QSO: 28000 CW 2025-10-18 1619 DK7EO         599 H32    DK3GI         599 B40
QSO: 28000 CW 2025-10-18 1622 DK7EO         599 H32    CT7BJG        599 152
QSO: 28000 CW 2025-10-18 1624 DK7EO         599 H32    VA3FH         599 021
QSO: 28000 CW 2025-10-18 1625 DK7EO         599 H32    OK1OA         599 029
QSO: 28000 CW 2025-10-18 1626 DK7EO         599 H32    DL6UAA        599 Y43
QSO: 28000 CW 2025-10-18 1626 DK7EO         599 H32    PY3TD         599 038
QSO: 28000 CW 2025-10-18 1628 DK7EO         599 H32    N5RZ          599 89
QSO: 28000 CW 2025-10-18 1629 DK7EO         599 H32    VA1MM         599 8
QSO: 28000 CW 2025-10-18 1630 DK7EO         599 H32    CT1ELZ        599 008
QSO: 28000 CW 2025-10-18 1636 DK7EO         599 H32    N2B           599 162
QSO: 28000 CW 2025-10-18 1636 DK7EO         599 H32    K1ZZ          599 172
QSO: 28000 CW 2025-10-18 1637 DK7EO         599 H32    SN2B          599 162
QSO: 28000 CW 2025-10-18 1639 DK7EO         599 H32    N3QE          599 138
QSO: 28000 CW 2025-10-18 1647 DK7EO         599 H32    ZD7BG         599 56
QSO: 28000 CW 2025-10-18 1649 DK7EO         599 H32    DF5AC         599 H24
QSO: 28000 CW 2025-10-18 1650 DK7EO         599 H32    PY5AMF        599 062
QSO: 28000 CW 2025-10-18 1652 DK7EO         599 H32    W4NF          599 86
QSO: 28000 CW 2025-10-18 1653 DK7EO         599 H32    DA3D          599 H13
QSO: 28000 CW 2025-10-18 1654 DK7EO         599 H32    K0EA          599 82
QSO: 28000 CW 2025-10-18 1700 DK7EO         599 H32    KQ4R          599 31
QSO: 28000 CW 2025-10-18 1701 DK7EO         599 H32    FY5KE         599 79
QSO: 28000 CW 2025-10-18 1704 DK7EO         599 H32    N4BP          599 174
QSO: 28000 CW 2025-10-18 1705 DK7EO         599 H32    PY4HO         599 4
QSO: 28000 CW 2025-10-18 1706 DK7EO         599 H32    W1RCR         599 69
QSO: 28000 CW 2025-10-18 1708 DK7EO         599 H32    KP2M          599 15
QSO: 28000 CW 2025-10-18 1711 DK7EO         599 H32    WK2G          599 5
QSO: 28000 CW 2025-10-18 1713 DK7EO         599 H32    PT2AW         599 093
QSO: 28000 CW 2025-10-18 1714 DK7EO         599 H32    VE9DX         599 13
QSO: 28000 CW 2025-10-18 1717 DK7EO         599 H32    N3A/9         599 008
QSO: 21000 CW 2025-10-18 1728 DK7EO         599 H32    DL8UIL        599 Y24
QSO: 21000 CW 2025-10-18 1729 DK7EO         599 H32    VA1EET        599 283
QSO: 21000 CW 2025-10-18 1730 DK7EO         599 H32    EA1X          599 155
QSO: 21000 CW 2025-10-18 1732 DK7EO         599 H32    K4QPL         599 106
QSO: 21000 CW 2025-10-18 1732 DK7EO         599 H32    EA5CP         599 040
QSO: 21000 CW 2025-10-18 1733 DK7EO         599 H32    KC1XX         599 499
QSO: 21000 CW 2025-10-18 1734 DK7EO         599 H32    DQ2A          599 P05
QSO: 21000 CW 2025-10-18 1735 DK7EO         599 H32    EA5DF         599 140
QSO: 21000 CW 2025-10-18 1737 DK7EO         599 H32    K1AR          599 155
QSO: 21000 CW 2025-10-18 1738 DK7EO         599 H32    VE7ZO         599 91
QSO: 21000 CW 2025-10-18 1739 DK7EO         599 H32    SN2B          599 258
QSO: 21000 CW 2025-10-18 1742 DK7EO         599 H32    N3QE          599 201
QSO: 21000 CW 2025-10-18 1744 DK7EO         599 H32    ZS1C          599 010
QSO: 21000 CW 2025-10-18 1744 DK7EO         599 H32    N7DR          599 179
QSO: 21000 CW 2025-10-18 1744 DK7EO         599 H32    VE2ZDX        599 22
QSO: 21000 CW 2025-10-18 1747 DK7EO         599 H32    K0AOZ         599 43
QSO: 21000 CW 2025-10-18 1748 DK7EO         599 H32    K2MK          599 46
QSO: 21000 CW 2025-10-18 1748 DK7EO         599 H32    N3CKI         599 81
QSO: 21000 CW 2025-10-18 1748 DK7EO         599 H32    K3PA          599 71
QSO: 21000 CW 2025-10-18 1749 DK7EO         599 H32    K3WW          599 143
QSO: 21000 CW 2025-10-18 1758 DK7EO         599 H32    9J2FI         599 349
QSO: 21000 CW 2025-10-18 1800 DK7EO         599 H32    SV8OVJ        599 169
QSO: 21000 CW 2025-10-18 1802 DK7EO         599 H32    PR7AR         599 15
QSO: 21000 CW 2025-10-18 1804 DK7EO         599 H32    W1RCF         599 108
QSO: 21000 CW 2025-10-18 1804 DK7EO         599 H32    PY2NY         599 073
QSO: 21000 CW 2025-10-18 1806 DK7EO         599 H32    K1ZZ          599 286
QSO: 21000 CW 2025-10-18 1806 DK7EO         599 H32    VA3TNM        599 163
QSO: 21000 CW 2025-10-18 1808 DK7EO         599 H32    K4BAI         599 075
QSO: 21000 CW 2025-10-18 1808 DK7EO         599 H32    W4VIC         599 46
QSO: 21000 CW 2025-10-18 1809 DK7EO         599 H32    K1LZ          599 163
QSO: 21000 CW 2025-10-18 1811 DK7EO         599 H32    PA6F          599 035
QSO: 21000 CW 2025-10-18 1812 DK7EO         599 H32    AI6O          599 24
QSO: 21000 CW 2025-10-18 1813 DK7EO         599 H32    K8PK          599 4
QSO: 21000 CW 2025-10-18 1815 DK7EO         599 H32    CT7BJG        599 366
QSO: 21000 CW 2025-10-18 1817 DK7EO         599 H32    CR3Z          599 682
QSO: 21000 CW 2025-10-18 1818 DK7EO         599 H32    VE3VN         599 17
QSO: 21000 CW 2025-10-18 1822 DK7EO         599 H32    ZD7BG         599 156
QSO: 21000 CW 2025-10-18 1823 DK7EO         599 H32    W1RCR         599 126
QSO: 21000 CW 2025-10-18 1825 DK7EO         599 H32    K0EA          599 95
QSO: 21000 CW 2025-10-18 1827 DK7EO         599 H32    K3IE          599 101
QSO: 21000 CW 2025-10-18 1827 DK7EO         599 H32    N8KR          599 41
QSO: 21000 CW 2025-10-18 1829 DK7EO         599 H32    DL5KVV        599 V01
QSO: 21000 CW 2025-10-18 1830 DK7EO         599 H32    W1WBB         599 173
QSO: 21000 CW 2025-10-18 1831 DK7EO         599 H32    K3MM          599 4
QSO: 21000 CW 2025-10-18 1831 DK7EO         599 H32    NN3W          599 536
QSO: 21000 CW 2025-10-18 1832 DK7EO         599 H32    N4AF          599 171
QSO: 21000 CW 2025-10-18 1832 DK7EO         599 H32    W4RN          599 134
QSO: 21000 CW 2025-10-18 1834 DK7EO         599 H32    DL4JU         599 R09
QSO: 21000 CW 2025-10-18 1840 DK7EO         599 H32    PY2XL         599 067
QSO: 21000 CW 2025-10-18 1842 DK7EO         599 H32    WK2G          599 55
QSO: 21000 CW 2025-10-18 1844 DK7EO         599 H32    PY3TD         599 095
QSO: 21000 CW 2025-10-18 1846 DK7EO         599 H32    N1RR          599 16
QSO: 21000 CW 2025-10-18 1847 DK7EO         599 H32    KP2M          599 140
QSO: 21000 CW 2025-10-18 1850 DK7EO         599 H32    K3AJ          599 262
QSO: 21000 CW 2025-10-18 1851 DK7EO         599 H32    NN7CW         599 079
QSO: 21000 CW 2025-10-18 1852 DK7EO         599 H32    K5ZD          599 001
QSO: 21000 CW 2025-10-18 1852 DK7EO         599 H32    DK9OY         599 H32
QSO: 21000 CW 2025-10-18 1852 DK7EO         599 H32    W4EE          599 25
QSO: 21000 CW 2025-10-18 1853 DK7EO         599 H32    VA3FH         599 073
QSO: 14000 CW 2025-10-18 1856 DK7EO         599 H32    DM5EE         599 H73
QSO: 14000 CW 2025-10-18 1859 DK7EO         599 H32    CT7BJG        599 454
QSO: 14000 CW 2025-10-18 1900 DK7EO         599 H32    PY2NY         599 123
QSO: 14000 CW 2025-10-18 1902 DK7EO         599 H32    NN7CW         599 085
QSO: 14000 CW 2025-10-18 1904 DK7EO         599 H32    SV1ME         599 159
QSO: 14000 CW 2025-10-18 1906 DK7EO         599 H32    N4BP          599 209
QSO: 14000 CW 2025-10-18 1908 DK7EO         599 H32    W1RCR         599 153
QSO: 14000 CW 2025-10-18 1913 DK7EO         599 H32    EA5CP         599 077
QSO: 14000 CW 2025-10-18 1914 DK7EO         599 H32    ZD7GB         599 205
QSO: 14000 CW 2025-10-18 1915 DK7EO         599 H32    EA5ITT        599 180
QSO: 14000 CW 2025-10-18 1916 DK7EO         599 H32    K3MM          599 76
QSO: 14000 CW 2025-10-18 1918 DK7EO         599 H32    K3AJ          599 288
QSO: 14000 CW 2025-10-18 1919 DK7EO         599 H32    N3QE          599 272
QSO: 14000 CW 2025-10-18 1921 DK7EO         599 H32    N6NT          599 34
QSO: 14000 CW 2025-10-18 1921 DK7EO         599 H32    AA3B          599 257
QSO: 14000 CW 2025-10-18 1922 DK7EO         599 H32    N3AM          599 238
QSO: 14000 CW 2025-10-18 1923 DK7EO         599 H32    K1ZZ          599 370
QSO: 14000 CW 2025-10-18 1923 DK7EO         599 H32    NN3W          599 638
QSO: 14000 CW 2025-10-18 1924 DK7EO         599 H32    CT9/DK1AX     599 123
QSO: 14000 CW 2025-10-18 1925 DK7EO         599 H32    KK4R          599 008
QSO: 14000 CW 2025-10-18 1925 DK7EO         599 H32    K1AR          599 256
QSO: 14000 CW 2025-10-18 1928 DK7EO         599 H32    9J2FI         599 508
QSO: 14000 CW 2025-10-18 1932 DK7EO         599 H32    PY1AX         599 101
QSO: 14000 CW 2025-10-18 1934 DK7EO         599 H32    WK2G          599 83
QSO: 14000 CW 2025-10-18 1935 DK7EO         599 H32    DR4A          599 F27
QSO: 14000 CW 2025-10-18 1936 DK7EO         599 H32    DL0XM         599 S41
QSO: 14000 CW 2025-10-18 1942 DK7EO         599 H32    FY5KE         599 158
QSO: 14000 CW 2025-10-18 1943 DK7EO         599 H32    KC1XX         599 753
QSO: 14000 CW 2025-10-18 1944 DK7EO         599 H32    W8FJ          599 151
QSO: 14000 CW 2025-10-18 1945 DK7EO         599 H32    DP6K          599 B07
QSO: 14000 CW 2025-10-18 1947 DK7EO         599 H32    DM5R          599 D20
QSO:  7000 CW 2025-10-18 1955 DK7EO         599 H32    YU1YV         599 273
QSO:  7000 CW 2025-10-18 1957 DK7EO         599 H32    UA6AA         599 298
QSO:  7000 CW 2025-10-18 2001 DK7EO         599 H32    UX7IW         599 066
QSO:  7000 CW 2025-10-18 2003 DK7EO         599 H32    EA5FID        599 284
QSO:  7000 CW 2025-10-18 2003 DK7EO         599 H32    UA6LCN        599 333
QSO:  7000 CW 2025-10-18 2003 DK7EO         599 H32    YU5T          599 102
QSO:  7000 CW 2025-10-18 2004 DK7EO         599 H32    IK0FUX        599 27
QSO:  7000 CW 2025-10-18 2004 DK7EO         599 H32    LZ2PS         599 181
QSO:  7000 CW 2025-10-18 2005 DK7EO         599 H32    R7MM          599 294
QSO:  7000 CW 2025-10-18 2005 DK7EO         599 H32    RC2O          599 138
QSO:  7000 CW 2025-10-18 2006 DK7EO         599 H32    SV3RF         599 010
QSO:  7000 CW 2025-10-18 2010 DK7EO         599 H32    RN3BL         599 240
QSO:  7000 CW 2025-10-18 2013 DK7EO         599 H32    ZA1RR         599 206
QSO:  7000 CW 2025-10-18 2015 DK7EO         599 H32    R9GM          599 358
QSO:  7000 CW 2025-10-18 2017 DK7EO         599 H32    ZA1EM         599 152
QSO:  7000 CW 2025-10-18 2019 DK7EO         599 H32    CT7BJG        599 509
QSO:  7000 CW 2025-10-18 2021 DK7EO         599 H32    LZ3ZZ         599 262
QSO:  7000 CW 2025-10-18 2022 DK7EO         599 H32    LY4L          599 423
QSO:  7000 CW 2025-10-18 2030 DK7EO         599 H32    KC1XX         599 798
QSO:  7000 CW 2025-10-18 2031 DK7EO         599 H32    DR1D          599 G20
QSO:  7000 CW 2025-10-18 2033 DK7EO         599 H32    K1LZ          599 351
QSO:  7000 CW 2025-10-18 2034 DK7EO         599 H32    K3MM          599 107
QSO:  7000 CW 2025-10-18 2035 DK7EO         599 H32    W4FM          599 107
QSO:  7000 CW 2025-10-18 2035 DK7EO         599 H32    R4BZ          599 122
QSO:  7000 CW 2025-10-18 2036 DK7EO         599 H32    W8FJ          599 159
QSO:  7000 CW 2025-10-18 2036 DK7EO         599 H32    AC8Y          599 055
QSO:  7000 CW 2025-10-18 2036 DK7EO         599 H32    NN3W          599 694
QSO:  7000 CW 2025-10-18 2037 DK7EO         599 H32    K5VIP         599 165
QSO:  7000 CW 2025-10-18 2037 DK7EO         599 H32    K1ZZ          599 402
QSO:  7000 CW 2025-10-18 2038 DK7EO         599 H32    RA6L          599 111
QSO:  7000 CW 2025-10-18 2040 DK7EO         599 H32    W1XX          599 241
QSO:  7000 CW 2025-10-18 2040 DK7EO         599 H32    LZ1ND         599 395
QSO:  7000 CW 2025-10-18 2043 DK7EO         599 H32    CR3Z          599 1102
QSO:  7000 CW 2025-10-18 2045 DK7EO         599 H32    IT9/DK6XZ     599 051
QSO:  7000 CW 2025-10-18 2046 DK7EO         599 H32    UR7MZ         599 239
QSO:  3500 CW 2025-10-18 2049 DK7EO         599 H32    SP4AJE        599 062
QSO:  3500 CW 2025-10-18 2051 DK7EO         599 H32    DM7M          599 S48
QSO:  3500 CW 2025-10-18 2054 DK7EO         599 H32    DK5WO         599 G01
QSO:  3500 CW 2025-10-18 2055 DK7EO         599 H32    DF5M          599 C25
