START-OF-LOG: 3.0
CATEGORY: Single operator, SSB, low power
CONTEST: WAG
SPECIFIC: X23
CREATED-BY: DXLog.net v2.6.20, modified by DXHF upload.
CALLSIGN: DL5L
GRID-LOCATOR: JO50TK
CLAIMED-SCORE: 514368
ADDRESS-COUNTRY: Germany
CERTIFICATE: YES
OPERATORS: DG0OKW
QSO: 28514 PH 2025-10-18 1500 DL5L          59  X23    DR0W          59  T13    0
QSO: 28430 PH 2025-10-18 1501 DL5L          59  X23    PJ2/AG3I      59  000    0
QSO: 28402 PH 2025-10-18 1502 DL5L          59  X23    KC1XX         59  011    0
QSO: 28527 PH 2025-10-18 1503 DL5L          59  X23    DQ2A          59  P05    0
QSO: 28475 PH 2025-10-18 1504 DL5L          59  X23    CR3Z          59  014    0
QSO: 28426 PH 2025-10-18 1504 DL5L          59  X23    DH8BQA        59  Y19    0
QSO: 28415 PH 2025-10-18 1506 DL5L          59  X23    DH8WE         59  X23    0
QSO: 28415 PH 2025-10-18 1507 DL5L          59  X23    N1UR          59  003    0
QSO: 28415 PH 2025-10-18 1508 DL5L          59  X23    N3RD          59  005    0
QSO: 28415 PH 2025-10-18 1508 DL5L          59  X23    DA0AA         59  B06    0
QSO: 28415 PH 2025-10-18 1509 DL5L          59  X23    PU5EDF        59  000    0
QSO: 28415 PH 2025-10-18 1510 DL5L          59  X23    PY2BN         59  003    0
QSO: 28415 PH 2025-10-18 1510 DL5L          59  X23    CB6LR         59  002    0
QSO: 28415 PH 2025-10-18 1511 DL5L          59  X23    DA2R          59  U14    0
QSO: 28415 PH 2025-10-18 1512 DL5L          59  X23    DL1ATZ        59  X23    0
QSO: 28415 PH 2025-10-18 1512 DL5L          59  X23    KE9CPV        59  000    0
QSO: 28415 PH 2025-10-18 1513 DL5L          59  X23    OT7Q          59  006    0
QSO: 28415 PH 2025-10-18 1514 DL5L          59  X23    YB1AAE        59  003    0
QSO: 28415 PH 2025-10-18 1515 DL5L          59  X23    YD1SHY        59  003    0
QSO: 28415 PH 2025-10-18 1516 DL5L          59  X23    PY2UD         59  014    0
QSO: 28415 PH 2025-10-18 1517 DL5L          59  X23    DC7OT         59  R14    0
QSO: 28415 PH 2025-10-18 1517 DL5L          59  X23    SN2B          59  041    0
QSO: 28415 PH 2025-10-18 1518 DL5L          59  X23    K0EA          59  004    0
QSO: 28415 PH 2025-10-18 1518 DL5L          59  X23    AJ4HP         59  003    0
QSO: 28415 PH 2025-10-18 1519 DL5L          59  X23    KP4ARA        59  000    0
QSO: 28415 PH 2025-10-18 1520 DL5L          59  X23    DO1TC         59  B09    0
QSO: 28415 PH 2025-10-18 1521 DL5L          59  X23    AB2TC         59  003    0
QSO: 28415 PH 2025-10-18 1522 DL5L          59  X23    KD3JAY        57  000    0
QSO: 28415 PH 2025-10-18 1523 DL5L          59  X23    KC1QEM        59  014    0
QSO: 28415 PH 2025-10-18 1523 DL5L          59  X23    KC9PWE        59  005    0
QSO: 28415 PH 2025-10-18 1524 DL5L          59  X23    W8EKM         59  001    0
QSO: 28415 PH 2025-10-18 1525 DL5L          59  X23    W5HL          59  010    0
QSO: 28415 PH 2025-10-18 1526 DL5L          59  X23    KI5YAB        55  000    0
QSO: 28415 PH 2025-10-18 1526 DL5L          59  X23    KC9JML        59  010    0
QSO: 28415 PH 2025-10-18 1527 DL5L          59  X23    KK4JHG        59  000    0
QSO: 28415 PH 2025-10-18 1527 DL5L          59  X23    DH3KR         59  G16    0
QSO: 28415 PH 2025-10-18 1528 DL5L          59  X23    NZ8V          59  009    0
QSO: 28415 PH 2025-10-18 1528 DL5L          59  X23    DB5ABS        59  B43    0
QSO: 28415 PH 2025-10-18 1529 DL5L          59  X23    VY2GF         59  012    0
QSO: 28415 PH 2025-10-18 1530 DL5L          59  X23    KB2SXT        59  002    0
QSO: 28415 PH 2025-10-18 1530 DL5L          59  X23    WB2BEW        59  005    0
QSO: 28415 PH 2025-10-18 1531 DL5L          59  X23    W2FSR         59  000    0
QSO: 28415 PH 2025-10-18 1531 DL5L          59  X23    AB1PA/M       59  006    0
QSO: 28415 PH 2025-10-18 1532 DL5L          59  X23    KE0FQS        59  009    0
QSO: 28415 PH 2025-10-18 1533 DL5L          59  X23    NJ7V          59  001    0
QSO: 28415 PH 2025-10-18 1534 DL5L          59  X23    W1WBB         59  033    0
QSO: 28415 PH 2025-10-18 1537 DL5L          59  X23    KC9WZ         59  001    0
QSO: 28415 PH 2025-10-18 1537 DL5L          59  X23    W5WPS         59  002    0
QSO: 28415 PH 2025-10-18 1538 DL5L          59  X23    DO1NFO        59  B09    0
QSO: 28415 PH 2025-10-18 1539 DL5L          59  X23    K4WAR         59  000    0
