START-OF-LOG: 3.0
CONTEST: SAC-CW
CALLSIGN: OZ4O
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
OPERATORS: OZ4O
CLUB: DANISH DX GROUP
CLAIMED-SCORE: 201492
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: NONE
CATEGORY-MODE: CW
NAME: Ole S. Andersen
QSO: 14047 CW 2021-09-18 1208 OZ4O          599      1 N9EN          599      3 0
QSO: 14047 CW 2021-09-18 1212 OZ4O          599      2 N6AR          599     11 0
QSO: 14047 CW 2021-09-18 1213 OZ4O          599      3 LZ5R          599     20 0
QSO: 14047 CW 2021-09-18 1213 OZ4O          599      4 R4WAE         599      7 0
QSO: 14047 CW 2021-09-18 1214 OZ4O          599      5 R5FP          599      3 0
QSO: 14047 CW 2021-09-18 1214 OZ4O          599      6 R7AC          599      5 0
QSO: 14047 CW 2021-09-18 1215 OZ4O          599      7 S53V          599     21 0
QSO: 14047 CW 2021-09-18 1217 OZ4O          599      8 US7IY         599     22 0
QSO: 14047 CW 2021-09-18 1217 OZ4O          599      9 UR7MZ         599     26 0
QSO: 14047 CW 2021-09-18 1217 OZ4O          599     10 LZ7A          599     15 0
QSO: 14047 CW 2021-09-18 1218 OZ4O          599     11 KU2M          599     23 0
QSO: 14047 CW 2021-09-18 1218 OZ4O          599     12 AA2A          599     16 0
QSO: 14047 CW 2021-09-18 1219 OZ4O          599     13 K3WW          599     31 0
QSO: 14047 CW 2021-09-18 1220 OZ4O          599     14 K3ZO          599     28 0
QSO: 14047 CW 2021-09-18 1220 OZ4O          599     15 UN0LM         599     22 0
QSO: 14047 CW 2021-09-18 1222 OZ4O          599     16 RN4HAB        599     15 0
QSO: 14047 CW 2021-09-18 1222 OZ4O          599     17 RA3NC         599     19 0
QSO: 14047 CW 2021-09-18 1224 OZ4O          599     18 K1AR          599     29 0
QSO: 14047 CW 2021-09-18 1224 OZ4O          599     19 N4AF          599     28 0
QSO: 14047 CW 2021-09-18 1226 OZ4O          599     20 R8WF          599     27 0
QSO: 14047 CW 2021-09-18 1227 OZ4O          599     21 W1KM          599     31 0
QSO: 14048 CW 2021-09-18 1232 OZ4O          599     22 UT7IS         599     29 0
QSO: 14048 CW 2021-09-18 1233 OZ4O          599     23 WA1T          599     37 0
QSO: 14048 CW 2021-09-18 1234 OZ4O          599     24 AE2W          599     25 0
QSO: 14048 CW 2021-09-18 1238 OZ4O          599     25 RN3AM         599      2 0
QSO: 14048 CW 2021-09-18 1239 OZ4O          599     26 RK3P          599     27 0
QSO: 14048 CW 2021-09-18 1240 OZ4O          599     27 RL4A          599     11 0
QSO: 14048 CW 2021-09-18 1241 OZ4O          599     28 KA1IS         599     31 0
QSO: 14048 CW 2021-09-18 1242 OZ4O          599     29 UV1IX         599     50 0
QSO: 14048 CW 2021-09-18 1242 OZ4O          599     30 UA6GO         599     22 0
QSO: 14048 CW 2021-09-18 1242 OZ4O          599     31 UA9BA         599     17 0
QSO: 14048 CW 2021-09-18 1243 OZ4O          599     32 F5PHY         599     14 0
QSO: 14048 CW 2021-09-18 1243 OZ4O          599     33 WO4O          599     19 0
QSO: 14048 CW 2021-09-18 1243 OZ4O          599     34 RN3S          599      4 0
QSO: 14048 CW 2021-09-18 1244 OZ4O          599     35 K2ZW          599     42 0
QSO: 14048 CW 2021-09-18 1246 OZ4O          599     36 9A1CFR        599     51 0
QSO: 14048 CW 2021-09-18 1246 OZ4O          599     37 RA3Y          599     33 0
QSO: 14048 CW 2021-09-18 1246 OZ4O          599     38 VE3NNT        599     42 0
QSO: 14048 CW 2021-09-18 1247 OZ4O          599     39 UN6LN         599     39 0
QSO: 14048 CW 2021-09-18 1248 OZ4O          599     40 CT7AUP        599      2 0
QSO: 14048 CW 2021-09-18 1249 OZ4O          599     41 N4CW          599     23 0
QSO: 14048 CW 2021-09-18 1249 OZ4O          599     42 R4WT          599      9 0
QSO: 14048 CW 2021-09-18 1251 OZ4O          599     43 LZ6E          599     76 0
QSO: 14048 CW 2021-09-18 1254 OZ4O          599     44 R4IO          599     61 0
