START-OF-LOG: 3.0
CREATED-BY: vhfmanager-downloader
CONTEST: ALPE ADRIA VHF - Unofficial results - VHFManager
CALLSIGN: IQ8XF
CATEGORY: 145 MHz - fixed and portable stations /max. PWR : 50W OUTPUT
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
QSO: 144300 PH 2019-08-04 0704 IQ8XF         59  1 JN71IL   IZ7EVZ        59  2 JN71QM  
QSO: 144300 PH 2019-08-04 0705 IQ8XF         59  2 JN71IL   IK7UXU        59  2 JN81HE  
QSO: 144300 PH 2019-08-04 0706 IQ8XF         59  3 JN71IL   IK7HIN        59  2 JN81KC  
QSO: 144300 PH 2019-08-04 0707 IQ8XF         59  4 JN71IL   E77P          59  20 JN83PX 
QSO: 144300 PH 2019-08-04 0708 IQ8XF         59  5 JN71IL   9A3QB         59  20 JN95HN 
QSO: 144300 PH 2019-08-04 0711 IQ8XF         59  6 JN71IL   IK0RWW/0      59  20 JN72DB 
QSO: 144300 PH 2019-08-04 0713 IQ8XF         59  7 JN71IL   IK6LMB/6      59  21 JN63HO 
QSO: 144300 PH 2019-08-04 0716 IQ8XF         59  8 JN71IL   IK5RUN        59  12 JN53OT 
QSO: 144300 PH 2019-08-04 0718 IQ8XF         59  9 JN71IL   IW6NEM        59  11 JN62WT 
QSO: 144300 PH 2019-08-04 0719 IQ8XF         59  10 JN71IL  IW5EFX        59  32 JN52TV 
QSO: 144300 PH 2019-08-04 0726 IQ8XF         59  11 JN71IL  9A3MR         59  20 JN73TS 
QSO: 144300 PH 2019-08-04 0728 IQ8XF         59  12 JN71IL  YU2KU         59  19 KN04ET 
QSO: 144300 PH 2019-08-04 0729 IQ8XF         59  13 JN71IL  S59DEM        59  145 JN75DS
QSO: 144300 PH 2019-08-04 0740 IQ8XF         59  14 JN71IL  S50G          59  89 JN76JC 
QSO: 144300 PH 2019-08-04 0742 IQ8XF         59  15 JN71IL  S50K          59  102 JN66TG
QSO: 144300 PH 2019-08-04 0744 IQ8XF         59  16 JN71IL  IV3GAP        59  21 JN66OA 
QSO: 144300 PH 2019-08-04 0747 IQ8XF         59  17 JN71IL  HG1Z          59  83 JN86KU 
QSO: 144300 PH 2019-08-04 0751 IQ8XF         59  18 JN71IL  I3MEK         59  37 JN55SJ 
