START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.5.0
CONTEST: CQ-WPX-SSB
LOCATION: DX
CALLSIGN: DR1A
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 65541526
OPERATORS: DB6JG DF6JC DJ7EO DK6XZ DL1QQ DL3BPC DL3DXX DL6FBL DL8DYL DL8WPX
OPERATORS: JK3GAD PC5A SV2KBS
CLUB: Bavarian Contest Club
NAME: Conteststation DF0CG
SOAPBOX:
QSO:  1836 PH 2011-03-26 0000 DR1A          59  0001   IR3Y          59  001
QSO:  3777 PH 2011-03-26 0000 DR1A          59  0001   DA0CCC        59  001
QSO:  1838 PH 2011-03-26 0000 DR1A          59  0002   F5ODA         59  001
QSO: 14250 PH 2011-03-26 0000 DR1A          59  0001   OT5A          59  001
QSO:  3777 PH 2011-03-26 0000 DR1A          59  0002   DF2AJ         59  002
QSO:  7179 PH 2011-03-26 0000 DR1A          59  0001   W1XX          59  002
QSO:  7179 PH 2011-03-26 0000 DR1A          59  0002   KB3UHN        59  002
QSO:  1840 PH 2011-03-26 0000 DR1A          59  0003   I4FYF         59  001
QSO:  7179 PH 2011-03-26 0001 DR1A          59  0003   N2CJO         59  001
QSO:  7179 PH 2011-03-26 0001 DR1A          59  0004   K9CJ          59  001
QSO:  1846 PH 2011-03-26 0001 DR1A          59  0004   OK7K          59  005
QSO:  7179 PH 2011-03-26 0001 DR1A          59  0005   KG4VPC        59  002
QSO:  3777 PH 2011-03-26 0001 DR1A          59  0003   UW5U          59  002
QSO:  7179 PH 2011-03-26 0002 DR1A          59  0006   K3DQB         59  002
QSO:  1848 PH 2011-03-26 0002 DR1A          59  0005   OT5A          59  001
QSO:  7179 PH 2011-03-26 0002 DR1A          59  0007   W2TZ          59  002
QSO:  1851 PH 2011-03-26 0002 DR1A          59  0006   RA4LW         59  006
QSO:  3777 PH 2011-03-26 0002 DR1A          59  0004   CT1BXT        59  001
QSO:  7179 PH 2011-03-26 0002 DR1A          59  0008   N4VA          59  001
QSO:  7179 PH 2011-03-26 0002 DR1A          59  0009   VE3CX         59  001
QSO:  3777 PH 2011-03-26 0002 DR1A          59  0005   UA3BL         59  004
QSO:  1855 PH 2011-03-26 0002 DR1A          59  0007   PA0AGA        59  002
QSO:  7179 PH 2011-03-26 0003 DR1A          59  0010   KU2M          59  007
QSO:  1858 PH 2011-03-26 0003 DR1A          59  0008   DL1ET         59  001
QSO:  7179 PH 2011-03-26 0003 DR1A          59  0011   EU5T          59  004
QSO:  7179 PH 2011-03-26 0004 DR1A          59  0012   K9RM          59  003
QSO: 14266 PH 2011-03-26 0004 DR1A          59  0002   HI3CC         59  005
QSO:  3777 PH 2011-03-26 0004 DR1A          59  0006   UA1CEI        59  003
QSO:  1867 PH 2011-03-26 0004 DR1A          59  0009   G5O           59  003
QSO:  7179 PH 2011-03-26 0004 DR1A          59  0013   N9RU          59  001
QSO:  3777 PH 2011-03-26 0004 DR1A          59  0007   9A/VE3ZIK     59  006
QSO:  1872 PH 2011-03-26 0005 DR1A          59  0010   YL2SM         59  017
QSO:  3777 PH 2011-03-26 0005 DR1A          59  0008   HG7T          59  005
QSO:  1884 PH 2011-03-26 0005 DR1A          59  0011   DP5M          59  014
QSO:  3777 PH 2011-03-26 0005 DR1A          59  0009   9A1JSB        59  005
QSO:  3777 PH 2011-03-26 0005 DR1A          59  0010   OK7Y          59  006
QSO:  7179 PH 2011-03-26 0006 DR1A          59  0014   EV25D         59  004
QSO:  1886 PH 2011-03-26 0006 DR1A          59  0012   YO5OEF        59  012
QSO:  3777 PH 2011-03-26 0006 DR1A          59  0011   5P0O          59  002
QSO:  3777 PH 2011-03-26 0006 DR1A          59  0012   HG2011N       59  006
QSO:  1861 PH 2011-03-26 0006 DR1A          59  0013   OL1X          59  008
QSO:  3777 PH 2011-03-26 0006 DR1A          59  0013   PA5W          59  003
QSO:  1861 PH 2011-03-26 0007 DR1A          59  0014   DM5X          59  005
QSO:  3777 PH 2011-03-26 0007 DR1A          59  0014   II9K          59  003
QSO:  1861 PH 2011-03-26 0007 DR1A          59  0015   OM3IAG        59  006
QSO:  7179 PH 2011-03-26 0007 DR1A          59  0015   VE3CNX        59  004
QSO:  3777 PH 2011-03-26 0007 DR1A          59  0015   IY4FGM        59  007
QSO:  7179 PH 2011-03-26 0008 DR1A          59  0016   K0SR          59  013
QSO:  3777 PH 2011-03-26 0008 DR1A          59  0016   YL2SW         59  007
QSO:  3777 PH 2011-03-26 0008 DR1A          59  0017   IR9Y          59  008
QSO:  3777 PH 2011-03-26 0009 DR1A          59  0018   F6KRK         59  004
QSO:  7179 PH 2011-03-26 0009 DR1A          59  0017   WB1FWY        59  001
