START-OF-LOG: 3.0
CREATED-BY:    NA Version 10.66
CONTEST:       CQ-WW-CW
CALLSIGN:      K0OU
OPERATORS:     K0OU
CLAIMED-SCORE: 1087337
CLUB:          Kansas City DX Club
SOAPBOX:       Made a bunch of neat contacts
SOAPBOX:
NAME:          Steve Lufcy
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
QSO:  7031 CW 2008-11-29 0001 K0OU         599 04     E73M         599 15
QSO:  7029 CW 2008-11-29 0003 K0OU         599 04     IR4M         599 15
QSO:  7028 CW 2008-11-29 0005 K0OU         599 04     HI3A         599 08
QSO:  7026 CW 2008-11-29 0009 K0OU         599 04     G5W          599 14
QSO:  7025 CW 2008-11-29 0010 K0OU         599 04     SO9Q         599 15
QSO:  7025 CW 2008-11-29 0011 K0OU         599 04     CT9L         599 33
QSO:  7023 CW 2008-11-29 0012 K0OU         599 04     OK5W         599 15
QSO:  7022 CW 2008-11-29 0014 K0OU         599 04     HG7N         599 15
QSO:  7016 CW 2008-11-29 0016 K0OU         599 04     HG1S         599 15
QSO:  7015 CW 2008-11-29 0016 K0OU         599 04     VE3EJ        599 04
QSO:  7038 CW 2008-11-29 0021 K0OU         599 04     VE1OP        599 05
QSO:  7043 CW 2008-11-29 0032 K0OU         599 04     CT3NT        599 33
QSO:  7048 CW 2008-11-29 0039 K0OU         599 04     DC4A         599 14
QSO:  7049 CW 2008-11-29 0040 K0OU         599 04     OM7M         599 15
QSO:  7055 CW 2008-11-29 0043 K0OU         599 04     PS2T         599 11
QSO:  7057 CW 2008-11-29 0044 K0OU         599 04     YT0A         599 15
QSO:  7058 CW 2008-11-29 0045 K0OU         599 04     UZ1H         599 16
QSO:  7059 CW 2008-11-29 0047 K0OU         599 04     AN8R         599 33
QSO:  3537 CW 2008-11-29 0056 K0OU         599 04     PJ2T         599 09
QSO:  3534 CW 2008-11-29 0059 K0OU         599 04     EA8CMX       599 33
QSO:  3529 CW 2008-11-29 0101 K0OU         599 04     VC6R         599 04
QSO:  3503 CW 2008-11-29 0104 K0OU         599 04     TO5X         599 08
QSO:  3526 CW 2008-11-29 0112 K0OU         599 04     OK1AY        599 15
QSO:  3540 CW 2008-11-29 0121 K0OU         599 04     IO3N         599 15
QSO:  3542 CW 2008-11-29 0124 K0OU         599 04     KP2M         599 08
QSO:  3544 CW 2008-11-29 0136 K0OU         599 04     EE2W         599 14
QSO:  3545 CW 2008-11-29 0152 K0OU         599 04     YN2Z         599 07
QSO:  3549 CW 2008-11-29 0153 K0OU         599 04     K3MD         599 05
QSO:  7058 CW 2008-11-29 0158 K0OU         599 04     CO8LY        599 08
QSO:  7052 CW 2008-11-29 0202 K0OU         599 04     KP2M         599 08
QSO:  7047 CW 2008-11-29 0207 K0OU         599 04     J3/DL5AXX    599 08
QSO:  7046 CW 2008-11-29 0209 K0OU         599 04     NP4Z         599 08
QSO:  7044 CW 2008-11-29 0210 K0OU         599 04     ZS4TX        599 38
QSO:  7041 CW 2008-11-29 0211 K0OU         599 04     V47NT        599 08
QSO:  7040 CW 2008-11-29 0212 K0OU         599 04     PJ2T         599 09
QSO:  7037 CW 2008-11-29 0213 K0OU         599 04     NN4TO        599 05
QSO:  7035 CW 2008-11-29 0213 K0OU         599 04     8P5A         599 08
QSO:  7033 CW 2008-11-29 0220 K0OU         599 04     HK3TU        599 09
QSO:  7024 CW 2008-11-29 0229 K0OU         599 04     PJ4A         599 09
QSO:  7023 CW 2008-11-29 0235 K0OU         599 04     3X5A         599 35
QSO:  7021 CW 2008-11-29 0242 K0OU         599 04     EA8CN        599 33
QSO:  7018 CW 2008-11-29 0251 K0OU         599 04     YV1FM        599 09
QSO:  7010 CW 2008-11-29 0302 K0OU         599 04     ZS1EL        599 38
QSO:  7010 CW 2008-11-29 0303 K0OU         599 04     5K0T         599 08
QSO:  7005 CW 2008-11-29 0307 K0OU         599 04     P40Q         599 09
QSO:  7004 CW 2008-11-29 0309 K0OU         599 04     KH6LC        599 31
QSO:  7003 CW 2008-11-29 0310 K0OU         599 04     KH7X         599 31
QSO:  3553 CW 2008-11-29 0311 K0OU         599 04     CK2DWA       599 05
QSO:  3554 CW 2008-11-29 0311 K0OU         599 04     VE7GL        599 03
QSO:  3555 CW 2008-11-29 0311 K0OU         599 04     VE3JM        599 04
QSO:  3556 CW 2008-11-29 0312 K0OU         599 04     PI4Z         599 14
QSO:  3564 CW 2008-11-29 0314 K0OU         599 04     EI5DI        599 14
QSO:  3567 CW 2008-11-29 0315 K0OU         599 04     C6ATA        599 08
QSO:  3571 CW 2008-11-29 0318 K0OU         599 04     DJ5QV        599 14
QSO:  3573 CW 2008-11-29 0318 K0OU         599 04     XE2WWW       599 06
QSO:  1823 CW 2008-11-29 0324 K0OU         599 04     VE3JM        599 04
