START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: UR0HQ
CLAIMED-SCORE:
CONTEST: CQ-WW-RTTY
CREATED-BY: MixW
NAME: ALEX SUPRUN
OPERATORS: UR0HQ
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: RTTY
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-STATION: FIXED
QSO:  3566 RY 2011-09-24 0047 UR0HQ         599 16 DX  HA1WD         599 15 DX  0
QSO:  3567 RY 2011-09-24 0049 UR0HQ         599 16 DX  RA4HL         599 16 DX  0
QSO:  3567 RY 2011-09-24 0049 UR0HQ         599 16 DX  RV3ZN         599 16 DX  0
QSO:  3565 RY 2011-09-24 0050 UR0HQ         599 16 DX  UA9AL         599 17 DX  0
QSO:  3565 RY 2011-09-24 0051 UR0HQ         599 16 DX  OH6R          599 15 DX  0
QSO:  3567 RY 2011-09-24 0052 UR0HQ         599 16 DX  S57AW         599 15 DX  0
QSO:  3568 RY 2011-09-24 0053 UR0HQ         599 16 DX  ES9C          599 15 DX  0
QSO:  3569 RY 2011-09-24 0056 UR0HQ         599 16 DX  OH4A          599 15 DX  0
QSO:  3573 RY 2011-09-24 0058 UR0HQ         599 16 DX  S55O          599 15 DX  0
QSO:  3574 RY 2011-09-24 0100 UR0HQ         599 16 DX  DL1SWB        599 14 DX  0
QSO:  3574 RY 2011-09-24 0101 UR0HQ         599 16 DX  OG8A          599 15 DX  0
QSO:  3575 RY 2011-09-24 0103 UR0HQ         599 16 DX  S50XX         599 15 DX  0
QSO:  3576 RY 2011-09-24 0104 UR0HQ         599 16 DX  DL4ME         599 14 DX  0
QSO:  3576 RY 2011-09-24 0105 UR0HQ         599 16 DX  GM7R          599 14 DX  0
QSO:  3577 RY 2011-09-24 0106 UR0HQ         599 16 DX  HA3LI         599 15 DX  0
QSO:  3577 RY 2011-09-24 0107 UR0HQ         599 16 DX  HG1S          599 15 DX  0
QSO:  3578 RY 2011-09-24 0108 UR0HQ         599 16 DX  OL7C          599 15 DX  0
QSO:  3579 RY 2011-09-24 0109 UR0HQ         599 16 DX  OM3RRC        599 15 DX  0
QSO:  3580 RY 2011-09-24 0110 UR0HQ         599 16 DX  RW4W          599 16 DX  0
QSO:  3580 RY 2011-09-24 0111 UR0HQ         599 16 DX  HG7T          599 15 DX  0
QSO:  3581 RY 2011-09-24 0111 UR0HQ         599 16 DX  PI4W          599 14 DX  0
QSO:  3581 RY 2011-09-24 0112 UR0HQ         599 16 DX  EW8DZ         599 16 DX  0
QSO:  3585 RY 2011-09-24 0116 UR0HQ         599 16 DX  SP9NWN        599 15 DX  0
QSO:  3586 RY 2011-09-24 0118 UR0HQ         599 16 DX  UT7L          599 16 DX  0
QSO:  3586 RY 2011-09-24 0119 UR0HQ         599 16 DX  G6T           599 14 DX  0
QSO:  3586 RY 2011-09-24 0120 UR0HQ         599 16 DX  RG3K          599 16 DX  0
QSO:  3587 RY 2011-09-24 0120 UR0HQ         599 16 DX  OH3I          599 15 DX  0
QSO:  3588 RY 2011-09-24 0121 UR0HQ         599 16 DX  DL6JZ         599 14 DX  0
QSO:  3589 RY 2011-09-24 0122 UR0HQ         599 16 DX  UW5U          599 16 DX  0
QSO:  3590 RY 2011-09-24 0123 UR0HQ         599 16 DX  LX8M          599 14 DX  0
QSO:  3594 RY 2011-09-24 0125 UR0HQ         599 16 DX  UA4ALI        599 16 DX  0
QSO:  3597 RY 2011-09-24 0127 UR0HQ         599 16 DX  ER4A          599 16 DX  0
QSO:  3597 RY 2011-09-24 0128 UR0HQ         599 16 DX  EU1AZ         599 16 DX  0
QSO:  3599 RY 2011-09-24 0129 UR0HQ         599 16 DX  RL3A          599 16 DX  0
QSO:  3599 RY 2011-09-24 0129 UR0HQ         599 16 DX  RG9A          599 17 DX  0
QSO:  3600 RY 2011-09-24 0130 UR0HQ         599 16 DX  RK4YJ         599 16 DX  0
QSO:  3600 RY 2011-09-24 0131 UR0HQ         599 16 DX  UX1UX         599 16 DX  0
