START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: YL2CI
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: UNLIMITED
CLAIMED-SCORE: 2879352
CLUB: LATVIAN CONTEST CLUB
CONTEST: CQ-WW-RTTY
CREATED-BY: WriteLog V10.88B
NAME: KARLIS JANUSEVSKIS
OPERATORS: YL2CI YL1XN YL1XN
SOAPBOX:
QSO:  3584 RY 2011-09-24 0001 YL2CI         599     15 DX     EU6AF         599 16     DX
QSO:  3585 RY 2011-09-24 0002 YL2CI         599     15 DX     UT4EO         599 16     DX
QSO:  3586 RY 2011-09-24 0003 YL2CI         599     15 DX     S57AW         599 15     DX
QSO:  3586 RY 2011-09-24 0003 YL2CI         599     15 DX     RL3A          599 16     DX
QSO:  3586 RY 2011-09-24 0004 YL2CI         599     15 DX     EW8DZ         599 16     DX
QSO:  3586 RY 2011-09-24 0005 YL2CI         599     15 DX     DF5WW         599 14     DX
QSO:  3586 RY 2011-09-24 0006 YL2CI         599     15 DX     I5WNN         599 15     DX
QSO:  3586 RY 2011-09-24 0007 YL2CI         599     15 DX     US5E          599 16     DX
QSO:  3586 RY 2011-09-24 0008 YL2CI         599     15 DX     DL2RTL        599 14     DX
QSO:  3586 RY 2011-09-24 0010 YL2CI         599     15 DX     IZ0KBR        599 15     DX
QSO:  3586 RY 2011-09-24 0010 YL2CI         599     15 DX     RQ3M          599 16     DX
QSO:  3586 RY 2011-09-24 0011 YL2CI         599     15 DX     DD1JN         599 14     DX
QSO:  3586 RY 2011-09-24 0012 YL2CI         599     15 DX     OK2SFP        599 15     DX
QSO:  3586 RY 2011-09-24 0012 YL2CI         599     15 DX     RK3DXW        599 16     DX
QSO:  3586 RY 2011-09-24 0013 YL2CI         599     15 DX     RW9C          599 17     DX
QSO:  3586 RY 2011-09-24 0013 YL2CI         599     15 DX     R7MM          599 16     DX
