START-OF-LOG: 2.0
CALLSIGN: UT5EPP
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-POWER: LOW
CATEGORY-BAND: ALL
Category-Assisted: NON-ASSISTED
CLAIMED-SCORE: 1012418
CLUB: UKRAINIAN CONTEST CLUB
CONTEST: CQ-WW-RTTY
CREATED-BY: MixW 2.19
NAME: NICK YAKOVENKO
OPERATORS:
LOCATION: DX
QSO:  7044 RY 2011-09-24 0001 UT5EPP        599 16 DX     RW4PL         599 16 DX
QSO:  7046 RY 2011-09-24 0002 UT5EPP        599 16 DX     S50XX         599 15 DX
QSO:  7047 RY 2011-09-24 0006 UT5EPP        599 16 DX     S50W          599 15 DX
QSO:  7047 RY 2011-09-24 0006 UT5EPP        599 16 DX     OK2SAR        599 15 DX
QSO:  7047 RY 2011-09-24 0007 UT5EPP        599 16 DX     G0HDV         599 14 DX
QSO:  7047 RY 2011-09-24 0007 UT5EPP        599 16 DX     UC0A          599 18 DX
QSO:  7048 RY 2011-09-24 0010 UT5EPP        599 16 DX     IT9BLB        599 15 DX
QSO:  7046 RY 2011-09-24 0012 UT5EPP        599 16 DX     II4LXV        599 15 DX
QSO:  7047 RY 2011-09-24 0013 UT5EPP        599 16 DX     LX8M          599 14 DX
QSO:  7047 RY 2011-09-24 0016 UT5EPP        599 16 DX     EA3CCN        599 14 DX
QSO:  7042 RY 2011-09-24 0019 UT5EPP        599 16 DX     NR4M          599 05 DX
QSO:  7041 RY 2011-09-24 0022 UT5EPP        599 16 DX     9A3AAX        599 15 DX
QSO:  7041 RY 2011-09-24 0023 UT5EPP        599 16 DX     OH6R          599 15 DX
QSO:  7039 RY 2011-09-24 0023 UT5EPP        599 16 DX     S55O          599 15 DX
QSO:  7038 RY 2011-09-24 0024 UT5EPP        599 16 DX     UO6P          599 17 DX
QSO:  7038 RY 2011-09-24 0025 UT5EPP        599 16 DX     OH8X          599 15 DX
QSO:  7036 RY 2011-09-24 0025 UT5EPP        599 16 DX     EI7KD         599 14 DX
QSO:  7034 RY 2011-09-24 0027 UT5EPP        599 16 DX     K1LZ          599 05 MA
QSO:  7031 RY 2011-09-24 0029 UT5EPP        599 16 DX     LM9L40Y       599 14 DX
QSO:  7030 RY 2011-09-24 0030 UT5EPP        599 16 DX     OH4A          599 15 DX
QSO:  7040 RY 2011-09-24 0032 UT5EPP        599 16 DX     SM4DQE        599 14 DX
QSO:  7040 RY 2011-09-24 0033 UT5EPP        599 16 DX     DK4VY         599 14 DX
QSO:  7040 RY 2011-09-24 0035 UT5EPP        599 16 DX     IW2MXY        599 15 DX
QSO:  7063 RY 2011-09-24 0037 UT5EPP        599 16 DX     DD2ML         599 14 DX
QSO:  7039 RY 2011-09-24 0038 UT5EPP        599 16 DX     OL2X          599 15 DX
QSO:  7063 RY 2011-09-24 0039 UT5EPP        599 16 DX     KA4RRU        599 05 VA
QSO:  7039 RY 2011-09-24 0041 UT5EPP        599 16 DX     RZ4HZW        599 16 DX
QSO:  7039 RY 2011-09-24 0041 UT5EPP        599 16 DX     RW9C          599 17 DX
