START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.4.0
CONTEST: CQ-WW-RTTY
LOCATION: DX
CALLSIGN: DH0GHU
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 831981
OPERATORS:
CLUB: Bavarian Contest Club
NAME: Ulrich Hilsinger
SOAPBOX:
QSO:  7030 RY 2010-09-25 0015 DH0GHU        599 14 DX  KI1G          599 05 RI  0
QSO:  7031 RY 2010-09-25 0018 DH0GHU        599 14 DX  W1UE          599 05 MA  0
QSO:  7029 RY 2010-09-25 0018 DH0GHU        599 14 DX  HK6P          599 09 DX  0
QSO:  7033 RY 2010-09-25 0020 DH0GHU        599 14 DX  AC4M          599 04 TN  0
QSO:  7034 RY 2010-09-25 0021 DH0GHU        599 14 DX  YU2A          599 15 DX  0
QSO:  7036 RY 2010-09-25 0025 DH0GHU        599 14 DX  CR6K          599 14 DX  0
QSO:  7053 RY 2010-09-25 0033 DH0GHU        599 14 DX  WJ2B          599 05 NC  0
QSO:  7053 RY 2010-09-25 0038 DH0GHU        599 14 DX  UT8EL         599 16 DX  0
QSO:  7053 RY 2010-09-25 0039 DH0GHU        599 14 DX  VA2AM         599 05 QC  0
QSO:  7037 RY 2010-09-25 0043 DH0GHU        599 14 DX  RU6LWZ        599 16 DX  0
QSO:  7039 RY 2010-09-25 0044 DH0GHU        599 14 DX  UT5EPP        599 16 DX  0
QSO:  7039 RY 2010-09-25 0045 DH0GHU        599 14 DX  UY8IF         599 16 DX  0
QSO:  7041 RY 2010-09-25 0049 DH0GHU        599 14 DX  UN1L          599 17 DX  0
QSO:  7046 RY 2010-09-25 0052 DH0GHU        599 14 DX  RZ3AXX        599 16 DX  0
QSO:  7047 RY 2010-09-25 0053 DH0GHU        599 14 DX  IT9BLB        599 15 DX  0
QSO:  7050 RY 2010-09-25 0056 DH0GHU        599 14 DX  RX3F          599 16 DX  0
QSO:  7052 RY 2010-09-25 0059 DH0GHU        599 14 DX  N5ZM          599 04 AR  0
QSO:  7053 RY 2010-09-25 0100 DH0GHU        599 14 DX  RN3A          599 16 DX  0
QSO:  7052 RY 2010-09-25 0101 DH0GHU        599 14 DX  HA9PP         599 15 DX  0
QSO:  7056 RY 2010-09-25 0104 DH0GHU        599 14 DX  UZ2M          599 16 DX  0
QSO:  7056 RY 2010-09-25 0105 DH0GHU        599 14 DX  K9MUG/4       599 04 AL  0
QSO:  7058 RY 2010-09-25 0108 DH0GHU        599 14 DX  5B/UT0U       599 20 DX  0
QSO:  7058 RY 2010-09-25 0109 DH0GHU        599 14 DX  CR3L          599 33 DX  0
QSO:  7059 RY 2010-09-25 0111 DH0GHU        599 14 DX  K3WW          599 05 PA  0
QSO:  7062 RY 2010-09-25 0114 DH0GHU        599 14 DX  N2EIK         599 05 NY  0
QSO:  7066 RY 2010-09-25 0117 DH0GHU        599 14 DX  UO5L          599 17 DX  0
QSO:  7070 RY 2010-09-25 0119 DH0GHU        599 14 DX  K1FWE         599 05 NH  0
QSO:  7071 RY 2010-09-25 0120 DH0GHU        599 14 DX  N6AR          599 05 FL  0
QSO:  7074 RY 2010-09-25 0122 DH0GHU        599 14 DX  AB4GG         599 04 TN  0
QSO:  7076 RY 2010-09-25 0123 DH0GHU        599 14 DX  YO9HP         599 20 DX  0
QSO:  7076 RY 2010-09-25 0124 DH0GHU        599 14 DX  W0BG          599 05 PA  0
QSO:  7033 RY 2010-09-25 0129 DH0GHU        599 14 DX  OH8A          599 15 DX  0
QSO:  7036 RY 2010-09-25 0130 DH0GHU        599 14 DX  UW8I          599 16 DX  0
QSO:  7037 RY 2010-09-25 0130 DH0GHU        599 14 DX  KA4RRU        599 05 VA  0
QSO:  7041 RY 2010-09-25 0132 DH0GHU        599 14 DX  UR7GO         599 16 DX  0
QSO:  7047 RY 2010-09-25 0132 DH0GHU        599 14 DX  US5I          599 16 DX  0
QSO:  7051 RY 2010-09-25 0133 DH0GHU        599 14 DX  KJ4EEW        599 04 TN  0
QSO:  7051 RY 2010-09-25 0135 DH0GHU        599 14 DX  K4GMH         599 05 VA  0
QSO:  7053 RY 2010-09-25 0135 DH0GHU        599 14 DX  RG3K          599 16 DX  0
QSO:  7057 RY 2010-09-25 0137 DH0GHU        599 14 DX  P49X          599 09 DX  0
QSO:  7059 RY 2010-09-25 0138 DH0GHU        599 14 DX  RW6CR         599 16 DX  0
QSO:  7060 RY 2010-09-25 0138 DH0GHU        599 14 DX  RK9AX         599 17 DX  0
QSO:  7069 RY 2010-09-25 0141 DH0GHU        599 14 DX  TF3PPN        599 40 DX  0
QSO:  7072 RY 2010-09-25 0142 DH0GHU        599 14 DX  K4ADR         599 05 FL  0
