START-OF-LOG: 2.0
CALLSIGN: UT8EL
CLUB: KRIVBASS
CONTEST: CQ-WW-RTTY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-ASSISTED: ASSISTED
CLAIMED-SCORE: 746856
OPERATORS: UT8EL
NAME: OLEG STARODUBETS
CREATED-BY: N1MM Logger V10.8.5
LOCATION: DX
QSO:  7042 RY 2010-09-25 0000 UT8EL         599 16 DX  ST2AR         599 34 DX
QSO:  7040 RY 2010-09-25 0000 UT8EL         599 16 DX  S51D          599 15 DX
QSO:  7046 RY 2010-09-25 0003 UT8EL         599 16 DX  TM0T          599 14 DX
QSO:  7050 RY 2010-09-25 0005 UT8EL         599 16 DX  9A5D          599 15 DX
QSO:  7056 RY 2010-09-25 0006 UT8EL         599 16 DX  OE9R          599 15 DX
QSO:  7058 RY 2010-09-25 0007 UT8EL         599 16 DX  S50PTUJ       599 15 DX
QSO:  7061 RY 2010-09-25 0007 UT8EL         599 16 DX  RK9AX         599 17 DX
QSO:  7062 RY 2010-09-25 0009 UT8EL         599 16 DX  OZ1ADL        599 14 DX
QSO:  7047 RY 2010-09-25 0012 UT8EL         599 16 DX  LX7I          599 14 DX
QSO:  7044 RY 2010-09-25 0016 UT8EL         599 16 DX  IT9BLB        599 15 DX
QSO:  7043 RY 2010-09-25 0016 UT8EL         599 16 DX  E74KC         599 15 DX
QSO:  7034 RY 2010-09-25 0018 UT8EL         599 16 DX  DL4MDO        599 14 DX
QSO:  7032 RY 2010-09-25 0019 UT8EL         599 16 DX  RY9C          599 17 DX
QSO:  7032 RY 2010-09-25 0020 UT8EL         599 16 DX  W1UE          599 05 MA
QSO:  7031 RY 2010-09-25 0022 UT8EL         599 16 DX  KI1G          599 05 RI
QSO:  7028 RY 2010-09-25 0024 UT8EL         599 16 DX  UP6P          599 17 DX
QSO:  7026 RY 2010-09-25 0025 UT8EL         599 16 DX  E79D          599 15 DX
QSO:  7031 RY 2010-09-25 0027 UT8EL         599 16 DX  IK2DZN        599 15 DX
QSO:  7057 RY 2010-09-25 0030 UT8EL         599 16 DX  S52X          599 15 DX
QSO:  7065 RY 2010-09-25 0032 UT8EL         599 16 DX  MW2I          599 14 DX
QSO:  7066 RY 2010-09-25 0032 UT8EL         599 16 DX  9A7T          599 15 DX
QSO:  7067 RY 2010-09-25 0035 UT8EL         599 16 DX  CR3A          599 33 DX
QSO:  7069 RY 2010-09-25 0035 UT8EL         599 16 DX  IZ5DKJ        599 15 DX
QSO:  7058 RY 2010-09-25 0036 UT8EL         599 16 DX  5B/UT0U       599 20 DX
QSO:  7053 RY 2010-09-25 0037 UT8EL         599 16 DX  DH0GHU        599 14 DX
QSO:  7050 RY 2010-09-25 0042 UT8EL         599 16 DX  GW4SKA        599 14 DX
QSO:  7028 RY 2010-09-25 0043 UT8EL         599 16 DX  YT1VP         599 15 DX
QSO:  7032 RY 2010-09-25 0045 UT8EL         599 16 DX  IQ1RY         599 15 DX
QSO:  7038 RY 2010-09-25 0047 UT8EL         599 16 DX  S50R          599 15 DX
QSO:  7039 RY 2010-09-25 0049 UT8EL         599 16 DX  UT5EPP        599 16 DX
QSO:  7040 RY 2010-09-25 0050 UT8EL         599 16 DX  IV3JCC        599 15 DX
QSO:  7046 RY 2010-09-25 0052 UT8EL         599 16 DX  I4IKW         599 15 DX
QSO:  7052 RY 2010-09-25 0054 UT8EL         599 16 DX  K4GMH         599 05 VA
QSO:  7054 RY 2010-09-25 0055 UT8EL         599 16 DX  IZ1PKV        599 15 DX
QSO:  7051 RY 2010-09-25 0057 UT8EL         599 16 DX  OH6R          599 15 DX
QSO:  3572 RY 2010-09-25 0103 UT8EL         599 16 DX  HA6NL         599 15 DX
QSO:  3569 RY 2010-09-25 0104 UT8EL         599 16 DX  DL4MCF        599 14 DX
QSO:  3564 RY 2010-09-25 0105 UT8EL         599 16 DX  E77DX         599 15 DX
