START-OF-LOG: 3.0
CONTEST: ARRL-VHF-JUN
LOCATION: VA
CALLSIGN: K4HZ
CATEGORY-MODE: MIXED
CATEGORY-BAND: ALL
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: UNLIMITED
OPERATORS: K4HZ, KK4DDF, KJ4QLP, AE4JA, KF4YLM
CREATED-BY: VHFCONT 3.0B COPYRIGHT 6/14/2002 KEN R. MASON KC6TEU
HQ-CATEGORY: Unlimited Multioperator
QSO: 144 FM 2018-06-09 1808 K4HZ EM97 KE4RGY EM97
QSO: 222 FM 2018-06-09 1827 K4HZ EM97 KJ4ZYB EM97
QSO: 50 PH 2018-06-09 1834 K4HZ EM97 AA4ZZ EM96
QSO: 50 PH 2018-06-09 1839 K4HZ EM97 KJ4WNW EM97
QSO: 50 PH 2018-06-09 1841 K4HZ EM97 K4DP FM07
QSO: 144 FM 2018-06-09 1846 K4HZ EM97 KJ4ZYB EM97
QSO: 50 PH 2018-06-09 1848 K4HZ EM97 KJ4ZYB EM97
QSO: 144 FM 2018-06-09 1858 K4HZ EM97 WA4MKZ FM07
QSO: 50 CW 2018-06-09 1904 K4HZ EM97 W4PK FM08
QSO: 144 PH 2018-06-09 1910 K4HZ EM97 AA4ZZ EM97
QSO: 50 CW 2018-06-09 1918 K4HZ EM97 W8IF EM79
QSO: 50 CW 2018-06-09 1918 K4HZ EM97 K2XX EM96
QSO: 50 CW 2018-06-09 1919 K4HZ EM97 N3KN EM97
QSO: 432 PH 2018-06-09 1922 K4HZ EM97 AA4ZZ EM96
QSO: 50 CW 2018-06-09 1923 K4HZ EM97 K3ZO FM18
QSO: 144 FM 2018-06-09 1940 K4HZ EM97 KN4HYC EM96
QSO: 50 PH 2018-06-09 1942 K4HZ EM97 WS4W FM06
QSO: 50 PH 2018-06-09 1945 K4HZ EM97 WB7PMP EM95
QSO: 50 PH 2018-06-09 1951 K4HZ EM97 KI4PKW EM84
QSO: 144 FM 2018-06-09 1953 K4HZ EM97 KD8QPQ EM97
QSO: 432 PH 2018-06-09 1956 K4HZ EM97 KD8QPQ EM97
QSO: 50 PH 2018-06-09 1956 K4HZ EM97 N8XA EM89
QSO: 50 PH 2018-06-09 2000 K4HZ EM97 KC8LGR EM97
QSO: 50 CW 2018-06-09 2008 K4HZ EM97 W8AKS EM98
QSO: 222 FM 2018-06-09 2015 K4HZ EM97 KE4RGY EM97
QSO: 50 CW 2018-06-09 2017 K4HZ EM97 KC4NX EM75
QSO: 222 PH 2018-06-09 2019 K4HZ EM97 AA4ZZ EM96
QSO: 50 CW 2018-06-09 2029 K4HZ EM97 K4ORD FM07
QSO: 50 PH 2018-06-09 2053 K4HZ EM97 AB4I EM97
QSO: 50 PH 2018-06-09 2136 K4HZ EM97 N4BP EL96
QSO: 50 PH 2018-06-09 2137 K4HZ EM97 K4MQG EM96
QSO: 144 PH 2018-06-09 2139 K4HZ EM97 KX4DX EM96
QSO: 432 FM 2018-06-09 2146 K4HZ EM97 KN4HYC EM97
QSO: 432 FM 2018-06-09 2148 K4HZ EM97 KE4RGY EM97
QSO: 432 FM 2018-06-09 2150 K4HZ EM97 KI4GOT EM97
QSO: 432 FM 2018-06-09 2150 K4HZ EM97 W4FCV EM97
QSO: 50 PH 2018-06-09 2205 K4HZ EM97 KX4DX EM96
QSO: 50 PH 2018-06-09 2234 K4HZ EM97 WB4WXE EM74
QSO: 50 PH 2018-06-09 2241 K4HZ EM97 KC8QDQ EM89
QSO: 50 PH 2018-06-09 2245 K4HZ EM97 XE3N EL60
QSO: 50 PH 2018-06-09 2311 K4HZ EM97 K5RQ EL87
QSO: 432 FM 2018-06-09 2314 K4HZ EM97 N4VL EM96
QSO: 50 PH 2018-06-09 2315 K4HZ EM97 W4CB FM06
QSO: 144 FM 2018-06-09 2318 K4HZ EM97 N4VL EM96
QSO: 50 PH 2018-06-09 2323 K4HZ EM97 KC4PX EL98
QSO: 432 FM 2018-06-09 2330 K4HZ EM97 KD4ADL EM97
QSO: 144 FM 2018-06-09 2330 K4HZ EM97 KD4ADL EM97
QSO: 144 FM 2018-06-09 2337 K4HZ EM97 KN4PDL EM97
QSO: 50 PH 2018-06-09 2343 K4HZ EM97 W4IY FM08
QSO: 50 PH 2018-06-09 2345 K4HZ EM97 WB6RAB EL97
QSO: 50 PH 2018-06-09 2348 K4HZ EM97 K3IPM EL96
QSO: 50 PH 2018-06-09 2351 K4HZ EM97 N4WW EL98
QSO: 50 PH 2018-06-09 2359 K4HZ EM97 N8XQM EN80
QSO: 50 PH 2018-06-10 0015 K4HZ EM97 NC4ME EM96
QSO: 50 PH 2018-06-10 0015 K4HZ EM97 AF4D EM95
QSO: 50 PH 2018-06-10 0017 K4HZ EM97 K4QE FM05
QSO: 50 PH 2018-06-10 0018 K4HZ EM97 N4VL EM96
QSO: 50 PH 2018-06-10 0019 K4HZ EM97 WZ2N EM97
QSO: 50 PH 2018-06-10 0037 K4HZ EM97 ZF1EJV EK99
QSO: 50 PH 2018-06-10 0051 K4HZ EM97 WA4LPR EM97
QSO: 50 PH 2018-06-10 0114 K4HZ EM97 N8ZM EN80
QSO: 144 FM 2018-06-10 0118 K4HZ EM97 K1ISR FM06
QSO: 50 PH 2018-06-10 0125 K4HZ EM97 N8AID FM07
QSO: 50 PH 2018-06-10 0132 K4HZ EM97 K1ISR FM06
QSO: 50 PH 2018-06-10 0142 K4HZ EM97 N5SMQ FM07
QSO: 50 PH 2018-06-10 0152 K4HZ EM97 NK5B EL96
QSO: 1.2 FM 2018-06-10 0227 K4HZ EM97 KE4RGY EM97
QSO: 1.2 FM 2018-06-10 0228 K4HZ EM97 KJ4CYM EM97
QSO: 902 FM 2018-06-10 0228 K4HZ EM97 KE4RGY EM97
QSO: 902 FM 2018-06-10 0228 K4HZ EM97 KJ4CYM EM97
QSO: 222 FM 2018-06-10 0229 K4HZ EM97 KJ4CYM EM97
QSO: 144 FM 2018-06-10 0230 K4HZ EM97 KJ4CYM FM97
QSO: 50 FM 2018-06-10 0232 K4HZ EM97 KE4RGY EM97
QSO: 50 FM 2018-06-10 0232 K4HZ EM97 KJ4CYM EM97
QSO: 144 FM 2018-06-10 0300 K4HZ EM97 WB4NVA EM96
QSO: 144 CW 2018-06-10 0323 K4HZ EM97 WA3EOQ FM09
QSO: 432 CW 2018-06-10 0328 K4HZ EM97 WA3EOQ FM09
QSO: 144 PH 2018-06-10 0349 K4HZ EM97 W4IY FM08
QSO: 432 PH 2018-06-10 0353 K4HZ EM97 W4IY FM08
QSO: 144 PH 2018-06-10 0400 K4HZ EM97 KA1ZE FN01
QSO: 222 PH 2018-06-10 0411 K4HZ EM97 K1RZ FM19
QSO: 432 PH 2018-06-10 0411 K4HZ EM97 K1RZ FM19
QSO: 144 PH 2018-06-10 0413 K4HZ EM97 K1RZ FM19
QSO: 50 PH 2018-06-10 0415 K4HZ EM97 K1RZ FM19
QSO: 50 PH 2018-06-10 0417 K4HZ EM97 K5TR EM00
QSO: 50 PH 2018-06-10 0421 K4HZ EM97 N5WS EL09
QSO: 144 FM 2018-06-10 1112 K4HZ EM97 N4MAV EM97
QSO: 144 PH 2018-06-10 1117 K4HZ EM97 KR8N EM97
QSO: 144 PH 2018-06-10 1117 K4HZ EM97 WB7PMP EM95
QSO: 144 FM 2018-06-10 1126 K4HZ EM97 N4OLD EM96
QSO: 144 FM 2018-06-10 1129 K4HZ EM97 NN8U EM97
QSO: 50 PH 2018-06-10 1144 K4HZ EM97 K3MEC FM09
QSO: 144 CW 2018-06-10 1147 K4HZ EM97 K3MEC FM09
QSO: 432 CW 2018-06-10 1148 K4HZ EM97 K3MEC FM09
QSO: 144 CW 2018-06-10 1152 K4HZ EM97 K4DP FM07
QSO: 144 PH 2018-06-10 1155 K4HZ EM97 N3HBX FM19
QSO: 50 PH 2018-06-10 1231 K4HZ EM97 W5KFT EM00
QSO: 50 PH 2018-06-10 1249 K4HZ EM97 WA5DM EM12
QSO: 144 FM 2018-06-10 1325 K4HZ EM97 AD4ET EM96
QSO: 50 PH 2018-06-10 1327 K4HZ EM97 K5AND EM00
QSO: 50 PH 2018-06-10 1333 K4HZ EM97 K4ZW FM18
QSO: 50 PH 2018-06-10 1431 K4HZ EM97 WA4LDU EM93
QSO: 144 PH 2018-06-10 1434 K4HZ EM97 WA4LDU EM93
QSO: 432 PH 2018-06-10 1436 K4HZ EM97 WA4LDU EM93
QSO: 50 PH 2018-06-10 1449 K4HZ EM97 N8PR EL96
QSO: 50 PH 2018-06-10 1454 K4HZ EM97 N1PM EL97
QSO: 50 PH 2018-06-10 1455 K4HZ EM97 WB2RUU EL96
QSO: 50 PH 2018-06-10 1457 K4HZ EM97 W3IP FM19
QSO: 50 PH 2018-06-10 1459 K4HZ EM97 W4MAY EL97
QSO: 50 PH 2018-06-10 1459 K4HZ EM97 KE5YF DM92
QSO: 50 PH 2018-06-10 1504 K4HZ EM97 W5LDA EM15
QSO: 50 PH 2018-06-10 1505 K4HZ EM97 K0NR DM78
QSO: 50 PH 2018-06-10 1508 K4HZ EM97 WD4AB EL95
END-OF-LOG:
