START-OF-LOG: 3.0
CALLSIGN: YU2A
CLUB: YU Contest Club
CONTEST: CQ-WW-RTTY
CLAIMED-SCORE: 5711734
OPERATORS: YT2T,YT2B,YT1BX,YU2A,YU8NU,YU2EA
NAME: Marko Zivkovic
CREATED-BY: N1MM Logger V12.7.1
LOCATION: DX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: TWO
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-ASSISTED: ASSISTED
CATEGORY-STATION: FIXED
QSO:  3600 RY 2012-09-29 0002 YU2A          599 15 DX  CR3L          599 33 DX  1
QSO:  7000 RY 2012-09-29 0004 YU2A          599 15 DX  ED2Y          599 14 DX  0
QSO:  3598 RY 2012-09-29 0006 YU2A          599 15 DX  RG9A          599 17 DX  1
QSO:  7000 RY 2012-09-29 0006 YU2A          599 15 DX  UA4HJ         599 16 DX  0
QSO:  7000 RY 2012-09-29 0007 YU2A          599 15 DX  RA9FRD        599 17 DX  0
QSO:  7000 RY 2012-09-29 0008 YU2A          599 15 DX  OH8A          599 15 DX  0
QSO:  3597 RY 2012-09-29 0008 YU2A          599 15 DX  F5VKT         599 14 DX  1
QSO:  3594 RY 2012-09-29 0010 YU2A          599 15 DX  YL9T          599 15 DX  1
QSO:  7000 RY 2012-09-29 0010 YU2A          599 15 DX  UX7QV         599 16 DX  0
QSO:  3593 RY 2012-09-29 0011 YU2A          599 15 DX  OK1NG         599 15 DX  1
QSO:  3592 RY 2012-09-29 0011 YU2A          599 15 DX  I4AVG         599 15 DX  1
QSO:  3592 RY 2012-09-29 0012 YU2A          599 15 DX  DL0CS         599 14 DX  1
QSO:  7000 RY 2012-09-29 0012 YU2A          599 15 DX  K3WI          599 05 VA  0
QSO:  3590 RY 2012-09-29 0014 YU2A          599 15 DX  OK8DD         599 15 DX  1
QSO:  3589 RY 2012-09-29 0015 YU2A          599 15 DX  SP9KDA        599 15 DX  1
QSO:  3589 RY 2012-09-29 0016 YU2A          599 15 DX  DF5MA         599 14 DX  1
QSO:  7000 RY 2012-09-29 0016 YU2A          599 15 DX  SM5MX         599 14 DX  0
QSO:  3588 RY 2012-09-29 0016 YU2A          599 15 DX  R9DX          599 17 DX  1
QSO:  7000 RY 2012-09-29 0016 YU2A          599 15 DX  US7IA         599 16 DX  0
QSO:  3587 RY 2012-09-29 0017 YU2A          599 15 DX  HG1G          599 15 DX  1
QSO:  7000 RY 2012-09-29 0017 YU2A          599 15 DX  EW8OW         599 16 DX  0
QSO:  7000 RY 2012-09-29 0018 YU2A          599 15 DX  YL3CU         599 15 DX  0
QSO:  3586 RY 2012-09-29 0018 YU2A          599 15 DX  SP4YPB        599 15 DX  1
QSO:  3585 RY 2012-09-29 0019 YU2A          599 15 DX  9A5MT         599 15 DX  1
QSO:  7000 RY 2012-09-29 0019 YU2A          599 15 DX  F4ERS         599 14 DX  0
