START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: OM3KAG
CLAIMED-SCORE: 323820
CLUB: OM3KAG TECHNICAL UNIVERSITY KOSICE
CONTEST: CQ-WW-RTTY
CREATED-BY: UR5EQF Log
NAME: Jano Soltes OM8JS
OPERATORS: OM8JS OM8AMF OM8ARO
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-ASSISTED: ASSISTED
CATEGORY-STATION: FIXED
QSO:  3591 RY 2012-09-29 0003 OM3KAG        599 15 DX  UR5UBR        599 16 DX
QSO:  3591 RY 2012-09-29 0005 OM3KAG        599 15 DX  DJ7JC         599 14 DX
QSO:  3591 RY 2012-09-29 0007 OM3KAG        599 15 DX  S55VM         599 15 DX
QSO:  3591 RY 2012-09-29 0010 OM3KAG        599 15 DX  F5BEL         599 14 DX
QSO:  3591 RY 2012-09-29 0011 OM3KAG        599 15 DX  9A9L          599 15 DX
QSO:  3591 RY 2012-09-29 0013 OM3KAG        599 15 DX  HG1A          599 15 DX
QSO:  3591 RY 2012-09-29 0015 OM3KAG        599 15 DX  OM6W          599 15 DX
QSO:  3591 RY 2012-09-29 0017 OM3KAG        599 15 DX  HA3KHB        599 15 DX
QSO:  3591 RY 2012-09-29 0018 OM3KAG        599 15 DX  RK3DXW        599 16 DX
QSO:  3591 RY 2012-09-29 0019 OM3KAG        599 15 DX  OL2U          599 15 DX
QSO:  3591 RY 2012-09-29 0020 OM3KAG        599 15 DX  3Z8T          599 15 DX
QSO:  3592 RY 2012-09-29 0023 OM3KAG        599 15 DX  DH0GHU        599 14 DX
QSO:  3592 RY 2012-09-29 0024 OM3KAG        599 15 DX  UZ2M          599 16 DX
QSO:  3592 RY 2012-09-29 0024 OM3KAG        599 15 DX  F4ERS         599 14 DX
QSO:  3591 RY 2012-09-29 0025 OM3KAG        599 15 DX  DM5GI         599 14 DX
QSO:  3592 RY 2012-09-29 0026 OM3KAG        599 15 DX  SN7Q          599 15 DX
QSO:  3592 RY 2012-09-29 0027 OM3KAG        599 15 DX  LZ2STO        599 20 DX
QSO:  3592 RY 2012-09-29 0028 OM3KAG        599 15 DX  LZ2GVPZG      599 20 DX
