START-OF-LOG: 3.0
CONTEST: CQ-WW-RTTY
CALLSIGN: HG1A
CATEGORY-ASSISTED: NON-ASSISTED
CLAIMED-SCORE: 1615280
CREATED-BY: UcxLog 6.63
OPERATORS: HA1ZN
NAME: Zsolt Nemeth
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
QSO:  3500 RY 2012-09-29 0001 HG1A          599 15 DX  HA1WD         599 15 DX
QSO:  3500 RY 2012-09-29 0002 HG1A          599 15 DX  9A9L          599 15 DX
QSO:  3500 RY 2012-09-29 0002 HG1A          599 15 DX  OL2U          599 15 DX
QSO:  3500 RY 2012-09-29 0003 HG1A          599 15 DX  OM7OM         599 15 DX
QSO:  3500 RY 2012-09-29 0007 HG1A          599 15 DX  9A1A          599 15 DX
QSO:  3500 RY 2012-09-29 0009 HG1A          599 15 DX  OK1KSL        599 15 DX
QSO:  3500 RY 2012-09-29 0009 HG1A          599 15 DX  OK1KSLX       599 15 DX
QSO:  3500 RY 2012-09-29 0010 HG1A          599 15 DX  S51A          599 15 DX
QSO:  3500 RY 2012-09-29 0011 HG1A          599 15 DX  HG1G          599 15 DX
QSO:  3500 RY 2012-09-29 0011 HG1A          599 15 DX  R9DX          599 17 DX
QSO:  3500 RY 2012-09-29 0013 HG1A          599 15 DX  OM3KAG        599 15 DX
QSO:  3500 RY 2012-09-29 0014 HG1A          599 15 DX  DL0CS         599 14 DX
QSO:  3500 RY 2012-09-29 0017 HG1A          599 15 DX  OK2PAD        599 15 DX
QSO:  3500 RY 2012-09-29 0017 HG1A          599 15 DX  F5VKT         599 14 DX
QSO:  3500 RY 2012-09-29 0019 HG1A          599 15 DX  OK1NG         599 15 DX
QSO:  3500 RY 2012-09-29 0020 HG1A          599 15 DX  HA3KHB        599 15 DX
QSO:  3500 RY 2012-09-29 0020 HG1A          599 15 DX  OE2E          599 15 DX
QSO:  3500 RY 2012-09-29 0021 HG1A          599 15 DX  OK8DD         599 15 DX
QSO:  3500 RY 2012-09-29 0024 HG1A          599 15 DX  OH4A          599 15 DX
QSO:  3500 RY 2012-09-29 0025 HG1A          599 15 DX  OK2SFP        599 15 DX
QSO:  3500 RY 2012-09-29 0026 HG1A          599 15 DX  HA3LI         599 15 DX
QSO:  3500 RY 2012-09-29 0027 HG1A          599 15 DX  ER4A          599 16 DX
QSO:  3500 RY 2012-09-29 0028 HG1A          599 15 DX  9A5MT         599 15 DX
QSO:  3500 RY 2012-09-29 0029 HG1A          599 15 DX  DF5MA         599 14 DX
