START-OF-LOG: 3.0
CREATED-BY: DXLog.net v2.5.43
CONTEST: EUDXC
CALLSIGN: DD5M
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
CATEGORY-POWER: LOW
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CLAIMED-SCORE: 3645378
CLUB: Bavarian Contest Club
NAME: Franta Bendl
OPERATORS: DJ0ZY
SOAPBOX: 
QSO: 28039 CW 2023-02-04 1215 DD5M          599 DE02   SP1D          599 PL16   
QSO: 28033 CW 2023-02-04 1218 DD5M          599 DE02   CT3KN         599 PT06   
QSO: 28032 CW 2023-02-04 1219 DD5M          599 DE02   PA3AAV        599 NL08   
QSO: 28023 CW 2023-02-04 1220 DD5M          599 DE02   DK9IP         599 DE01   
QSO: 28020 CW 2023-02-04 1220 DD5M          599 DE02   4K6FO         599 29     
QSO: 28016 CW 2023-02-04 1222 DD5M          599 DE02   E74A          599 28     
QSO: 28012 CW 2023-02-04 1222 DD5M          599 DE02   5B4AOF        599 CY03   
QSO: 28010 CW 2023-02-04 1224 DD5M          599 DE02   K1LZ          599 08     
QSO: 28037 CW 2023-02-04 1226 DD5M          599 DE02   E70T          599 28     
QSO: 28037 CW 2023-02-04 1227 DD5M          599 DE02   N3DXX         599 08     
QSO: 28037 CW 2023-02-04 1229 DD5M          599 DE02   YT1Z          599 28     
QSO: 28037 CW 2023-02-04 1229 DD5M          599 DE02   DL5XJ         599 DE15   
QSO: 28037 CW 2023-02-04 1232 DD5M          599 DE02   DL4YAO        599 DE02   
QSO: 28037 CW 2023-02-04 1239 DD5M          599 DE02   UA1ZZ         599 19     
QSO: 21045 CW 2023-02-04 1241 DD5M          599 DE02   RM7C          599 29     
QSO: 21045 CW 2023-02-04 1242 DD5M          599 DE02   YO4NF         599 RO02   
QSO: 21045 CW 2023-02-04 1242 DD5M          599 DE02   RV3AJ         599 29     
QSO: 21045 CW 2023-02-04 1242 DD5M          599 DE02   UA4FDL        599 29     
QSO: 21045 CW 2023-02-04 1243 DD5M          599 DE02   UC0A          599 32     
QSO: 21045 CW 2023-02-04 1243 DD5M          599 DE02   RD3FT         599 29     
QSO: 21045 CW 2023-02-04 1244 DD5M          599 DE02   EW8DX         599 29     
QSO: 21045 CW 2023-02-04 1244 DD5M          599 DE02   RA3YDA        599 29     
QSO: 21045 CW 2023-02-04 1245 DD5M          599 DE02   YT1Z          599 28     
QSO: 21045 CW 2023-02-04 1246 DD5M          599 DE02   RT5C          599 29     
QSO: 21045 CW 2023-02-04 1247 DD5M          599 DE02   RW3AI         599 29     
