START-OF-LOG: 3.0
CREATED-BY: DXLog.net v2.5.43
CONTEST: EUDXC
CALLSIGN: IT9WDC
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
CATEGORY-POWER: LOW
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CLAIMED-SCORE: 3562650
CLUB: 5NNDXCC
NAME: GIUSEPPE
SOAPBOX: 
QSO: 21020 CW 2023-02-04 1212 IT9WDC        599 IT16   R8LA          599 30     
QSO: 21011 CW 2023-02-04 1213 IT9WDC        599 IT16   OZ3SM         599 DK01   
QSO: 21016 CW 2023-02-04 1215 IT9WDC        599 IT16   OH2KW         599 FI17   
QSO: 21010 CW 2023-02-04 1215 IT9WDC        599 IT16   YU5R          599 28     
QSO: 21012 CW 2023-02-04 1216 IT9WDC        599 IT16   F5IN          599 FR04   
QSO: 21019 CW 2023-02-04 1217 IT9WDC        599 IT16   RC6U          599 29     
QSO: 21020 CW 2023-02-04 1218 IT9WDC        599 IT16   LY2J          599 LT05   
QSO: 21026 CW 2023-02-04 1220 IT9WDC        599 IT16   EA1X          599 ES05   
QSO: 21037 CW 2023-02-04 1220 IT9WDC        599 IT16   SM6TOL        599 SE12   
QSO: 21037 CW 2023-02-04 1221 IT9WDC        599 IT16   OK8AW         599 CZ11   
QSO: 21021 CW 2023-02-04 1222 IT9WDC        599 IT16   9A3VM         599 HR02   
QSO: 21018 CW 2023-02-04 1223 IT9WDC        599 IT16   HA8DU         599 HU03   
QSO: 28013 CW 2023-02-04 1225 IT9WDC        599 IT16   P3AA          599 CY05   
QSO: 28015 CW 2023-02-04 1228 IT9WDC        599 IT16   RW7F          599 29     
QSO: 28016 CW 2023-02-04 1230 IT9WDC        599 IT16   E74A          599 28     
QSO: 14009 CW 2023-02-04 1232 IT9WDC        599 IT16   SP9XCN        599 PL12   
QSO: 14014 CW 2023-02-04 1233 IT9WDC        599 IT16   EA1X          599 ES05   
QSO: 14017 CW 2023-02-04 1234 IT9WDC        599 IT16   YT2ISM        599 28     
QSO: 14018 CW 2023-02-04 1234 IT9WDC        599 IT16   LZ3M          599 BG04   
QSO: 14034 CW 2023-02-04 1235 IT9WDC        599 IT16   OK2HBR        599 CZ08   
QSO: 14041 CW 2023-02-04 1237 IT9WDC        599 IT16   SM7RYR        599 SE10   
QSO: 14044 CW 2023-02-04 1238 IT9WDC        599 IT16   SF6W          599 SE12   
QSO: 14043 CW 2023-02-04 1238 IT9WDC        599 IT16   HA1DAE        599 HU06   
QSO: 14040 CW 2023-02-04 1239 IT9WDC        599 IT16   UT3EV         599 29     
QSO: 14046 CW 2023-02-04 1240 IT9WDC        599 IT16   OL8R          599 CZ11   
QSO: 14047 CW 2023-02-04 1242 IT9WDC        599 IT16   R3OM          599 29     
QSO: 14042 CW 2023-02-04 1242 IT9WDC        599 IT16   OH2BA         599 FI12   
QSO: 14041 CW 2023-02-04 1243 IT9WDC        599 IT16   PA4O          599 NL05   
QSO: 14038 CW 2023-02-04 1244 IT9WDC        599 IT16   SP2R          599 PL11   
QSO: 14036 CW 2023-02-04 1245 IT9WDC        599 IT16   9A1AA         599 HR03   
