START-OF-LOG: 3.0
CREATED-BY: DXLog.net v2.5.43
CONTEST: EUDXC
CALLSIGN: IV3FPX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-POWER: LOW
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CLAIMED-SCORE: 2523488
NAME: Boris Sfiligoj
SOAPBOX: 
QSO: 14042 CW 2023-02-04 1222 IV3FPX        599 IT08   DL4ME         599 DE16   
QSO: 14041 CW 2023-02-04 1223 IV3FPX        599 IT08   SM7RYR        599 SE10   
QSO: 14040 CW 2023-02-04 1223 IV3FPX        599 IT08   UT3EV         599 29     
QSO: 14040 CW 2023-02-04 1224 IV3FPX        599 IT08   RX9AF         599 30     
QSO: 14039 CW 2023-02-04 1224 IV3FPX        599 IT08   HA5JI         599 HU03   
QSO: 14039 CW 2023-02-04 1225 IV3FPX        599 IT08   LY5W          599 LT03   
QSO: 14036 CW 2023-02-04 1226 IV3FPX        599 IT08   9A1AA         599 HR03   
QSO: 14033 CW 2023-02-04 1227 IV3FPX        599 IT08   SP2R          599 PL11   
QSO: 14024 CW 2023-02-04 1230 IV3FPX        599 IT08   SN5N          599 PL06   
QSO: 14024 CW 2023-02-04 1231 IV3FPX        599 IT08   DL3KWF        599 DE09   
QSO: 14024 CW 2023-02-04 1233 IV3FPX        599 IT08   SM0HRP        599 SE01   
QSO: 14019 CW 2023-02-04 1234 IV3FPX        599 IT08   HG6O          599 HU01   
QSO: 14013 CW 2023-02-04 1237 IV3FPX        599 IT08   YO3HEX        599 RO08   
QSO: 14014 CW 2023-02-04 1238 IV3FPX        599 IT08   EA1X          599 ES05   
QSO: 14014 CW 2023-02-04 1239 IV3FPX        599 IT08   OK5M          599 CZ03   
QSO: 14020 CW 2023-02-04 1246 IV3FPX        599 IT08   SD6M          599 SE12   
QSO: 14019 CW 2023-02-04 1247 IV3FPX        599 IT08   UI3A          599 29     
QSO: 14016 CW 2023-02-04 1248 IV3FPX        599 IT08   EV1R          599 29     
QSO: 14009 CW 2023-02-04 1253 IV3FPX        599 IT08   NA1NA         599 08     
QSO: 14004 CW 2023-02-04 1254 IV3FPX        599 IT08   OG3B          599 FI18   
QSO: 14046 CW 2023-02-04 1256 IV3FPX        599 IT08   DK2SY         599 DE07   
QSO: 14046 CW 2023-02-04 1302 IV3FPX        599 IT08   ES5NY         599 EE05   
QSO: 14037 CW 2023-02-04 1304 IV3FPX        599 IT08   IT9WDC        599 IT16   
QSO: 14050 CW 2023-02-04 1305 IV3FPX        599 IT08   PA3AAV        599 NL08   
QSO: 14040 CW 2023-02-04 1307 IV3FPX        599 IT08   SE5E          599 SE02   
QSO: 14030 CW 2023-02-04 1309 IV3FPX        599 IT08   F6AGM         599 FR11   
QSO: 14029 CW 2023-02-04 1309 IV3FPX        599 IT08   F8DGY         599 FR08   
QSO: 14028 CW 2023-02-04 1310 IV3FPX        599 IT08   DK5KK         599 DE10   
QSO: 14028 CW 2023-02-04 1311 IV3FPX        599 IT08   OZ3SM         599 DK01   
QSO: 14027 CW 2023-02-04 1311 IV3FPX        599 IT08   LZ2CJ         599 BG02   
QSO: 14026 CW 2023-02-04 1312 IV3FPX        599 IT08   IQ3ME         599 IT21   
QSO: 14038 CW 2023-02-04 1317 IV3FPX        599 IT08   OP5T          599 BE04   
QSO: 14041 CW 2023-02-04 1317 IV3FPX        599 IT08   SP7CF         599 PL04   
QSO: 14045 CW 2023-02-04 1319 IV3FPX        599 IT08   SO3O          599 PL01   
QSO: 14010 CW 2023-02-04 1321 IV3FPX        599 IT08   JT1CO         599 32     
QSO: 14008 CW 2023-02-04 1322 IV3FPX        599 IT08   KU2M          599 08     
QSO: 14009 CW 2023-02-04 1323 IV3FPX        599 IT08   SP9XCN        599 PL12   
QSO: 14013 CW 2023-02-04 1325 IV3FPX        599 IT08   PA3DBS        599 NL07   
QSO: 14015 CW 2023-02-04 1326 IV3FPX        599 IT08   SV1ME         599 GR01   
QSO: 14017 CW 2023-02-04 1327 IV3FPX        599 IT08   4L8A          599 29     
QSO: 14017 CW 2023-02-04 1328 IV3FPX        599 IT08   DL2OM         599 DE11   
QSO: 14018 CW 2023-02-04 1330 IV3FPX        599 IT08   Z33B          599 28     
QSO: 14018 CW 2023-02-04 1330 IV3FPX        599 IT08   DK1YH         599 DE10   
QSO: 14019 CW 2023-02-04 1331 IV3FPX        599 IT08   SP1AEN        599 PL11   
QSO: 14022 CW 2023-02-04 1332 IV3FPX        599 IT08   EA7Q          599 ES01   
QSO: 14023 CW 2023-02-04 1334 IV3FPX        599 IT08   OM2XW         599 SK03   
QSO: 14025 CW 2023-02-04 1336 IV3FPX        599 IT08   YO4NF         599 RO02   
QSO: 14027 CW 2023-02-04 1337 IV3FPX        599 IT08   EA6NB         599 ES13   
QSO: 14029 CW 2023-02-04 1338 IV3FPX        599 IT08   SP4JFR        599 PL15   
QSO: 14035 CW 2023-02-04 1339 IV3FPX        599 IT08   OM3GI         599 SK07   
QSO: 14038 CW 2023-02-04 1340 IV3FPX        599 IT08   PA4O          599 NL05   
QSO: 14039 CW 2023-02-04 1340 IV3FPX        599 IT08   S53BB         599 SI02   
QSO: 14024 CW 2023-02-04 1342 IV3FPX        599 IT08   OK2EA         599 CZ13   
QSO: 14034 CW 2023-02-04 1344 IV3FPX        599 IT08   IQ6JU         599 IT01   
QSO: 14037 CW 2023-02-04 1345 IV3FPX        599 IT08   DD5M          599 DE02   
QSO: 14018 CW 2023-02-04 1349 IV3FPX        599 IT08   F5OHM         599 FR04   
QSO: 14008 CW 2023-02-04 1355 IV3FPX        599 IT08   CR5O          599 PT05   
QSO: 14012 CW 2023-02-04 1355 IV3FPX        599 IT08   M4T           599 27     
QSO: 14013 CW 2023-02-04 1356 IV3FPX        599 IT08   RK2M          599 29     
QSO: 14019 CW 2023-02-04 1358 IV3FPX        599 IT08   UA6AK         599 29     
QSO: 14019 CW 2023-02-04 1359 IV3FPX        599 IT08   OM3BY         599 SK05   
QSO: 14033 CW 2023-02-04 1404 IV3FPX        599 IT08   IV3UHL        599 IT08   
QSO: 14040 CW 2023-02-04 1408 IV3FPX        599 IT08   UA4FCO        599 29     
QSO: 14040 CW 2023-02-04 1410 IV3FPX        599 IT08   PE4A          599 NL08   
QSO: 14040 CW 2023-02-04 1410 IV3FPX        599 IT08   DL9ZP         599 DE09   
QSO: 14040 CW 2023-02-04 1412 IV3FPX        599 IT08   DL6CQ         599 DE10   
QSO: 14040 CW 2023-02-04 1412 IV3FPX        599 IT08   IT9VDQ        599 IT16   
QSO: 14040 CW 2023-02-04 1413 IV3FPX        599 IT08   UR4CU         599 29     
QSO: 14040 CW 2023-02-04 1413 IV3FPX        599 IT08   ON6NL         599 BE05   
QSO: 14040 CW 2023-02-04 1413 IV3FPX        599 IT08   UV3RT         599 29     
QSO: 14040 CW 2023-02-04 1414 IV3FPX        599 IT08   SJ7M          599 SE10   
QSO: 14040 CW 2023-02-04 1415 IV3FPX        599 IT08   SN5J          599 PL08   
QSO: 14040 CW 2023-02-04 1416 IV3FPX        599 IT08   I8IEQ         599 IT05   
