START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: LZ1VKD
CLUB:  
CONTEST: EUDXC
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 3129300
OPERATORS: LZ1VKD
NAME: Kiril Radev
CREATED-BY: N1MM Logger+ 1.0.9802.0
QSO: 14000 CW 2023-02-04 1200 LZ1VKD        599  BG05  S51DX         599  SI02  
QSO: 14000 CW 2023-02-04 1202 LZ1VKD        599  BG05  DM3F          599  DE13  
QSO: 14000 CW 2023-02-04 1203 LZ1VKD        599  BG05  ON6NL         599  BE05  
QSO: 14000 CW 2023-02-04 1204 LZ1VKD        599  BG05  OP5T          599  BE04  
QSO: 14000 CW 2023-02-04 1204 LZ1VKD        599  BG05  DM1MM         599  DE08  
QSO: 14000 CW 2023-02-04 1205 LZ1VKD        599  BG05  RK6HG         599  29    
QSO: 14000 CW 2023-02-04 1206 LZ1VKD        599  BG05  OK1BR         599  CZ11  
QSO: 14000 CW 2023-02-04 1207 LZ1VKD        599  BG05  SV9RPE        599  GR04  
QSO: 14000 CW 2023-02-04 1209 LZ1VKD        599  BG05  EV6Z          599  29    
QSO: 14000 CW 2023-02-04 1211 LZ1VKD        599  BG05  SN5J          599  PL08  
QSO: 21000 CW 2023-02-04 1213 LZ1VKD        599  BG05  UA9XX         599  20    
QSO: 21000 CW 2023-02-04 1214 LZ1VKD        599  BG05  MM9I          599  27    
QSO: 21000 CW 2023-02-04 1215 LZ1VKD        599  BG05  SP1AEN        599  PL11  
QSO: 21000 CW 2023-02-04 1216 LZ1VKD        599  BG05  DL5JQ         599  DE10  
QSO: 21000 CW 2023-02-04 1217 LZ1VKD        599  BG05  OH2KW         599  FI17  
QSO: 21000 CW 2023-02-04 1219 LZ1VKD        599  BG05  DL0RD         599  DE10  
QSO: 21000 CW 2023-02-04 1222 LZ1VKD        599  BG05  YB9ELS        599  54    
QSO: 21000 CW 2023-02-04 1223 LZ1VKD        599  BG05  LY2J          599  LT05  
QSO: 21000 CW 2023-02-04 1224 LZ1VKD        599  BG05  ES7A          599  EE05  
QSO: 21000 CW 2023-02-04 1225 LZ1VKD        599  BG05  OG2P          599  FI18  
QSO: 21000 CW 2023-02-04 1226 LZ1VKD        599  BG05  NA1NA         599  8     
QSO: 21000 CW 2023-02-04 1227 LZ1VKD        599  BG05  DL3UB         599  DE09  
QSO: 21000 CW 2023-02-04 1227 LZ1VKD        599  BG05  OZ3SM         599  DK01  
QSO: 21000 CW 2023-02-04 1228 LZ1VKD        599  BG05  PA3EYC        599  NL04  
QSO: 21000 CW 2023-02-04 1229 LZ1VKD        599  BG05  F5IN          599  FR04  
QSO: 21000 CW 2023-02-04 1230 LZ1VKD        599  BG05  4L8A          599  29    
QSO: 21000 CW 2023-02-04 1231 LZ1VKD        599  BG05  LA8HGA        599  18    
QSO: 21000 CW 2023-02-04 1232 LZ1VKD        599  BG05  SE4E          599  SE16  
QSO: 21000 CW 2023-02-04 1233 LZ1VKD        599  BG05  VE3CT         599  04    
QSO: 21000 CW 2023-02-04 1234 LZ1VKD        599  BG05  HB9ARF        599  28    
QSO: 21000 CW 2023-02-04 1235 LZ1VKD        599  BG05  RK3ER         599  29    
QSO: 21000 CW 2023-02-04 1236 LZ1VKD        599  BG05  RV3FF         599  29    
QSO: 21000 CW 2023-02-04 1237 LZ1VKD        599  BG05  RC9J          599  21    
QSO: 21000 CW 2023-02-04 1237 LZ1VKD        599  BG05  LY5W          599  LT03  
QSO: 21000 CW 2023-02-04 1238 LZ1VKD        599  BG05  F5OZC         599  FR04  
QSO: 21000 CW 2023-02-04 1239 LZ1VKD        599  BG05  2E0CVN        599  27    
QSO: 21000 CW 2023-02-04 1239 LZ1VKD        599  BG05  SD0N          599  SE01  
QSO: 21000 CW 2023-02-04 1240 LZ1VKD        599  BG05  A65CW         599  39    
QSO: 28000 CW 2023-02-04 1244 LZ1VKD        599  BG05  UA9LAO        599  30    
QSO: 21000 CW 2023-02-04 1248 LZ1VKD        599  BG05  RN6MA         599  29    
QSO: 21000 CW 2023-02-04 1251 LZ1VKD        599  BG05  G0ORH         599  27    
QSO: 21000 CW 2023-02-04 1251 LZ1VKD        599  BG05  EW1TZ         599  29    
QSO: 21000 CW 2023-02-04 1253 LZ1VKD        599  BG05  SM7RYR        599  SE10  
QSO: 21000 CW 2023-02-04 1254 LZ1VKD        599  BG05  RX3Q          599  29    
QSO: 21000 CW 2023-02-04 1256 LZ1VKD        599  BG05  PA4O          599  NL05  
QSO: 21000 CW 2023-02-04 1257 LZ1VKD        599  BG05  UA6AK         599  29    
QSO: 21000 CW 2023-02-04 1258 LZ1VKD        599  BG05  R8LA          599  30    
QSO: 21000 CW 2023-02-04 1259 LZ1VKD        599  BG05  SM5GRD        599  SE02  
QSO: 21000 CW 2023-02-04 1259 LZ1VKD        599  BG05  DK5XG         599  DE06  
QSO: 21000 CW 2023-02-04 1300 LZ1VKD        599  BG05  PE4A          599  NL08  
QSO: 21000 CW 2023-02-04 1302 LZ1VKD        599  BG05  SM6TOL        599  SE12  
QSO: 21000 CW 2023-02-04 1303 LZ1VKD        599  BG05  R7MM          599  29    
QSO: 21000 CW 2023-02-04 1304 LZ1VKD        599  BG05  R3LC          599  29    
QSO: 21000 CW 2023-02-04 1304 LZ1VKD        599  BG05  RT4M          599  29    
QSO: 21000 CW 2023-02-04 1305 LZ1VKD        599  BG05  F6GCI         599  FR06  
QSO: 21000 CW 2023-02-04 1307 LZ1VKD        599  BG05  ON6NL         599  BE05  
QSO: 21000 CW 2023-02-04 1309 LZ1VKD        599  BG05  RU9LA         599  30    
QSO: 21000 CW 2023-02-04 1312 LZ1VKD        599  BG05  RC3U          599  29    
QSO: 21000 CW 2023-02-04 1313 LZ1VKD        599  BG05  HG5D          599  HU03  
