START-OF-LOG: 3.0
CONTEST: CQ-WPX-RTTY
CALLSIGN: DL6DH
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-ASSISTED: ASSISTED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 755185
CREATED-BY: UcxLog 7.58
NAME: Henning Folger
CLUB: BAVARIAN CONTEST CLUB
SOAPBOX: First RTTY contest ever, but great fun, see you next time!!
QSO:  3500 RY 2016-02-13 0525 DL6DH         599 001    IZ0KBR        599 247    0
QSO:  3500 RY 2016-02-13 0528 DL6DH         599 002    S53F          599 003    0
QSO:  3500 RY 2016-02-13 0530 DL6DH         599 003    HA8BT         599 125    0
QSO:  3500 RY 2016-02-13 0539 DL6DH         599 004    OG30OJ        599 107    0
QSO:  3500 RY 2016-02-13 0541 DL6DH         599 005    DP7D          599 267    0
QSO:  3500 RY 2016-02-13 0543 DL6DH         599 006    GK4AMT        599 056    0
QSO:  3500 RY 2016-02-13 0545 DL6DH         599 007    DL7CX         599 074    0
QSO:  3500 RY 2016-02-13 0547 DL6DH         599 008    IQ6AN         599 413    0
QSO:  3500 RY 2016-02-13 0550 DL6DH         599 009    DK1KC         599 058    0
QSO:  3500 RY 2016-02-13 0554 DL6DH         599 010    OK2SFP        599 237    0
QSO:  3500 RY 2016-02-13 0556 DL6DH         599 011    EU3AA         599 20     0
QSO:  3500 RY 2016-02-13 0557 DL6DH         599 012    OK2HBR        599 149    0
QSO:  3500 RY 2016-02-13 0558 DL6DH         599 013    DR5N          599 293    0
QSO:  3500 RY 2016-02-13 0600 DL6DH         599 014    LX7I          599 295    0
QSO:  3500 RY 2016-02-13 0602 DL6DH         599 015    HB9DHG        599 281    0
QSO:  3500 RY 2016-02-13 0603 DL6DH         599 016    F4GWY         599 023    0
QSO:  3500 RY 2016-02-13 0604 DL6DH         599 017    OM5CD         599 117    0
QSO:  3500 RY 2016-02-13 0608 DL6DH         599 018    YL4U          599 242    0
QSO:  3500 RY 2016-02-13 0609 DL6DH         599 019    9A5K          599 207    0
QSO:  3500 RY 2016-02-13 0614 DL6DH         599 020    DF0BLM        599 149    0
QSO:  3500 RY 2016-02-13 0616 DL6DH         599 021    LX9LARU       599 236    0
QSO:  3500 RY 2016-02-13 0618 DL6DH         599 022    SP6GCU        599 081    0
QSO:  3500 RY 2016-02-13 0620 DL6DH         599 023    9A1A          599 363    0
QSO:  3500 RY 2016-02-13 0624 DL6DH         599 024    ED2C          599 175    0
QSO:  3500 RY 2016-02-13 0625 DL6DH         599 025    EF2Y          599 328    0
QSO:  3500 RY 2016-02-13 0630 DL6DH         599 026    OM3ZWA        599 172    0
QSO:  3500 RY 2016-02-13 0639 DL6DH         599 027    OK2SAR        599 183    0
QSO:  3500 RY 2016-02-13 0640 DL6DH         599 028    SQ9UM         599 270    0
QSO:  3500 RY 2016-02-13 0642 DL6DH         599 029    F1RCH         599 072    0
QSO:  3500 RY 2016-02-13 0645 DL6DH         599 030    OE6MMF        599 021    0
QSO:  3500 RY 2016-02-13 0646 DL6DH         599 031    OK1KSL        599 301    0
QSO:  3500 RY 2016-02-13 0647 DL6DH         599 032    HG7T          599 474    0
QSO:  3500 RY 2016-02-13 0648 DL6DH         599 033    LX7X          599 019    0
QSO:  3500 RY 2016-02-13 0650 DL6DH         599 034    IK2SBB        599 060    0
QSO:  3500 RY 2016-02-13 0701 DL6DH         599 035    DO1FCB        599 098    0
QSO:  3500 RY 2016-02-13 0706 DL6DH         599 036    ON2VHF        599 019    0
QSO:  3500 RY 2016-02-13 0708 DL6DH         599 037    ED1R          599 491    0
