START-OF-LOG: 3.0
CREATED-BY: vhfmanager-downloader
CONTEST: ALPE ADRIA VHF - Unofficial results - VHFManager
CALLSIGN: S50K
CATEGORY: 145 MHz - fixed and portable stations /max. PWR : 50W OUTPUT
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
QSO: 144300 PH 2025-08-03 0612 S50K          59  1 JN66XB   OE/OL1P       59  14 JN77VN 
QSO: 144300 PH 2025-08-03 0614 S50K          59  2 JN66XB   OE6V          59  19 JN76VT 
QSO: 144300 PH 2025-08-03 0617 S50K          59  3 JN66XB   IQ0PG         59  25 JN63JF 
QSO: 144300 PH 2025-08-03 0619 S50K          59  4 JN66XB   HA1CA         59  13 JN86HN 
QSO: 144300 PH 2025-08-03 0621 S50K          59  5 JN66XB   9A8D          59  17 JN95LM 
QSO: 144300 PH 2025-08-03 0622 S50K          59  6 JN66XB   HG1A          59  13 JN86MM 
QSO: 144300 PH 2025-08-03 0622 S50K          59  7 JN66XB   E7W           59  33 JN84SU 
QSO: 144300 PH 2025-08-03 0624 S50K          59  8 JN66XB   HG1Z          59  31 JN86KU 
QSO: 144300 PH 2025-08-03 0624 S50K          59  9 JN66XB   9A2U          59  21 JN75RQ 
QSO: 144300 PH 2025-08-03 0625 S50K          59  10 JN66XB  IQ3CO         59  24 JN55QO 
QSO: 144300 PH 2025-08-03 0625 S50K          59  11 JN66XB  S59P          59  44 JN86AO 
QSO: 144300 PH 2025-08-03 0626 S50K          59  12 JN66XB  S53JPQ        59  18 JN75RX 
QSO: 144300 PH 2025-08-03 0627 S50K          59  13 JN66XB  9A1AAY        59  27 JN85PJ 
QSO: 144300 PH 2025-08-03 0629 S50K          59  14 JN66XB  HA8RM         59  19 JN96UW 
QSO: 144300 PH 2025-08-03 0631 S50K          59  15 JN66XB  S57O          59  33 JN86DT 
QSO: 144300 PH 2025-08-03 0632 S50K          59  16 JN66XB  9A2AE         59  26 JN86HF 
QSO: 144300 PH 2025-08-03 0634 S50K          59  17 JN66XB  OM5AW         59  46 JN98AH 
QSO: 144300 PH 2025-08-03 0635 S50K          59  18 JN66XB  SP9KDA        59  39 JO90PP 
QSO: 144300 PH 2025-08-03 0635 S50K          59  19 JN66XB  S56P          59  27 JN76PO 
QSO: 144300 PH 2025-08-03 0636 S50K          59  20 JN66XB  9A5Y          59  56 JN85OO 
