START-OF-LOG: 3.0
CONTEST: ARRL-DIGI
CALLSIGN: F4IET
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-POWER: QRP
CATEGORY-BAND: ALL
CATEGORY-MODE: DIGI
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
CATEGORY-TIME: 8-HOURS
OPERATORS: F4IET
CLUB: F4KKF
CREATED-BY: N1MM LOGGER+ 1.0.9885.0
HQ-CATEGORY: Single Operator, One Radio (SO1R), QRP, 8 Hours
HQ-GRID-LOCATOR: JN23PO
QSO: 21075 DG 2023-06-04 0800 F4IET JN23 UT2IV KN88
QSO: 21075 DG 2023-06-04 0805 F4IET JN23 IU8PWS JN71
QSO: 21075 DG 2023-06-04 0815 F4IET JN23 SP7IIT KO00
QSO: 14075 DG 2023-06-04 0823 F4IET JN23 F4DXX IN97
QSO: 14075 DG 2023-06-04 0826 F4IET JN23 PD1TV JO32
QSO: 14090 DG 2023-06-04 0829 F4IET JN23 NN5T EM12
QSO: 14075 DG 2023-06-04 0834 F4IET JN23 UT2IV KN88
QSO: 14075 DG 2023-06-04 0837 F4IET JN23 PC4H JO22
QSO: 14075 DG 2023-06-04 0839 F4IET JN23 PA4O JO33
QSO: 14075 DG 2023-06-04 0840 F4IET JN23 OH8JJ KP25
QSO: 14075 DG 2023-06-04 0841 F4IET JN23 RN3DKE KO85
QSO: 14075 DG 2023-06-04 0913 F4IET JN23 DL7VOG JO62
QSO: 14075 DG 2023-06-04 0917 F4IET JN23 S56A JN76
QSO: 14075 DG 2023-06-04 0919 F4IET JN23 G0HEU IO94
QSO: 14075 DG 2023-06-04 0921 F4IET JN23 TK4TH JN41
QSO: 14075 DG 2023-06-04 0924 F4IET JN23 DM8MH JO51
QSO: 21075 DG 2023-06-04 0936 F4IET JN23 LB6VI JP53
QSO: 21075 DG 2023-06-04 0937 F4IET JN23 YM1KE KN41
QSO: 21075 DG 2023-06-04 0940 F4IET JN23 UA6CE LN05
QSO: 14075 DG 2023-06-04 1002 F4IET JN23 SV8OVJ KM27
QSO: 14075 DG 2023-06-04 1005 F4IET JN23 K1BZ FN54
QSO: 14075 DG 2023-06-04 1008 F4IET JN23 PE1PIX JO23
QSO: 14075 DG 2023-06-04 1011 F4IET JN23 DG8SBT JN48
QSO: 14075 DG 2023-06-04 1016 F4IET JN23 PD0RS JO11
QSO: 14075 DG 2023-06-04 1020 F4IET JN23 YO9HP KN35
QSO: 14075 DG 2023-06-04 1024 F4IET JN23 PA3EOU JO22
QSO: 14075 DG 2023-06-04 1031 F4IET JN23 LB6VI JP53
QSO: 14075 DG 2023-06-04 1033 F4IET JN23 PA6T JO21
QSO: 14075 DG 2023-06-04 1035 F4IET JN23 9A6KFA JN85
QSO: 14075 DG 2023-06-04 1040 F4IET JN23 WA2DNI FN20
QSO: 14075 DG 2023-06-04 1043 F4IET JN23 ON8BB JO21
QSO: 14075 DG 2023-06-04 1045 F4IET JN23 PE1LDS JO22
QSO: 14200 DG 2023-06-04 1046 F4IET JN23 N3CAL FM18
QSO: 14075 DG 2023-06-04 1050 F4IET JN23 WT3K FM19
QSO: 14075 DG 2023-06-04 1102 F4IET JN23 CT1HHP IN51
QSO: 14075 DG 2023-06-04 1104 F4IET JN23 G0OSK IO91
QSO: 14075 DG 2023-06-04 1112 F4IET JN23 KB1EFS FN14
QSO: 14075 DG 2023-06-04 1216 F4IET JN23 PD2PKM JO21
QSO: 21075 DG 2023-06-04 1238 F4IET JN23 OE1HLB JN88
QSO: 21075 DG 2023-06-04 1239 F4IET JN23 HA6NL KN08
QSO: 14075 DG 2023-06-04 1246 F4IET JN23 RG4A LO20
QSO: 14075 DG 2023-06-04 1346 F4IET JN23 HA6NL KN08
QSO: 21075 DG 2023-06-04 1404 F4IET JN23 M0IEP IO91
QSO: 14075 DG 2023-06-04 1439 F4IET JN23 SV3RNJ KM18
QSO: 14081 DG 2023-06-04 1444 F4IET JN23 SP9UXI JO90
QSO: 14081 DG 2023-06-04 1445 F4IET JN23 LA2GCA JO49
QSO: 14081 DG 2023-06-04 1454 F4IET JN23 SP1DOZ JO73
QSO: 14081 DG 2023-06-04 1501 F4IET JN23 YO4BEW KN35
QSO: 14081 DG 2023-06-04 1502 F4IET JN23 IZ8EYN JM89
QSO: 14081 DG 2023-06-04 1510 F4IET JN23 PD1DBL JO22
QSO: 14081 DG 2023-06-04 1511 F4IET JN23 PD3RAH JO22
QSO: 14081 DG 2023-06-04 1515 F4IET JN23 EA1GT IN52
QSO: 14081 DG 2023-06-04 1518 F4IET JN23 DJ1OJ JN58
QSO: 14081 DG 2023-06-04 1526 F4IET JN23 ON4APU JO11
QSO: 14081 DG 2023-06-04 1528 F4IET JN23 GR4COR IO92
QSO: 14081 DG 2023-06-04 1529 F4IET JN23 II3GOR JN65
QSO: 14081 DG 2023-06-04 1530 F4IET JN23 PE1LDS JO22
QSO: 14081 DG 2023-06-04 1534 F4IET JN23 IV3LNQ JN65
QSO: 14075 DG 2023-06-04 1550 F4IET JN23 YO8PS KN37
QSO: 14075 DG 2023-06-04 1558 F4IET JN23 KS1J FN41
QSO: 14075 DG 2023-06-04 1606 F4IET JN23 OM6BPA JN99
QSO: 14075 DG 2023-06-04 1612 F4IET JN23 GI7NKK IO74
QSO: 14075 DG 2023-06-04 1615 F4IET JN23 OK1GSB JN79
QSO: 14075 DG 2023-06-04 1626 F4IET JN23 IZ2SXZ JN56
QSO: 14075 DG 2023-06-04 1631 F4IET JN23 OE8DDX JN76
QSO: 14075 DG 2023-06-04 1635 F4IET JN23 HA7JDU JN87
QSO: 14075 DG 2023-06-04 1652 F4IET JN23 DG3FAW/P JO44
QSO: 21075 DG 2023-06-04 1658 F4IET JN23 G2M IO82
END-OF-LOG:
