START-OF-LOG: 3.0
CATEGORY: Single-OP high
CONTEST: WAE CW
ARRL-SECTION: MI
CREATED-BY: TR Log POST Version Linux 0.49, modified by DXHF upload.
CALLSIGN: NA8V
CLAIMED-SCORE: 1019150
CLUB: Mad River Radio Club
QSO: 14031 CW 2020-08-08 0001 NA8V          599      1 F4DXW         599 4
QSO: 14032 CW 2020-08-08 0001 NA8V          599      2 HA3NU         599 5
QSO: 14034 CW 2020-08-08 0002 NA8V          599      3 DM6V          599 7
QSO: 14034 CW 2020-08-08 0002 NA8V          599      4 OM3BH         599 9
QSO: 14036 CW 2020-08-08 0002 NA8V          599      5 DM1A          599 12
QSO: 14003 CW 2020-08-08 0004 NA8V          599      6 DA2X          599 13
QSO: 14003 CW 2020-08-08 0004 NA8V          599      7 S57DX         599 4
QSO: 14003 CW 2020-08-08 0005 NA8V          599      8 DK2OY         599 6
QSO: 14003 CW 2020-08-08 0005 NA8V          599      9 LZ5R          599 16
QSO: 14003 CW 2020-08-08 0005 NA8V          599     10 MM9I          599 8
QSO: 14003 CW 2020-08-08 0005 NA8V          599     11 OM3RM         599 6
QSO: 14003 CW 2020-08-08 0006 NA8V          599     12 DK3YD         599 7
QSO: 14009 CW 2020-08-08 0008 NA8V          599     13 LX7I          599 23
QSO: 14012 CW 2020-08-08 0009 NA8V          599     14 HG8A          599 31
QSO: 14018 CW 2020-08-08 0010 NA8V          599     15 UW2M          599 43
QSO: 14019 CW 2020-08-08 0010 NA8V          599     16 9A3XV         599 20
QSO: 14021 CW 2020-08-08 0011 NA8V          599     17 IY3A          599 22
QSO: 14023 CW 2020-08-08 0012 NA8V          599     18 DL3UB         599 14
QSO: 14025 CW 2020-08-08 0012 NA8V          599     19 US1Q          599 30
QSO: 14025 CW 2020-08-08 0013 NA8V          599     20 II9P          599 43
QSO: 14029 CW 2020-08-08 0015 NA8V          599     21 CR6K          599 62
QTC: 14000 CW 2020-08-08 0017 NA8V            1/10     CR6K          0001 F4DXW            4
QTC: 14000 CW 2020-08-08 0017 NA8V            1/10     CR6K          0001 HA3NU            5
QTC: 14000 CW 2020-08-08 0017 NA8V            1/10     CR6K          0002 DM6V             7
QTC: 14000 CW 2020-08-08 0017 NA8V            1/10     CR6K          0002 OM3BH            9
QTC: 14000 CW 2020-08-08 0017 NA8V            1/10     CR6K          0002 DM1A            12
QTC: 14000 CW 2020-08-08 0017 NA8V            1/10     CR6K          0004 DA2X            13
QTC: 14000 CW 2020-08-08 0017 NA8V            1/10     CR6K          0004 S57DX            4
QTC: 14000 CW 2020-08-08 0017 NA8V            1/10     CR6K          0005 DK2OY            6
QTC: 14000 CW 2020-08-08 0017 NA8V            1/10     CR6K          0005 LZ5R            16
QTC: 14000 CW 2020-08-08 0017 NA8V            1/10     CR6K          0005 MM9I             8
QSO: 14030 CW 2020-08-08 0017 NA8V          599     22 ES5RR         599 51
QSO: 14038 CW 2020-08-08 0023 NA8V          599     23 SN2B          599 33
QSO: 14042 CW 2020-08-08 0024 NA8V          599     24 OU2I          599 19
QSO: 14045 CW 2020-08-08 0025 NA8V          599     25 LY6A          599 29
QSO:  7022 CW 2020-08-08 0025 NA8V          599     26 J42L          599 38
QSO:  7022 CW 2020-08-08 0027 NA8V          599     27 S53MM         599 48
QTC:  7000 CW 2020-08-08 0030 NA8V            2/10     S53MM         0005 OM3RM            6
QTC:  7000 CW 2020-08-08 0030 NA8V            2/10     S53MM         0006 DK3YD            7
QTC:  7000 CW 2020-08-08 0030 NA8V            2/10     S53MM         0008 LX7I            23
QTC:  7000 CW 2020-08-08 0030 NA8V            2/10     S53MM         0009 HG8A            31
QTC:  7000 CW 2020-08-08 0030 NA8V            2/10     S53MM         0010 UW2M            43
QTC:  7000 CW 2020-08-08 0030 NA8V            2/10     S53MM         0010 9A3XV           20
QTC:  7000 CW 2020-08-08 0030 NA8V            2/10     S53MM         0011 IY3A            22
QTC:  7000 CW 2020-08-08 0030 NA8V            2/10     S53MM         0012 DL3UB           14
QTC:  7000 CW 2020-08-08 0030 NA8V            2/10     S53MM         0012 US1Q            30
QTC:  7000 CW 2020-08-08 0030 NA8V            2/10     S53MM         0013 II9P            43
QSO:  7022 CW 2020-08-08 0030 NA8V          599     28 LZ5R          599 77
QSO:  7022 CW 2020-08-08 0032 NA8V          599     29 TM5EE         599 39
QSO:  7022 CW 2020-08-08 0035 NA8V          599     30 HA7A          599 47
QSO:  7022 CW 2020-08-08 0036 NA8V          599     31 RL3A          599 53
QSO:  7022 CW 2020-08-08 0037 NA8V          599     32 SN7Q          599 47
QTC:  7000 CW 2020-08-08 0038 NA8V            3/10     SN7Q          0015 CR6K            62
QTC:  7000 CW 2020-08-08 0038 NA8V            3/10     SN7Q          0017 ES5RR           51
QTC:  7000 CW 2020-08-08 0038 NA8V            3/10     SN7Q          0023 SN2B            33
QTC:  7000 CW 2020-08-08 0038 NA8V            3/10     SN7Q          0024 OU2I            19
QTC:  7000 CW 2020-08-08 0038 NA8V            3/10     SN7Q          0025 LY6A            29
QTC:  7000 CW 2020-08-08 0038 NA8V            3/10     SN7Q          0025 J42L            38
QTC:  7000 CW 2020-08-08 0038 NA8V            3/10     SN7Q          0027 S53MM           48
QTC:  7000 CW 2020-08-08 0038 NA8V            3/10     SN7Q          0030 LZ5R            77
QTC:  7000 CW 2020-08-08 0038 NA8V            3/10     SN7Q          0032 TM5EE           39
QTC:  7000 CW 2020-08-08 0038 NA8V            3/10     SN7Q          0035 HA7A            47
QSO:  7022 CW 2020-08-08 0040 NA8V          599     33 S59ABC        599 41
QSO:  7022 CW 2020-08-08 0041 NA8V          599     34 OT5Z          599 41
QSO:  7022 CW 2020-08-08 0041 NA8V          599     35 DQ5M          599 36
QSO:  7022 CW 2020-08-08 0042 NA8V          599     36 SN2N          599 22
QSO:  7022 CW 2020-08-08 0042 NA8V          599     37 DL7LX         599 10
QSO:  7022 CW 2020-08-08 0043 NA8V          599     38 DK7SA         599 18
QSO:  7022 CW 2020-08-08 0044 NA8V          599     39 RU1A          599 82
QSO:  7022 CW 2020-08-08 0045 NA8V          599     40 YO8BDW        599 80
QSO:  7022 CW 2020-08-08 0046 NA8V          599     41 YP8T          599 43
QSO:  7022 CW 2020-08-08 0047 NA8V          599     42 EA5/RV2A      599 14
QSO:  7022 CW 2020-08-08 0047 NA8V          599     43 HA9RP         599 25
QSO:  7022 CW 2020-08-08 0048 NA8V          599     44 HA3OU         599 12
QSO:  7022 CW 2020-08-08 0048 NA8V          599     45 SP5GH         599 9
QSO:  7022 CW 2020-08-08 0049 NA8V          599     46 YO6HSU        599 14
QSO:  7022 CW 2020-08-08 0049 NA8V          599     47 S57DX         599 31
QSO:  7022 CW 2020-08-08 0051 NA8V          599     48 DL8ULF        599 15
QSO:  7022 CW 2020-08-08 0051 NA8V          599     49 YU5T          599 29
QSO:  7022 CW 2020-08-08 0052 NA8V          599     50 S51MF         599 32
QSO:  7022 CW 2020-08-08 0052 NA8V          599     51 UW2M          599 174
QSO:  7022 CW 2020-08-08 0053 NA8V          599     52 EF5Y          599 41
QTC:  7000 CW 2020-08-08 0054 NA8V            4/10     EF5Y          0036 RL3A            53
QTC:  7000 CW 2020-08-08 0054 NA8V            4/10     EF5Y          0037 SN7Q            47
QTC:  7000 CW 2020-08-08 0054 NA8V            4/10     EF5Y          0040 S59ABC          41
QTC:  7000 CW 2020-08-08 0054 NA8V            4/10     EF5Y          0041 OT5Z            41
QTC:  7000 CW 2020-08-08 0054 NA8V            4/10     EF5Y          0041 DQ5M            36
QTC:  7000 CW 2020-08-08 0054 NA8V            4/10     EF5Y          0042 SN2N            22
QTC:  7000 CW 2020-08-08 0054 NA8V            4/10     EF5Y          0042 DL7LX           10
QTC:  7000 CW 2020-08-08 0054 NA8V            4/10     EF5Y          0043 DK7SA           18
QTC:  7000 CW 2020-08-08 0054 NA8V            4/10     EF5Y          0044 RU1A            82
QTC:  7000 CW 2020-08-08 0054 NA8V            4/10     EF5Y          0045 YO8BDW          80
QSO:  7022 CW 2020-08-08 0055 NA8V          599     53 UX1VT         599 58
QSO:  7022 CW 2020-08-08 0056 NA8V          599     54 DK3YD         599 46
QSO:  7022 CW 2020-08-08 0056 NA8V          599     55 OK2BRJ        599 33
QSO:  7022 CW 2020-08-08 0056 NA8V          599     56 SM6GBM        599 17
QSO:  7022 CW 2020-08-08 0057 NA8V          599     57 DL4ME         599 48
QSO:  7022 CW 2020-08-08 0057 NA8V          599     58 OU2I          599 38
QSO:  7022 CW 2020-08-08 0058 NA8V          599     59 YL2TD         599 44
QSO:  7022 CW 2020-08-08 0058 NA8V          599     60 DF1DT         599 34
QSO:  7022 CW 2020-08-08 0059 NA8V          599     61 S51Z          599 26
QSO:  7022 CW 2020-08-08 0100 NA8V          599     62 DL8DWW        599 23
