START-OF-LOG: 3.0
CATEGORY: Single operator, SSB, low power
CONTEST: WAG
SPECIFIC: U14
LOCATION: DX
CALLSIGN: DA2R
CLUB:  U14
CLAIMED-SCORE: 313476
OPERATORS: DH1PLY
ADDRESS-CITY: Pleystein
ADDRESS-STATE-PROVINCE: BAYERN
ADDRESS-POSTALCODE: 92709
ADDRESS-COUNTRY: FED. REP. OF GERMANY
GRID-LOCATOR: JN69EM
CREATED-BY: N1MM Logger+ 1.0.9678.0, modified by DXHF upload.
QSO: 28509 PH 2022-10-15 1501 DA2R          59  U14  DJ9HX         59  P50
QSO: 28509 PH 2022-10-15 1502 DA2R          59  U14  NR3X          59  003
QSO: 28509 PH 2022-10-15 1503 DA2R          59  U14  DK2WU         59  U14
QSO: 28509 PH 2022-10-15 1503 DA2R          59  U14  RW1F          59  003
QSO: 28509 PH 2022-10-15 1503 DA2R          59  U14  DL3NC         59  B25
QSO: 28509 PH 2022-10-15 1504 DA2R          59  U14  PY5FO         59  002
QSO: 28509 PH 2022-10-15 1506 DA2R          59  U14  VE3FIRE       59  001
QSO: 28509 PH 2022-10-15 1507 DA2R          59  U14  DL6MHW        59  W37
QSO: 28509 PH 2022-10-15 1508 DA2R          59  U14  DK4VW         59  M15
QSO: 28509 PH 2022-10-15 1508 DA2R          59  U14  AK2P          59  006
QSO: 28509 PH 2022-10-15 1509 DA2R          59  U14  N1WRK         59  009
QSO: 28509 PH 2022-10-15 1509 DA2R          59  U14  DL2RZG        59  W36
QSO: 28509 PH 2022-10-15 1509 DA2R          59  U14  DB5SM         59  B13
QSO: 28509 PH 2022-10-15 1511 DA2R          59  U14  DL2DQL        59  S02
QSO: 28509 PH 2022-10-15 1512 DA2R          59  U14  PY2DBR        59  001
QSO: 28499 PH 2022-10-15 1514 DA2R          59  U14  9K2HN         59  55
QSO: 28400 PH 2022-10-15 1516 DA2R          59  U14  KP3AV         59  001
QSO: 28392 PH 2022-10-15 1518 DA2R          59  U14  PP1WW         59  015
QSO: 28410 PH 2022-10-15 1518 DA2R          59  U14  CR3W          59  085
QSO: 28413 PH 2022-10-15 1519 DA2R          59  U14  OM1RI         59  001
QSO: 28427 PH 2022-10-15 1520 DA2R          59  U14  DL2ARD        59  Z88
QSO: 28430 PH 2022-10-15 1521 DA2R          59  U14  PY2KDU        59  001
QSO: 28447 PH 2022-10-15 1522 DA2R          59  U14  DL1DAW        59  O47
QSO: 28475 PH 2022-10-15 1524 DA2R          59  U14  DR4A          59  F27
QSO: 28477 PH 2022-10-15 1525 DA2R          59  U14  DL5RBW        59  NM
QSO: 28480 PH 2022-10-15 1526 DA2R          59  U14  K4ZW          59  74
QSO: 28549 PH 2022-10-15 1529 DA2R          59  U14  DL4RCE        59  U14
QSO: 28487 PH 2022-10-15 1531 DA2R          59  U14  CX2BAH        59  001
QSO: 28498 PH 2022-10-15 1532 DA2R          59  U14  N4RLD         59  001
QSO: 28443 PH 2022-10-15 1535 DA2R          59  U14  K3ZO          59  081
QSO: 28545 PH 2022-10-15 1538 DA2R          59  U14  PZ2YT         59  001
QSO: 28551 PH 2022-10-15 1539 DA2R          59  U14  DK1FW         59  P39
QSO: 28527 PH 2022-10-15 1542 DA2R          59  U14  PJ2T          59  119
QSO: 28518 PH 2022-10-15 1543 DA2R          59  U14  K3RA          59  85
QSO: 28515 PH 2022-10-15 1543 DA2R          59  U14  DR0W          59  T13
QSO: 28510 PH 2022-10-15 1546 DA2R          59  U14  DL2RDO        59  Z64
QSO: 28510 PH 2022-10-15 1547 DA2R          59  U14  N4MM          59  022
QSO: 28510 PH 2022-10-15 1548 DA2R          59  U14  DH1PAL        59  G46
QSO: 28510 PH 2022-10-15 1549 DA2R          59  U14  F1JIV         59  001
QSO: 28510 PH 2022-10-15 1550 DA2R          59  U14  DO1CS         59  S49
QSO: 28510 PH 2022-10-15 1550 DA2R          59  U14  DL5RU         59  U09
QSO: 28510 PH 2022-10-15 1551 DA2R          59  U14  K6WF          59  001
QSO: 28510 PH 2022-10-15 1552 DA2R          59  U14  VE3AT         59  37
QSO: 28507 PH 2022-10-15 1557 DA2R          59  U14  DL6RDM        59  U14
QSO: 28502 PH 2022-10-15 1557 DA2R          59  U14  DG1E          59  R24
QSO: 28491 PH 2022-10-15 1558 DA2R          59  U14  DO3NPM        59  B13
QSO: 28485 PH 2022-10-15 1559 DA2R          59  U14  IU3BTY        59  001
QSO: 28485 PH 2022-10-15 1600 DA2R          59  U14  DB6LY         59  M11
QSO: 28475 PH 2022-10-15 1601 DA2R          59  U14  PY2CX         59  47
QSO: 28466 PH 2022-10-15 1603 DA2R          59  U14  DL4NL         59  C18
QSO: 28448 PH 2022-10-15 1605 DA2R          59  U14  DD5A          59  V10
QSO: 28443 PH 2022-10-15 1607 DA2R          59  U14  LU4DPL        59  001
QSO: 28414 PH 2022-10-15 1608 DA2R          59  U14  V31XX         59  17
QSO: 28517 PH 2022-10-15 1608 DA2R          59  U14  EA9KB         59  001
QSO: 28445 PH 2022-10-15 1609 DA2R          59  U14  CE7VP         59  001
QSO: 28490 PH 2022-10-15 1609 DA2R          59  U14  L5ODY         59  001
QSO: 28495 PH 2022-10-15 1612 DA2R          59  U14  DO2KMA        59  A47
QSO: 28558 PH 2022-10-15 1614 DA2R          59  U14  DL0WW         59  F24
QSO: 28565 PH 2022-10-15 1616 DA2R          59  U14  DO3KTM        59  NM
QSO: 28575 PH 2022-10-15 1619 DA2R          59  U14  PY5QW         59  66
QSO: 28400 PH 2022-10-15 1621 DA2R          59  U14  DL0UE         59  JSZ21
QSO: 28423 PH 2022-10-15 1623 DA2R          59  U14  DM0Y          59  60UEA
QSO: 28412 PH 2022-10-15 1624 DA2R          59  U14  DL8R          59  T21
QSO: 28412 PH 2022-10-15 1625 DA2R          59  U14  DM5R          59  D20
QSO: 28412 PH 2022-10-15 1626 DA2R          59  U14  PY5XRO        59  001
QSO: 28412 PH 2022-10-15 1627 DA2R          59  U14  DK6NJ         59  U01
QSO: 28412 PH 2022-10-15 1627 DA2R          59  U14  DJ2BC         59  V22
QSO: 28412 PH 2022-10-15 1628 DA2R          59  U14  PY5MK         59  001
QSO: 28412 PH 2022-10-15 1628 DA2R          59  U14  LW9EMS        59  001
QSO: 28412 PH 2022-10-15 1630 DA2R          59  U14  EA2AOO/P      59  12
QSO: 28412 PH 2022-10-15 1630 DA2R          59  U14  W1JQ          59  40
QSO: 28412 PH 2022-10-15 1631 DA2R          59  U14  W4EE          59  13
QSO: 28412 PH 2022-10-15 1631 DA2R          59  U14  HA7RY         59  68
QSO: 28412 PH 2022-10-15 1632 DA2R          59  U14  N2KHH         59  015
QSO: 28412 PH 2022-10-15 1632 DA2R          59  U14  N8AID         59  16
