START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CALLSIGN: UA6HFI
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
GRID-LOCATOR: LN04XO
CLAIMED-SCORE: 307736
NAME: Nick Smetanin
OPERATORS: UA6HFI
CLUB: Russian CW Club
CREATED-BY: TR4W v.4.243 [RUS]
QSO: 21034 CW 2019-11-23 0657 UA6HFI        599 16     RX9UK         599 18
QSO: 21036 CW 2019-11-23 0658 UA6HFI        599 16     AH2R          599 27
QSO: 21040 CW 2019-11-23 0700 UA6HFI        599 16     JF9JTS        599 25
QSO: 21002 CW 2019-11-23 0701 UA6HFI        599 16     JE6RPM        599 25
QSO: 21019 CW 2019-11-23 0702 UA6HFI        599 16     UC0A          599 18
QSO: 21033 CW 2019-11-23 0705 UA6HFI        599 16     RU0A          599 18
QSO: 14000 CW 2019-11-23 0707 UA6HFI        599 16     RK9AX         599 17
QSO: 14001 CW 2019-11-23 0708 UA6HFI        599 16     4X6FR         599 20
QSO: 14002 CW 2019-11-23 0709 UA6HFI        599 16     LY7Z          599 15
QSO: 14005 CW 2019-11-23 0710 UA6HFI        599 16     SX2I          599 20
QSO: 14007 CW 2019-11-23 0711 UA6HFI        599 16     A44A          599 21
QSO: 14007 CW 2019-11-23 0712 UA6HFI        599 16     IZ8VYU        599 15
QSO: 14008 CW 2019-11-23 0719 UA6HFI        599 16     KL7RA         599 1
QSO: 14009 CW 2019-11-23 0754 UA6HFI        599 16     RA0S          599 18
QSO: 14010 CW 2019-11-23 0755 UA6HFI        599 16     Z35F          599 15
QSO: 14010 CW 2019-11-23 0755 UA6HFI        599 16     HG8R          599 15
QSO: 14012 CW 2019-11-23 0757 UA6HFI        599 16     RW0A          599 18
QSO: 14013 CW 2019-11-23 0758 UA6HFI        599 16     OH5Z          599 15
QSO: 14013 CW 2019-11-23 0758 UA6HFI        599 16     UN4PG         599 17
QSO: 14014 CW 2019-11-23 0759 UA6HFI        599 16     JT5DX         599 23
QSO: 14015 CW 2019-11-23 0800 UA6HFI        599 16     OG1D          599 15
QSO: 14016 CW 2019-11-23 0801 UA6HFI        599 16     LY2W          599 15
QSO: 14016 CW 2019-11-23 0801 UA6HFI        599 16     HA5PP         599 15
QSO: 14017 CW 2019-11-23 0802 UA6HFI        599 16     DF0HQ         599 14
QSO: 14018 CW 2019-11-23 0803 UA6HFI        599 16     LZ5R          599 20
QSO: 14019 CW 2019-11-23 0804 UA6HFI        599 16     OL3A          599 15
QSO: 14021 CW 2019-11-23 0804 UA6HFI        599 16     RA9DZ         599 17
QSO: 14021 CW 2019-11-23 0805 UA6HFI        599 16     IS0SWW        599 15
QSO: 14022 CW 2019-11-23 0806 UA6HFI        599 16     9A7A          599 15
QSO: 14024 CW 2019-11-23 0808 UA6HFI        599 16     I3FIY         599 15
QSO: 14025 CW 2019-11-23 0809 UA6HFI        599 16     RM9A          599 17
QSO: 14028 CW 2019-11-23 0810 UA6HFI        599 16     UP0L          599 17
QSO: 14029 CW 2019-11-23 0811 UA6HFI        599 16     IO6A          599 15
QSO: 14030 CW 2019-11-23 0811 UA6HFI        599 16     S53M          599 15
QSO: 14030 CW 2019-11-23 0812 UA6HFI        599 16     9A1A          599 15
QSO: 14031 CW 2019-11-23 0813 UA6HFI        599 16     DQ4Q          599 14
QSO: 14031 CW 2019-11-23 0813 UA6HFI        599 16     YT3X          599 15
QSO: 14036 CW 2019-11-23 0818 UA6HFI        599 16     9A5Y          599 15
QSO: 14037 CW 2019-11-23 0819 UA6HFI        599 16     ES9C          599 15
QSO: 14037 CW 2019-11-23 0819 UA6HFI        599 16     SM2EKM        599 14
QSO: 14038 CW 2019-11-23 0820 UA6HFI        599 16     LY4A          599 15
QSO: 14040 CW 2019-11-23 0821 UA6HFI        599 16     Z3B           599 15
QSO: 14041 CW 2019-11-23 0822 UA6HFI        599 16     OL6A          599 15
QSO: 14042 CW 2019-11-23 0823 UA6HFI        599 16     DJ5MW         599 14
QSO: 14043 CW 2019-11-23 0823 UA6HFI        599 16     RT0C          599 19
QSO: 14044 CW 2019-11-23 0824 UA6HFI        599 16     YT5A          599 15
QSO: 14046 CW 2019-11-23 0825 UA6HFI        599 16     SK3W          599 14
QSO: 14046 CW 2019-11-23 0826 UA6HFI        599 16     DK3T          599 14
QSO: 14047 CW 2019-11-23 0826 UA6HFI        599 16     LY9A          599 15
QSO: 14047 CW 2019-11-23 0827 UA6HFI        599 16     OH8X          599 15
QSO: 14050 CW 2019-11-23 0829 UA6HFI        599 16     DL7ON         599 14
QSO: 14053 CW 2019-11-23 0830 UA6HFI        599 16     IB9T          599 15
QSO: 14053 CW 2019-11-23 0830 UA6HFI        599 16     S57DX         599 15
QSO: 14054 CW 2019-11-23 0831 UA6HFI        599 16     DP7D          599 14
QSO: 14054 CW 2019-11-23 0831 UA6HFI        599 16     LN8W          599 14
QSO: 14055 CW 2019-11-23 0832 UA6HFI        599 16     J42L          599 20
QSO: 14056 CW 2019-11-23 0832 UA6HFI        599 16     JS3CTQ        599 25
QSO: 14057 CW 2019-11-23 0833 UA6HFI        599 16     DL5AXX        599 14
QSO: 14058 CW 2019-11-23 0834 UA6HFI        599 16     4U25B         599 15
QSO: 14060 CW 2019-11-23 0835 UA6HFI        599 16     PA6X          599 14
QSO: 14060 CW 2019-11-23 0835 UA6HFI        599 16     HA8M          599 15
QSO: 14060 CW 2019-11-23 0837 UA6HFI        599 16     PA1T          599 14
QSO: 14061 CW 2019-11-23 0838 UA6HFI        599 16     S50G          599 15
QSO: 14062 CW 2019-11-23 0839 UA6HFI        599 16     EA5RS         599 14
QSO: 14062 CW 2019-11-23 0840 UA6HFI        599 16     DR4A          599 14
QSO: 14063 CW 2019-11-23 0841 UA6HFI        599 16     OK2QX         599 15
QSO: 14064 CW 2019-11-23 0842 UA6HFI        599 16     DP9A          599 14
QSO: 14066 CW 2019-11-23 0846 UA6HFI        599 16     AH2R          599 27
QSO: 14070 CW 2019-11-23 0847 UA6HFI        599 16     SP1NY         599 15
QSO: 14071 CW 2019-11-23 0848 UA6HFI        599 16     LY4T          599 15
QSO: 14071 CW 2019-11-23 0849 UA6HFI        599 16     LY0A          599 15
QSO: 14079 CW 2019-11-23 0850 UA6HFI        599 16     YL2QV         599 15
QSO: 14080 CW 2019-11-23 0850 UA6HFI        599 16     RA1TU         599 16
QSO: 14080 CW 2019-11-23 0851 UA6HFI        599 16     YL2HR         599 15
QSO: 14084 CW 2019-11-23 0852 UA6HFI        599 16     RL9I          599 18
QSO: 14085 CW 2019-11-23 0853 UA6HFI        599 16     HG1S          599 15
QSO: 14086 CW 2019-11-23 0854 UA6HFI        599 16     UA9TF         599 16
QSO: 14087 CW 2019-11-23 0855 UA6HFI        599 16     CT3KN         599 33
QSO: 14088 CW 2019-11-23 0856 UA6HFI        599 16     LX75V         599 14
QSO: 14089 CW 2019-11-23 0901 UA6HFI        599 16     OP7B          599 14
QSO: 14090 CW 2019-11-23 0901 UA6HFI        599 16     DL0UM         599 14
QSO: 14091 CW 2019-11-23 0903 UA6HFI        599 16     D4C           599 35
QSO: 14092 CW 2019-11-23 0905 UA6HFI        599 16     A71EM         599 21
QSO: 14095 CW 2019-11-23 0906 UA6HFI        599 16     R8XF          599 17
QSO: 14098 CW 2019-11-23 0907 UA6HFI        599 16     UK8UWG        599 17
QSO: 14100 CW 2019-11-23 0908 UA6HFI        599 16     LZ2HR         599 20
QSO: 21015 CW 2019-11-23 0910 UA6HFI        599 16     RK9M          599 17
QSO: 21016 CW 2019-11-23 0911 UA6HFI        599 16     TK4LS         599 15
QSO: 21017 CW 2019-11-23 0912 UA6HFI        599 16     UN9GD         599 17
QSO: 21025 CW 2019-11-23 0915 UA6HFI        599 16     IK3UNA        599 15
QSO: 21037 CW 2019-11-23 0925 UA6HFI        599 16     DR7T          599 14
QSO: 21038 CW 2019-11-23 0927 UA6HFI        599 16     DF0HQ         599 14
QSO: 21043 CW 2019-11-23 0929 UA6HFI        599 16     OK5Z          599 15
QSO: 21048 CW 2019-11-23 0931 UA6HFI        599 16     S57K          599 15
QSO: 21049 CW 2019-11-23 0932 UA6HFI        599 16     IO5O          599 15
QSO: 21052 CW 2019-11-23 0935 UA6HFI        599 16     S50U          599 15
QSO: 21062 CW 2019-11-23 0947 UA6HFI        599 16     G4PVM         599 14
QSO: 21067 CW 2019-11-23 0949 UA6HFI        599 16     HB9ARF        599 14
QSO: 21058 CW 2019-11-23 0951 UA6HFI        599 16     IB4P          599 15
QSO: 21049 CW 2019-11-23 1005 UA6HFI        599 16     3V8SS         599 33
QSO: 21046 CW 2019-11-23 1006 UA6HFI        599 16     OP5T          599 14
QSO: 21017 CW 2019-11-23 1009 UA6HFI        599 16     IB9T          599 15
QSO: 21025 CW 2019-11-23 1011 UA6HFI        599 16     F8DGY         599 14
QSO: 21027 CW 2019-11-23 1011 UA6HFI        599 16     9A4W          599 15
QSO: 21029 CW 2019-11-23 1012 UA6HFI        599 16     DD1A          599 14
QSO: 21031 CW 2019-11-23 1014 UA6HFI        599 16     DR4A          599 14
QSO: 21033 CW 2019-11-23 1016 UA6HFI        599 16     DQ4Q          599 14
QSO: 21033 CW 2019-11-23 1018 UA6HFI        599 16     F2YT          599 14
QSO: 21036 CW 2019-11-23 1020 UA6HFI        599 16     TK0C          599 15
QSO: 21037 CW 2019-11-23 1024 UA6HFI        599 16     IZ4OSH        599 15
QSO: 21043 CW 2019-11-23 1027 UA6HFI        599 16     IT9SSI        599 15
QSO: 21052 CW 2019-11-23 1031 UA6HFI        599 16     F6HKA         599 14
QSO: 21052 CW 2019-11-23 1032 UA6HFI        599 16     I2VXJ         599 15
QSO: 21055 CW 2019-11-23 1033 UA6HFI        599 16     F5OHM         599 14
QSO: 21064 CW 2019-11-23 1042 UA6HFI        599 16     F8KGS         599 14
QSO: 21068 CW 2019-11-23 1044 UA6HFI        599 16     ON9EEE        599 14
QSO: 14004 CW 2019-11-23 1050 UA6HFI        599 16     YT1A          599 15
QSO: 14004 CW 2019-11-23 1051 UA6HFI        599 16     LY2K          599 15
QSO: 14009 CW 2019-11-23 1052 UA6HFI        599 16     RT8U          599 18
QSO: 14012 CW 2019-11-23 1053 UA6HFI        599 16     RA9P          599 18
QSO: 14013 CW 2019-11-23 1054 UA6HFI        599 16     ES7A          599 15
QSO: 14006 CW 2019-11-23 1138 UA6HFI        599 16     K2QMF         599 5
QSO: 14006 CW 2019-11-23 1139 UA6HFI        599 16     SO3O          599 15
QSO: 14008 CW 2019-11-23 1144 UA6HFI        599 16     HA3MQ         599 15
QSO: 14010 CW 2019-11-23 1145 UA6HFI        599 16     OM4Q          599 15
QSO: 14012 CW 2019-11-23 1148 UA6HFI        599 16     S50K          599 15
QSO: 14016 CW 2019-11-23 1159 UA6HFI        599 16     NR4M          599 5
QSO: 14017 CW 2019-11-23 1204 UA6HFI        599 16     HG5A          599 15
QSO: 14000 CW 2019-11-23 1206 UA6HFI        599 16     WX3B          599 5
QSO: 14001 CW 2019-11-23 1207 UA6HFI        599 16     W4CB          599 5
QSO: 14001 CW 2019-11-23 1210 UA6HFI        599 16     AA1K          599 5
QSO: 14002 CW 2019-11-23 1211 UA6HFI        599 16     PI4MM         599 14
QSO: 14002 CW 2019-11-23 1213 UA6HFI        599 16     K3LR          599 5
QSO: 14003 CW 2019-11-23 1214 UA6HFI        599 16     N5DX          599 5
QSO: 14003 CW 2019-11-23 1215 UA6HFI        599 16     N9NB          599 5
QSO: 14006 CW 2019-11-23 1222 UA6HFI        599 16     W3UA          599 5
QSO: 14006 CW 2019-11-23 1223 UA6HFI        599 16     K3WW          599 5
QSO: 14009 CW 2019-11-23 1224 UA6HFI        599 16     YT4W          599 15
QSO: 14009 CW 2019-11-23 1225 UA6HFI        599 16     OL3Z          599 15
QSO: 14007 CW 2019-11-23 1226 UA6HFI        599 16     N3RS          599 5
QSO: 14000 CW 2019-11-23 1228 UA6HFI        599 16     KQ2M          599 5
QSO: 14000 CW 2019-11-23 1228 UA6HFI        599 16     K2LE          599 5
QSO: 14002 CW 2019-11-23 1230 UA6HFI        599 16     N2IC          599 5
QSO: 14005 CW 2019-11-23 1232 UA6HFI        599 16     N1UR          599 5
QSO: 14005 CW 2019-11-23 1232 UA6HFI        599 16     N2MM          599 5
QSO: 14011 CW 2019-11-23 1237 UA6HFI        599 16     NW3Y          599 5
QSO: 14008 CW 2019-11-23 1242 UA6HFI        599 16     K1RX          599 5
QSO: 14004 CW 2019-11-23 1244 UA6HFI        599 16     N9NC          599 5
QSO: 14002 CW 2019-11-23 1246 UA6HFI        599 16     KC1XX         599 5
QSO: 14012 CW 2019-11-23 1251 UA6HFI        599 16     N1LN          599 5
QSO: 14013 CW 2019-11-23 1251 UA6HFI        599 16     EF8R          599 33
QSO: 14012 CW 2019-11-23 1302 UA6HFI        599 16     NY3A          599 5
QSO: 14014 CW 2019-11-23 1303 UA6HFI        599 16     KV2K          599 5
QSO: 14014 CW 2019-11-23 1304 UA6HFI        599 16     K0ZR          599 5
QSO: 14015 CW 2019-11-23 1316 UA6HFI        599 16     LZ4T          599 20
QSO: 21036 CW 2019-11-23 1326 UA6HFI        599 16     PI4DX         599 14
QSO: 14051 CW 2019-11-23 1402 UA6HFI        599 16     EF3A          599 14
QSO: 14005 CW 2019-11-23 1421 UA6HFI        599 16     W3FV          599 5
QSO: 14010 CW 2019-11-23 1424 UA6HFI        599 16     EI8JX         599 14
QSO: 14013 CW 2019-11-23 1424 UA6HFI        599 16     LA0CX         599 14
QSO: 14013 CW 2019-11-23 1425 UA6HFI        599 16     DR1A          599 14
QSO: 14014 CW 2019-11-23 1426 UA6HFI        599 16     4U1A          599 15
QSO: 14024 CW 2019-11-23 1429 UA6HFI        599 16     OK7O          599 15
QSO: 14026 CW 2019-11-23 1443 UA6HFI        599 16     IO3F          599 15
QSO: 14057 CW 2019-11-23 1447 UA6HFI        599 16     DK5QN         599 14
QSO: 14048 CW 2019-11-23 1454 UA6HFI        599 16     IK3SSO        599 15
QSO: 14045 CW 2019-11-23 1455 UA6HFI        599 16     K5ZD          599 5
QSO: 14037 CW 2019-11-23 1458 UA6HFI        599 16     ED1R          599 14
QSO:  7001 CW 2019-11-23 1503 UA6HFI        599 16     HA1AG         599 15
QSO:  7001 CW 2019-11-23 1506 UA6HFI        599 16     DF0HQ         599 14
QSO:  7004 CW 2019-11-23 1509 UA6HFI        599 16     SN6O          599 15
QSO:  7005 CW 2019-11-23 1510 UA6HFI        599 16     LY8O          599 15
QSO:  7008 CW 2019-11-23 1511 UA6HFI        599 16     DK1NO         599 14
QSO:  7011 CW 2019-11-23 1526 UA6HFI        599 16     S51F          599 15
QSO:  7011 CW 2019-11-23 1537 UA6HFI        599 16     YT5A          599 15
QSO:  7012 CW 2019-11-23 1539 UA6HFI        599 16     IR2R          599 15
QSO:  7017 CW 2019-11-23 1550 UA6HFI        599 16     UT4U          599 16
