START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CALLSIGN: G4OZG
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: QRP
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
GRID-LOCATOR: JO02FS
CLAIMED-SCORE: 102690
NAME: Ted Haskett
OPERATORS: G4OZG
CLUB: KING'S LYNN AMATUER RADIO CLUB
CREATED-BY: N1MM Logger+ 1.0.8014.0
SOAPBOX: KX3, 5W, Trap Dipole at 25 feet.
SOAPBOX: Home made 20M vertical with elevated radials at 8 feet.
QSO:  3507 CW 2019-11-23 0453 G4OZG         599 14     YT1R          599 15
QSO:  3500 CW 2019-11-23 0454 G4OZG         599 14     F8KGS         599 14
QSO:  3503 CW 2019-11-23 0459 G4OZG         599 14     LZ5R          599 20
QSO:  3504 CW 2019-11-23 0500 G4OZG         599 14     S52C          599 15
QSO:  3506 CW 2019-11-23 0507 G4OZG         599 14     R7NW          599 16
QSO:  3507 CW 2019-11-23 0508 G4OZG         599 14     E7DX          599 15
QSO:  3508 CW 2019-11-23 0510 G4OZG         599 14     G6T           599 14
QSO:  3509 CW 2019-11-23 0511 G4OZG         599 14     K1LZ          599 05
QSO:  3510 CW 2019-11-23 0516 G4OZG         599 14     EI5KF         599 14
QSO:  3514 CW 2019-11-23 0522 G4OZG         599 14     SP5ELA        599 15
QSO:  3515 CW 2019-11-23 0524 G4OZG         599 14     F5JVP         599 14
QSO:  3517 CW 2019-11-23 0527 G4OZG         599 14     HA5JI         599 15
QSO:  3519 CW 2019-11-23 0531 G4OZG         599 14     CR3DX         599 33
QSO:  3520 CW 2019-11-23 0533 G4OZG         599 14     SM7RYR        599 14
QSO:  3520 CW 2019-11-23 0534 G4OZG         599 14     DJ5MW         599 14
QSO:  3521 CW 2019-11-23 0537 G4OZG         599 14     HB90TOC       599 14
QSO:  3522 CW 2019-11-23 0540 G4OZG         599 14     ED5R          599 14
QSO:  3523 CW 2019-11-23 0542 G4OZG         599 14     TM6X          599 14
QSO:  3524 CW 2019-11-23 0549 G4OZG         599 14     SM2EKM        599 14
QSO:  3528 CW 2019-11-23 0553 G4OZG         599 14     OM7M          599 15
QSO:  3532 CW 2019-11-23 0554 G4OZG         599 14     IZ3NVR        599 15
QSO:  3533 CW 2019-11-23 0559 G4OZG         599 14     OH3RB         599 15
QSO:  3537 CW 2019-11-23 0602 G4OZG         599 14     S52AW         599 15
QSO:  3538 CW 2019-11-23 0603 G4OZG         599 14     SJ2W          599 14
QSO:  3541 CW 2019-11-23 0608 G4OZG         599 14     SI6M          599 14
QSO:  3542 CW 2019-11-23 0610 G4OZG         599 14     DP9A          599 14
QSO:  3543 CW 2019-11-23 0613 G4OZG         599 14     OH8A          599 15
QSO:  3543 CW 2019-11-23 0615 G4OZG         599 14     OK2HBR        599 15
QSO:  3543 CW 2019-11-23 0616 G4OZG         599 14     YL3CW         599 15
QSO:  3544 CW 2019-11-23 0617 G4OZG         599 14     S57K          599 15
QSO:  3545 CW 2019-11-23 0618 G4OZG         599 14     TM5T          599 14
QSO:  3546 CW 2019-11-23 0620 G4OZG         599 14     HB9FAP        599 14
QSO:  3546 CW 2019-11-23 0621 G4OZG         599 14     EF8R          599 33
QSO:  3551 CW 2019-11-23 0628 G4OZG         599 14     OH3OJ         599 15
QSO:  3552 CW 2019-11-23 0629 G4OZG         599 14     ED5O          599 14
QSO:  3555 CW 2019-11-23 0634 G4OZG         599 14     S52CO         599 15
QSO:  3563 CW 2019-11-23 0641 G4OZG         599 14     OM4Q          599 15
QSO:  3571 CW 2019-11-23 0643 G4OZG         599 14     DL0UM         599 14
