START-OF-LOG: 3.0
CREATED-BY: TR4W v.4.244 [CZE]
CALLSIGN: OK2BJK
CLAIMED-SCORE: 145705
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-TIME: 24-HOURS
CATEGORY-TRANSMITTER: ONE
LOCATION: JN89OR
NAME: Jarda KVAPIL
SOAPBOX: Rig:FTDx-3000 Pwr:<100W, AntLW3DZZ Inv.V 7mUP, My AGE=86Yaers sri GB OMs..
CONTEST: CQ-WW-CW
QSO:  3500 CW 2019-11-23 0753 OK2BJK        599 15     E79D          599 15
QSO:  3500 CW 2019-11-23 0754 OK2BJK        599 15     OK1KMU        599 15
QSO:  3500 CW 2019-11-23 0755 OK2BJK        599 15     OZ8SW         599 14
QSO:  3500 CW 2019-11-23 0756 OK2BJK        599 15     E74UK         599 15
QSO:  3500 CW 2019-11-23 0757 OK2BJK        599 15     DL2C          599 14
QSO:  3500 CW 2019-11-23 0759 OK2BJK        599 15     S52AW         599 15
QSO:  3500 CW 2019-11-23 0801 OK2BJK        599 15     SP3MEP        599 15
QSO:  3500 CW 2019-11-23 0802 OK2BJK        599 15     IV3UHL        599 15
QSO:  3500 CW 2019-11-23 0804 OK2BJK        599 15     SQ5JUP        599 15
QSO:  3500 CW 2019-11-23 0804 OK2BJK        599 15     OL5Y          599 15
QSO:  3500 CW 2019-11-23 0806 OK2BJK        599 15     9A2KI         599 15
QSO:  3500 CW 2019-11-23 0807 OK2BJK        599 15     DF0HQ         599 14
QSO:  3500 CW 2019-11-23 0808 OK2BJK        599 15     YU3EEA        599 15
QSO:  3500 CW 2019-11-23 0816 OK2BJK        599 15     OM6AL         599 15
QSO:  3500 CW 2019-11-23 0817 OK2BJK        599 15     YT1R          599 15
QSO:  3500 CW 2019-11-23 0819 OK2BJK        599 15     G4BUE         599 14
QSO:  3500 CW 2019-11-23 0819 OK2BJK        599 15     SM0T          599 14
QSO:  3500 CW 2019-11-23 0821 OK2BJK        599 15     M0BEW         599 14
QSO:  3500 CW 2019-11-23 0822 OK2BJK        599 15     DJ9BQA        599 14
QSO:  3500 CW 2019-11-23 0822 OK2BJK        599 15     SM7RYR        599 14
QSO:  3500 CW 2019-11-23 0827 OK2BJK        599 15     OZ4UN         599 14
QSO:  3500 CW 2019-11-23 0828 OK2BJK        599 15     DL4CF         599 14
QSO:  3500 CW 2019-11-23 0828 OK2BJK        599 15     OK6W          599 15
