START-OF-LOG: 3.0
CREATED-BY: TR4W v.4.136.0 
CALLSIGN: DF5EN
CONTEST: EUDX
CLAIMED-SCORE: 105834
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: 10M
CATEGORY-MODE: MIXED
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
OPERATORS: DF5EN
CLUB: RHEIN RUHR DX ASSOCIATION
LOCATION: DX
NAME: Dieter Brozio
SOAPBOX: Interesting propagation effects on 10m. For some EU countries 
SOAPBOX: almost every antenna direction was good, except for the supposedly 
SOAPBOX: correct direction. For DX, however, everything was normal.
SOAPBOX: SOSB-HP 10M Mixed HP, TS-850S + PA 550W + 3El Beam
QSO: 28010 CW 2025-02-01 1201 DF5EN   599 DE10   P3X            599 CY05         
QSO: 28045 CW 2025-02-01 1203 DF5EN   599 DE10   RW9DX          599 30           
QSO: 28044 CW 2025-02-01 1204 DF5EN   599 DE10   R4SEU          599 19           
QSO: 28045 CW 2025-02-01 1205 DF5EN   599 DE10   UW1M           599 29           
QSO: 28045 CW 2025-02-01 1205 DF5EN   599 DE10   R2AA           599 29           
QSO: 28045 CW 2025-02-01 1206 DF5EN   599 DE10   DL1DAW         599 DE10         
QSO: 28045 CW 2025-02-01 1207 DF5EN   599 DE10   DU1WBX         599 50           
QSO: 28045 CW 2025-02-01 1207 DF5EN   599 DE10   RA4NCC         599 30           
QSO: 28044 CW 2025-02-01 1208 DF5EN   599 DE10   OK2MBP         599 CZ07         
QSO: 28045 CW 2025-02-01 1209 DF5EN   599 DE10   RX7T           599 29           
QSO: 28045 CW 2025-02-01 1210 DF5EN   599 DE10   RV3DBK         599 29           
QSO: 28045 CW 2025-02-01 1210 DF5EN   599 DE10   R7MM           599 29           
QSO: 28045 CW 2025-02-01 1210 DF5EN   599 DE10   UA6LCJ         599 29           
QSO: 28012 CW 2025-02-01 1212 DF5EN   599 DE10   UN5G           599 31           
QSO: 28012 CW 2025-02-01 1214 DF5EN   599 DE10   UA4S           599 29           
QSO: 28020 CW 2025-02-01 1216 DF5EN   599 DE10   CT1DRB         599 PT05         
QSO: 28038 CW 2025-02-01 1217 DF5EN   599 DE10   RU4SO          599 29           
QSO: 28045 CW 2025-02-01 1219 DF5EN   599 DE10   RM4F           599 29           
QSO: 28045 CW 2025-02-01 1220 DF5EN   599 DE10   E7CW           599 28           
QSO: 28034 CW 2025-02-01 1220 DF5EN   599 DE10   RG5A           599 29           
QSO: 28047 CW 2025-02-01 1221 DF5EN   599 DE10   UK8IQ          599 30           
QSO: 28036 CW 2025-02-01 1225 DF5EN   599 DE10   RK3P           599 29           
QSO: 28016 CW 2025-02-01 1225 DF5EN   599 DE10   RT5P           599 29           
QSO: 28013 CW 2025-02-01 1226 DF5EN   599 DE10   RW0AJ          599 32           
QSO: 28030 CW 2025-02-01 1226 DF5EN   599 DE10   IT9IVU         599 IT16         
QSO: 28005 CW 2025-02-01 1228 DF5EN   599 DE10   RW7F           599 29           
QSO: 28013 CW 2025-02-01 1229 DF5EN   599 DE10   UP0L           599 30           
QSO: 28025 CW 2025-02-01 1230 DF5EN   599 DE10   DL2OM          599 DE11         
QSO: 28004 CW 2025-02-01 1233 DF5EN   599 DE10   K1LZ           599 8            
QSO: 28010 CW 2025-02-01 1235 DF5EN   599 DE10   YL7X           599 LV02         
QSO: 28045 CW 2025-02-01 1236 DF5EN   599 DE10   RT4M           599 29           
QSO: 28045 CW 2025-02-01 1237 DF5EN   599 DE10   OL9R           599 CZ11         
QSO: 28045 CW 2025-02-01 1237 DF5EN   599 DE10   UA3MIF         599 29           
QSO: 28045 CW 2025-02-01 1239 DF5EN   599 DE10   IQ3RP          599 IT21         
QSO: 28045 CW 2025-02-01 1239 DF5EN   599 DE10   RG8G           599 30           
QSO: 28044 CW 2025-02-01 1240 DF5EN   599 DE10   RW3AI          599 29           
QSO: 28044 CW 2025-02-01 1240 DF5EN   599 DE10   RK4HYT         599 30           
QSO: 28044 CW 2025-02-01 1241 DF5EN   599 DE10   UW7EF          599 29           
QSO: 28045 CW 2025-02-01 1242 DF5EN   599 DE10   UA9FGJ         599 30           
QSO: 28045 CW 2025-02-01 1243 DF5EN   599 DE10   RW4HFH         599 30           
QSO: 28045 CW 2025-02-01 1243 DF5EN   599 DE10   R3DDP          599 29           
QSO: 28045 CW 2025-02-01 1244 DF5EN   599 DE10   UA7G           599 29           
QSO: 28039 CW 2025-02-01 1251 DF5EN   599 DE10   CT7BJG         599 PT02         
QSO: 28016 CW 2025-02-01 1251 DF5EN   599 DE10   PY3TD          599 15           
QSO: 28043 CW 2025-02-01 1253 DF5EN   599 DE10   UT7EZ          599 29           
QSO: 28020 CW 2025-02-01 1254 DF5EN   599 DE10   UA9BA          599 30           
QSO: 28030 CW 2025-02-01 1255 DF5EN   599 DE10   UA6LCN         599 29           
QSO: 28034 CW 2025-02-01 1256 DF5EN   599 DE10   UA4LL          599 29           
QSO: 28041 CW 2025-02-01 1257 DF5EN   599 DE10   EA7/VE3NZ      599 ES01         
QSO: 28046 CW 2025-02-01 1259 DF5EN   599 DE10   RX9CC          599 20           
QSO: 28046 CW 2025-02-01 1300 DF5EN   599 DE10   W2XL           599 8            
QSO: 28046 CW 2025-02-01 1300 DF5EN   599 DE10   DL5XJ          599 DE15         
QSO: 28046 CW 2025-02-01 1300 DF5EN   599 DE10   UR7MZ          599 29           
QSO: 28046 CW 2025-02-01 1301 DF5EN   599 DE10   PD1RP          599 NL04         
QSO: 28046 CW 2025-02-01 1302 DF5EN   599 DE10   DK9IP          599 DE01         
QSO: 28046 CW 2025-02-01 1302 DF5EN   599 DE10   UA4FCO         599 29           
QSO: 28011 CW 2025-02-01 1304 DF5EN   599 DE10   4Z5ML          599 39           
QSO: 28016 CW 2025-02-01 1306 DF5EN   599 DE10   PV2K           599 15           
QSO: 28405 PH 2025-02-01 1314 DF5EN   59  DE10   PZ5RA          59  12           
QSO: 28440 PH 2025-02-01 1316 DF5EN   59  DE10   EA7GX          59  ES01         
QSO: 28493 PH 2025-02-01 1318 DF5EN   59  DE10   HC5DX          59  12           
QSO: 28525 PH 2025-02-01 1319 DF5EN   59  DE10   CT7BOD         59  PT02         
QSO: 28549 PH 2025-02-01 1320 DF5EN   59  DE10   UA7K           59  29           
QSO: 28462 PH 2025-02-01 1321 DF5EN   59  DE10   R3RZ           59  29           
QSO: 28435 PH 2025-02-01 1324 DF5EN   59  DE10   YB3ETY         59  55           
QSO: 28446 PH 2025-02-01 1326 DF5EN   59  DE10   RA3OA          59  29           
QSO: 28497 PH 2025-02-01 1328 DF5EN   59  DE10   K1LZ           59  8            
QSO: 28472 PH 2025-02-01 1330 DF5EN   59  DE10   UA6YN          59  29           
QSO: 28008 CW 2025-02-01 1333 DF5EN   599 DE10   K2SSS          599 8            
QSO: 28019 CW 2025-02-01 1334 DF5EN   599 DE10   K1RM           599 8            
QSO: 28021 CW 2025-02-01 1335 DF5EN   599 DE10   OL0W           599 CZ11         
QSO: 28015 CW 2025-02-01 1339 DF5EN   599 DE10   YQ6A           599 RO07         
QSO: 28011 CW 2025-02-01 1346 DF5EN   599 DE10   RA7E           599 29           
QSO: 28010 CW 2025-02-01 1347 DF5EN   599 DE10   OM7M           599 SK03         
QSO: 28009 CW 2025-02-01 1348 DF5EN   599 DE10   ON/DL4JU       599 BE06         
QSO: 28018 CW 2025-02-01 1349 DF5EN   599 DE10   IK5SRF         599 IT19         
QSO: 28020 CW 2025-02-01 1350 DF5EN   599 DE10   UC5D           599 29           
QSO: 28019 CW 2025-02-01 1351 DF5EN   599 DE10   IU1GHC         599 IT14         
QSO: 28055 CW 2025-02-01 1355 DF5EN   599 DE10   YL3IW          599 LT02         
QSO: 28055 CW 2025-02-01 1358 DF5EN   599 DE10   OG7R           599 FI17         
QSO: 28055 CW 2025-02-01 1359 DF5EN   599 DE10   K2TQC          599 8            
QSO: 28442 PH 2025-02-01 1403 DF5EN   59  DE10   CR3DX          59  PT06         
QSO: 28465 PH 2025-02-01 1404 DF5EN   59  DE10   RZ3B           59  29           
QSO: 28470 PH 2025-02-01 1405 DF5EN   59  DE10   F5NBX          59  FR10         
QSO: 28487 PH 2025-02-01 1407 DF5EN   59  DE10   D4L            59  46           
QSO: 28412 PH 2025-02-01 1417 DF5EN   59  DE10   OM7M           59  SK03         
QSO: 28039 CW 2025-02-01 1422 DF5EN   599 DE10   IQ3ME          599 IT21         
QSO: 28396 PH 2025-02-01 1431 DF5EN   59  DE10   SN7D           59  PL04         
QSO: 28410 PH 2025-02-01 1432 DF5EN   59  DE10   DK3BK          59  DE09         
QSO: 28491 PH 2025-02-01 1449 DF5EN   59  DE10   PV2K           59  15           
QSO: 28418 PH 2025-02-01 1451 DF5EN   59  DE10   VE9CF          59  9            
QSO: 28054 CW 2025-02-01 1458 DF5EN   599 DE10   KA8JBK         599 8            
QSO: 28012 CW 2025-02-01 1459 DF5EN   599 DE10   KM5G           599 7            
QSO: 28030 CW 2025-02-01 1503 DF5EN   599 DE10   CT3KN          599 PT06         
QSO: 28019 CW 2025-02-01 1504 DF5EN   599 DE10   PY2NY          599 15           
QSO: 28006 CW 2025-02-01 1509 DF5EN   599 DE10   AI5IN          599 7            
QSO: 28054 CW 2025-02-01 1512 DF5EN   599 DE10   W6LFB          599 7            
QSO: 28011 CW 2025-02-01 1520 DF5EN   599 DE10   N4CW           599 8            
QSO: 28020 CW 2025-02-01 1523 DF5EN   599 DE10   KU2M           599 8            
QSO: 28441 PH 2025-02-01 1528 DF5EN   59  DE10   K2SSS          59  8            
QSO: 28446 PH 2025-02-01 1529 DF5EN   59  DE10   W1NVT          59  8            
QSO: 28473 PH 2025-02-01 1530 DF5EN   59  DE10   KC1QEM         59  8            
QSO: 28481 PH 2025-02-01 1531 DF5EN   59  DE10   OK2PVF         59  CZ07         
QSO: 28436 PH 2025-02-01 1542 DF5EN   59  DE10   PY2CP          59  15           
QSO: 28010 CW 2025-02-01 1554 DF5EN   599 DE10   WA1Z           599 8            
QSO: 28012 CW 2025-02-01 1555 DF5EN   599 DE10   OK2PVF         599 CZ07         
QSO: 28008 CW 2025-02-01 1600 DF5EN   599 DE10   J8AA           599 11           
QSO: 28015 CW 2025-02-01 1603 DF5EN   599 DE10   PY2XL          599 15           
QSO: 28409 PH 2025-02-01 1622 DF5EN   59  DE10   4Z5ML          59  39           
QSO: 28027 CW 2025-02-02 0746 DF5EN   599 DE10   UN8PT          599 30           
QSO: 28012 CW 2025-02-02 0746 DF5EN   599 DE10   RN4HAB         599 30           
QSO: 28047 CW 2025-02-02 0749 DF5EN   599 DE10   UA9CTT         599 30           
QSO: 28047 CW 2025-02-02 0750 DF5EN   599 DE10   DO8FD          599 DE10         
QSO: 28021 CW 2025-02-02 0759 DF5EN   599 DE10   RC9T           599 30           
QSO: 28024 CW 2025-02-02 0801 DF5EN   599 DE10   UA9AT          599 30           
QSO: 28016 CW 2025-02-02 0808 DF5EN   599 DE10   JT1CO          599 32           
QSO: 28048 CW 2025-02-02 0809 DF5EN   599 DE10   US1IV          599 29           
QSO: 28048 CW 2025-02-02 0809 DF5EN   599 DE10   RN6AT          599 29           
QSO: 28048 CW 2025-02-02 0810 DF5EN   599 DE10   E72U           599 28           
QSO: 28041 CW 2025-02-02 0818 DF5EN   599 DE10   HS0ZME         599 49           
QSO: 28025 CW 2025-02-02 0821 DF5EN   599 DE10   F5OHM          599 FR04         
QSO: 28010 CW 2025-02-02 0823 DF5EN   599 DE10   LZ4A           599 BG06         
QSO: 28025 CW 2025-02-02 0856 DF5EN   599 DE10   UN0L           599 30           
QSO: 28048 CW 2025-02-02 0858 DF5EN   599 DE10   R9MA           599 31           
QSO: 28048 CW 2025-02-02 0858 DF5EN   599 DE10   R4MA           599 29           
QSO: 28048 CW 2025-02-02 0859 DF5EN   599 DE10   R6KEE          599 29           
QSO: 28012 CW 2025-02-02 0903 DF5EN   599 DE10   RQ9O           599 31           
QSO: 28021 CW 2025-02-02 0905 DF5EN   599 DE10   HA2VH          599 HU05         
QSO: 28045 CW 2025-02-02 0907 DF5EN   599 DE10   JA6GCE         599 45           
QSO: 28029 CW 2025-02-02 0908 DF5EN   599 DE10   BG0DLA         599 42           
QSO: 28048 CW 2025-02-02 0911 DF5EN   599 DE10   RG8G           599 30           
QSO: 28048 CW 2025-02-02 0911 DF5EN   599 DE10   DS1TUW         599 44           
QSO: 28407 PH 2025-02-02 0915 DF5EN   59  DE10   UN8PT          59  30           
QSO: 28462 PH 2025-02-02 0916 DF5EN   59  DE10   RA9V           59  31           
QSO: 28521 PH 2025-02-02 0917 DF5EN   59  DE10   UA3BL          59  29           
QSO: 28546 PH 2025-02-02 0921 DF5EN   59  DE10   R3OA           59  29           
QSO: 28546 PH 2025-02-02 0924 DF5EN   59  DE10   IZ3GNG         59  IT21         
QSO: 28546 PH 2025-02-02 0925 DF5EN   59  DE10   CS7AWL         59  PT05         
QSO: 28546 PH 2025-02-02 0928 DF5EN   59  DE10   UR4QFP         59  29           
QSO: 28546 PH 2025-02-02 0929 DF5EN   59  DE10   UA6GO          59  29           
QSO: 28453 PH 2025-02-02 0939 DF5EN   59  DE10   UZ7C           59  29           
QSO: 28442 PH 2025-02-02 0940 DF5EN   59  DE10   BY0AC          59  42           
QSO: 28048 CW 2025-02-02 0944 DF5EN   599 DE10   R1QE           599 29           
QSO: 28048 CW 2025-02-02 0945 DF5EN   599 DE10   JA6WFM         599 45           
QSO: 28048 CW 2025-02-02 0945 DF5EN   599 DE10   SV1JFL         599 GR01         
QSO: 28048 CW 2025-02-02 0949 DF5EN   599 DE10   YO4NF          599 RO02         
QSO: 28048 CW 2025-02-02 0950 DF5EN   599 DE10   HB9BXE         599 28           
