START-OF-LOG: 3.0
CONTEST: SAC-CW
CALLSIGN: LC2F
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
OPERATORS: LA2HFA
CLUB: LADX GROUP
CLAIMED-SCORE: 105930
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: TB-WIRES
CATEGORY-MODE: CW
NAME: Andy Zielinsky
QSO: 21023 CW 2024-09-21 1205 LC2F          599      1 IK3UNA        599      6 0
QSO: 14012 CW 2024-09-21 1213 LC2F          599      2 LZ5Y          599     14 0
QSO: 14012 CW 2024-09-21 1213 LC2F          599      3 OK7T          599      4 0
QSO: 14012 CW 2024-09-21 1213 LC2F          599      4 M0TDW         599     13 0
QSO: 14012 CW 2024-09-21 1214 LC2F          599      5 PA3HHM        599      3 0
QSO: 14019 CW 2024-09-21 1217 LC2F          599      6 UV1IX         599     14 0
QSO: 14027 CW 2024-09-21 1219 LC2F          599      7 DL1EFW        599      7 0
QSO: 14012 CW 2024-09-21 1220 LC2F          599      8 OK1FMX        599      7 0
QSO: 14012 CW 2024-09-21 1220 LC2F          599      9 OK1BR         599     13 0
QSO: 14012 CW 2024-09-21 1221 LC2F          599     10 OK4RQ         599     24 0
QSO: 14012 CW 2024-09-21 1222 LC2F          599     11 PA0RDT        599     14 0
QSO: 14012 CW 2024-09-21 1222 LC2F          599     12 N2KW          599     17 0
QSO: 14012 CW 2024-09-21 1223 LC2F          599     13 OK1HEH        599     16 0
QSO: 14012 CW 2024-09-21 1223 LC2F          599     14 OM3CPF        599      8 0
QSO: 14012 CW 2024-09-21 1224 LC2F          599     15 UR7MZ         599     32 0
QSO: 14012 CW 2024-09-21 1225 LC2F          599     16 DJ2IA         599      9 0
QSO: 14012 CW 2024-09-21 1225 LC2F          599     17 ON4DN         599     33 0
QSO: 14012 CW 2024-09-21 1226 LC2F          599     18 LY2AT         599     10 0
QSO: 14012 CW 2024-09-21 1226 LC2F          599     19 LY6C          599     17 0
QSO: 14012 CW 2024-09-21 1227 LC2F          599     20 OK1MDK        599     18 0
QSO: 14012 CW 2024-09-21 1227 LC2F          599     21 DF5M          599      5 0
QSO: 14012 CW 2024-09-21 1228 LC2F          599     22 SN5J          599     22 0
QSO: 14012 CW 2024-09-21 1228 LC2F          599     23 I2IFT         599     40 0
QSO: 14012 CW 2024-09-21 1229 LC2F          599     24 SP9YGD        599     24 0
QSO: 14012 CW 2024-09-21 1231 LC2F          599     25 SN7J          599     18 0
QSO: 14012 CW 2024-09-21 1231 LC2F          599     26 EI8JX         599      6 0
QSO: 14012 CW 2024-09-21 1232 LC2F          599     27 OK5NZ         599     18 0
QSO: 14012 CW 2024-09-21 1233 LC2F          599     28 M4N           599     39 0
QSO: 14012 CW 2024-09-21 1234 LC2F          599     29 IV3UHL        599     26 0
QSO: 14012 CW 2024-09-21 1234 LC2F          599     30 OK2MBP        599     23 0
QSO: 14012 CW 2024-09-21 1235 LC2F          599     31 UT8W          599      4 0
QSO: 14012 CW 2024-09-21 1235 LC2F          599     32 OL5W          599     27 0
QSO: 14012 CW 2024-09-21 1236 LC2F          599     33 HA6QU         599     20 0
QSO: 14012 CW 2024-09-21 1236 LC2F          599     34 HB9EP         599     19 0
QSO: 14012 CW 2024-09-21 1237 LC2F          599     35 OK6OK         599     26 0
QSO: 14012 CW 2024-09-21 1237 LC2F          599     36 UR8RF         599     23 0
QSO: 14012 CW 2024-09-21 1238 LC2F          599     37 DG9RAB        599     14 0
QSO: 14012 CW 2024-09-21 1239 LC2F          599     38 OM7LW         599     32 0
QSO: 14012 CW 2024-09-21 1239 LC2F          599     39 IK4AUY        599      7 0
QSO: 14012 CW 2024-09-21 1249 LC2F          599     40 LZ6E          599     47 0
QSO: 14012 CW 2024-09-21 1249 LC2F          599     41 OK1KKI        599     11 0
QSO: 14012 CW 2024-09-21 1250 LC2F          599     42 9A1CFR        599     57 0
QSO: 14012 CW 2024-09-21 1250 LC2F          599     43 OT5Q          599     29 0
QSO: 14012 CW 2024-09-21 1251 LC2F          599     44 DL1VDL        599     22 0
QSO: 14012 CW 2024-09-21 1251 LC2F          599     45 DH7NK         599      3 0
QSO: 14012 CW 2024-09-21 1252 LC2F          599     46 M1X           599     61 0
QSO: 14012 CW 2024-09-21 1253 LC2F          599     47 E77DX         599     75 0
QSO: 14012 CW 2024-09-21 1253 LC2F          599     48 OK1DOL        599     56 0
QSO: 14012 CW 2024-09-21 1254 LC2F          599     49 HB9ARF        599     55 0
QSO: 14012 CW 2024-09-21 1254 LC2F          599     50 F5JU          599     34 0
QSO: 14012 CW 2024-09-21 1255 LC2F          599     51 HB9CIC        599     51 0
QSO: 14012 CW 2024-09-21 1256 LC2F          599     52 DL2NBY        599     31 0
QSO: 14012 CW 2024-09-21 1257 LC2F          599     53 IK2ULV        599      5 0
QSO: 14012 CW 2024-09-21 1257 LC2F          599     54 DL3RDM        599     36 0
QSO: 14012 CW 2024-09-21 1258 LC2F          599     55 SN5N          599     48 0
QSO: 21030 CW 2024-09-21 1300 LC2F          599     56 1K8UND        599     15 0
QSO: 21030 CW 2024-09-21 1302 LC2F          599     57 LZ1ND         599     85 0
QSO: 21030 CW 2024-09-21 1302 LC2F          599     58 UZ7E          599      1 0
QSO: 21026 CW 2024-09-21 1305 LC2F          599     59 IT9IVU        599     31 0
QSO: 21026 CW 2024-09-21 1307 LC2F          599     60 P3X           599    145 0
QSO: 21026 CW 2024-09-21 1307 LC2F          599     61 UR7LY         599     34 0
QSO: 21026 CW 2024-09-21 1308 LC2F          599     62 F5IN          599     46 0
QSO: 21026 CW 2024-09-21 1308 LC2F          599     63 YO4GO         599     54 0
QSO: 21026 CW 2024-09-21 1310 LC2F          599     64 K3UL          599     57 0
QSO: 21026 CW 2024-09-21 1310 LC2F          599     65 DK4YF         599     24 0
QSO: 14012 CW 2024-09-21 1318 LC2F          599     66 DM5WW         599      3 0
QSO: 14012 CW 2024-09-21 1318 LC2F          599     67 IK3VUT        599     65 0
QSO: 14012 CW 2024-09-21 1318 LC2F          599     68 G3XTT         599      6 0
QSO: 14012 CW 2024-09-21 1319 LC2F          599     69 HB9DAX        599      6 0
QSO: 14012 CW 2024-09-21 1320 LC2F          599     70 HA9TA         599     33 0
QSO: 14012 CW 2024-09-21 1321 LC2F          599     71 WA2HZR        599     34 0
QSO: 14012 CW 2024-09-21 1322 LC2F          599     72 UR7R          599     37 0
QSO: 14012 CW 2024-09-21 1323 LC2F          599     73 LZ2MP         599     18 0
QSO: 14012 CW 2024-09-21 1323 LC2F          599     74 DL4WA         599     61 0
QSO: 14012 CW 2024-09-21 1323 LC2F          599     75 9A6A          599      8 0
QSO: 14012 CW 2024-09-21 1324 LC2F          599     76 UW3WF         599     14 0
QSO: 14012 CW 2024-09-21 1324 LC2F          599     77 HA3GC         599     40 0
QSO: 14012 CW 2024-09-21 1325 LC2F          599     78 HG8W          599     43 0
QSO: 14012 CW 2024-09-21 1325 LC2F          599     79 LZ3QE         599     63 0
QSO: 14012 CW 2024-09-21 1329 LC2F          599     80 F5NZY         599     60 0
QSO: 14012 CW 2024-09-21 1329 LC2F          599     81 UW5U          599     52 0
QSO: 28036 CW 2024-09-21 1331 LC2F          599     82 EA5ITT        599     46 0
QSO: 21008 CW 2024-09-21 1333 LC2F          599     83 E70Y          599     62 0
QSO: 21012 CW 2024-09-21 1335 LC2F          599     84 VE3DZ         599     78 0
QSO: 21012 CW 2024-09-21 1336 LC2F          599     85 UR3QX         599     18 0
QSO: 21013 CW 2024-09-21 1337 LC2F          599     86 HB9CZF        599     22 0
QSO: 21013 CW 2024-09-21 1338 LC2F          599     87 LZ3QE         599     76 0
QSO: 21013 CW 2024-09-21 1339 LC2F          599     88 UN8PT         599     99 0
QSO: 21013 CW 2024-09-21 1339 LC2F          599     89 LZ2PS         599     61 0
QSO: 21013 CW 2024-09-21 1340 LC2F          599     90 EA2AZ         599     77 0
QSO: 21013 CW 2024-09-21 1341 LC2F          599     91 I2IFT         599    115 0
QSO: 21013 CW 2024-09-21 1342 LC2F          599     92 OK1DOL        599    113 0
QSO: 21013 CW 2024-09-21 1343 LC2F          599     93 YU1LM/QRP     599      7 0
QSO: 21013 CW 2024-09-21 1343 LC2F          599     94 F5NBX         599      8 0
QSO: 21013 CW 2024-09-21 1344 LC2F          599     95 DJ3CQ         599     16 0
QSO: 21022 CW 2024-09-21 1348 LC2F          599     96 E21EIC        599     28 0
QSO: 21026 CW 2024-09-21 1350 LC2F          599     97 YU7FY         599     19 0
QSO: 21026 CW 2024-09-21 1351 LC2F          599     98 N7DR          599     17 0
QSO: 21026 CW 2024-09-21 1352 LC2F          599     99 5B4WN         599     41 0
QSO: 21026 CW 2024-09-21 1352 LC2F          599    100 KA1IS         599    123 0
QSO: 14012 CW 2024-09-21 1416 LC2F          599    101 YO9HP         599     42 0
QSO: 14012 CW 2024-09-21 1417 LC2F          599    102 IK3UNA        599    111 0
QSO: 14012 CW 2024-09-21 1418 LC2F          599    103 G3PJT         599     64 0
QSO: 14012 CW 2024-09-21 1420 LC2F          599    104 LZ1BP         599    119 0
QSO: 14012 CW 2024-09-21 1421 LC2F          599    105 IK1PMR        599      5 0
QSO: 14012 CW 2024-09-21 1421 LC2F          599    106 YO4NF         599    139 0
QSO: 14012 CW 2024-09-21 1422 LC2F          599    107 SP9W          599     61 0
QSO: 14012 CW 2024-09-21 1423 LC2F          599    108 PA3EWG        599     18 0
QSO: 14012 CW 2024-09-21 1423 LC2F          599    109 DL4YR         599     31 0
QSO: 14012 CW 2024-09-21 1424 LC2F          599    110 OK6TW         599      5 0
QSO: 14012 CW 2024-09-21 1424 LC2F          599    111 OM3CDN        599      8 0
QSO: 14012 CW 2024-09-21 1425 LC2F          599    112 P3X           599    269 0
QSO: 14012 CW 2024-09-21 1426 LC2F          599    113 KC1XX         599    163 0
QSO: 14012 CW 2024-09-21 1426 LC2F          599    114 F6HDI         599      6 0
QSO: 14012 CW 2024-09-21 1427 LC2F          599    115 9A4MZ         599     11 0
QSO: 14012 CW 2024-09-21 1428 LC2F          599    116 IK7MIY        599     46 0
QSO: 21018 CW 2024-09-21 1431 LC2F          599    117 ZA1RR         599     81 0
QSO: 21018 CW 2024-09-21 1431 LC2F          599    118 UR5EJ         599     63 0
QSO: 21018 CW 2024-09-21 1432 LC2F          599    119 LZ1VKD        599     21 0
QSO: 21018 CW 2024-09-21 1433 LC2F          599    120 G3XTT         599     55 0
