START-OF-LOG: 3.0
CALLSIGN: GI4DOH
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 1249160
OPERATORS: GI4DOH
NAME: Richard White
CREATED-BY: N1MM Logger V11.11.2
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
QSO:  1827 CW 2011-11-26 0653 GI4DOH        599 14     OK6W          599 15
QSO:  1827 CW 2011-11-26 0654 GI4DOH        599 14     DR1A          599 14
QSO:  1827 CW 2011-11-26 0654 GI4DOH        599 14     M5E           599 14
QSO:  1827 CW 2011-11-26 0655 GI4DOH        599 14     PA0TCA        599 14
QSO:  1827 CW 2011-11-26 0656 GI4DOH        599 14     TM6M          599 14
QSO:  1827 CW 2011-11-26 0656 GI4DOH        599 14     DP9A          599 14
QSO:  1827 CW 2011-11-26 0657 GI4DOH        599 14     CR3L          599 33
QSO:  1827 CW 2011-11-26 0659 GI4DOH        599 14     PI4CC         599 14
QSO:  1827 CW 2011-11-26 0700 GI4DOH        599 14     SM5QU         599 14
QSO:  1827 CW 2011-11-26 0701 GI4DOH        599 14     TM4Q          599 14
QSO:  1827 CW 2011-11-26 0702 GI4DOH        599 14     DF5BM         599 14
QSO:  1827 CW 2011-11-26 0702 GI4DOH        599 14     SK3W          599 14
QSO:  1827 CW 2011-11-26 0702 GI4DOH        599 14     PA0JNH        599 14
QSO:  1827 CW 2011-11-26 0705 GI4DOH        599 14     DK4TP         599 14
QSO:  1827 CW 2011-11-26 0707 GI4DOH        599 14     G4DJX         599 14
QSO:  1827 CW 2011-11-26 0708 GI4DOH        599 14     CR6K          599 14
QSO:  1827 CW 2011-11-26 0709 GI4DOH        599 14     ON6YH         599 14
QSO:  1827 CW 2011-11-26 0710 GI4DOH        599 14     DL5RMH        599 14
QSO:  1827 CW 2011-11-26 0711 GI4DOH        599 14     DL1NKS        599 14
QSO:  1827 CW 2011-11-26 0712 GI4DOH        599 14     S59A          599 15
QSO:  1827 CW 2011-11-26 0714 GI4DOH        599 14     G0KBL         599 14
QSO:  1827 CW 2011-11-26 0714 GI4DOH        599 14     G3TBK         599 14
QSO:  1827 CW 2011-11-26 0715 GI4DOH        599 14     GM3YTS        599 14
QSO:  3521 CW 2011-11-26 0722 GI4DOH        599 14     VE3OI         599 04
QSO:  3527 CW 2011-11-26 0727 GI4DOH        599 14     OZ7RQ         599 14
QSO:  3527 CW 2011-11-26 0727 GI4DOH        599 14     K1LZ          599 05
QSO:  3527 CW 2011-11-26 0728 GI4DOH        599 14     KC1XX         599 05
QSO:  3527 CW 2011-11-26 0728 GI4DOH        599 14     K3LR          599 05
QSO:  3527 CW 2011-11-26 0728 GI4DOH        599 14     W2PV          599 05
QSO:  3527 CW 2011-11-26 0728 GI4DOH        599 14     LA6ZFA        599 14
QSO:  3527 CW 2011-11-26 0729 GI4DOH        599 14     DL9GS         599 14
QSO:  3527 CW 2011-11-26 0729 GI4DOH        599 14     OL4W          599 15
QSO:  3527 CW 2011-11-26 0730 GI4DOH        599 14     PG2AA         599 14
QSO:  3527 CW 2011-11-26 0731 GI4DOH        599 14     CR6K          599 14
