START-OF-LOG: 3.0
CALLSIGN: OG6N
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 3316456
NAME: Teijo Murtovaara
LOCATION: DX
OPERATORS: OH6NIO
CLUB: Contest Club Finland
CERTIFICATE: YES
CREATED-BY: Win-Test 4.17.0
SOAPBOX: My pre-contest rest was not so successful this time. I was not
SOAPBOX: able to exploit the band conditions and got distracted to DXing
SOAPBOX: mode far too often. I had to take many short breaks as I had a
SOAPBOX: problem with my left leg. It was swelling and aching a lot.
SOAPBOX: Fortunately it was nothing serious. I missed the best 20m opening
SOAPBOX: of the contest to NA as I was sleeping away my stupor. 15m was
SOAPBOX: the money band but the QRM level there was horrendous and at
SOAPBOX: times limited the QSO rates severely. It was very difficult to
SOAPBOX: find a decent spot to run. It was a delight to work DXCC on the
SOAPBOX: higher bands. With a bit more effort it could have been possible
SOAPBOX: also on 40m.
QSO: 21251 PH 2015-10-24 0005 OG6N          59  15     K7ZS          59  03     0
QSO: 21254 PH 2015-10-24 0005 OG6N          59  15     N5MV          59  04     0
QSO: 21288 PH 2015-10-24 0006 OG6N          59  15     K7RI          59  03     0
QSO: 21304 PH 2015-10-24 0007 OG6N          59  15     VE7GL         59  03     0
QSO: 21353 PH 2015-10-24 0007 OG6N          59  15     SJ2W          59  14     0
QSO: 21337 PH 2015-10-24 0012 OG6N          59  15     JA7NVF        59  25     0
QSO: 21352 PH 2015-10-24 0015 OG6N          59  15     RT0C          59  19     0
QSO: 21264 PH 2015-10-24 0016 OG6N          59  15     N7DD          59  03     0
QSO: 21195 PH 2015-10-24 0017 OG6N          59  15     VA7RR         59  03     0
QSO: 21233 PH 2015-10-24 0018 OG6N          59  15     N9RV          59  04     0
QSO: 14154 PH 2015-10-24 0019 OG6N          59  15     WE3C          59  05     0
QSO: 14147 PH 2015-10-24 0019 OG6N          59  15     VA3SWG        59  04     0
QSO: 14150 PH 2015-10-24 0020 OG6N          59  15     K3LR          59  05     0
QSO: 14156 PH 2015-10-24 0021 OG6N          59  15     K1LZ          59  05     0
QSO: 14162 PH 2015-10-24 0022 OG6N          59  15     NQ4I          59  05     0
QSO: 14157 PH 2015-10-24 0022 OG6N          59  15     W3LPL         59  05     0
QSO: 14160 PH 2015-10-24 0023 OG6N          59  15     WK1Q          59  05     0
QSO: 14172 PH 2015-10-24 0024 OG6N          59  15     YW4D          59  09     0
QSO: 14177 PH 2015-10-24 0025 OG6N          59  15     HL4RBR        59  25     0
QSO: 14181 PH 2015-10-24 0025 OG6N          59  15     W4FS          59  05     0
QSO: 14256 PH 2015-10-24 0028 OG6N          59  15     JA3YBK        59  25     0
QSO: 14285 PH 2015-10-24 0029 OG6N          59  15     JO3DDD        59  25     0
QSO: 14216 PH 2015-10-24 0031 OG6N          59  15     BD3RX         59  24     0
QSO: 14238 PH 2015-10-24 0036 OG6N          59  15     P49Y          59  09     0
QSO: 14255 PH 2015-10-24 0036 OG6N          59  15     JT1PB         59  23     0
QSO: 14260 PH 2015-10-24 0037 OG6N          59  15     9V1YC         59  28     0
QSO: 14302 PH 2015-10-24 0038 OG6N          59  15     PR7AB         59  11     0
QSO: 14311 PH 2015-10-24 0039 OG6N          59  15     RW4W          59  16     0
QSO: 14346 PH 2015-10-24 0040 OG6N          59  15     PT2CM         59  11     0
QSO: 14244 PH 2015-10-24 0044 OG6N          59  15     CB1H          59  12     0
QSO: 14206 PH 2015-10-24 0045 OG6N          59  15     B1Z           59  24     0
QSO: 14168 PH 2015-10-24 0048 OG6N          59  15     UA0SE         59  18     0
QSO: 14195 PH 2015-10-24 0049 OG6N          59  15     CE2MVF        59  12     0
QSO: 14236 PH 2015-10-24 0051 OG6N          59  15     K1KI          59  05     0
QSO: 14249 PH 2015-10-24 0053 OG6N          59  15     OA4SS         59  10     0
QSO: 14252 PH 2015-10-24 0053 OG6N          59  15     UP2L          59  17     0
QSO: 14269 PH 2015-10-24 0055 OG6N          59  15     PJ4X          59  09     0
QSO: 14262 PH 2015-10-24 0056 OG6N          59  15     9Y4D          59  09     0
QSO: 14316 PH 2015-10-24 0057 OG6N          59  15     6Y9X          59  08     0
QSO: 14342 PH 2015-10-24 0058 OG6N          59  15     8P9AL         59  08     0
