START-OF-LOG: 3.0
CREATED-BY: TR Log POST Version 6.72A
CALLSIGN: OK1BA
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 787200
NAME: Karel Kozusnik
OPERATORS: OK1BA
SOAPBOX: 100w and only one ant windom for all bands hi
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
QSO:  3500 CW 2007-11-24 0338 OK1BA         599 15     RU1A          599 16
QSO:  3500 CW 2007-11-24 0339 OK1BA         599 15     PA4VHF        599 14
QSO:  3500 CW 2007-11-24 0340 OK1BA         599 15     YT60W         599 15
QSO:  3500 CW 2007-11-24 0344 OK1BA         599 15     UA9APA        599 17
QSO:  3500 CW 2007-11-24 0345 OK1BA         599 15     TM6A          599 14
QSO:  3500 CW 2007-11-24 0346 OK1BA         599 15     UA9CLB        599 17
QSO:  3500 CW 2007-11-24 0347 OK1BA         599 15     OM7M          599 15
QSO:  3500 CW 2007-11-24 0348 OK1BA         599 15     Z37M          599 15
QSO:  3500 CW 2007-11-24 0348 OK1BA         599 15     HG6M          599 15
QSO:  3500 CW 2007-11-24 0350 OK1BA         599 15     LZ7J          599 20
QSO:  3500 CW 2007-11-24 0351 OK1BA         599 15     9H3HH         599 15
QSO:  3500 CW 2007-11-24 0352 OK1BA         599 15     OL3Z          599 15
QSO:  3500 CW 2007-11-24 0353 OK1BA         599 15     DF0HQ         599 14
QSO:  3500 CW 2007-11-24 0355 OK1BA         599 15     YU1KR         599 15
QSO:  3500 CW 2007-11-24 0356 OK1BA         599 15     RT6A          599 16
QSO:  3500 CW 2007-11-24 0358 OK1BA         599 15     HB9HBS        599 14
QSO:  3500 CW 2007-11-24 0359 OK1BA         599 15     RV9SV         599 16
QSO:  3500 CW 2007-11-24 0359 OK1BA         599 15     SO2R          599 15
QSO:  3500 CW 2007-11-24 0400 OK1BA         599 15     9A1P          599 15
QSO:  3500 CW 2007-11-24 0401 OK1BA         599 15     RK3QWM        599 16
QSO:  3500 CW 2007-11-24 0402 OK1BA         599 15     GM3WUX        599 14
QSO:  3500 CW 2007-11-24 0402 OK1BA         599 15     G5XV          599 14
QSO:  3500 CW 2007-11-24 0406 OK1BA         599 15     EA6IB         599 14
QSO:  3500 CW 2007-11-24 0406 OK1BA         599 15     4L0A          599 21
QSO:  3500 CW 2007-11-24 0407 OK1BA         599 15     RA3CM         599 16
QSO:  3500 CW 2007-11-24 0408 OK1BA         599 15     C4N           599 20
QSO:  3500 CW 2007-11-24 0409 OK1BA         599 15     T93M          599 15
QSO:  3500 CW 2007-11-24 0409 OK1BA         599 15     OF2BAH        599 15
QSO:  3500 CW 2007-11-24 0411 OK1BA         599 15     YO9HP         599 20
QSO:  3500 CW 2007-11-24 0411 OK1BA         599 15     G5W           599 14
QSO:  3500 CW 2007-11-24 0412 OK1BA         599 15     IR4X          599 15
QSO:  3500 CW 2007-11-24 0413 OK1BA         599 15     TM2Y          599 14
QSO:  3500 CW 2007-11-24 0413 OK1BA         599 15     UT5KO         599 16
QSO:  3500 CW 2007-11-24 0414 OK1BA         599 15     F5ODA         599 14
QSO:  3500 CW 2007-11-24 0415 OK1BA         599 15     IO4T          599 15
QSO:  3500 CW 2007-11-24 0416 OK1BA         599 15     EE2W          599 14
QSO:  3500 CW 2007-11-24 0417 OK1BA         599 15     DP4T          599 14
QSO:  3500 CW 2007-11-24 0418 OK1BA         599 15     OT1A          599 14
QSO:  3500 CW 2007-11-24 0419 OK1BA         599 15     LY2ZZ         599 15
QSO:  3500 CW 2007-11-24 0419 OK1BA         599 15     EW1Z          599 16
QSO:  3500 CW 2007-11-24 0420 OK1BA         599 15     9A2KD         599 15
QSO:  3500 CW 2007-11-24 0421 OK1BA         599 15     DR1A          599 14
QSO:  3500 CW 2007-11-24 0422 OK1BA         599 15     UT7DK         599 16
QSO:  3500 CW 2007-11-24 0423 OK1BA         599 15     IK2SND        599 15
QSO:  3500 CW 2007-11-24 0424 OK1BA         599 15     TM2S          599 14
QSO:  3500 CW 2007-11-24 0424 OK1BA         599 15     LY3M          599 15
QSO:  3500 CW 2007-11-24 0426 OK1BA         599 15     YO5IR         599 20
QSO:  3500 CW 2007-11-24 0429 OK1BA         599 15     RW3WWW        599 16
QSO:  3500 CW 2007-11-24 0430 OK1BA         599 15     UW5U          599 16
QSO:  3500 CW 2007-11-24 0430 OK1BA         599 15     OK7FL         599 15
QSO:  3500 CW 2007-11-24 0431 OK1BA         599 15     OQ5M          599 14
QSO:  3500 CW 2007-11-24 0431 OK1BA         599 15     UT9FJ         599 16
