START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CREATED-BY: AATest v.1.0
CALLSIGN: RK3QS
CLAIMED-SCORE: 110205
OPERATORS: RK3QS
CLUB:
NAME: Mike A. Nikitin
SOAPBOX: [email hidden]
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
QSO: 21012 CW 2007-11-24 0944 RK3QS         599 16     AM5R          599 14     0
QSO: 21026 CW 2007-11-24 0945 RK3QS         599 16     P3F           599 20     0
QSO: 21029 CW 2007-11-24 0945 RK3QS         599 16     F6HKA         599 14     0
QSO: 21013 CW 2007-11-24 0948 RK3QS         599 16     3V2A          599 33     0
QSO: 21006 CW 2007-11-24 0949 RK3QS         599 16     IZ8GGF        599 15     0
QSO: 21003 CW 2007-11-24 0950 RK3QS         599 16     9K2HN         599 21     0
QSO: 21040 CW 2007-11-24 0955 RK3QS         599 16     VK9AA         599 29     0
QSO: 21043 CW 2007-11-24 0955 RK3QS         599 16     IR4E          599 15     0
QSO: 21062 CW 2007-11-24 0957 RK3QS         599 16     RV3QO         599 16     0
QSO: 21031 CW 2007-11-24 0959 RK3QS         599 16     EA6IB         599 14     0
QSO: 21029 CW 2007-11-24 0959 RK3QS         599 16     IR4X          599 15     0
QSO: 21026 CW 2007-11-24 1000 RK3QS         599 16     UA9UZZ        599 18     0
QSO: 21023 CW 2007-11-24 1001 RK3QS         599 16     7X0RY         599 33     0
QSO: 21022 CW 2007-11-24 1001 RK3QS         599 16     DR1A          599 14     0
QSO: 21014 CW 2007-11-24 1003 RK3QS         599 16     EE2W          599 14     0
QSO: 21012 CW 2007-11-24 1004 RK3QS         599 16     PA0LOU        599 14     0
QSO: 21012 CW 2007-11-24 1005 RK3QS         599 16     EA2BOV        599 14     0
QSO: 21012 CW 2007-11-24 1006 RK3QS         599 16     DJ7YT         599 14     0
QSO: 21012 CW 2007-11-24 1007 RK3QS         599 16     DL1DTC        599 14     0
QSO: 21012 CW 2007-11-24 1008 RK3QS         599 16     MD/DL3KWF     599 14     0
QSO: 21012 CW 2007-11-24 1008 RK3QS         599 16     DF3AX         599 14     0
QSO: 21012 CW 2007-11-24 1009 RK3QS         599 16     DK0LEN        599 14     0
QSO: 21012 CW 2007-11-24 1009 RK3QS         599 16     M0CYR         599 14     0
QSO: 21012 CW 2007-11-24 1010 RK3QS         599 16     DL1EJA        599 14     0
QSO: 21012 CW 2007-11-24 1010 RK3QS         599 16     PA3BFH        599 14     0
QSO: 21012 CW 2007-11-24 1011 RK3QS         599 16     DL7UIO        599 14     0
QSO: 21012 CW 2007-11-24 1012 RK3QS         599 16     PA3ARM        599 14     0
QSO: 21012 CW 2007-11-24 1013 RK3QS         599 16     DL5WW/M       599 14     0
QSO: 21012 CW 2007-11-24 1014 RK3QS         599 16     ON4CT         599 14     0
QSO: 21012 CW 2007-11-24 1015 RK3QS         599 16     G2AFV         599 14     0
QSO: 21012 CW 2007-11-24 1015 RK3QS         599 16     DF1HE         599 14     0
QSO: 21012 CW 2007-11-24 1016 RK3QS         599 16     GI4NKB        599 14     0
QSO: 21012 CW 2007-11-24 1016 RK3QS         599 16     G4DDL         599 14     0
QSO: 21012 CW 2007-11-24 1018 RK3QS         599 16     G4AZN         599 14     0
QSO: 21035 CW 2007-11-24 1021 RK3QS         599 16     F8CRS         599 14     0
QSO: 21035 CW 2007-11-24 1022 RK3QS         599 16     EA4KA         599 14     0
QSO: 21035 CW 2007-11-24 1022 RK3QS         599 16     DH0GHU        599 14     0
QSO: 21035 CW 2007-11-24 1024 RK3QS         599 16     HB9CIC        599 14     0
QSO: 21035 CW 2007-11-24 1025 RK3QS         599 16     TM6X          599 14     0
QSO: 21035 CW 2007-11-24 1026 RK3QS         599 16     G4FSU         599 14     0
QSO: 21035 CW 2007-11-24 1028 RK3QS         599 16     G3NWG         599 14     0
QSO: 21035 CW 2007-11-24 1029 RK3QS         599 16     DF6WE         599 14     0
QSO: 21035 CW 2007-11-24 1030 RK3QS         599 16     G5O           599 14     0
QSO: 21035 CW 2007-11-24 1031 RK3QS         599 16     HB9LCW        599 14     0
QSO: 21035 CW 2007-11-24 1031 RK3QS         599 16     HB9ARF        599 14     0
QSO: 21035 CW 2007-11-24 1032 RK3QS         599 16     4U1ITU        599 14     0
QSO: 21035 CW 2007-11-24 1033 RK3QS         599 16     IZ2EJU        599 15     0
QSO: 21035 CW 2007-11-24 1034 RK3QS         599 16     DJ7EC         599 14     0
QSO: 21035 CW 2007-11-24 1034 RK3QS         599 16     PA0ADT        599 14     0
QSO: 21035 CW 2007-11-24 1035 RK3QS         599 16     EA7GYS        599 14     0
QSO: 21035 CW 2007-11-24 1035 RK3QS         599 16     DL5RMH        599 14     0
QSO: 21035 CW 2007-11-24 1035 RK3QS         599 16     DL9MRF        599 14     0
QSO: 21035 CW 2007-11-24 1035 RK3QS         599 16     DL6YFG        599 14     0
QSO: 21035 CW 2007-11-24 1036 RK3QS         599 16     G4MEM         599 14     0
QSO: 21035 CW 2007-11-24 1037 RK3QS         599 16     DG7RO         599 14     0
QSO: 21035 CW 2007-11-24 1037 RK3QS         599 16     DF3OL         599 14     0
QSO: 21035 CW 2007-11-24 1038 RK3QS         599 16     DD5M          599 14     0
QSO: 21035 CW 2007-11-24 1038 RK3QS         599 16     F5BTT         599 14     0
QSO: 21035 CW 2007-11-24 1039 RK3QS         599 16     PA0ABM        599 14     0
QSO: 21035 CW 2007-11-24 1039 RK3QS         599 16     G0HDB         599 14     0
QSO: 21035 CW 2007-11-24 1040 RK3QS         599 16     ON6PQ         599 14     0
QSO: 21035 CW 2007-11-24 1040 RK3QS         599 16     G0AZH         599 14     0
QSO: 21035 CW 2007-11-24 1042 RK3QS         599 16     DL1SP         599 14     0
QSO: 21035 CW 2007-11-24 1042 RK3QS         599 16     F5JLH         599 14     0
QSO: 21035 CW 2007-11-24 1044 RK3QS         599 16     DJ6UP         599 14     0
QSO: 21035 CW 2007-11-24 1044 RK3QS         599 16     DK5DQ         599 14     0
QSO: 21035 CW 2007-11-24 1045 RK3QS         599 16     EA1VM         599 14     0
QSO: 21035 CW 2007-11-24 1046 RK3QS         599 16     G4BJM         599 14     0
QSO: 21035 CW 2007-11-24 1046 RK3QS         599 16     IK2AHB        599 15     0
QSO: 21035 CW 2007-11-24 1046 RK3QS         599 16     F5MOO         599 14     0
QSO: 21035 CW 2007-11-24 1049 RK3QS         599 16     GI4EBS        599 14     0
QSO: 21035 CW 2007-11-24 1050 RK3QS         599 16     DH6JL         599 14     0
QSO: 21035 CW 2007-11-24 1051 RK3QS         599 16     G4PLY         599 14     0
QSO: 21035 CW 2007-11-24 1052 RK3QS         599 16     DL8KJ         599 14     0
QSO: 21035 CW 2007-11-24 1052 RK3QS         599 16     II0/K7ZB      599 15     0
QSO: 21035 CW 2007-11-24 1053 RK3QS         599 16     G3RXP         599 14     0
QSO: 21035 CW 2007-11-24 1054 RK3QS         599 16     DK2BJ         599 14     0
QSO: 21035 CW 2007-11-24 1054 RK3QS         599 16     HB9AYZ        599 14     0
QSO: 21035 CW 2007-11-24 1056 RK3QS         599 16     S58WW         599 15     0
QSO: 21035 CW 2007-11-24 1056 RK3QS         599 16     F/LY3Z        599 14     0
QSO: 21035 CW 2007-11-24 1058 RK3QS         599 16     II1M          599 15     0
QSO: 21035 CW 2007-11-24 1059 RK3QS         599 16     EA6UP         599 14     0
QSO: 21035 CW 2007-11-24 1100 RK3QS         599 16     I2WIJ         599 15     0
QSO: 21035 CW 2007-11-24 1100 RK3QS         599 16     IK1VEK        599 15     0
QSO: 21035 CW 2007-11-24 1101 RK3QS         599 16     DK7KR         599 14     0
QSO: 21035 CW 2007-11-24 1104 RK3QS         599 16     M0VBY         599 14     0
QSO: 21035 CW 2007-11-24 1104 RK3QS         599 16     EA5EU         599 14     0
QSO: 21035 CW 2007-11-24 1105 RK3QS         599 16     G3ORY         599 14     0
QSO: 21035 CW 2007-11-24 1106 RK3QS         599 16     G3WW          599 14     0
QSO: 21038 CW 2007-11-24 1109 RK3QS         599 16     G5W           599 14     0
QSO: 21057 CW 2007-11-24 1110 RK3QS         599 16     TM2Y          599 14     0
QSO: 21041 CW 2007-11-24 1111 RK3QS         599 16     EA8FT         599 33     0
QSO: 21023 CW 2007-11-24 1112 RK3QS         599 16     G5XV          599 14     0
QSO: 21018 CW 2007-11-24 1113 RK3QS         599 16     HB9CT         599 14     0
QSO: 21010 CW 2007-11-24 1114 RK3QS         599 16     GW3NJW        599 14     0
QSO: 21009 CW 2007-11-24 1114 RK3QS         599 16     5B4AII        599 20     0
QSO: 21007 CW 2007-11-24 1115 RK3QS         599 16     IZ3DBA        599 15     0
QSO: 21064 CW 2007-11-24 1119 RK3QS         599 16     IQ4AX         599 15     0
QSO: 21054 CW 2007-11-24 1119 RK3QS         599 16     OQ5M          599 14     0
QSO: 21044 CW 2007-11-24 1121 RK3QS         599 16     PS2T          599 11     0
QSO: 14093 CW 2007-11-24 1127 RK3QS         599 16     OK1JOC        599 15     0
QSO: 14093 CW 2007-11-24 1129 RK3QS         599 16     DP4T          599 14     0
QSO: 14093 CW 2007-11-24 1130 RK3QS         599 16     DL5CF         599 14     0
QSO: 14093 CW 2007-11-24 1130 RK3QS         599 16     DK8RE         599 14     0
QSO: 14093 CW 2007-11-24 1131 RK3QS         599 16     PA3DJC        599 14     0
QSO: 14093 CW 2007-11-24 1131 RK3QS         599 16     G3YEC         599 14     0
QSO: 14093 CW 2007-11-24 1132 RK3QS         599 16     DF1HE         599 14     0
QSO: 14093 CW 2007-11-24 1133 RK3QS         599 16     OH6GL         599 15     0
QSO: 14093 CW 2007-11-24 1133 RK3QS         599 16     OK1HEH        599 15     0
