START-OF-LOG: 3.0
CALLSIGN: K8AB
CLAIMED-SCORE: 99702
OPERATORS: K8AB
CLUB: WEST PARK RADIOPS
NAME: Richard Naumann
CREATED-BY: Exported by LOGic Cabrillo Export version 1.1
CREATED-BY: LOGic CONTEST ID CQWW.  Log form CQWW
CREATED-BY: Exported on 2007-11-25. 228 records exported.
CREATED-BY: Contact LOGic authors for technical questions at http://hosenose.com or 770-307-1496
CREATED-BY: Cabrillo format: Other
LOCATION: OH
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CONTEST: CQ-WW-CW
QSO: 14000 CW 2007-11-24 0112 K8AB          599 4      VE2TZT        599 05
QSO: 14000 CW 2007-11-24 0121 K8AB          599 4      VE3FU         599 04
QSO:  7000 CW 2007-11-24 0146 K8AB          599 4      EF8M          599 33
QSO:  7000 CW 2007-11-24 0224 K8AB          599 4      P49Y          599 09
QSO:  7000 CW 2007-11-24 0227 K8AB          599 4      VE3FDT        599 04
QSO:  7000 CW 2007-11-24 0229 K8AB          599 4      WA7NB         599 03
QSO:  7000 CW 2007-11-24 0326 K8AB          599 4      VP5W          599 08
QSO:  7000 CW 2007-11-24 0413 K8AB          599 4      IR4M          599 15
QSO:  7000 CW 2007-11-24 0416 K8AB          599 4      WK2G          599 05
QSO:  7000 CW 2007-11-24 0422 K8AB          599 4      XE1NW         599 06
QSO:  7000 CW 2007-11-24 0457 K8AB          599 4      HK1AR         599 09
QSO:  7000 CW 2007-11-24 0510 K8AB          599 4      KH6YR         599 31
QSO:  7000 CW 2007-11-24 0533 K8AB          599 4      3X5A          599 35
QSO:  7000 CW 2007-11-24 0548 K8AB          599 4      PS2T          599 11
QSO:  7000 CW 2007-11-24 0613 K8AB          599 4      9Y4AA         599 09
QSO:  7000 CW 2007-11-24 0616 K8AB          599 4      J75W          599 08
QSO:  7000 CW 2007-11-24 0617 K8AB          599 4      KP2M          599 08
QSO:  7000 CW 2007-11-24 0619 K8AB          599 4      FS5KA         599 08
QSO:  7000 CW 2007-11-24 0621 K8AB          599 4      ZF1A          599 08
QSO:  7000 CW 2007-11-24 0623 K8AB          599 4      6H1IM         599 06
QSO:  7000 CW 2007-11-24 0657 K8AB          599 4      PJ4A          599 09
QSO:  7000 CW 2007-11-24 0705 K8AB          599 4      ZM2B          599 32
QSO:  7000 CW 2007-11-24 0714 K8AB          599 4      J3A           599 08
QSO:  7000 CW 2007-11-24 0730 K8AB          599 4      6Y1V          599 08
QSO:  7000 CW 2007-11-24 0740 K8AB          599 4      PJ2T          599 09
QSO:  7000 CW 2007-11-24 0745 K8AB          599 4      KH6MB         599 31
QSO:  3500 CW 2007-11-24 0811 K8AB          599 4      ZF1A          599 08
QSO:  3500 CW 2007-11-24 0817 K8AB          599 4      VE3YAA        599 04
QSO:  3500 CW 2007-11-24 0828 K8AB          599 4      HI3A          599 08
QSO:  3500 CW 2007-11-24 0830 K8AB          599 4      W3LPL         599 05
QSO:  3500 CW 2007-11-24 0832 K8AB          599 4      PJ4A          599 09
QSO:  3500 CW 2007-11-24 0834 K8AB          599 4      VE7SV         599 03
QSO:  3500 CW 2007-11-24 0837 K8AB          599 4      NP4Z          599 08
QSO:  3500 CW 2007-11-24 0845 K8AB          599 4      VE3MIS        599 04
QSO:  3500 CW 2007-11-24 0848 K8AB          599 4      VY2TT         599 05
QSO:  3500 CW 2007-11-24 0852 K8AB          599 4      GM3WOJ        599 14
QSO:  3500 CW 2007-11-24 0854 K8AB          599 4      J88DR         599 08
QSO:  3500 CW 2007-11-24 0856 K8AB          599 4      J3A           599 08
QSO:  3500 CW 2007-11-24 0901 K8AB          599 4      HQ2A          599 07
QSO:  3500 CW 2007-11-24 0906 K8AB          599 4      CO6LP         599 08
QSO:  3500 CW 2007-11-24 0911 K8AB          599 4      T46G          599 08
QSO:  1800 CW 2007-11-24 0915 K8AB          599 4      VE3NE         599 04
QSO:  1800 CW 2007-11-24 0916 K8AB          599 4      VC3A          599 04
QSO:  1800 CW 2007-11-24 0921 K8AB          599 4      VE3ZI         599 04
QSO:  1800 CW 2007-11-24 0925 K8AB          599 4      KC1XX         599 05
QSO:  1800 CW 2007-11-24 0938 K8AB          599 4      K1TTT         599 05
QSO:  1800 CW 2007-11-24 0949 K8AB          599 4      W3LPL         599 05
QSO:  1800 CW 2007-11-24 1006 K8AB          599 4      VE2TZT        599 05
QSO:  3500 CW 2007-11-24 1031 K8AB          599 4      VE7GL         599 03
QSO:  3500 CW 2007-11-24 1043 K8AB          599 4      HK1A          599 09
QSO:  3500 CW 2007-11-24 1044 K8AB          599 4      VC3A          599 04
QSO:  3500 CW 2007-11-24 1052 K8AB          599 4      PJ2T          599 09
QSO:  3500 CW 2007-11-24 1102 K8AB          599 4      KH7B          599 31
QSO:  7000 CW 2007-11-24 1118 K8AB          599 4      VK1AA/4       599 30
QSO:  7000 CW 2007-11-24 1122 K8AB          599 4      WX0B          599 04
QSO:  7000 CW 2007-11-24 1128 K8AB          599 4      N2IC          599 05
QSO: 21000 CW 2007-11-24 1945 K8AB          599 4      K3LR          599 05
QSO: 21000 CW 2007-11-24 1948 K8AB          599 4      ZY7ZT         599 11
QSO: 21000 CW 2007-11-24 1949 K8AB          599 4      K7GK          599 03
QSO: 21000 CW 2007-11-24 2008 K8AB          599 4      W8AV          599 04
QSO: 21000 CW 2007-11-24 2012 K8AB          599 4      6Y1V          599 08
QSO: 21000 CW 2007-11-24 2013 K8AB          599 4      LT1F          599 13
QSO: 21000 CW 2007-11-24 2014 K8AB          599 4      PJ2T          599 09
QSO: 21000 CW 2007-11-24 2018 K8AB          599 4      J88DR         599 08
QSO: 21000 CW 2007-11-24 2019 K8AB          599 4      ZF1A          599 08
QSO: 21000 CW 2007-11-24 2023 K8AB          599 4      LU7HN         599 13
QSO: 21000 CW 2007-11-24 2024 K8AB          599 4      HI3A          599 08
QSO: 21000 CW 2007-11-24 2026 K8AB          599 4      ZX3S          599 11
QSO: 21000 CW 2007-11-24 2030 K8AB          599 4      KH4YR         599 31
QSO: 21000 CW 2007-11-24 2032 K8AB          599 4      PJ4A          599 09
QSO: 21000 CW 2007-11-24 2041 K8AB          599 4      VE7SV         599 03
QSO: 21000 CW 2007-11-24 2043 K8AB          599 4      VE6EX         599 04
QSO: 21000 CW 2007-11-24 2050 K8AB          599 4      ZX5J          599 11
QSO: 21000 CW 2007-11-24 2052 K8AB          599 4      XE3WAO        599 06
QSO: 21000 CW 2007-11-24 2056 K8AB          599 4      LW1E          599 13
QSO: 21000 CW 2007-11-24 2058 K8AB          599 4      CO8LY         599 08
QSO: 21000 CW 2007-11-24 2100 K8AB          599 4      K7ZZ          599 03
QSO: 21000 CW 2007-11-24 2108 K8AB          599 4      LS1D          599 13
QSO: 21000 CW 2007-11-24 2116 K8AB          599 4      VP5W          599 08
QSO: 21000 CW 2007-11-24 2129 K8AB          599 4      ZP0R          599 11
QSO: 21000 CW 2007-11-24 2131 K8AB          599 4      AH7BC         599 31
QSO: 14000 CW 2007-11-24 2135 K8AB          599 4      NQ4I          599 05
QSO: 14000 CW 2007-11-24 2144 K8AB          599 4      VE7SV         599 03
QSO: 14000 CW 2007-11-24 2144 K8AB          599 4      VE6JY         599 04
QSO: 14000 CW 2007-11-24 2145 K8AB          599 4      VC6S          599 04
QSO: 14000 CW 2007-11-24 2153 K8AB          599 4      8P5A          599 08
QSO: 14000 CW 2007-11-24 2158 K8AB          599 4      J88DR         599 08
QSO: 14000 CW 2007-11-24 2200 K8AB          599 4      J3A           599 08
QSO: 14000 CW 2007-11-24 2201 K8AB          599 4      PJ5A          599 08
QSO: 14000 CW 2007-11-24 2204 K8AB          599 4      OA4SS         599 10
QSO: 14000 CW 2007-11-24 2208 K8AB          599 4      8N7TU         599 25
QSO: 14000 CW 2007-11-24 2210 K8AB          599 4      LU8YE         599 13
QSO: 14000 CW 2007-11-24 2216 K8AB          599 4      JA7AKH        599 25
QSO: 14000 CW 2007-11-24 2229 K8AB          599 4      LT1F          599 13
QSO: 14000 CW 2007-11-24 2252 K8AB          599 4      KH6LC         599 31
QSO: 14000 CW 2007-11-24 2257 K8AB          599 4      AH7C          599 31
QSO: 14000 CW 2007-11-24 2259 K8AB          599 4      VE6EX         599 04
QSO: 14000 CW 2007-11-24 2304 K8AB          599 4      HP1/DJ7AA     599 07
QSO: 14000 CW 2007-11-24 2312 K8AB          599 4      H7/K9NW       599 07
QSO:  7000 CW 2007-11-24 2329 K8AB          599 4      OT4A          599 14
QSO:  7000 CW 2007-11-24 2339 K8AB          599 4      PJ4A          599 09
QSO:  7000 CW 2007-11-24 2345 K8AB          599 4      HC8N          599 10
QSO:  7000 CW 2007-11-24 2350 K8AB          599 4      EA8/OH4NL     599 33
QSO:  7000 CW 2007-11-25 0002 K8AB          599 4      HI3A          599 08
QSO:  7000 CW 2007-11-25 0006 K8AB          599 4      VP2EDL        599 08
QSO:  7000 CW 2007-11-25 0018 K8AB          599 4      K4AB          599 04
QSO:  7000 CW 2007-11-25 0039 K8AB          599 4      FM5LD         599 08
QSO:  7000 CW 2007-11-25 0054 K8AB          599 4      LT1F          599 13
QSO:  7000 CW 2007-11-25 0108 K8AB          599 4      VE7GL         599 03
QSO:  7000 CW 2007-11-25 0118 K8AB          599 4      KP2M          599 08
QSO:  7000 CW 2007-11-25 0121 K8AB          599 4      NP4Z          599 08
QSO:  3500 CW 2007-11-25 0142 K8AB          599 4      KC1XX         599 05
QSO:  3500 CW 2007-11-25 0146 K8AB          599 4      VY2ZM         599 05
QSO:  3500 CW 2007-11-25 0150 K8AB          599 4      WC1M          599 05
QSO:  3500 CW 2007-11-25 0212 K8AB          599 4      IR4X          599 15
QSO:  3500 CW 2007-11-25 0214 K8AB          599 4      TM6A          599 14
QSO:  3500 CW 2007-11-25 0226 K8AB          599 4      DF9OX         599 14
QSO:  3500 CW 2007-11-25 0231 K8AB          599 4      M6T           599 14
QSO:  3500 CW 2007-11-25 0235 K8AB          599 4      EA6IB         599 14
QSO:  3500 CW 2007-11-25 0237 K8AB          599 4      DF0HQ         599 14
QSO:  3500 CW 2007-11-25 0256 K8AB          599 4      HG0A          599 15
QSO:  3500 CW 2007-11-25 0258 K8AB          599 4      VA2WDQ        599 05
QSO:  3500 CW 2007-11-25 0315 K8AB          599 4      9A2KD         599 15
QSO:  3500 CW 2007-11-25 0316 K8AB          599 4      IO3N          599 15
QSO:  3500 CW 2007-11-25 0317 K8AB          599 4      F4DNW         599 14
QSO:  3500 CW 2007-11-25 0326 K8AB          599 4      TM2Y          599 14
QSO:  3500 CW 2007-11-25 0330 K8AB          599 4      IK2SND        599 15
QSO:  3500 CW 2007-11-25 0340 K8AB          599 4      9A1A          599 15
QSO:  3500 CW 2007-11-25 0343 K8AB          599 4      F1AKK         599 14
QSO:  3500 CW 2007-11-25 0344 K8AB          599 4      VE2IM         599 02
QSO:  3500 CW 2007-11-25 0357 K8AB          599 4      EE2W          599 14
QSO:  3500 CW 2007-11-25 0445 K8AB          599 4      S50G          599 15
QSO:  3500 CW 2007-11-25 0448 K8AB          599 4      OM7M          599 15
QSO:  3500 CW 2007-11-25 0459 K8AB          599 4      OL3Z          599 15
QSO:  3500 CW 2007-11-25 0501 K8AB          599 4      IR4M          599 15
QSO:  3500 CW 2007-11-25 0503 K8AB          599 4      LX7I          599 14
QSO:  3500 CW 2007-11-25 0521 K8AB          599 4      KH7X          599 31
QSO:  3500 CW 2007-11-25 0532 K8AB          599 4      CT9L          599 33
QSO:  3500 CW 2007-11-25 0541 K8AB          599 4      9A1P          599 15
QSO: 28000 CW 2007-11-25 1626 K8AB          599 4      FS5KA         599 08
QSO: 28000 CW 2007-11-25 1634 K8AB          599 4      PY2NY         599 11
QSO: 21000 CW 2007-11-25 1655 K8AB          599 4      6H1IM         599 06
QSO: 21000 CW 2007-11-25 1658 K8AB          599 4      PJ4A          599 09
QSO: 21000 CW 2007-11-25 1702 K8AB          599 4      3X5A          599 35
QSO: 21000 CW 2007-11-25 1705 K8AB          599 4      9G5XA         599 35
QSO: 21000 CW 2007-11-25 1708 K8AB          599 4      V47NT         599 08
QSO: 21000 CW 2007-11-25 1711 K8AB          599 4      KH7Y          599 31
QSO: 21000 CW 2007-11-25 1712 K8AB          599 4      CT9L          599 33
QSO: 21000 CW 2007-11-25 1715 K8AB          599 4      EF8M          599 33
QSO: 21000 CW 2007-11-25 1717 K8AB          599 4      FS5KA         599 08
QSO: 21000 CW 2007-11-25 1722 K8AB          599 4      ZY7C          599 11
QSO: 21000 CW 2007-11-25 1726 K8AB          599 4      6W1SE         599 35
QSO: 21000 CW 2007-11-25 1730 K8AB          599 4      PY2NY         599 11
QSO: 21000 CW 2007-11-25 1732 K8AB          599 4      LT1FTU        599 13
QSO: 21000 CW 2007-11-25 1736 K8AB          599 4      6W1RW         599 35
QSO: 21000 CW 2007-11-25 1737 K8AB          599 4      J3A           599 08
QSO: 21000 CW 2007-11-25 1744 K8AB          599 4      FM5BH         599 08
QSO: 21000 CW 2007-11-25 1753 K8AB          599 4      PJ5NA         599 08
QSO: 21000 CW 2007-11-25 1756 K8AB          599 4      VP2EDL        599 08
QSO: 21000 CW 2007-11-25 1806 K8AB          599 4      H7/K9NW       599 07
QSO: 21000 CW 2007-11-25 1810 K8AB          599 4      8P5A          599 08
QSO: 21000 CW 2007-11-25 1814 K8AB          599 4      D4C           599 35
QSO: 21000 CW 2007-11-25 1823 K8AB          599 4      KP2M          599 08
QSO: 21000 CW 2007-11-25 1828 K8AB          599 4      6V7D          599 35
QSO: 21000 CW 2007-11-25 1843 K8AB          599 4      PY2WC         599 11
QSO: 21000 CW 2007-11-25 1848 K8AB          599 4      XE1NW         599 06
QSO: 21000 CW 2007-11-25 1852 K8AB          599 4      ED8A          599 33
QSO: 21000 CW 2007-11-25 1906 K8AB          599 4      V31DF         599 07
QSO: 21000 CW 2007-11-25 1908 K8AB          599 4      NP4Z          599 08
QSO: 21000 CW 2007-11-25 1912 K8AB          599 4      PP1C          599 11
QSO: 21000 CW 2007-11-25 1915 K8AB          599 4      HJ0A          599 07
QSO: 21000 CW 2007-11-25 1921 K8AB          599 4      CX5BW         599 13
