START-OF-LOG: 3.0
CALLSIGN: RA9AP
CLUB: SUCC
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 1236950
OPERATORS: RA9AP
SOAPBOX: RIG IC-746PRO
SOAPBOX: ANT QUAD, SLOPER
NAME: Alexander I. Smagin
CREATED-BY: N1MM Logger V7.11.1
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
QSO:  3523 CW 2007-11-24 0000 RA9AP         599 17     UA4LCH        599 16
QSO:  3531 CW 2007-11-24 0001 RA9AP         599 17     EV1Z          599 16
QSO:  3534 CW 2007-11-24 0001 RA9AP         599 17     UW5U          599 16
QSO:  3536 CW 2007-11-24 0002 RA9AP         599 17     UT0AZA        599 16
QSO:  3537 CW 2007-11-24 0002 RA9AP         599 17     SK3W          599 14
QSO:  3540 CW 2007-11-24 0003 RA9AP         599 17     UA9UZZ        599 18
QSO:  3549 CW 2007-11-24 0004 RA9AP         599 17     UA9TQ         599 16
QSO:  3542 CW 2007-11-24 0005 RA9AP         599 17     Z37ZM         599 15
QSO:  3535 CW 2007-11-24 0006 RA9AP         599 17     RL3A          599 16
QSO:  3532 CW 2007-11-24 0007 RA9AP         599 17     OK3R          599 15
QSO:  3524 CW 2007-11-24 0008 RA9AP         599 17     SP4Z          599 15
QSO:  3518 CW 2007-11-24 0008 RA9AP         599 17     RK3QWW        599 16
QSO:  3521 CW 2007-11-24 0009 RA9AP         599 17     RT4D          599 16
QSO:  3525 CW 2007-11-24 0010 RA9AP         599 17     RK9CZO        599 17
QSO:  3550 CW 2007-11-24 0012 RA9AP         599 17     RT4M          599 16
QSO:  3558 CW 2007-11-24 0012 RA9AP         599 17     UW0L          599 16
QSO:  3560 CW 2007-11-24 0013 RA9AP         599 17     UT2II         599 16
QSO:  3566 CW 2007-11-24 0014 RA9AP         599 17     RU3FF         599 16
QSO:  3569 CW 2007-11-24 0014 RA9AP         599 17     UT5UIA        599 16
