START-OF-LOG: 3.0
CREATED-BY: ua9qcq-ham-spirit-ubn-downloader
CONTEST: HAM-SPIRIT
CALLSIGN: UN7ID
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-ASSISTED: 
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: 
CATEGORY-POWER: LOW
OPERATORS: UN7ID
QSO: 28030 CW 2025-11-15 0704 UN7ID         599 30LO   UN5G          599 31MN  
QSO: 28030 CW 2025-11-15 0707 UN7ID         599 30LO   UC0A          599 32NO  
QSO: 28030 CW 2025-11-15 0708 UN7ID         599 30LO   YO4NF         599 28KN  
QSO: 28030 CW 2025-11-15 0720 UN7ID         599 30LO   RZ9UO         599 31NO  
QSO: 28030 CW 2025-11-15 0721 UN7ID         599 30LO   OK2EQ         599 28JN  
QSO: 28030 CW 2025-11-15 0723 UN7ID         599 30LO   R0UT          599 33OO  
QSO: 28030 CW 2025-11-15 0727 UN7ID         599 30LO   RG8U          599 31NO  
QSO: 28030 CW 2025-11-15 0728 UN7ID         599 30LO   R9YU          599 31NO  
QSO: 28030 CW 2025-11-15 0730 UN7ID         599 30LO   YO4AAC        599 28KN  
QSO: 28030 CW 2025-11-15 0733 UN7ID         599 30LO   RC9O          599 31NO  
QSO: 28022 CW 2025-11-15 0740 UN7ID         599 30LO   YT5A          599 28KN  
QSO: 28022 CW 2025-11-15 0753 UN7ID         599 30LO   R0QC          599 23OP  
QSO: 28020 CW 2025-11-15 0753 UN7ID         599 30LO   RT0O          599 32OO  
QSO: 28019 CW 2025-11-15 0755 UN7ID         599 30LO   RC0CD         599 34PN  
QSO: 28016 CW 2025-11-15 0759 UN7ID         599 30LO   IT9LKX        599 28JM  
QSO: 28016 CW 2025-11-15 0800 UN7ID         599 30LO   HG1G          599 28JN  
QSO: 28024 CW 2025-11-15 0802 UN7ID         599 30LO   YO3XX         599 28KN  
QSO: 28023 CW 2025-11-15 0803 UN7ID         599 30LO   YO4AAC        599 28KN  
QSO: 28013 CW 2025-11-15 0810 UN7ID         599 30LO   CT1DLB        599 37IM  
QSO: 28014 CW 2025-11-15 0811 UN7ID         599 30LO   EU8U          599 29KO  
QSO: 28012 CW 2025-11-15 0812 UN7ID         599 30LO   RK8I          599 31NO  
QSO: 28011 CW 2025-11-15 0814 UN7ID         599 30LO   RW0A          599 32NO  
QSO: 28015 CW 2025-11-15 0815 UN7ID         599 30LO   H2HA          599 39KM  
QSO: 28014 CW 2025-11-15 0817 UN7ID         599 30LO   EA8U          599 39KO  
QSO: 28033 CW 2025-11-15 0825 UN7ID         599 30LO   G4IRN         599 27IO  
QSO: 28025 CW 2025-11-15 0828 UN7ID         599 30LO   RA3DS         599 29KO  
QSO: 28024 CW 2025-11-15 0855 UN7ID         599 30LO   F6IFY         599 27JN  
QSO: 28023 CW 2025-11-15 0857 UN7ID         599 30LO   UA0D          599 33PN  
QSO: 28023 CW 2025-11-15 0903 UN7ID         599 30LO   IT9JPJ        599 28JM  
QSO: 28030 CW 2025-11-15 0908 UN7ID         599 30LO   DK8ZB         599 28JN  
QSO: 28025 CW 2025-11-15 0948 UN7ID         599 30LO   RW0AJ         599 32NO  
QSO: 28022 CW 2025-11-15 0949 UN7ID         599 30LO   YR8R          599 28KN  
QSO: 28017 CW 2025-11-15 0953 UN7ID         599 30LO   OG3B          599 18KP  
QSO: 28031 CW 2025-11-15 0956 UN7ID         599 30LO   F5PHY         599 27JN  
QSO: 28029 CW 2025-11-15 0957 UN7ID         599 30LO   HA2VH         599 28JN  
QSO: 28028 CW 2025-11-15 0959 UN7ID         599 30LO   EU1DC         599 29KO  
QSO: 28024 CW 2025-11-15 1001 UN7ID         599 30LO   HA5GF         599 28JN  
QSO: 28024 CW 2025-11-15 1003 UN7ID         599 30LO   UA9UR         599 31NO  
QSO: 28024 CW 2025-11-15 1004 UN7ID         599 30LO   MM9I          599 27IO  
QSO: 28024 CW 2025-11-15 1005 UN7ID         599 30LO   RW9AV         599 31NP  
QSO: 28024 CW 2025-11-15 1008 UN7ID         599 30LO   LZ0M          599 28KN  
QSO: 28024 CW 2025-11-15 1010 UN7ID         599 30LO   YU3A          599 28JN  
QSO: 28024 CW 2025-11-15 1011 UN7ID         599 30LO   RT9YA         599 31NO  
QSO: 28024 CW 2025-11-15 1012 UN7ID         599 30LO   DL1DT         599 28JO  
QSO: 28028 CW 2025-11-15 1019 UN7ID         599 30LO   YO4NF         599 28KN  
QSO: 28030 CW 2025-11-15 1020 UN7ID         599 30LO   G4PVM         599 27JO  
QSO: 28034 CW 2025-11-15 1021 UN7ID         599 30LO   YU3A          599 28JN  
QSO: 28028 CW 2025-11-15 1026 UN7ID         599 30LO   RC9O          599 31NO  
QSO: 28035 CW 2025-11-15 1029 UN7ID         599 30LO   YO8FC         599 28KN  
QSO: 28035 CW 2025-11-15 1037 UN7ID         599 30LO   UN7LZ         599 30MO  
QSO: 28029 CW 2025-11-15 1044 UN7ID         599 30LO   G3AKX         599 27IO  
QSO: 28029 CW 2025-11-15 1108 UN7ID         599 30LO   R1MJ          599 29KO  
QSO: 21009 CW 2025-11-15 1110 UN7ID         599 30LO   RA1TU         599 29KO  
QSO: 21010 CW 2025-11-15 1111 UN7ID         599 30LO   RW9AV         599 30MP  
QSO: 21012 CW 2025-11-15 1112 UN7ID         599 30LO   RW0A          599 32NO  
QSO: 21018 CW 2025-11-15 1115 UN7ID         599 30LO   SN1T          599 28JO  
QSO: 21018 CW 2025-11-15 1115 UN7ID         599 30LO   EU8U          599 29KO  
QSO: 21023 CW 2025-11-15 1116 UN7ID         599 30LO   R2FK          599 29KO  
QSO: 21027 CW 2025-11-15 1117 UN7ID         599 30LO   R3MAI         599 29KO  
QSO: 21030 CW 2025-11-15 1118 UN7ID         599 30LO   DK8ZD         599 28JN  
QSO: 21031 CW 2025-11-15 1118 UN7ID         599 30LO   EU1DC         599 29KO  
QSO: 21035 CW 2025-11-15 1119 UN7ID         599 30LO   RA1TU         599 29KO  
QSO: 21036 CW 2025-11-15 1120 UN7ID         599 30LO   RW0AJ         599 32NO  
QSO: 21016 CW 2025-11-15 1124 UN7ID         599 30LO   E74A          599 28JN  
QSO: 21018 CW 2025-11-15 1125 UN7ID         599 30LO   R6DX          599 29LN  
QSO: 21021 CW 2025-11-15 1126 UN7ID         599 30LO   R3ZP          599 29KO  
QSO: 21023 CW 2025-11-15 1128 UN7ID         599 30LO   YR8R          599 28KN  
QSO: 21029 CW 2025-11-15 1129 UN7ID         599 30LO   9A3YT         599 28JN  
QSO: 21030 CW 2025-11-15 1131 UN7ID         599 30LO   F6AUS         599 28IN  
QSO: 21032 CW 2025-11-15 1133 UN7ID         599 30LO   IU1JFG        599 28ON  
QSO: 21032 CW 2025-11-15 1134 UN7ID         599 30LO   RO7C          599 29KN  
QSO: 21032 CW 2025-11-15 1134 UN7ID         599 30LO   RK7X          599 29LN  
QSO: 21032 CW 2025-11-15 1135 UN7ID         599 30LO   R3PIQ         599 29KO  
QSO: 21032 CW 2025-11-15 1135 UN7ID         599 30LO   R7LV          599 29KN  
QSO: 21032 CW 2025-11-15 1136 UN7ID         599 30LO   UA6Y          599 29LN  
QSO: 21032 CW 2025-11-15 1136 UN7ID         599 30LO   RW0A          599 32NO  
QSO: 21032 CW 2025-11-15 1137 UN7ID         599 30LO   RW3DY         599 29KO  
QSO: 21032 CW 2025-11-15 1139 UN7ID         599 30LO   RX6FJ         599 29LN  
QSO: 21030 CW 2025-11-15 1140 UN7ID         599 30LO   R9MA          599 31MO  
QSO: 21030 CW 2025-11-15 1142 UN7ID         599 30LO   RX3N          599 29LO  
QSO: 21030 CW 2025-11-15 1143 UN7ID         599 30LO   HG5E          599 28PN  
QSO: 21026 CW 2025-11-15 1147 UN7ID         599 30LO   R1BD          599 29LN  
