START-OF-LOG: 3.0
HQ-DATE: Sun, 4 Nov 2007 20:13:35 -0500
HQ-FROM: "B. Scott Andersen" <bsandersen@mac.com>
HQ-DATE-RECEIVED: 2007-11-05 01:13:42 UTC
HQ-LOG-DEADLINE: 2007-12-01 23:59:59 UTC
HQ-SUBJECT: V4/NE1RD SSB
ARRL-SECTION:
CALLSIGN: V4/NE1RD
CLAIMED-SCORE: 79800
CLUB: Yankee Clipper Contest Club
CONTEST: CQ-WW-SSB
NAME: B. Scott Andersen
ADDRESS: 614 Old Stone Brook
ADDRESS: Acton, MA 01718 USA
SOAPBOX: This was a "100 Pound DXpedition" so all radios and
SOAPBOX: antennas came with us in checked bags. The lightweight
SOAPBOX: tribander performed very well; the poor terrain thwarted
SOAPBOX: low-band operation. EU, AF, SA, and NA were great.
SOAPBOX: AS and OC never appeared. I can't wait to try again
SOAPBOX: next year at another fun location!
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
QSO: 14114 PH 2007-10-28 2110 V4/NE1RD      59  08     VE2HPC        59  05     0
QSO: 14114 PH 2007-10-28 2105 V4/NE1RD      59  08     G3VCR         59  14     0
QSO: 14114 PH 2007-10-28 2104 V4/NE1RD      59  08     G0CGL         59  14     0
QSO: 14114 PH 2007-10-28 2104 V4/NE1RD      59  08     GM0F          59  14     0
QSO: 14114 PH 2007-10-28 2103 V4/NE1RD      59  08     F5VHY         59  14     0
QSO: 14114 PH 2007-10-28 2059 V4/NE1RD      59  08     DL4CF         59  14     0
QSO: 14114 PH 2007-10-28 2058 V4/NE1RD      59  08     EE2W          59  14     0
QSO: 14114 PH 2007-10-28 2056 V4/NE1RD      59  08     DF2RG         59  14     0
QSO: 14114 PH 2007-10-28 2056 V4/NE1RD      59  08     VE3TA         59  04     0
QSO: 14114 PH 2007-10-28 2054 V4/NE1RD      59  08     DP6A          59  14     0
QSO: 14114 PH 2007-10-28 2053 V4/NE1RD      59  08     YO3JF         59  20     0
QSO: 14114 PH 2007-10-28 2052 V4/NE1RD      59  08     EI9E          59  14     0
QSO: 14114 PH 2007-10-28 2051 V4/NE1RD      59  08     OM5CD         59  15     0
QSO: 14114 PH 2007-10-28 2050 V4/NE1RD      59  08     OE5OHO        59  15     0
QSO: 14114 PH 2007-10-28 2050 V4/NE1RD      59  08     VA3TPS        59  04     0
QSO: 14114 PH 2007-10-28 2049 V4/NE1RD      59  08     VA3ZWT        59  04     0
QSO: 14114 PH 2007-10-28 2049 V4/NE1RD      59  08     YR1C          59  20     0
QSO: 14114 PH 2007-10-28 2048 V4/NE1RD      59  08     VA3DX         59  04     0
QSO: 14114 PH 2007-10-28 2048 V4/NE1RD      59  08     A71BX         59  21     0
QSO: 14114 PH 2007-10-28 2047 V4/NE1RD      59  08     DJ2YA         59  14     0
QSO: 14114 PH 2007-10-28 2047 V4/NE1RD      59  08     PA3AAV        59  14     0
QSO: 14114 PH 2007-10-28 2045 V4/NE1RD      59  08     VA2SG         59  05     0
QSO: 14114 PH 2007-10-28 2045 V4/NE1RD      59  08     PA6Z          59  14     0
QSO: 14114 PH 2007-10-28 2044 V4/NE1RD      59  08     VE2SHF        59  05     0
