START-OF-LOG: 3.0
HQ-DATE: Mon, 29 Oct 2007 09:39:54 -0400
HQ-FROM: "Allen M. Young" <k4fym@planttel.net>
HQ-DATE-RECEIVED: 2007-10-29 13:48:51 UTC
HQ-LOG-DEADLINE: 2007-12-01 23:59:59 UTC
HQ-SUBJECT: K4FYM ssb
ARRL-SECTION:
CONTEST: CQ-WW-SSB
CALLSIGN: K4FYM
CATEGORY-OVERLAY:
CLAIMED-SCORE: 204918
OPERATORS: K4FYM
CLUB:
NAME:
ADDRESS:
ADDRESS:
ADDRESS:
SOAPBOX:
SOAPBOX:
SOAPBOX:
CREATED-BY: Exported by LOGic version 8.0.78. Cabrillo Export version 1.2.
CREATED-BY: LOGic CONTEST ID CQWW.  Log form CQWW.
CREATED-BY: Exported on 2007-10-29. 327 records exported.
CREATED-BY: Contact LOGic authors for technical questions at http://hosenose.com or 770-307-1496
CREATED-BY: Cabrillo format: Other
CREATED-BY:
CREATED-BY:                   --------info sent------- -------info rcvd--------
CREATED-BY: mo date       time call          rst exch   call          rst exch   t
CREATED-BY: PH 1999-03-06 0711 HC8N          59  700    W1AW          59  CT     0
CREATED-BY: 1111111122222222223333333333444444444455555555556666666666777777777788
CREATED-BY: 2345678901234567890123456789012345678901234567890123456789012345678901
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
QSO: 14212 PH 2007-10-27 0005 K4FYM         59  5      JA7YRR        59  25
QSO: 14263 PH 2007-10-27 0013 K4FYM         59  5      VE7SV         59  03
QSO: 14304 PH 2007-10-27 0020 K4FYM         59  5      VE3MIS        59  04
QSO:  7025 PH 2007-10-27 0029 K4FYM         59  5      VP5T          59  08
QSO:  7041 PH 2007-10-27 0035 K4FYM         59  5      IR4M          59  15
QSO:  7054 PH 2007-10-27 0040 K4FYM         59  5      PJ4E          59  09
QSO:  7085 PH 2007-10-27 0049 K4FYM         59  5      S53F          59  15
QSO:  7045 PH 2007-10-27 0054 K4FYM         59  5      VE2Z          59  02
QSO:  7055 PH 2007-10-27 0057 K4FYM         59  5      6Y1V          59  08
QSO:  3702 PH 2007-10-27 0116 K4FYM         59  5      TM2Y          59  14
QSO:  3719 PH 2007-10-27 0118 K4FYM         59  5      6Y1V          59  08
QSO:  3723 PH 2007-10-27 0119 K4FYM         59  5      WP2Z          59  08
QSO:  3729 PH 2007-10-27 0121 K4FYM         59  5      V26B          59  08
QSO:  3752 PH 2007-10-27 0127 K4FYM         59  5      CN2FB         59  33
QSO:  3765 PH 2007-10-27 0129 K4FYM         59  5      VP5T          59  08
QSO:  3775 PH 2007-10-27 0134 K4FYM         59  5      CM6CAC        59  08
QSO:  3787 PH 2007-10-27 0158 K4FYM         59  5      VC3X          59  04
QSO:  3757 PH 2007-10-27 0205 K4FYM         59  5      VE2DXY        59  02
QSO:  3739 PH 2007-10-27 0209 K4FYM         59  5      P40PA         59  09
QSO:  3721 PH 2007-10-27 0211 K4FYM         59  5      P40A          59  09
QSO:  3672 PH 2007-10-27 0216 K4FYM         59  5      M6T           59  14
QSO:  3776 PH 2007-10-27 0223 K4FYM         59  5      VC3J          59  04
QSO:  3713 PH 2007-10-27 0232 K4FYM         59  5      FM/K9NW       59  08
QSO: 14167 PH 2007-10-27 0246 K4FYM         59  5      VP9I          59  05
QSO: 14256 PH 2007-10-27 0300 K4FYM         59  5      ZL1BYZ        59  32
QSO:  7072 PH 2007-10-27 1013 K4FYM         59  5      HC8N          59  10
QSO:  7086 PH 2007-10-27 1020 K4FYM         59  5      VC3A          59  04
QSO:  7090 PH 2007-10-27 1021 K4FYM         59  5      AH6XX         59  31
QSO:  7046 PH 2007-10-27 1032 K4FYM         59  5      VE7SV         59  03
QSO:  7049 PH 2007-10-27 1033 K4FYM         59  5      XE2WWW        59  06
QSO:  7059 PH 2007-10-27 1036 K4FYM         59  5      J3A           59  08
QSO:  7077 PH 2007-10-27 1047 K4FYM         59  5      KH6MB         59  31
QSO:  7100 PH 2007-10-27 1053 K4FYM         59  5      HI3CCP        59  08
QSO:  7061 PH 2007-10-27 1107 K4FYM         59  5      VE3CX         59  04
QSO:  7072 PH 2007-10-27 1113 K4FYM         59  5      ZL3A          59  32
QSO:  7082 PH 2007-10-27 1116 K4FYM         59  5      PJ2T          59  09
QSO:  7102 PH 2007-10-27 1120 K4FYM         59  5      VK3TZ         59  30
QSO:  7053 PH 2007-10-27 1131 K4FYM         59  5      T48K          59  08
QSO:  7083 PH 2007-10-27 1155 K4FYM         59  5      KH6LC         59  31
QSO:  7077 PH 2007-10-27 1159 K4FYM         59  5      HR2DMR        59  07
QSO:  7080 PH 2007-10-27 1210 K4FYM         59  5      VC2Z          59  05
QSO:  3775 PH 2007-10-27 1222 K4FYM         59  5      6F75A         59  06
QSO:  3796 PH 2007-10-27 1227 K4FYM         59  5      KH7B          59  31
QSO:  3717 PH 2007-10-27 1233 K4FYM         59  5      VE3CX         59  04
QSO: 21207 PH 2007-10-27 1246 K4FYM         59  5      PA6Z          59  14
QSO: 21221 PH 2007-10-27 1249 K4FYM         59  5      9A4W          59  15
QSO: 21222 PH 2007-10-27 1251 K4FYM         59  5      TM6M          59  14
QSO: 21232 PH 2007-10-27 1254 K4FYM         59  5      ON4MCL        59  14
QSO: 21234 PH 2007-10-27 1254 K4FYM         59  5      DR1A          59  14
QSO: 21240 PH 2007-10-27 1315 K4FYM         59  5      IR4X          59  15
QSO: 21270 PH 2007-10-27 1322 K4FYM         59  5      HC8N          59  10
QSO: 21284 PH 2007-10-27 1323 K4FYM         59  5      G6PZ          59  14
QSO: 21300 PH 2007-10-27 1327 K4FYM         59  5      IR6D          59  15
QSO: 21325 PH 2007-10-27 1329 K4FYM         59  5      OM8A          59  15
QSO: 21335 PH 2007-10-27 1330 K4FYM         59  5      HG6N          59  15
QSO: 21340 PH 2007-10-27 1331 K4FYM         59  5      M6T           59  14
QSO: 21387 PH 2007-10-27 1337 K4FYM         59  5      S50O          59  15
QSO: 14169 PH 2007-10-27 1342 K4FYM         59  5      PJ2T          59  09
QSO: 14235 PH 2007-10-27 1346 K4FYM         59  5      V31FB         59  07
QSO: 14306 PH 2007-10-27 1348 K4FYM         59  5      WP2Z          59  08
QSO: 14175 PH 2007-10-27 1404 K4FYM         59  5      9Y4D          59  09
QSO: 21211 PH 2007-10-27 1418 K4FYM         59  5      V26B          59  07
QSO: 21220 PH 2007-10-27 1421 K4FYM         59  5      6F75A         59  06
QSO: 21227 PH 2007-10-27 1426 K4FYM         59  5      V47KP         59  08
QSO: 21250 PH 2007-10-27 1429 K4FYM         59  5      S50A          59  15
QSO: 21252 PH 2007-10-27 1433 K4FYM         59  5      1A3A          59  15
QSO: 21262 PH 2007-10-27 1437 K4FYM         59  5      DJ4PT         59  14
QSO: 21266 PH 2007-10-27 1438 K4FYM         59  5      PJ4E          59  09
QSO: 21279 PH 2007-10-27 1440 K4FYM         59  5      OL7R          59  15
QSO: 21280 PH 2007-10-27 1441 K4FYM         59  5      PJ2T          59  09
QSO: 21286 PH 2007-10-27 1442 K4FYM         59  5      LZ9W          59  20
