START-OF-LOG: 3.0
CALLSIGN: G4SGI
CLAIMED-SCORE: 0
CLUB:
CONTEST: CQ-WW-CW
CREATED-BY: MixW 2.18
NAME: Simon Collings
OPERATORS:
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
QSO:  3500 CW 2009-11-28 0432 G4SGI         599 14        VY2ZM         599 05
QSO:  3502 CW 2009-11-28 0435 G4SGI         599 14        S59N          599 15
QSO:  3502 CW 2009-11-28 0435 G4SGI         599 14        DM3ML         599 14
QSO:  3503 CW 2009-11-28 0437 G4SGI         599 14        R3/SM6LRR     599 16
QSO:  3503 CW 2009-11-28 0439 G4SGI         599 14        K3LR          599 05
QSO:  3504 CW 2009-11-28 0440 G4SGI         599 14        RD3DW         599 16
QSO:  3505 CW 2009-11-28 0442 G4SGI         599 14        EF8M          599 33
QSO:  3505 CW 2009-11-28 0443 G4SGI         599 14        LY2W          599 15
QSO:  3506 CW 2009-11-28 0444 G4SGI         599 14        RA3SL         599 16
QSO:  3506 CW 2009-11-28 0444 G4SGI         599 14        G5W           599 14
QSO:  3507 CW 2009-11-28 0446 G4SGI         599 14        IY3XX         599 15
QSO:  3508 CW 2009-11-28 0447 G4SGI         599 14        W3UA          599 05
QSO:  3509 CW 2009-11-28 0448 G4SGI         599 14        CN2R          599 33
QSO:  3509 CW 2009-11-28 0449 G4SGI         599 14        RA3CO         599 16
QSO:  3510 CW 2009-11-28 0450 G4SGI         599 14        CR2X          599 14
QSO:  3511 CW 2009-11-28 0452 G4SGI         599 14        SQ5M          599 15
QSO:  3511 CW 2009-11-28 0453 G4SGI         599 14        NR4M          599 05
QSO:  3512 CW 2009-11-28 0454 G4SGI         599 14        S51F          599 15
QSO:  3512 CW 2009-11-28 0454 G4SGI         599 14        OL3Z          599 15
QSO:  3513 CW 2009-11-28 0455 G4SGI         599 14        SO8A          599 15
QSO:  3514 CW 2009-11-28 0456 G4SGI         599 14        YL4U          599 15
QSO:  3514 CW 2009-11-28 0457 G4SGI         599 14        OM7M          599 15
QSO:  3516 CW 2009-11-28 0458 G4SGI         599 14        9A5Y          599 15
QSO:  3517 CW 2009-11-28 0459 G4SGI         599 14        RU1A          599 16
QSO:  3519 CW 2009-11-28 0500 G4SGI         599 14        LZ9W          599 20
QSO:  3521 CW 2009-11-28 0502 G4SGI         599 14        RK4FWX        599 16
QSO:  3521 CW 2009-11-28 0503 G4SGI         599 14        EA6SX         599 14
QSO:  3521 CW 2009-11-28 0504 G4SGI         599 14        DL1A          599 14
QSO:  3523 CW 2009-11-28 0505 G4SGI         599 14        IR2C          599 15
QSO:  3524 CW 2009-11-28 0506 G4SGI         599 14        YU1UN         599 15
QSO:  3525 CW 2009-11-28 0507 G4SGI         599 14        UX2X          599 16
QSO:  3526 CW 2009-11-28 0507 G4SGI         599 14        SN3A          599 15
