START-OF-LOG: 3.0
CREATED-BY:    NA Version 10.58
CONTEST:       CQ-WW-CW
CALLSIGN:      K9DU/0
OPERATORS:     K9DU
CLAIMED-SCORE: 943892
CLUB:          Minnesota Wireless Assn
SOAPBOX:
SOAPBOX:
NAME:          Jim Janke
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
QSO:  7000 CW 2009-11-28 0003 K9DU/0       599 4      TM2T         599 14
QSO:  7000 CW 2009-11-28 0007 K9DU/0       599 4      TO5T         599 08
QSO:  7000 CW 2009-11-28 0009 K9DU/0       599 4      CR3E         599 33
QSO:  7000 CW 2009-11-28 0013 K9DU/0       599 4      V47NT        599 08
QSO:  7000 CW 2009-11-28 0016 K9DU/0       599 4      HC8GR        599 10
QSO:  7000 CW 2009-11-28 0016 K9DU/0       599 4      S59ABC       599 15
QSO:  7000 CW 2009-11-28 0017 K9DU/0       599 4      EA8URL       599 33
QSO:  7000 CW 2009-11-28 0018 K9DU/0       599 4      PJ2T         599 09
QSO:  7000 CW 2009-11-28 0019 K9DU/0       599 4      NP4Z         599 08
QSO:  7000 CW 2009-11-28 0021 K9DU/0       599 4      DL0AO        599 14
QSO:  7000 CW 2009-11-28 0022 K9DU/0       599 4      VE3UTT       599 04
QSO:  7000 CW 2009-11-28 0028 K9DU/0       599 4      CR6K         599 14
QSO:  7000 CW 2009-11-28 0033 K9DU/0       599 4      AM5M         599 14
QSO:  7000 CW 2009-11-28 0036 K9DU/0       599 4      EA8M         599 33
QSO:  7000 CW 2009-11-28 0038 K9DU/0       599 4      YT2W         599 15
QSO:  7000 CW 2009-11-28 0042 K9DU/0       599 4      5N7M         599 35
QSO:  7000 CW 2009-11-28 0042 K9DU/0       599 4      VP5CM        599 08
QSO:  7000 CW 2009-11-28 0045 K9DU/0       599 4      FM5LD        599 08
QSO:  7000 CW 2009-11-28 0047 K9DU/0       599 4      A25NW        599 38
QSO:  7000 CW 2009-11-28 0050 K9DU/0       599 4      VP9I         599 05
QSO:  7000 CW 2009-11-28 0052 K9DU/0       599 4      PS2T         599 11
QSO:  7000 CW 2009-11-28 0100 K9DU/0       599 4      VE3YAA       599 04
QSO:  7000 CW 2009-11-28 0101 K9DU/0       599 4      VE3CX        599 04
QSO:  7000 CW 2009-11-28 0106 K9DU/0       599 4      VE3FDT       599 04
QSO:  7000 CW 2009-11-28 0118 K9DU/0       599 4      CR2X         599 14
QSO:  7000 CW 2009-11-28 0129 K9DU/0       599 4      CT1JLZ       599 14
QSO:  7000 CW 2009-11-28 0132 K9DU/0       599 4      AO3T         599 14
QSO:  7000 CW 2009-11-28 0132 K9DU/0       599 4      VE3EJ        599 04
QSO:  7000 CW 2009-11-28 0133 K9DU/0       599 4      EE2W         599 14
QSO:  7000 CW 2009-11-28 0134 K9DU/0       599 4      AN8R         599 33
QSO:  7000 CW 2009-11-28 0136 K9DU/0       599 4      ZY7C         599 11
QSO:  7000 CW 2009-11-28 0140 K9DU/0       599 4      KH6ND        599 31
QSO:  7000 CW 2009-11-28 0143 K9DU/0       599 4      P49Y         599 09
QSO:  7000 CW 2009-11-28 0144 K9DU/0       599 4      TM6X         599 14
QSO:  7000 CW 2009-11-28 0145 K9DU/0       599 4      VG7V         599 03
QSO:  7000 CW 2009-11-28 0146 K9DU/0       599 4      V26K         599 08
QSO:  7000 CW 2009-11-28 0146 K9DU/0       599 4      T48K         599 08
