START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CREATED-BY: TR4W v.4.167 [RUS]
CALLSIGN: RA4WC
CLAIMED-SCORE: 583010
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
NAME: Oleg Sharapov
SOAPBOX: TNX 73
LOCATION: DX
QSO:  3521 CW 2009-11-28 0008 RA4WC         599 16     DL7ON         599 14
QSO:  3522 CW 2009-11-28 0010 RA4WC         599 16     DM7C          599 14
QSO:  3523 CW 2009-11-28 0012 RA4WC         599 16     YL4U          599 15
QSO:  3524 CW 2009-11-28 0013 RA4WC         599 16     YU1UN         599 15
QSO:  3524 CW 2009-11-28 0013 RA4WC         599 16     LZ9W          599 20
QSO:  3524 CW 2009-11-28 0014 RA4WC         599 16     RK9JWV        599 17
QSO:  3526 CW 2009-11-28 0016 RA4WC         599 16     EI6FR         599 14
QSO:  3526 CW 2009-11-28 0017 RA4WC         599 16     OL1C          599 15
QSO:  3530 CW 2009-11-28 0019 RA4WC         599 16     UU7J          599 16
QSO:  3530 CW 2009-11-28 0022 RA4WC         599 16     HA5KDQ        599 15
QSO:  3504 CW 2009-11-28 0024 RA4WC         599 16     SM0W          599 14
QSO:  3505 CW 2009-11-28 0026 RA4WC         599 16     G4MKP         599 14
QSO:  3531 CW 2009-11-28 0028 RA4WC         599 16     LY5R          599 15
QSO:  3531 CW 2009-11-28 0028 RA4WC         599 16     EU1FC         599 16
QSO:  3531 CW 2009-11-28 0029 RA4WC         599 16     GA3WUX        599 14
QSO:  3532 CW 2009-11-28 0032 RA4WC         599 16     S57C          599 15
QSO:  3533 CW 2009-11-28 0033 RA4WC         599 16     ES5QX         599 15
QSO:  3533 CW 2009-11-28 0034 RA4WC         599 16     9A7A          599 15
QSO:  3534 CW 2009-11-28 0035 RA4WC         599 16     DF0HQ         599 14
QSO:  3536 CW 2009-11-28 0041 RA4WC         599 16     UZ5UA         599 16
QSO:  3537 CW 2009-11-28 0045 RA4WC         599 16     UT2FA         599 16
QSO:  3537 CW 2009-11-28 0045 RA4WC         599 16     SM0A          599 14
QSO:  3540 CW 2009-11-28 0048 RA4WC         599 16     UT0AZA        599 16
QSO:  3540 CW 2009-11-28 0049 RA4WC         599 16     YT2W          599 15
QSO:  3543 CW 2009-11-28 0051 RA4WC         599 16     OM5M          599 15
QSO:  3544 CW 2009-11-28 0053 RA4WC         599 16     IR4X          599 15
QSO:  3544 CW 2009-11-28 0054 RA4WC         599 16     UV5U          599 16
QSO:  3545 CW 2009-11-28 0056 RA4WC         599 16     RW0A          599 18
QSO:  3545 CW 2009-11-28 0057 RA4WC         599 16     EW6GF         599 16
QSO:  3546 CW 2009-11-28 0057 RA4WC         599 16     IG9U          599 33
QSO:  3546 CW 2009-11-28 0100 RA4WC         599 16     S52W          599 15
QSO:  3546 CW 2009-11-28 0103 RA4WC         599 16     ER4DX         599 16
QSO:  3547 CW 2009-11-28 0104 RA4WC         599 16     HG1S          599 15
QSO:  3552 CW 2009-11-28 0110 RA4WC         599 16     G3VMW         599 14
QSO:  3556 CW 2009-11-28 0113 RA4WC         599 16     SJ2W          599 14
QSO:  3558 CW 2009-11-28 0119 RA4WC         599 16     4L2M          599 21
QSO:  3558 CW 2009-11-28 0120 RA4WC         599 16     ZC4T          599 20
QSO:  3559 CW 2009-11-28 0123 RA4WC         599 16     LY2A          599 15
QSO:  3559 CW 2009-11-28 0124 RA4WC         599 16     UU7JF         599 16
