START-OF-LOG: 3.0
CALLSIGN: OK1KT
CLUB:
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 1238895
OPERATORS: OK1KT
NAME: Vrata  Vaverka
CREATED-BY: N1MM Logger V9.11.0
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
QSO:  1824 CW 2009-11-28 0530 OK1KT         599 15     LX7I          599 14
QSO:  1823 CW 2009-11-28 0532 OK1KT         599 15     CR5X          599 14
QSO:  1826 CW 2009-11-28 0533 OK1KT         599 15     TM2T          599 14
QSO:  1818 CW 2009-11-28 0536 OK1KT         599 15     HA8MT         599 15
QSO:  1819 CW 2009-11-28 0537 OK1KT         599 15     G6PZ          599 14
QSO:  1822 CW 2009-11-28 0538 OK1KT         599 15     SP4Z          599 15
QSO:  1828 CW 2009-11-28 0540 OK1KT         599 15     YT1AD         599 15
QSO:  1828 CW 2009-11-28 0540 OK1KT         599 15     DP7A          599 14
QSO:  1829 CW 2009-11-28 0541 OK1KT         599 15     DR1A          599 14
QSO:  1830 CW 2009-11-28 0541 OK1KT         599 15     HA1ZH         599 15
QSO:  1831 CW 2009-11-28 0542 OK1KT         599 15     IZ2FOS        599 15
QSO:  1831 CW 2009-11-28 0542 OK1KT         599 15     DR5N          599 14
QSO:  1834 CW 2009-11-28 0544 OK1KT         599 15     RU1A          599 16
QSO:  1837 CW 2009-11-28 0546 OK1KT         599 15     SP2QG         599 15
QSO:  1827 CW 2009-11-28 0547 OK1KT         599 15     HA1YI         599 15
QSO:  1828 CW 2009-11-28 0547 OK1KT         599 15     IR4M          599 15
QSO:  1829 CW 2009-11-28 0548 OK1KT         599 15     LZ9W          599 20
QSO:  1830 CW 2009-11-28 0548 OK1KT         599 15     ON4IA         599 14
QSO:  1831 CW 2009-11-28 0550 OK1KT         599 15     TF4X          599 40
QSO:  1837 CW 2009-11-28 0551 OK1KT         599 15     YL2SM         599 15
QSO:  1838 CW 2009-11-28 0552 OK1KT         599 15     ON4WW         599 14
QSO:  1840 CW 2009-11-28 0553 OK1KT         599 15     YR5N          599 20
QSO:  1842 CW 2009-11-28 0553 OK1KT         599 15     YU7AU         599 15
QSO:  1844 CW 2009-11-28 0554 OK1KT         599 15     OK1IW         599 15
QSO:  1820 CW 2009-11-28 0555 OK1KT         599 15     GM0EGI        599 14
QSO:  1816 CW 2009-11-28 0557 OK1KT         599 15     OH5YU         599 15
QSO:  1814 CW 2009-11-28 0601 OK1KT         599 15     CR2X          599 14
QSO:  3512 CW 2009-11-28 0610 OK1KT         599 15     AM5M          599 14
QSO:  3524 CW 2009-11-28 0612 OK1KT         599 15     K1RX          599 05
QSO:  3524 CW 2009-11-28 0613 OK1KT         599 15     IR2C          599 15
QSO:  3523 CW 2009-11-28 0613 OK1KT         599 15     UX2X          599 16
QSO:  3547 CW 2009-11-28 0614 OK1KT         599 15     CR3E          599 33
QSO:  3549 CW 2009-11-28 0616 OK1KT         599 15     CR3L          599 33
QSO:  3548 CW 2009-11-28 0616 OK1KT         599 15     YL2GD         599 15
QSO:  3547 CW 2009-11-28 0617 OK1KT         599 15     TM6X          599 14
