START-OF-LOG: 2.0
CONTEST: CQ-WW-SSB
CALLSIGN: W5GA
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-ASSISTED: ASSISTED
CATEGORY-OVERLAY:
CLAIMED-SCORE: 60630
OPERATORS: W5GA
CLUB: OKDXA
NAME: Doug Charette
SOAPBOX:
SOAPBOX:
SOAPBOX:
CREATED-BY: Exported by LOGic version 8.0.59. Cabrillo Export version 1.2.
CREATED-BY: LOGic CONTEST ID CQWW06.  Log form CQWW.
CREATED-BY: Exported on 2006-11-13. 172 records exported.
CREATED-BY: Contact LOGic authors for technical questions at http://hosenose.com or 770-307-1496
CREATED-BY: Cabrillo format: Other
CREATED-BY:
CREATED-BY:                   --------info sent------- -------info rcvd--------
CREATED-BY: mo date       time call          rst exch   call          rst exch   t
CREATED-BY: 1111111122222222223333333333444444444455555555556666666666777777777788
CREATED-BY: 2345678901234567890123456789012345678901234567890123456789012345678901
LOCATION: OK
QSO:  3797 PH 2006-10-28 0239 W5GA          59  04     VB4MWA        59  04
QSO:  3801 PH 2006-10-28 0241 W5GA          59  04     PJ2T          59  09
QSO:  7075 PH 2006-10-28 1102 W5GA          59  04     HQ4R          59  07
QSO:  7085 PH 2006-10-28 1105 W5GA          59  04     VE7SV         59  03
QSO:  7093 PH 2006-10-28 1109 W5GA          59  04     WP4BH         59  08
QSO:  7099 PH 2006-10-28 1110 W5GA          59  04     P40W          59  09
QSO:  7047 PH 2006-10-28 1123 W5GA          59  04     XE1RCS        59  06
QSO:  7053 PH 2006-10-28 1125 W5GA          59  04     JM1XCW        59  25
QSO:  7065 PH 2006-10-28 1127 W5GA          59  04     VE3RM         59  04
QSO:  7067 PH 2006-10-28 1128 W5GA          59  04     VE3SY         59  04
QSO:  3768 PH 2006-10-28 1146 W5GA          59  04     KH7X          59  31
QSO:  3782 PH 2006-10-28 1147 W5GA          59  04     VE6WZ         59  04
QSO:  3786 PH 2006-10-28 1148 W5GA          59  04     XE1RCS        59  06
QSO:  3789 PH 2006-10-28 1151 W5GA          59  04     XF4DL         59  06
QSO:  7060 PH 2006-10-28 1207 W5GA          59  04     VP5T          59  08
QSO:  7084 PH 2006-10-28 1316 W5GA          59  04     XF4DL         59  06
QSO: 21351 PH 2006-10-28 1321 W5GA          59  04     IR4M          59  15
QSO: 21354 PH 2006-10-28 1328 W5GA          59  04     4O2A          59  15
QSO: 21317 PH 2006-10-28 1339 W5GA          59  04     EI7M          59  14
QSO: 21239 PH 2006-10-28 1419 W5GA          59  04     TI8II         59  07
QSO: 21232 PH 2006-10-28 1644 W5GA          59  04     WP2Z          59  08
QSO: 21235 PH 2006-10-28 1645 W5GA          59  04     OQ7Q          59  14
QSO: 28458 PH 2006-10-28 1651 W5GA          59  04     TI8II         59  07
QSO: 14226 PH 2006-10-28 1705 W5GA          59  04     XE1CB         59  06
QSO: 14236 PH 2006-10-28 1705 W5GA          59  04     XF4DL         59  06
QSO:  3761 PH 2006-10-29 0430 W5GA          59  04     CN2R          59  33
QSO:  3777 PH 2006-10-29 0441 W5GA          59  04     VE5RI         59  04
QSO:  7194 PH 2006-10-29 0503 W5GA          59  04     V51W          59  38
QSO:  3783 PH 2006-10-29 0522 W5GA          59  04     VE6FI         59  04
QSO:  3770 PH 2006-10-29 0524 W5GA          59  04     VC7G          59  06
QSO:  3764 PH 2006-10-29 0526 W5GA          59  04     VA3NR         59  04
QSO:  7069 PH 2006-10-29 0536 W5GA          59  04     ZY7C          59  11
QSO:  7051 PH 2006-10-29 0541 W5GA          59  04     VE5RI         59  04
QSO:  7048 PH 2006-10-29 0544 W5GA          59  04     PZ5RA         59  09
QSO:  3764 PH 2006-10-29 0600 W5GA          59  04     XE1CXC        59  06
QSO:  3772 PH 2006-10-29 0602 W5GA          59  04     PJ4E          59  09
QSO:  3799 PH 2006-10-29 0609 W5GA          59  04     WP3C          59  08
QSO:  7044 PH 2006-10-29 0614 W5GA          59  04     EA8AH         59  33
QSO:  3789 PH 2006-10-29 0616 W5GA          59  04     WP2Z          59  08
QSO:  7074 PH 2006-10-29 0623 W5GA          59  04     PJ2T          59  09
QSO:  7097 PH 2006-10-29 0635 W5GA          59  04     FS/WY3P       59  08
QSO:  7035 PH 2006-10-29 0646 W5GA          59  04     T40M          59  08
QSO:  7025 PH 2006-10-29 0652 W5GA          59  04     YV4A          59  09
QSO: 14291 PH 2006-10-29 1134 W5GA          59  04     PJ2T          59  09
QSO: 21361 PH 2006-10-29 1242 W5GA          59  04     OA4WW         59  10
QSO: 21329 PH 2006-10-29 1243 W5GA          59  04     L44DXX        59  13
QSO: 21322 PH 2006-10-29 1244 W5GA          59  04     FY5KE         59  09
QSO: 21232 PH 2006-10-29 1248 W5GA          59  04     T40M          59  08
QSO: 21221 PH 2006-10-29 1249 W5GA          59  04     VP5T          59  08
QSO: 21215 PH 2006-10-29 1250 W5GA          59  04     CO8LY         59  08
QSO: 21205 PH 2006-10-29 1251 W5GA          59  04     LU7HN         59  13
QSO: 21271 PH 2006-10-29 1301 W5GA          59  04     CE4CT         59  12
QSO: 21289 PH 2006-10-29 1302 W5GA          59  04     ZX5J          59  11
QSO: 21292 PH 2006-10-29 1303 W5GA          59  04     ZY7C          59  11
QSO: 21299 PH 2006-10-29 1318 W5GA          59  04     NP3U          59  08
QSO: 21308 PH 2006-10-29 1320 W5GA          59  04     LR2F          59  13
QSO: 21319 PH 2006-10-29 1322 W5GA          59  04     NP2KW         59  08
QSO: 21332 PH 2006-10-29 1324 W5GA          59  04     CT3/HA5PP     59  33
QSO: 21343 PH 2006-10-29 1326 W5GA          59  04     CX5BW         59  13
QSO: 21370 PH 2006-10-29 1335 W5GA          59  04     HI3NR         59  08
QSO: 21349 PH 2006-10-29 1345 W5GA          59  04     CT9L          59  33
QSO: 21332 PH 2006-10-29 1353 W5GA          59  04     VP2MDY        59  08
QSO: 21220 PH 2006-10-29 1404 W5GA          59  04     YN2EJ         59  07
QSO: 14283 PH 2006-10-29 1410 W5GA          59  04     VE7SV         59  03
QSO: 14300 PH 2006-10-29 1411 W5GA          59  04     J3A           59  08
QSO: 14154 PH 2006-10-29 1413 W5GA          59  04     PJ4E          59  09
QSO: 14182 PH 2006-10-29 1416 W5GA          59  04     VP5DX         59  08
QSO: 14217 PH 2006-10-29 1421 W5GA          59  04     VE6FI         59  04
QSO: 14236 PH 2006-10-29 1421 W5GA          59  04     VA7RR         59  03
QSO: 14271 PH 2006-10-29 1424 W5GA          59  04     4M5R          59  09
QSO: 21221 PH 2006-10-29 1431 W5GA          59  04     HP1BYS        59  07
QSO: 21230 PH 2006-10-29 1433 W5GA          59  04     EF8A          59  33
QSO: 21289 PH 2006-10-29 1441 W5GA          59  04     CT3YA         59  33
QSO: 21295 PH 2006-10-29 1442 W5GA          59  04     XE1RCS        59  06
QSO: 21307 PH 2006-10-29 1444 W5GA          59  04     CQ9T          59  33
QSO: 21235 PH 2006-10-29 1503 W5GA          59  04     FS/WY3P       59  08
QSO: 21222 PH 2006-10-29 1504 W5GA          59  04     NP2B          59  08
QSO: 21207 PH 2006-10-29 1505 W5GA          59  04     VO1HE         59  05
