START-OF-LOG: 3.0
ARRL-SECTION:
CONTEST: CQ-WW-SSB
CALLSIGN: W1GWN
CATEGORY-OVERLAY:
CLAIMED-SCORE: 118558
OPERATORS: W1GWN
CLUB:
NAME: WARREN ZAPOL
SOAPBOX:
SOAPBOX:
SOAPBOX:
CREATED-BY: Exported by LOGic version 8.0.29. Cabrillo Export version 1.2.
CREATED-BY: LOGic CONTEST ID CQWW.  Log form CQWW.
CREATED-BY: Exported on 2006-11-01. 234 records exported.
CREATED-BY: Contact LOGic authors for technical questions at http://hosenose.com or 770-307-1496
CREATED-BY: Cabrillo format: Other
CREATED-BY:
CREATED-BY:                   --------info sent------- -------info rcvd--------
CREATED-BY: mo date       time call          rst exch   call          rst exch   t
CREATED-BY: PH 1999-03-06 0711 HC8N          59  700    W1AW          59  CT     0
CREATED-BY: 1111111122222222223333333333444444444455555555556666666666777777777788
CREATED-BY: 2345678901234567890123456789012345678901234567890123456789012345678901
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
QSO:  7153 PH 2006-10-28 0330 W1GWN         59  05     K7RC          59  03
QSO:  7179 PH 2006-10-28 0335 W1GWN         59  05     SP9MRO/8      59  15
QSO:  7186 PH 2006-10-28 0342 W1GWN         59  05     HBO/HB9AON    59  14
QSO:  7168 PH 2006-10-28 0349 W1GWN         59  05     G5W           59  14
QSO:  7173 PH 2006-10-28 0353 W1GWN         59  05     US5D          59  16
QSO:  7194 PH 2006-10-28 0357 W1GWN         59  05     S51CK         59  15
QSO:  7232 PH 2006-10-28 0402 W1GWN         59  05     C6APR         59  08
QSO:  3757 PH 2006-10-28 0412 W1GWN         59  05     CT3YA         59  33
QSO:  3785 PH 2006-10-28 0426 W1GWN         59  05     VY2LI         59  05
QSO:  3773 PH 2006-10-28 0428 W1GWN         59  05     VE3JAQ        59  04
QSO:  3783 PH 2006-10-28 0433 W1GWN         59  05     VE6WZ         59  04
QSO:  3780 PH 2006-10-28 0436 W1GWN         59  05     EA8AH         59  33
QSO:  3791 PH 2006-10-28 0446 W1GWN         59  05     VE3SY         59  04
QSO:  3757 PH 2006-10-28 0456 W1GWN         59  05     VA3OC         59  04
QSO:  7158 PH 2006-10-28 0504 W1GWN         59  05     LY2ZZ         59  15
QSO:  7160 PH 2006-10-28 0505 W1GWN         59  05     N2MR          59  05
QSO:  7150 PH 2006-10-28 0508 W1GWN         59  05     LX6T          59  14
QSO:  7195 PH 2006-10-28 0520 W1GWN         59  05     HQ4R          59  07
QSO:  7164 PH 2006-10-28 0525 W1GWN         59  05     J3A           59  08
QSO:  7180 PH 2006-10-28 0528 W1GWN         59  05     VP5DX         59  08
QSO:  7169 PH 2006-10-28 0535 W1GWN         59  05     VP9I          59  05
QSO: 14166 PH 2006-10-28 1350 W1GWN         59  05     WP2Z          59  08
QSO: 14162 PH 2006-10-28 1353 W1GWN         59  05     XE2WWW        59  06
QSO: 14177 PH 2006-10-28 1400 W1GWN         59  05     YZ2A          59  15
QSO: 14182 PH 2006-10-28 1406 W1GWN         59  05     OT6A          59  14
QSO: 14169 PH 2006-10-28 1408 W1GWN         59  05     DJ4PT         59  14
QSO: 14179 PH 2006-10-28 1411 W1GWN         59  05     LN3Z          59  14
QSO: 14187 PH 2006-10-28 1413 W1GWN         59  05     EN0ND         59  16
QSO: 14205 PH 2006-10-28 1417 W1GWN         59  05     OL3Z          59  15
QSO: 14231 PH 2006-10-28 1420 W1GWN         59  05     IR2M          59  15
QSO: 14239 PH 2006-10-28 1426 W1GWN         59  05     EI9HX         59  14
QSO: 14242 PH 2006-10-28 1428 W1GWN         59  05     OH8L          59  15
QSO: 14245 PH 2006-10-28 1429 W1GWN         59  05     S57AL         59  15
QSO: 14248 PH 2006-10-28 1432 W1GWN         59  05     PI4COM        59  14
QSO: 14252 PH 2006-10-28 1434 W1GWN         59  05     OK7M          59  15
QSO: 14254 PH 2006-10-28 1436 W1GWN         59  05     DR5N          59  14
QSO: 14262 PH 2006-10-28 1438 W1GWN         59  05     DF0HQ         59  14
QSO: 14265 PH 2006-10-28 1440 W1GWN         59  05     F5KKD         59  14
QSO: 14269 PH 2006-10-28 1442 W1GWN         59  05     PA1T          59  14
QSO: 14272 PH 2006-10-28 1443 W1GWN         59  05     ES5TV         59  15
QSO: 14276 PH 2006-10-28 1445 W1GWN         59  05     OH2RA         59  15
QSO: 14282 PH 2006-10-28 1447 W1GWN         59  05     RL3A          59  16
QSO: 14283 PH 2006-10-28 1450 W1GWN         59  05     DL2YL         59  14
QSO: 14286 PH 2006-10-28 1452 W1GWN         59  05     UU7J          59  16
QSO: 14287 PH 2006-10-28 1457 W1GWN         59  05     4L8A          59  21
QSO: 14292 PH 2006-10-28 1501 W1GWN         59  05     OH0Z          59  15
QSO: 14297 PH 2006-10-28 1503 W1GWN         59  05     DR1A          59  14
QSO: 14300 PH 2006-10-28 1504 W1GWN         59  05     DR5Z          59  14
QSO: 14307 PH 2006-10-28 1506 W1GWN         59  05     SN7Q          59  15
QSO: 14314 PH 2006-10-28 1508 W1GWN         59  05     YU1EL         59  15
QSO: 14316 PH 2006-10-28 1510 W1GWN         59  05     7S2E          59  14
QSO: 14324 PH 2006-10-28 1512 W1GWN         59  05     OH5Z          59  15
QSO: 14325 PH 2006-10-28 1514 W1GWN         59  05     IK3UNA        59  15
QSO: 14329 PH 2006-10-28 1516 W1GWN         59  05     OL9Z          59  15
QSO: 14330 PH 2006-10-28 1517 W1GWN         59  05     GM0F          59  14
QSO: 14332 PH 2006-10-28 1523 W1GWN         59  05     LY8O          59  15
QSO: 14330 PH 2006-10-28 1538 W1GWN         59  05     US5D          59  16
QSO: 14333 PH 2006-10-28 1540 W1GWN         59  05     MD4K          59  14
QSO: 14338 PH 2006-10-28 1543 W1GWN         59  05     LX7I          59  14
QSO: 14339 PH 2006-10-28 1544 W1GWN         59  05     IR4B          59  15
QSO: 14349 PH 2006-10-28 1546 W1GWN         59  05     YT1BB         59  15
QSO: 14348 PH 2006-10-28 1550 W1GWN         59  05     RN3ZC         59  16
QSO: 14343 PH 2006-10-28 1554 W1GWN         59  05     LY9A          59  15
QSO: 14341 PH 2006-10-28 1555 W1GWN         59  05     OQ5M          59  14
QSO: 14334 PH 2006-10-28 1558 W1GWN         59  05     SP4XQN        59  15
QSO: 14331 PH 2006-10-28 1601 W1GWN         59  05     HG6N          59  15
QSO: 14318 PH 2006-10-28 1605 W1GWN         59  05     YT6NT         59  15
QSO: 14312 PH 2006-10-28 1607 W1GWN         59  05     OH8X          59  15
QSO: 14308 PH 2006-10-28 1609 W1GWN         59  05     YZ1U          59  15
QSO: 14307 PH 2006-10-28 1611 W1GWN         59  05     T96C          59  15
QSO: 14303 PH 2006-10-28 1613 W1GWN         59  05     DL2ARD        59  14
QSO: 14293 PH 2006-10-28 1619 W1GWN         59  05     OM0M          59  15
QSO: 14290 PH 2006-10-28 1621 W1GWN         59  05     SM6U          59  14
QSO: 14283 PH 2006-10-28 1624 W1GWN         59  05     RK2FWA        59  15
QSO: 14280 PH 2006-10-28 1626 W1GWN         59  05     IR5T          59  15
