START-OF-LOG: 3.0
CONTEST: ARRL-DIGI
CALLSIGN: KH6WI
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-POWER: QRP
CATEGORY-BAND: ALL
CATEGORY-MODE: DIGI
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
CATEGORY-TIME: 8-HOURS
OPERATORS: KH6WI
CREATED-BY: N1MM LOGGER+ 1.0.10715.0
HQ-CATEGORY: Single Operator, One Radio (SO1R), QRP, 8 Hours
HQ-GRID-LOCATOR: BL01VN
QSO: 21075 DG 2025-06-08 0302 KH6WI BL01 W9BLB EN60
QSO: 21075 DG 2025-06-08 0305 KH6WI BL01 K9OM EN65
QSO: 21075 DG 2025-06-08 0306 KH6WI BL01 WX8W EN80
QSO: 21075 DG 2025-06-08 0307 KH6WI BL01 JJ2IJU PM86
QSO: 21075 DG 2025-06-08 0309 KH6WI BL01 DV1K PK04
QSO: 21075 DG 2025-06-08 0318 KH6WI BL01 KK4OMJ EM78
QSO: 21075 DG 2025-06-08 0319 KH6WI BL01 KJ5ISW EM15
QSO: 21075 DG 2025-06-08 0320 KH6WI BL01 DV1K PK04
QSO: 21076 DG 2025-06-08 0325 KH6WI BL01 N8HRZ EN91
QSO: 21076 DG 2025-06-08 0327 KH6WI BL01 WJ0W EN08
QSO: 21076 DG 2025-06-08 0332 KH6WI BL01 WV7T DM78
QSO: 21076 DG 2025-06-08 0334 KH6WI BL01 N8QMU EM79
QSO: 21076 DG 2025-06-08 0335 KH6WI BL01 JJ1IMG QM06
QSO: 21075 DG 2025-06-08 0339 KH6WI BL01 K0OTC EN26
QSO: 21075 DG 2025-06-08 0340 KH6WI BL01 K8OD EN74
QSO: 21076 DG 2025-06-08 0344 KH6WI BL01 KM1Z EM65
QSO: 21076 DG 2025-06-08 0345 KH6WI BL01 KF0DX DM78
QSO: 21076 DG 2025-06-08 0347 KH6WI BL01 7L4JWS PM96
QSO: 21076 DG 2025-06-08 0350 KH6WI BL01 VK4WBX QG63
