START-OF-LOG: 3.0
CONTEST: ARRL-DIGI
CALLSIGN: SQ9DDH
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: 
CATEGORY-POWER: QRP
CATEGORY-BAND: ALL
CATEGORY-TRANSMITTER: ONE
CATEGORY-TIME: 8-HOURS
CATEGORY-OVERLAY: ENCLOSED
OPERATORS: 
CREATED-BY: 
HQ-CATEGORY: Single Operator, One Radio (SO1R), QRP, 8 Hours
HQ-GRID-LOCATOR: JN99XH
QSO: 14090 DG 2025-06-08 0839 SQ9DDH JN99 5P1KZX JO57
QSO: 14091 DG 2025-06-08 0851 SQ9DDH JN99 OZ6P JO55
QSO: 14091 DG 2025-06-08 0853 SQ9DDH JN99 OI5AY KP30
QSO: 14091 DG 2025-06-08 0855 SQ9DDH JN99 IV3LNQ JN65
QSO: 14091 DG 2025-06-08 0900 SQ9DDH JN99 PA4O JO33
QSO: 14090 DG 2025-06-08 0903 SQ9DDH JN99 SM5BS JO89
QSO: 14090 DG 2025-06-08 0906 SQ9DDH JN99 R1FB KO48
QSO: 14090 DG 2025-06-08 0908 SQ9DDH JN99 PD0ME JO32
QSO: 14092 DG 2025-06-08 0910 SQ9DDH JN99 IK5FKF JN54
QSO: 14091 DG 2025-06-08 0912 SQ9DDH JN99 EA5KE IM99
QSO: 14081 DG 2025-06-08 0915 SQ9DDH JN99 PE2K JO22
QSO: 14082 DG 2025-06-08 0918 SQ9DDH JN99 2E0CVN IO80
QSO: 14080 DG 2025-06-08 0919 SQ9DDH JN99 LB2WD JO48
QSO: 14080 DG 2025-06-08 0919 SQ9DDH JN99 GM5G IO87
QSO: 14081 DG 2025-06-08 0926 SQ9DDH JN99 SM4DQE JP70
QSO: 14081 DG 2025-06-08 0928 SQ9DDH JN99 PC9T JO21
QSO: 14081 DG 2025-06-08 0942 SQ9DDH JN99 EA3FP JN11
QSO: 14092 DG 2025-06-08 0950 SQ9DDH JN99 IZ5ILK JN63
QSO: 14091 DG 2025-06-08 0952 SQ9DDH JN99 PD2PKM JO21
QSO: 14090 DG 2025-06-08 0953 SQ9DDH JN99 PA6AA JO32
QSO: 14091 DG 2025-06-08 0956 SQ9DDH JN99 PD1TV JO32
QSO: 14091 DG 2025-06-08 1005 SQ9DDH JN99 PB1CNN JO11
QSO: 14092 DG 2025-06-08 1007 SQ9DDH JN99 PD7EB JO32
QSO: 21092 DG 2025-06-08 1012 SQ9DDH JN99 ON8BB JO21
QSO: 14082 DG 2025-06-08 1034 SQ9DDH JN99 DH6BH JO33
QSO: 14080 DG 2025-06-08 1036 SQ9DDH JN99 ON9TT JO21
QSO: 14080 DG 2025-06-08 1039 SQ9DDH JN99 RT2H KO84
QSO: 14081 DG 2025-06-08 1043 SQ9DDH JN99 PA3EOU JO22
QSO: 14080 DG 2025-06-08 1100 SQ9DDH JN99 PE1PIX JO23
QSO: 14081 DG 2025-06-08 1104 SQ9DDH JN99 F8FTY IN78
QSO: 14081 DG 2025-06-08 1413 SQ9DDH JN99 R1CE KO49
QSO: 14081 DG 2025-06-08 1420 SQ9DDH JN99 SM4DQE JP70
QSO: 14081 DG 2025-06-08 1422 SQ9DDH JN99 GI4JTF IO74
QSO: 14081 DG 2025-06-08 1439 SQ9DDH JN99 RA9AMO MO05
QSO: 14081 DG 2025-06-08 1507 SQ9DDH JN99 RZ1OA LP04
QSO: 14080 DG 2025-06-08 1529 SQ9DDH JN99 RG5A KN93
QSO: 14091 DG 2025-06-08 1549 SQ9DDH JN99 F6EKU JN05
QSO: 14092 DG 2025-06-08 1602 SQ9DDH JN99 R2AKM KO85
QSO: 14092 DG 2025-06-08 1604 SQ9DDH JN99 F5CBP IN87
QSO: 14092 DG 2025-06-08 1607 SQ9DDH JN99 YO9BXE KN24
QSO: 14091 DG 2025-06-08 1609 SQ9DDH JN99 BI4KYT OM86
QSO: 14090 DG 2025-06-08 1619 SQ9DDH JN99 ON7ZJ JO21
QSO: 14091 DG 2025-06-08 1636 SQ9DDH JN99 SV8LMQ KM18
END-OF-LOG:
