START-OF-LOG: 2.0
ARRL-SECTION: DX
CALLSIGN: OM0A
CATEGORY: SINGLE-OP ALL HIGH SSB
CATEGORY-OVERLAY: 
CLAIMED-SCORE: 99764
CLUB: None
CONTEST: EUHFC
OPERATORS: 
NAME: Viliam Petrik
ADDRESS: Tatranska Lomnica 105 Vysoke Tatry, nil 059 60 Slovak Republic
ADDRESS: 
QSO: 28505 PH 2012-08-04 1201 OM0A          59  03     I2WIJ         59  73
QSO: 28493 PH 2012-08-04 1207 OM0A          59  03     IT9GSF        59  81
QSO: 28475 PH 2012-08-04 1208 OM0A          59  03     IQ1RY         59  07
QSO: 28458 PH 2012-08-04 1208 OM0A          59  03     IK8UND        59  93
QSO: 28504 PH 2012-08-04 1210 OM0A          59  03     IW9HIK        59  03
QSO: 28481 PH 2012-08-04 1211 OM0A          59  03     I4DZ          59  88
QSO: 28437 PH 2012-08-04 1212 OM0A          59  03     IT9BUN        59  97
QSO: 28457 PH 2012-08-04 1335 OM0A          59  03     F4FQZ         59  09
QSO: 21267 PH 2012-08-04 1337 OM0A          59  03     IT9BUN        59  97
QSO: 21285 PH 2012-08-04 1341 OM0A          59  03     PI4DX         59  08
QSO: 14243 PH 2012-08-04 1343 OM0A          59  03     ES5TV         59  92
QSO: 14204 PH 2012-08-04 1344 OM0A          59  03     RM4HZ         59  69
QSO: 14255 PH 2012-08-04 1344 OM0A          59  03     UI4I          59  79
QSO: 14297 PH 2012-08-04 1345 OM0A          59  03     RX3F          59  89
QSO: 14251 PH 2012-08-04 1346 OM0A          59  03     YL2SM         59  88
QSO: 14301 PH 2012-08-04 1348 OM0A          59  03     DL1QQ         59  91
QSO: 14303 PH 2012-08-04 1348 OM0A          59  03     DJ7WW         59  63
QSO: 14241 PH 2012-08-04 1349 OM0A          59  03     RC5A          59  94
QSO: 14281 PH 2012-08-04 1350 OM0A          59  03     SE6W          59  00
QSO: 21273 PH 2012-08-04 1352 OM0A          59  03     OE3K          59  77
QSO: 14193 PH 2012-08-04 1353 OM0A          59  03     IQ2LS         59  91
QSO: 14248 PH 2012-08-04 1354 OM0A          59  03     F4DXW         59  03
QSO: 14220 PH 2012-08-04 1355 OM0A          59  03     IW9HIK        59  03
QSO: 14261 PH 2012-08-04 1357 OM0A          59  03     MX0SLR        59  12
QSO: 14261 PH 2012-08-04 1358 OM0A          59  03     F4FNL         59  25
QSO: 14261 PH 2012-08-04 1400 OM0A          59  03     OE9SEI        59  79
QSO: 14261 PH 2012-08-04 1400 OM0A          59  03     UA6ART        59  77
QSO: 14276 PH 2012-08-04 1405 OM0A          59  03     RC6U          59  89
QSO: 21258 PH 2012-08-04 1407 OM0A          59  03     EA7KB         59  92
QSO: 21246 PH 2012-08-04 1409 OM0A          59  03     F1AEY         59  95
QSO: 14159 PH 2012-08-04 1413 OM0A          59  03     F5OHM         59  89
QSO: 14171 PH 2012-08-04 1414 OM0A          59  03     IK3SCB        59  91
QSO: 14187 PH 2012-08-04 1415 OM0A          59  03     DP7D          59  11
QSO: 14226 PH 2012-08-04 1416 OM0A          59  03     I2WIJ         59  73
QSO: 14239 PH 2012-08-04 1416 OM0A          59  03     IK8UND        59  93
QSO: 14200 PH 2012-08-04 1419 OM0A          59  03     IK2YHL        59  83
QSO: 14290 PH 2012-08-04 1420 OM0A          59  03     DD8SM         59  04
QSO: 14282 PH 2012-08-04 1421 OM0A          59  03     IT9BUN        59  97
QSO: 14279 PH 2012-08-04 1422 OM0A          59  03     IZ5MMB        59  07
QSO: 14265 PH 2012-08-04 1424 OM0A          59  03     RU5TT         59  66
QSO: 14243 PH 2012-08-04 1426 OM0A          59  03     RW1A          59  84
QSO: 14212 PH 2012-08-04 1429 OM0A          59  03     UW2M          59  84
QSO: 14202 PH 2012-08-04 1429 OM0A          59  03     IZ0PSC        59  09
QSO: 14185 PH 2012-08-04 1431 OM0A          59  03     EA5DFV        59  82
QSO: 21229 PH 2012-08-04 1432 OM0A          59  03     IT9GSF        59  81
QSO: 14245 PH 2012-08-04 1435 OM0A          59  03     IT9RBW        59  03
QSO: 14259 PH 2012-08-04 1442 OM0A          59  03     RM5D          59  80
QSO: 14191 PH 2012-08-04 1445 OM0A          59  03     R3/EA8CAC     59  95
QSO: 14182 PH 2012-08-04 1447 OM0A          59  03     UY2IG         59  82
QSO: 14182 PH 2012-08-04 1449 OM0A          59  03     RA3RBL        59  88
QSO: 14182 PH 2012-08-04 1451 OM0A          59  03     MW0ZZK        59  01
QSO: 14181 PH 2012-08-04 1452 OM0A          59  03     GW4BLE        59  72
QSO: 14177 PH 2012-08-04 1453 OM0A          59  03     EA3GYT        59  08
QSO: 14177 PH 2012-08-04 1454 OM0A          59  03     GM7CXM        59  88
QSO: 14177 PH 2012-08-04 1455 OM0A          59  03     MO0MPM        59  79
QSO: 14177 PH 2012-08-04 1455 OM0A          59  03     F4ASK         59  96
QSO: 14177 PH 2012-08-04 1457 OM0A          59  03     DJ0MCZ        59  90
QSO: 14177 PH 2012-08-04 1458 OM0A          59  03     SV3IDH        59  03
QSO: 14177 PH 2012-08-04 1459 OM0A          59  03     F5RHD/P       59  90
QSO: 14190 PH 2012-08-04 1501 OM0A          59  03     OH6LI         59  82
QSO: 14183 PH 2012-08-04 1506 OM0A          59  03     MM0LBX        59  08
QSO: 14182 PH 2012-08-04 1506 OM0A          59  03     DK6XZ         59  82
QSO: 14173 PH 2012-08-04 1508 OM0A          59  03     IQ1RY         59  07
QSO: 14169 PH 2012-08-04 1509 OM0A          59  03     R2RA          59  73
QSO: 14211 PH 2012-08-04 1510 OM0A          59  03     UY7MM         59  64
QSO: 14245 PH 2012-08-04 1512 OM0A          59  03     MO0WAY        59  03
QSO: 14245 PH 2012-08-04 1516 OM0A          59  03     RA3TNZ        59  98
QSO: 14245 PH 2012-08-04 1516 OM0A          59  03     EA5HRB        59  10
QSO: 14245 PH 2012-08-04 1518 OM0A          59  03     GO6TSF/P      59  02
QSO: 14245 PH 2012-08-04 1519 OM0A          59  03     2E0RTR        59  11
QSO: 14248 PH 2012-08-04 1527 OM0A          59  03     EA7KB         59  92
QSO: 14201 PH 2012-08-04 1534 OM0A          59  03     EA2DT         59  05
QSO: 14290 PH 2012-08-04 1558 OM0A          59  03     IW8HIK        59  03
QSO: 14287 PH 2012-08-04 1558 OM0A          59  03     DF2SD         59  09
QSO: 14215 PH 2012-08-04 1601 OM0A          59  03     UA3RC         59  69
QSO: 14162 PH 2012-08-04 1603 OM0A          59  03     RU3SF         59  89
QSO: 14184 PH 2012-08-04 1608 OM0A          59  03     EC1KR         59  04
QSO: 14288 PH 2012-08-04 1610 OM0A          59  03     EA7IZJ        59  08
QSO: 14251 PH 2012-08-04 1615 OM0A          59  03     RM3F          59  79
QSO: 14200 PH 2012-08-04 1725 OM0A          59  03     YT0Z          59  75
QSO: 14201 PH 2012-08-04 1726 OM0A          59  03     9A3NM         59  85
QSO: 14265 PH 2012-08-04 1727 OM0A          59  03     RL3A          59  01
QSO: 14173 PH 2012-08-04 1727 OM0A          59  03     F5NBX         59  86
QSO:  7086 PH 2012-08-04 1731 OM0A          59  03     OK2ZA         59  01
QSO:  7102 PH 2012-08-04 1732 OM0A          59  03     SK7OA         59  80
