START-OF-LOG: 2.0
CALLSIGN: UT8EL
CLUB: KRIVBASS
CONTEST: CQ-WW-RTTY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-ASSISTED: ASSISTED
CLAIMED-SCORE: 661088
OPERATORS: UT8EL
NAME: OLEG STARODUBETS
CREATED-BY: N1MM Logger V9.9.6
LOCATION: DX
QSO:  3598 RY 2009-09-26 0012 UT8EL         599 16 DX  RA3BT         599 16 DX
QSO:  3596 RY 2009-09-26 0013 UT8EL         599 16 DX  EU1AZ         599 16 DX
QSO:  3595 RY 2009-09-26 0013 UT8EL         599 16 DX  UX2X          599 16 DX
QSO:  3592 RY 2009-09-26 0014 UT8EL         599 16 DX  LX7I          599 14 DX
QSO:  3588 RY 2009-09-26 0016 UT8EL         599 16 DX  YT1LD         599 15 DX
QSO:  3587 RY 2009-09-26 0017 UT8EL         599 16 DX  HA3LI         599 15 DX
QSO:  3585 RY 2009-09-26 0019 UT8EL         599 16 DX  RX6BS         599 16 DX
QSO:  3584 RY 2009-09-26 0020 UT8EL         599 16 DX  UZ4E          599 16 DX
QSO:  3583 RY 2009-09-26 0021 UT8EL         599 16 DX  DQ4W          599 14 DX
QSO:  3591 RY 2009-09-26 0024 UT8EL         599 16 DX  3Z70RG        599 15 DX
QSO:  3597 RY 2009-09-26 0025 UT8EL         599 16 DX  UT4HZ         599 16 DX
QSO:  3597 RY 2009-09-26 0026 UT8EL         599 16 DX  ER2RM         599 16 DX
QSO:  3597 RY 2009-09-26 0027 UT8EL         599 16 DX  OP4A          599 14 DX
QSO:  3597 RY 2009-09-26 0028 UT8EL         599 16 DX  RU4HP         599 16 DX
QSO:  3598 RY 2009-09-26 0029 UT8EL         599 16 DX  RG9A          599 17 DX
QSO:  3600 RY 2009-09-26 0029 UT8EL         599 16 DX  DR5N          599 14 DX
QSO:  3601 RY 2009-09-26 0030 UT8EL         599 16 DX  LY4OO         599 15 DX
QSO:  3601 RY 2009-09-26 0031 UT8EL         599 16 DX  OH6R          599 15 DX
QSO:  3591 RY 2009-09-26 0035 UT8EL         599 16 DX  G6PZ          599 14 DX
QSO:  3590 RY 2009-09-26 0035 UT8EL         599 16 DX  DJ3IW         599 14 DX
QSO:  3586 RY 2009-09-26 0037 UT8EL         599 16 DX  SV1DPP        599 20 DX
QSO:  3585 RY 2009-09-26 0038 UT8EL         599 16 DX  Z37M          599 15 DX
QSO:  3583 RY 2009-09-26 0039 UT8EL         599 16 DX  UT7UJ         599 16 DX
QSO:  3581 RY 2009-09-26 0039 UT8EL         599 16 DX  UX1UX         599 16 DX
QSO:  3581 RY 2009-09-26 0041 UT8EL         599 16 DX  9A8W          599 15 DX
QSO:  3579 RY 2009-09-26 0041 UT8EL         599 16 DX  UT2IU         599 16 DX
QSO:  3578 RY 2009-09-26 0043 UT8EL         599 16 DX  YL2CI         599 15 DX
QSO:  3577 RY 2009-09-26 0044 UT8EL         599 16 DX  J46J          599 20 DX
QSO:  3577 RY 2009-09-26 0045 UT8EL         599 16 DX  UT5ZA         599 16 DX
QSO:  3576 RY 2009-09-26 0046 UT8EL         599 16 DX  SY1RY         599 20 DX
QSO:  3599 RY 2009-09-26 0050 UT8EL         599 16 DX  RN3ZC         599 16 DX
QSO:  3596 RY 2009-09-26 0051 UT8EL         599 16 DX  PI4DX         599 14 DX
QSO:  3595 RY 2009-09-26 0052 UT8EL         599 16 DX  HA8IE         599 15 DX
QSO:  3593 RY 2009-09-26 0052 UT8EL         599 16 DX  LZ8E          599 20 DX
QSO:  3592 RY 2009-09-26 0054 UT8EL         599 16 DX  EU8RZ         599 16 DX
QSO:  7051 RY 2009-09-26 0101 UT8EL         599 16 DX  OL3A          599 15 DX
QSO:  7050 RY 2009-09-26 0101 UT8EL         599 16 DX  PI4DX         599 14 DX
