START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.1.0
CONTEST: CQ-WW-RTTY
CALLSIGN: LV5V
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 2303728
OPERATORS: LU5VV
CLUB:
NAME: Jorge KRIENKE
SOAPBOX: NICE TEST AS USUAL. MNY STATIONS DO IT VRY INTRESTING.  LAST 7 HOURS
SOAPBOX: WITH LOW POWER, MY OLD COLLINS LINEAR AMPLIFIER,  WAS TO TIRED. BEST
SOAPBOX: 73 TO ALL, JORGE LU5VV/LV5V
QSO: 14093 RY 2009-09-26 0000 LV5V          599 13  DX  NE3H          599 05  PA  0
QSO: 14094 RY 2009-09-26 0002 LV5V          599 13  DX  NX5O          599 04  OK  0
QSO: 14094 RY 2009-09-26 0002 LV5V          599 13  DX  VE7CC         599 03  BC  0
QSO: 14092 RY 2009-09-26 0003 LV5V          599 13  DX  K7ZS          599 03  OR  0
QSO: 14075 RY 2009-09-26 0003 LV5V          599 13  DX  K7RE          599 04  SD  0
QSO: 14074 RY 2009-09-26 0004 LV5V          599 13  DX  W4BQF         599 05  GA  0
QSO: 14108 RY 2009-09-26 0005 LV5V          599 13  DX  K0JJR         599 04  MN  0
QSO: 14108 RY 2009-09-26 0006 LV5V          599 13  DX  N7QU          599 03  OR  0
QSO: 14108 RY 2009-09-26 0008 LV5V          599 13  DX  WE6EZ         599 03  NV  0
QSO: 14108 RY 2009-09-26 0009 LV5V          599 13  DX  VA7ST         599 03  BC  0
QSO: 14108 RY 2009-09-26 0009 LV5V          599 13  DX  WE8R          599 04  OH  0
QSO: 14108 RY 2009-09-26 0010 LV5V          599 13  DX  KO4OL         599 04  KY  0
QSO: 14108 RY 2009-09-26 0010 LV5V          599 13  DX  W0LSD         599 04  CO  0
QSO: 14108 RY 2009-09-26 0011 LV5V          599 13  DX  W2JU          599 05  CT  0
QSO: 14108 RY 2009-09-26 0012 LV5V          599 13  DX  WA2HMM        599 05  NY  0
QSO: 14108 RY 2009-09-26 0012 LV5V          599 13  DX  N6HE          599 03  CA  0
QSO: 14108 RY 2009-09-26 0012 LV5V          599 13  DX  N4ZQ          599 05  FL  0
QSO: 14108 RY 2009-09-26 0013 LV5V          599 13  DX  K4BX          599 04  TN  0
QSO: 14108 RY 2009-09-26 0013 LV5V          599 13  DX  K4GSG         599 04  AL  0
QSO: 14108 RY 2009-09-26 0014 LV5V          599 13  DX  ND6P          599 03  CA  0
QSO: 14108 RY 2009-09-26 0015 LV5V          599 13  DX  RW0SR         599 18  DX  0
QSO: 14108 RY 2009-09-26 0015 LV5V          599 13  DX  N9LR          599 04  IL  0
QSO: 14108 RY 2009-09-26 0016 LV5V          599 13  DX  K9JWI         599 04  IN  0
QSO: 14108 RY 2009-09-26 0016 LV5V          599 13  DX  KB5REX        599 04  OK  0
QSO: 14108 RY 2009-09-26 0016 LV5V          599 13  DX  AI4G          599 04  KY  0
QSO: 14108 RY 2009-09-26 0017 LV5V          599 13  DX  WB9FIU        599 04  IN  0
QSO: 14108 RY 2009-09-26 0017 LV5V          599 13  DX  K6GEP         599 03  CA  0
QSO: 14108 RY 2009-09-26 0018 LV5V          599 13  DX  W6SX          599 03  CA  0
QSO: 14108 RY 2009-09-26 0019 LV5V          599 13  DX  VA3TTU        599 04  ON  0
QSO: 14108 RY 2009-09-26 0020 LV5V          599 13  DX  W4DVG         599 04  TN  0
QSO: 14108 RY 2009-09-26 0020 LV5V          599 13  DX  WA5NOM        599 04  OK  0
QSO: 14108 RY 2009-09-26 0021 LV5V          599 13  DX  K0YQ          599 04  CO  0
QSO: 14108 RY 2009-09-26 0021 LV5V          599 13  DX  W3AG          599 05  PA  0
QSO: 14108 RY 2009-09-26 0022 LV5V          599 13  DX  N9XO          599 04  IN  0
QSO: 14108 RY 2009-09-26 0022 LV5V          599 13  DX  K9OHI         599 05  SC  0
