START-OF-LOG: 3.0
CALLSIGN: K3WI
CLUB: Frankford Radio Club
CONTEST: CQ-WW-RTTY
CLAIMED-SCORE: 623663
OPERATORS: K3WI
NAME: Bill Schwartz
CREATED-BY: N1MM Logger V8.11.3
LOCATION: MDC
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
QSO:  7054 RY 2009-09-26 0000 K3WI          599 05 MD  G6PZ          599 14 DX
QSO:  7060 RY 2009-09-26 0001 K3WI          599 05 MD  P49X          599 09 DX
QSO:  7058 RY 2009-09-26 0003 K3WI          599 05 MD  TI5/NP3D      599 07 DX
QSO:  7048 RY 2009-09-26 0008 K3WI          599 05 MD  OL6X          599 15 DX
QSO:  7046 RY 2009-09-26 0010 K3WI          599 05 MD  DP4P          599 14 DX
QSO:  7043 RY 2009-09-26 0012 K3WI          599 05 MD  W4GAC         599 05 FL
QSO:  7035 RY 2009-09-26 0015 K3WI          599 05 MD  EF8M          599 33 DX
QSO:  7034 RY 2009-09-26 0017 K3WI          599 05 MD  YT0A          599 15 DX
QSO:  7033 RY 2009-09-26 0020 K3WI          599 05 MD  UW0K          599 16 DX
QSO:  7037 RY 2009-09-26 0023 K3WI          599 05 MD  S52OP         599 15 DX
QSO:  7037 RY 2009-09-26 0025 K3WI          599 05 MD  LX7I          599 14 DX
QSO:  7038 RY 2009-09-26 0026 K3WI          599 05 MD  YV1JGT        599 09 DX
QSO:  7039 RY 2009-09-26 0027 K3WI          599 05 MD  AC4M          599 05 TN
QSO:  7039 RY 2009-09-26 0028 K3WI          599 05 MD  EA1AKS        599 14 DX
QSO:  7039 RY 2009-09-26 0029 K3WI          599 05 MD  EA1AKS        599 14 DX
QSO:  7043 RY 2009-09-26 0032 K3WI          599 05 MD  OM8A          599 15 DX
QSO:  7048 RY 2009-09-26 0038 K3WI          599 05 MD  9A5BTP        599 15 DX
QSO:  7047 RY 2009-09-26 0040 K3WI          599 05 MD  C37URE        599 14 DX
QSO:  7047 RY 2009-09-26 0041 K3WI          599 05 MD  YT8A          599 15 DX
QSO:  7057 RY 2009-09-26 0050 K3WI          599 05 MD  CR3L          599 33 DX
